a_Sentence_Type	b_Sentence	c_GenderN1	d_NumN1	e_GenderN2	f_NumN2	g_GenderN3	h_NumN3	i_NumFraseOrigine	j_New_word	k_Verb1	l_Verb2	m_Element_changed	n_Old_word	o_Violation_Type		p_number	q_condition
objrel_that	il padre che le attrici attraggono accogli il fratello	masculine	singular	feminine	plural			3093	accogli	attrae	accolgono	V2	accoglie	wrong_person		99	SP
objrel_that	la figlia che i padri bloccano accogli il fratello	feminine	singular	masculine	plural			1642	accogli	blocca	accolgono	V2	accoglie	wrong_person		100	SP
objrel_that	il fratello che i ragazzi conoscono accogli lo studente	masculine	singular	masculine	plural			3601	accogli	conosce	accolgono	V2	accoglie	wrong_person		101	SP
objrel_that	l' attrice che i figli criticano accogli le bambine	feminine	singular	masculine	plural			1536	accogli	critica	accolgono	V2	accoglie	wrong_person		102	SP
objrel_that	il fratello che le amiche difendono accogli il bambino	masculine	singular	feminine	plural			3066	accogli	difende	accolgono	V2	accoglie	wrong_person		103	SP
objrel_that	la figlia che le madri evitano accogli il fratello	feminine	singular	feminine	plural			1142	accogli	evita	accolgono	V2	accoglie	wrong_person		104	SP
objrel_that	l' uomo che i padri evitano accogli le donne	masculine	singular	masculine	plural			3718	accogli	evita	accolgono	V2	accoglie	wrong_person		105	SP
objrel_that	la figlia che le sorelle fermano accogli la donna	feminine	singular	feminine	plural			1147	accogli	ferma	accolgono	V2	accoglie	wrong_person		106	SP
objrel_that	la sorella che le amiche fermano accogli le studentesse	feminine	singular	feminine	plural			1206	accogli	ferma	accolgono	V2	accoglie	wrong_person		107	SP
objrel_that	lo studente che gli attori fermano accogli la bambina	masculine	singular	masculine	plural			3725	accogli	ferma	accolgono	V2	accoglie	wrong_person		108	SP
objrel_that	l' amica che le contadine guardano accogli le ragazze	feminine	singular	feminine	plural			1006	accogli	guarda	accolgono	V2	accoglie	wrong_person		109	SP
objrel_that	il bambino che le donne guardano accogli le figlie	masculine	singular	feminine	plural			3008	accogli	guarda	accolgono	V2	accoglie	wrong_person		110	SP
objrel_that	la bambina che le contadine ignorano accogli l' attrice	feminine	singular	feminine	plural			1061	accogli	ignora	accolgono	V2	accoglie	wrong_person		111	SP
objrel_that	l' attrice che le ragazze interrompono accogli i fratelli	feminine	singular	feminine	plural			1044	accogli	interrompe	accolgono	V2	accoglie	wrong_person		112	SP
objrel_that	l' amico che i figli osservano accogli la ragazza	masculine	singular	masculine	plural			3660	accogli	osserva	accolgono	V2	accoglie	wrong_person		113	SP
objrel_that	la contadina che le bambine ricordano accogli le studentesse	feminine	singular	feminine	plural			1084	accogli	ricorda	accolgono	V2	accoglie	wrong_person		114	SP
objrel_that	il figlio che le madri ricordano accogli i bambini	masculine	singular	feminine	plural			3057	accogli	ricorda	accolgono	V2	accoglie	wrong_person		115	SP
objrel_that	lo studente che le attrici ricordano accogli le contadine	masculine	singular	feminine	plural			3214	accogli	ricorda	accolgono	V2	accoglie	wrong_person		116	SP
objrel_that	la studentessa che gli uomini salutano accogli il padre	feminine	singular	masculine	plural			1731	accogli	saluta	accolgono	V2	accoglie	wrong_person		117	SP
objrel_that	il contadino che le ragazze salutano accogli gli amici	masculine	singular	feminine	plural			3038	accogli	saluta	accolgono	V2	accoglie	wrong_person		118	SP
objrel_that	l' attore che le sorelle salutano accogli i ragazzi	masculine	singular	feminine	plural			3183	accogli	saluta	accolgono	V2	accoglie	wrong_person		119	SP
objrel_that	l' amico che gli studenti salutano accogli il fratello	masculine	singular	masculine	plural			3652	accogli	saluta	accolgono	V2	accoglie	wrong_person		120	SP
objrel_that	le attrici che la donna accoglie accogliamo il fratello	feminine	plural	feminine	singular			279	accogliamo	accolgono	blocca	V2	bloccano	wrong_person		121	PS
objrel_that	le attrici che la sorella ama accogliamo i figli	feminine	plural	feminine	singular			289	accogliamo	amano	blocca	V2	bloccano	wrong_person		122	PS
objrel_that	le bambine che il fratello ama accogliamo gli amici	feminine	plural	masculine	singular			806	accogliamo	amano	blocca	V2	bloccano	wrong_person		123	PS
objrel_that	le contadine che lo studente attrae accogliamo la donna	feminine	plural	masculine	singular			845	accogliamo	attraggono	blocca	V2	bloccano	wrong_person		124	PS
objrel_that	le studentesse che il fratello conosce accogliamo le figlie	feminine	plural	masculine	singular			990	accogliamo	conoscono	blocca	V2	bloccano	wrong_person		125	PS
objrel_that	i figli che la ragazza conosce accogliamo le attrici	masculine	plural	feminine	singular			2415	accogliamo	conoscono	blocca	V2	bloccano	wrong_person		126	PS
objrel_that	le bambine che il contadino critica accogliamo la studentessa	feminine	plural	masculine	singular			801	accogliamo	criticano	blocca	V2	bloccano	wrong_person		127	PS
objrel_that	le amiche che la donna difende accogliamo i ragazzi	feminine	plural	feminine	singular			256	accogliamo	difendono	blocca	V2	bloccano	wrong_person		128	PS
objrel_that	i fratelli che la bambina difende accogliamo i contadini	masculine	plural	feminine	singular			2436	accogliamo	difendono	blocca	V2	bloccano	wrong_person		129	PS
objrel_that	le amiche che il ragazzo evita accogliamo la donna	feminine	plural	masculine	singular			770	accogliamo	evitano	blocca	V2	bloccano	wrong_person		130	PS
objrel_that	le attrici che il bambino evita accogliamo i padri	feminine	plural	masculine	singular			779	accogliamo	evitano	blocca	V2	bloccano	wrong_person		131	PS
objrel_that	le bambine che l' attrice ferma accogliamo la ragazza	feminine	plural	feminine	singular			306	accogliamo	fermano	blocca	V2	bloccano	wrong_person		132	PS
objrel_that	i padri che la sorella ferma accogliamo le attrici	masculine	plural	feminine	singular			2480	accogliamo	fermano	blocca	V2	bloccano	wrong_person		133	PS
objrel_that	le amiche che il bambino guarda accogliamo la studentessa	feminine	plural	masculine	singular			753	accogliamo	guardano	blocca	V2	bloccano	wrong_person		134	PS
objrel_that	le ragazze che l' attore guarda accogliamo la contadina	feminine	plural	masculine	singular			937	accogliamo	guardano	blocca	V2	bloccano	wrong_person		135	PS
objrel_that	gli studenti che l' attore guarda accogliamo il fratello	masculine	plural	masculine	singular			2813	accogliamo	guardano	blocca	V2	bloccano	wrong_person		136	PS
objrel_that	i padri che l' uomo guarda accogliamo le ragazze	masculine	plural	masculine	singular			2975	accogliamo	guardano	blocca	V2	bloccano	wrong_person		137	PS
objrel_that	gli attori che lo studente ignora accogliamo l' uomo	masculine	plural	masculine	singular			2794	accogliamo	ignorano	blocca	V2	bloccano	wrong_person		138	PS
objrel_that	le figlie che la donna incontra accogliamo la bambina	feminine	plural	feminine	singular			379	accogliamo	incontrano	blocca	V2	bloccano	wrong_person		139	PS
objrel_that	le sorelle che la studentessa incontra accogliamo le donne	feminine	plural	feminine	singular			465	accogliamo	incontrano	blocca	V2	bloccano	wrong_person		140	PS
objrel_that	le studentesse che la donna incontra accogliamo i fratelli	feminine	plural	feminine	singular			486	accogliamo	incontrano	blocca	V2	bloccano	wrong_person		141	PS
objrel_that	le madri che la bambina indica accogliamo la ragazza	feminine	plural	feminine	singular			402	accogliamo	indicano	blocca	V2	bloccano	wrong_person		142	PS
objrel_that	i figli che la studentessa indica accogliamo il contadino	masculine	plural	feminine	singular			2424	accogliamo	indicano	blocca	V2	bloccano	wrong_person		143	PS
objrel_that	le figlie che il fratello interrompe accogliamo la sorella	feminine	plural	masculine	singular			878	accogliamo	interrompono	blocca	V2	bloccano	wrong_person		144	PS
objrel_that	le figlie che l' amico interrompe accogliamo le madri	feminine	plural	masculine	singular			888	accogliamo	interrompono	blocca	V2	bloccano	wrong_person		145	PS
objrel_that	i bambini che il contadino interrompe accogliamo le ragazze	masculine	plural	masculine	singular			2854	accogliamo	interrompono	blocca	V2	bloccano	wrong_person		146	PS
objrel_that	le madri che la bambina osserva accogliamo l' attrice	feminine	plural	feminine	singular			403	accogliamo	osservano	blocca	V2	bloccano	wrong_person		147	PS
objrel_that	i figli che l' attore osserva accogliamo il contadino	masculine	plural	masculine	singular			2927	accogliamo	osservano	blocca	V2	bloccano	wrong_person		148	PS
objrel_that	le sorelle che la ragazza ricorda accogliamo i padri	feminine	plural	feminine	singular			464	accogliamo	ricordano	blocca	V2	bloccano	wrong_person		149	PS
objrel_that	i ragazzi che l' attore ricorda accogliamo l' amica	masculine	plural	masculine	singular			2997	accogliamo	ricordano	blocca	V2	bloccano	wrong_person		150	PS
objrel_that	i padri che la bambina saluta accogliamo la madre	masculine	plural	feminine	singular			2466	accogliamo	salutano	blocca	V2	bloccano	wrong_person		151	PS
objrel_that	i ragazzi che i contadini accolgono accogliamo l' attore	masculine	plural	masculine	plural			2740	accogliamo	accoglie	blocca	V2	bloccano	wrong_person		152	PP
objrel_that	gli studenti che le sorelle amano accogliamo il fratello	masculine	plural	feminine	plural			2065	accogliamo	ama	blocca	V2	bloccano	wrong_person		153	PP
objrel_that	i padri che i figli amano accogliamo i contadini	masculine	plural	masculine	plural			2719	accogliamo	ama	blocca	V2	bloccano	wrong_person		154	PP
objrel_that	la madre che gli studenti accogliamo ama il figlio	feminine	singular	masculine	plural			1658	accogliamo	blocca	amano	V1	bloccano	wrong_person		155	SP
objrel_that	lo studente che le contadine accogliamo ama l' amico	masculine	singular	feminine	plural			3221	accogliamo	blocca	amano	V1	bloccano	wrong_person		156	SP
objrel_that	il contadino che i fratelli accogliamo ama le sorelle	masculine	singular	masculine	plural			3541	accogliamo	blocca	amano	V1	bloccano	wrong_person		157	SP
objrel_that	la ragazza che le contadine accogliamo attrae i bambini	feminine	singular	feminine	plural			1183	accogliamo	blocca	attraggono	V1	bloccano	wrong_person		158	SP
objrel_that	il fratello che le figlie accogliamo attrae i padri	masculine	singular	feminine	plural			3082	accogliamo	blocca	attraggono	V1	bloccano	wrong_person		159	SP
objrel_that	la studentessa che gli uomini accogliamo conosce la figlia	feminine	singular	masculine	plural			1730	accogliamo	blocca	conoscono	V1	bloccano	wrong_person		160	SP
objrel_that	il bambino che gli amici accogliamo critica i contadini	masculine	singular	masculine	plural			3501	accogliamo	blocca	criticano	V1	bloccano	wrong_person		161	SP
objrel_that	la bambina che le madri accogliamo evita l' amico	feminine	singular	feminine	plural			1066	accogliamo	blocca	evitano	V1	bloccano	wrong_person		162	SP
objrel_that	il fratello che le attrici accogliamo evita gli studenti	masculine	singular	feminine	plural			3071	accogliamo	blocca	evitano	V1	bloccano	wrong_person		163	SP
objrel_that	la contadina che gli attori accogliamo ferma gli studenti	feminine	singular	masculine	plural			1577	accogliamo	blocca	fermano	V1	bloccano	wrong_person		164	SP
objrel_that	il figlio che le contadine accogliamo ferma il padre	masculine	singular	feminine	plural			3047	accogliamo	blocca	fermano	V1	bloccano	wrong_person		165	SP
objrel_that	la studentessa che i padri accogliamo guarda le bambine	feminine	singular	masculine	plural			1745	accogliamo	blocca	guardano	V1	bloccano	wrong_person		166	SP
objrel_that	l' uomo che i figli accogliamo guarda le amiche	masculine	singular	masculine	plural			3709	accogliamo	blocca	guardano	V1	bloccano	wrong_person		167	SP
objrel_that	l' amico che le contadine accogliamo ignora gli uomini	masculine	singular	feminine	plural			3145	accogliamo	blocca	ignorano	V1	bloccano	wrong_person		168	SP
objrel_that	il contadino che i figli accogliamo ignora le madri	masculine	singular	masculine	plural			3538	accogliamo	blocca	ignorano	V1	bloccano	wrong_person		169	SP
objrel_that	la bambina che le donne accogliamo incontra lo studente	feminine	singular	feminine	plural			1063	accogliamo	blocca	incontrano	V1	bloccano	wrong_person		170	SP
objrel_that	la ragazza che le madri accogliamo indica la studentessa	feminine	singular	feminine	plural			1196	accogliamo	blocca	indicano	V1	bloccano	wrong_person		171	SP
objrel_that	l' uomo che le sorelle accogliamo indica il figlio	masculine	singular	feminine	plural			3204	accogliamo	blocca	indicano	V1	bloccano	wrong_person		172	SP
objrel_that	la contadina che le ragazze accogliamo osserva le donne	feminine	singular	feminine	plural			1098	accogliamo	blocca	osservano	V1	bloccano	wrong_person		173	SP
objrel_that	la donna che i contadini accogliamo osserva le ragazze	feminine	singular	masculine	plural			1599	accogliamo	blocca	osservano	V1	bloccano	wrong_person		174	SP
objrel_that	l' attrice che le ragazze accogliamo ricorda le contadine	feminine	singular	feminine	plural			1041	accogliamo	blocca	ricordano	V1	bloccano	wrong_person		175	SP
objrel_that	il ragazzo che i fratelli accogliamo ricorda i padri	masculine	singular	masculine	plural			3643	accogliamo	blocca	ricordano	V1	bloccano	wrong_person		176	SP
objrel_that	lo studente che gli uomini accogliamo ricorda i fratelli	masculine	singular	masculine	plural			3726	accogliamo	blocca	ricordano	V1	bloccano	wrong_person		177	SP
objrel_that	la bambina che gli attori accogliamo saluta la donna	feminine	singular	masculine	plural			1547	accogliamo	blocca	salutano	V1	bloccano	wrong_person		178	SP
objrel_that	il contadino che le amiche accogliamo saluta le sorelle	masculine	singular	feminine	plural			3024	accogliamo	blocca	salutano	V1	bloccano	wrong_person		179	SP
objrel_that	l' amico che le contadine accogliamo saluta i padri	masculine	singular	feminine	plural			3146	accogliamo	blocca	salutano	V1	bloccano	wrong_person		180	SP
