a_Sentence_Type	b_Sentence	c_GenderN1	d_NumN1	e_GenderN2	f_NumN2	g_GenderN3	h_NumN3	i_NumFraseOrigine	j_New_word	k_Verb1	l_Verb2	m_Element_changed	n_Old_word	o_Violation_Type	p_number	q_condition
embedding_mental	i padri dichiarano che l' amica vicino allo studente accogli le sorelle	masculine	plural	feminine	singular	masculine	singular	2503	accogli	dichiara	accolgono	V2	accoglie	wrong_person	47	PSS
embedding_mental	i padri dichiarano che la studentessa vicino all' amico accogli la ragazza	masculine	plural	feminine	singular	masculine	singular	2507	accogli	dichiara	accolgono	V2	accoglie	wrong_person	48	PSS
embedding_mental	i padri dichiarano che il contadino accanto alla donna accogli gli studenti	masculine	plural	masculine	singular	feminine	singular	2888	accogli	dichiara	accolgono	V2	accoglie	wrong_person	49	PSS
embedding_mental	le studentesse ricordano che l' attrice vicino agli uomini accogli la figlia	feminine	plural	feminine	singular	masculine	plural	439	accogli	ricorda	accolgono	V2	accoglie	wrong_person	50	PSP
embedding_mental	le contadine ricordano che il padre dietro all' attore accogli le figlie	feminine	plural	masculine	singular	masculine	singular	974	accogli	ricorda	accolgono	V2	accoglie	wrong_person	51	PSS
embedding_mental	gli studenti ricordano che la bambina dietro alle contadine accogli le ragazze	masculine	plural	feminine	singular	feminine	plural	2287	accogli	ricorda	accolgono	V2	accoglie	wrong_person	52	PSP
embedding_mental	i padri ricordano che la bambina accanto alla ragazza accogli le contadine	masculine	plural	feminine	singular	feminine	singular	2384	accogli	ricorda	accolgono	V2	accoglie	wrong_person	53	PSS
embedding_mental	gli attori ricordano che il fratello dietro alle contadine accogli il bambino	masculine	plural	masculine	singular	feminine	plural	2787	accogli	ricorda	accolgono	V2	accoglie	wrong_person	54	PSP
embedding_mental	la madre dice che le figlie davanti alle amiche accogliamo la donna	feminine	singular	feminine	plural	feminine	plural	1044	accogliamo	dicono	accoglie	V2	accolgono	wrong_person	55	SPP
embedding_mental	la sorella dice che gli studenti davanti alle ragazze accogliamo le attrici	feminine	singular	masculine	plural	feminine	plural	1564	accogliamo	dicono	accoglie	V2	accolgono	wrong_person	56	SPP
embedding_mental	l' amica dice che i figli davanti ai bambini accogliamo gli attori	feminine	singular	masculine	plural	masculine	plural	1641	accogliamo	dicono	accoglie	V2	accolgono	wrong_person	57	SPP
embedding_mental	l' attrice dice che i ragazzi accanto al bambino accogliamo l' amico	feminine	singular	masculine	plural	masculine	singular	1704	accogliamo	dicono	accoglie	V2	accolgono	wrong_person	58	SPS
embedding_mental	la donna dice che i fratelli vicino all' attore accogliamo la madre	feminine	singular	masculine	plural	masculine	singular	1727	accogliamo	dicono	accoglie	V2	accolgono	wrong_person	59	SPS
embedding_mental	il ragazzo dice che le amiche dietro alla contadina accogliamo le figlie	masculine	singular	feminine	plural	feminine	singular	3122	accogliamo	dicono	accoglie	V2	accolgono	wrong_person	60	SPS
embedding_mental	l' amico dice che le bambine davanti ai fratelli accogliamo la studentessa	masculine	singular	feminine	plural	masculine	plural	3188	accogliamo	dicono	accoglie	V2	accolgono	wrong_person	61	SPP
embedding_mental	lo studente dice che le contadine accanto agli attori accogliamo il fratello	masculine	singular	feminine	plural	masculine	plural	3203	accogliamo	dicono	accoglie	V2	accolgono	wrong_person	62	SPP
embedding_mental	il contadino dice che le studentesse dietro all' attore accogliamo le ragazze	masculine	singular	feminine	plural	masculine	singular	3221	accogliamo	dicono	accoglie	V2	accolgono	wrong_person	63	SPS
embedding_mental	il bambino dice che i figli davanti agli studenti accogliamo la ragazza	masculine	singular	masculine	plural	masculine	plural	3656	accogliamo	dicono	accoglie	V2	accolgono	wrong_person	64	SPP
embedding_mental	il figlio dice che i fratelli dietro allo studente accogliamo il bambino	masculine	singular	masculine	plural	masculine	singular	3735	accogliamo	dicono	accoglie	V2	accolgono	wrong_person	65	SPS
embedding_mental	la ragazza dichiara che le attrici dietro alle studentesse accogliamo le amiche	feminine	singular	feminine	plural	feminine	plural	1053	accogliamo	dichiarano	accoglie	V2	accolgono	wrong_person	66	SPP
embedding_mental	la sorella dichiara che le studentesse davanti alle madri accogliamo la contadina	feminine	singular	feminine	plural	feminine	plural	1059	accogliamo	dichiarano	accoglie	V2	accolgono	wrong_person	67	SPP
embedding_mental	la donna dichiara che le sorelle accanto all' attore accogliamo le contadine	feminine	singular	feminine	plural	masculine	singular	1225	accogliamo	dichiarano	accoglie	V2	accolgono	wrong_person	68	SPS
embedding_mental	la studentessa dichiara che gli attori vicino alle amiche accogliamo il fratello	feminine	singular	masculine	plural	feminine	plural	1574	accogliamo	dichiarano	accoglie	V2	accolgono	wrong_person	69	SPP
embedding_mental	l' attore dichiara che le sorelle accanto al ragazzo accogliamo gli uomini	masculine	singular	feminine	plural	masculine	singular	3261	accogliamo	dichiarano	accoglie	V2	accolgono	wrong_person	70	SPS
embedding_mental	il bambino dichiara che gli studenti vicino all' attrice accogliamo gli uomini	masculine	singular	masculine	plural	feminine	singular	3596	accogliamo	dichiarano	accoglie	V2	accolgono	wrong_person	71	SPS
embedding_mental	la studentessa ricorda che le sorelle davanti alla bambina accogliamo gli amici	feminine	singular	feminine	plural	feminine	singular	1133	accogliamo	ricordano	accoglie	V2	accolgono	wrong_person	72	SPS
embedding_mental	la studentessa ricorda che le ragazze accanto all' uomo accogliamo la bambina	feminine	singular	feminine	plural	masculine	singular	1260	accogliamo	ricordano	accoglie	V2	accolgono	wrong_person	73	SPS
embedding_mental	l' attrice ricorda che gli uomini dietro ai padri accogliamo il bambino	feminine	singular	masculine	plural	masculine	plural	1648	accogliamo	ricordano	accoglie	V2	accolgono	wrong_person	74	SPP
embedding_mental	la contadina ricorda che gli studenti accanto al ragazzo accogliamo le donne	feminine	singular	masculine	plural	masculine	singular	1723	accogliamo	ricordano	accoglie	V2	accolgono	wrong_person	75	SPS
embedding_mental	il bambino ricorda che le amiche dietro alla figlia accogliamo le attrici	masculine	singular	feminine	plural	feminine	singular	3094	accogliamo	ricordano	accoglie	V2	accolgono	wrong_person	76	SPS
embedding_mental	l' amico ricorda che le sorelle vicino al padre accogliamo il fratello	masculine	singular	feminine	plural	masculine	singular	3257	accogliamo	ricordano	accoglie	V2	accolgono	wrong_person	77	SPS
embedding_mental	il contadino ricorda che i padri vicino alla ragazza accogliamo l' attore	masculine	singular	masculine	plural	feminine	singular	3603	accogliamo	ricordano	accoglie	V2	accolgono	wrong_person	78	SPS
embedding_mental	le bambine dicono che le donne dietro alle amiche accogliamo i contadini	feminine	plural	feminine	plural	feminine	plural	16	accogliamo	dice	accoglie	V2	accolgono	wrong_person	79	PPP
embedding_mental	le attrici dicono che le contadine davanti alla ragazza accogliamo la madre	feminine	plural	feminine	plural	feminine	singular	68	accogliamo	dice	accoglie	V2	accolgono	wrong_person	80	PPS
embedding_mental	le figlie dicono che le madri accanto al fratello accogliamo la sorella	feminine	plural	feminine	plural	masculine	singular	228	accogliamo	dice	accoglie	V2	accolgono	wrong_person	81	PPS
embedding_mental	le figlie dicono che gli uomini davanti alla contadina accogliamo la bambina	feminine	plural	masculine	plural	feminine	singular	592	accogliamo	dice	accoglie	V2	accolgono	wrong_person	82	PPS
embedding_mental	gli amici dicono che gli uomini vicino alle contadine accogliamo la madre	masculine	plural	masculine	plural	feminine	plural	2523	accogliamo	dice	accoglie	V2	accolgono	wrong_person	83	PPP
embedding_mental	i contadini dicono che i padri davanti all' amica accogliamo le figlie	masculine	plural	masculine	plural	feminine	singular	2625	accogliamo	dice	accoglie	V2	accolgono	wrong_person	84	PPS
embedding_mental	i fratelli dicono che i padri accanto all' amica accogliamo le ragazze	masculine	plural	masculine	plural	feminine	singular	2633	accogliamo	dice	accoglie	V2	accolgono	wrong_person	85	PPS
embedding_mental	le studentesse dichiarano che le attrici accanto alle sorelle accogliamo le madri	feminine	plural	feminine	plural	feminine	plural	55	accogliamo	dichiara	accoglie	V2	accolgono	wrong_person	86	PPP
embedding_mental	le ragazze dichiarano che le studentesse davanti alla madre accogliamo l' amico	feminine	plural	feminine	plural	feminine	singular	102	accogliamo	dichiara	accoglie	V2	accolgono	wrong_person	87	PPS
embedding_mental	le donne dichiarano che i contadini vicino alle ragazze accogliamo la madre	feminine	plural	masculine	plural	feminine	plural	536	accogliamo	dichiara	accoglie	V2	accolgono	wrong_person	88	PPP
embedding_mental	i fratelli dichiarano che le bambine vicino alle madri accogliamo il ragazzo	masculine	plural	feminine	plural	feminine	plural	2069	accogliamo	dichiara	accoglie	V2	accolgono	wrong_person	89	PPP
embedding_mental	i contadini dichiarano che gli uomini vicino ai ragazzi accogliamo la studentessa	masculine	plural	masculine	plural	masculine	plural	2675	accogliamo	dichiara	accoglie	V2	accolgono	wrong_person	90	PPP
embedding_mental	le figlie ricordano che le attrici accanto alle studentesse accogliamo l' amico	feminine	plural	feminine	plural	feminine	plural	39	accogliamo	ricorda	accoglie	V2	accolgono	wrong_person	91	PPP
embedding_mental	le amiche ricordano che le contadine davanti al figlio accogliamo gli attori	feminine	plural	feminine	plural	masculine	singular	194	accogliamo	ricorda	accoglie	V2	accolgono	wrong_person	92	PPS
embedding_mental	le sorelle ricordano che i padri davanti alle attrici accogliamo le donne	feminine	plural	masculine	plural	feminine	plural	560	accogliamo	ricorda	accoglie	V2	accolgono	wrong_person	93	PPP
embedding_mental	le contadine ricordano che gli uomini vicino alla figlia accogliamo le ragazze	feminine	plural	masculine	plural	feminine	singular	587	accogliamo	ricorda	accoglie	V2	accolgono	wrong_person	94	PPS
embedding_mental	le sorelle ricordano che i figli vicino all' amica accogliamo i ragazzi	feminine	plural	masculine	plural	feminine	singular	621	accogliamo	ricorda	accoglie	V2	accolgono	wrong_person	95	PPS
embedding_mental	le contadine ricordano che gli studenti dietro ai padri accogliamo la ragazza	feminine	plural	masculine	plural	masculine	plural	659	accogliamo	ricorda	accoglie	V2	accolgono	wrong_person	96	PPP
embedding_mental	le ragazze ricordano che i fratelli vicino ai padri accogliamo i contadini	feminine	plural	masculine	plural	masculine	plural	678	accogliamo	ricorda	accoglie	V2	accolgono	wrong_person	97	PPP
embedding_mental	le studentesse ricordano che i fratelli davanti agli amici accogliamo le ragazze	feminine	plural	masculine	plural	masculine	plural	693	accogliamo	ricorda	accoglie	V2	accolgono	wrong_person	98	PPP
embedding_mental	le donne ricordano che i fratelli davanti al padre accogliamo la figlia	feminine	plural	masculine	plural	masculine	singular	726	accogliamo	ricorda	accoglie	V2	accolgono	wrong_person	99	PPS
embedding_mental	le figlie ricordano che i padri vicino all' attore accogliamo le bambine	feminine	plural	masculine	plural	masculine	singular	735	accogliamo	ricorda	accoglie	V2	accolgono	wrong_person	100	PPS
embedding_mental	gli attori ricordano che le contadine accanto alle sorelle accogliamo la figlia	masculine	plural	feminine	plural	feminine	plural	2033	accogliamo	ricorda	accoglie	V2	accolgono	wrong_person	101	PPP
embedding_mental	i figli ricordano che le contadine vicino al ragazzo accogliamo gli uomini	masculine	plural	feminine	plural	masculine	singular	2250	accogliamo	ricorda	accoglie	V2	accolgono	wrong_person	102	PPS
embedding_mental	gli attori ricordano che gli uomini dietro alle figlie accogliamo le madri	masculine	plural	masculine	plural	feminine	plural	2531	accogliamo	ricorda	accoglie	V2	accolgono	wrong_person	103	PPP
embedding_mental	gli attori ricordano che i padri accanto alla bambina accogliamo gli studenti	masculine	plural	masculine	plural	feminine	singular	2603	accogliamo	ricorda	accoglie	V2	accolgono	wrong_person	104	PPS
embedding_mental	gli uomini ricordano che gli attori accanto ai bambini accogliamo i contadini	masculine	plural	masculine	plural	masculine	plural	2666	accogliamo	ricorda	accoglie	V2	accolgono	wrong_person	105	PPP
embedding_mental	i fratelli ricordano che gli studenti dietro all' amico accogliamo le ragazze	masculine	plural	masculine	plural	masculine	singular	2761	accogliamo	ricorda	accoglie	V2	accolgono	wrong_person	106	PPS
embedding_mental	i ragazzi ricordano che gli studenti dietro al fratello accogliamo i figli	masculine	plural	masculine	plural	masculine	singular	2772	accogliamo	ricorda	accoglie	V2	accolgono	wrong_person	107	PPS
embedding_mental	la bambina dice che le madri davanti alle sorelle accogliete i padri	feminine	singular	feminine	plural	feminine	plural	1021	accogliete	dicono	accoglie	V2	accolgono	wrong_person	108	SPP
embedding_mental	la donna dice che le ragazze davanti alla studentessa accogliete i fratelli	feminine	singular	feminine	plural	feminine	singular	1105	accogliete	dicono	accoglie	V2	accolgono	wrong_person	109	SPS
embedding_mental	la contadina dice che gli uomini dietro ai fratelli accogliete gli amici	feminine	singular	masculine	plural	masculine	plural	1659	accogliete	dicono	accoglie	V2	accolgono	wrong_person	110	SPP
embedding_mental	la madre dice che i bambini vicino ai ragazzi accogliete le attrici	feminine	singular	masculine	plural	masculine	plural	1683	accogliete	dicono	accoglie	V2	accolgono	wrong_person	111	SPP
embedding_mental	il contadino dice che le figlie vicino alle madri accogliete l' amico	masculine	singular	feminine	plural	feminine	plural	3035	accogliete	dicono	accoglie	V2	accolgono	wrong_person	112	SPP
embedding_mental	il ragazzo dice che le studentesse vicino alle bambine accogliete i figli	masculine	singular	feminine	plural	feminine	plural	3060	accogliete	dicono	accoglie	V2	accolgono	wrong_person	113	SPP
embedding_mental	lo studente dice che le donne vicino alla figlia accogliete i contadini	masculine	singular	feminine	plural	feminine	singular	3145	accogliete	dicono	accoglie	V2	accolgono	wrong_person	114	SPS
embedding_mental	il padre dice che gli studenti accanto alle sorelle accogliete il contadino	masculine	singular	masculine	plural	feminine	plural	3555	accogliete	dicono	accoglie	V2	accolgono	wrong_person	115	SPP
embedding_mental	il figlio dice che i bambini dietro alla contadina accogliete le ragazze	masculine	singular	masculine	plural	feminine	singular	3607	accogliete	dicono	accoglie	V2	accolgono	wrong_person	116	SPS
embedding_mental	l' attore dice che gli uomini vicino ai contadini accogliete la madre	masculine	singular	masculine	plural	masculine	plural	3701	accogliete	dicono	accoglie	V2	accolgono	wrong_person	117	SPP
embedding_mental	la studentessa dichiara che le bambine davanti alle sorelle accogliete la figlia	feminine	singular	feminine	plural	feminine	plural	1067	accogliete	dichiarano	accoglie	V2	accolgono	wrong_person	118	SPP
embedding_mental	la contadina dichiara che le studentesse accanto al bambino accogliete le madri	feminine	singular	feminine	plural	masculine	singular	1218	accogliete	dichiarano	accoglie	V2	accolgono	wrong_person	119	SPS
embedding_mental	la donna dichiara che le amiche vicino al bambino accogliete il fratello	feminine	singular	feminine	plural	masculine	singular	1222	accogliete	dichiarano	accoglie	V2	accolgono	wrong_person	120	SPS
embedding_mental	la donna dichiara che gli attori vicino al fratello accogliete gli amici	feminine	singular	masculine	plural	masculine	singular	1728	accogliete	dichiarano	accoglie	V2	accolgono	wrong_person	121	SPS
embedding_mental	la donna dichiara che i figli vicino al contadino accogliete il padre	feminine	singular	masculine	plural	masculine	singular	1730	accogliete	dichiarano	accoglie	V2	accolgono	wrong_person	122	SPS
embedding_mental	il contadino dichiara che le madri accanto alle studentesse accogliete il fratello	masculine	singular	feminine	plural	feminine	plural	3036	accogliete	dichiarano	accoglie	V2	accolgono	wrong_person	123	SPP
embedding_mental	l' attore dichiara che le contadine davanti alla bambina accogliete l' uomo	masculine	singular	feminine	plural	feminine	singular	3134	accogliete	dichiarano	accoglie	V2	accolgono	wrong_person	124	SPS
embedding_mental	il fratello dichiara che le madri vicino al figlio accogliete la donna	masculine	singular	feminine	plural	masculine	singular	3240	accogliete	dichiarano	accoglie	V2	accolgono	wrong_person	125	SPS
embedding_mental	il bambino dichiara che i ragazzi dietro allo studente accogliete il figlio	masculine	singular	masculine	plural	masculine	singular	3721	accogliete	dichiarano	accoglie	V2	accolgono	wrong_person	126	SPS
embedding_mental	la ragazza ricorda che le amiche accanto alla donna accogliete gli uomini	feminine	singular	feminine	plural	feminine	singular	1127	accogliete	ricordano	accoglie	V2	accolgono	wrong_person	127	SPS
embedding_mental	la contadina ricorda che le sorelle dietro al bambino accogliete l' amica	feminine	singular	feminine	plural	masculine	singular	1219	accogliete	ricordano	accoglie	V2	accolgono	wrong_person	128	SPS
embedding_mental	la ragazza ricorda che le contadine accanto al fratello accogliete la bambina	feminine	singular	feminine	plural	masculine	singular	1246	accogliete	ricordano	accoglie	V2	accolgono	wrong_person	129	SPS
embedding_mental	l' attrice ricorda che i contadini davanti alle madri accogliete i figli	feminine	singular	masculine	plural	feminine	plural	1523	accogliete	ricordano	accoglie	V2	accolgono	wrong_person	130	SPP
embedding_mental	l' amico ricorda che le attrici dietro al fratello accogliete le donne	masculine	singular	feminine	plural	masculine	singular	3256	accogliete	ricordano	accoglie	V2	accolgono	wrong_person	131	SPS
embedding_mental	il fratello ricorda che i ragazzi davanti alle attrici accogliete il contadino	masculine	singular	masculine	plural	feminine	plural	3554	accogliete	ricordano	accoglie	V2	accolgono	wrong_person	132	SPP
embedding_mental	le attrici dicono che le bambine davanti alla figlia accogliete l' amica	feminine	plural	feminine	plural	feminine	singular	67	accogliete	dice	accoglie	V2	accolgono	wrong_person	133	PPS
embedding_mental	le attrici dicono che le sorelle dietro alla donna accogliete i fratelli	feminine	plural	feminine	plural	feminine	singular	69	accogliete	dice	accoglie	V2	accolgono	wrong_person	134	PPS
embedding_mental	le sorelle dicono che le figlie accanto agli uomini accogliete la studentessa	feminine	plural	feminine	plural	masculine	plural	181	accogliete	dice	accoglie	V2	accolgono	wrong_person	135	PPP
embedding_mental	le attrici dicono che le sorelle dietro al bambino accogliete l' amico	feminine	plural	feminine	plural	masculine	singular	199	accogliete	dice	accoglie	V2	accolgono	wrong_person	136	PPS
embedding_mental	le studentesse dicono che le donne davanti all' amico accogliete la bambina	feminine	plural	feminine	plural	masculine	singular	246	accogliete	dice	accoglie	V2	accolgono	wrong_person	137	PPS
embedding_mental	le studentesse dicono che le madri dietro all' attore accogliete le amiche	feminine	plural	feminine	plural	masculine	singular	248	accogliete	dice	accoglie	V2	accolgono	wrong_person	138	PPS
embedding_mental	le contadine dicono che gli amici vicino alle madri accogliete l' attrice	feminine	plural	masculine	plural	feminine	plural	530	accogliete	dice	accoglie	V2	accolgono	wrong_person	139	PPP
embedding_mental	le donne dicono che i bambini davanti alle figlie accogliete l' attrice	feminine	plural	masculine	plural	feminine	plural	539	accogliete	dice	accoglie	V2	accolgono	wrong_person	140	PPP
embedding_mental	le sorelle dicono che i contadini davanti alle attrici accogliete le amiche	feminine	plural	masculine	plural	feminine	plural	558	accogliete	dice	accoglie	V2	accolgono	wrong_person	141	PPP
embedding_mental	le ragazze dicono che i fratelli davanti all' attrice accogliete il contadino	feminine	plural	masculine	plural	feminine	singular	609	accogliete	dice	accoglie	V2	accolgono	wrong_person	142	PPS
embedding_mental	le bambine dicono che i contadini accanto all' amico accogliete le figlie	feminine	plural	masculine	plural	masculine	singular	708	accogliete	dice	accoglie	V2	accolgono	wrong_person	143	PPS
embedding_mental	i fratelli dicono che le bambine vicino alla figlia accogliete i contadini	masculine	plural	feminine	plural	feminine	singular	2130	accogliete	dice	accoglie	V2	accolgono	wrong_person	144	PPS
