a_Sentence_Type	b_Sentence	c_GenderN1	d_NumN1	e_GenderN2	f_NumN2	g_GenderN3	h_NumN3	i_NumFraseOrigine	j_New_word	k_Verb1	l_Verb2	m_Element_changed	n_Old_word	o_Violation_Type	p_number	q_condition
objrel_nounpp	il bambino che il ragazzo accanto alle attrici osserva accoglie l' amica	masculine	singular	masculine	singular	feminine	plural	17		osservano	accolgono			acceptable	17	SSP
objrel_nounpp	il bambino che il ragazzo davanti agli studenti difende critica la sorella	masculine	singular	masculine	singular	masculine	plural	18		difendono	criticano			acceptable	18	SSP
objrel_nounpp	il bambino che il ragazzo davanti alla madre ricorda ignora gli uomini	masculine	singular	masculine	singular	feminine	singular	19		ricordano	ignorano			acceptable	19	SSS
objrel_nounpp	il bambino che il ragazzo davanti alle sorelle blocca incontra i figli	masculine	singular	masculine	singular	feminine	plural	20		bloccano	incontrano			acceptable	20	SSP
objrel_nounpp	il bambino che il ragazzo dietro ai padri osserva conosce gli attori	masculine	singular	masculine	singular	masculine	plural	21		osservano	conoscono			acceptable	21	SSP
objrel_nounpp	il bambino che il ragazzo dietro ai padri osserva difende le amiche	masculine	singular	masculine	singular	masculine	plural	22		osservano	difendono			acceptable	22	SSP
objrel_nounpp	il bambino che il ragazzo dietro all' uomo osserva guarda la studentessa	masculine	singular	masculine	singular	masculine	singular	23		osservano	guardano			acceptable	23	SSS
objrel_nounpp	il bambino che l' amica accanto alle attrici blocca accoglie la figlia	masculine	singular	feminine	singular	feminine	plural	24		bloccano	accolgono			acceptable	24	SSP
objrel_nounpp	il bambino che l' amica dietro ai fratelli saluta osserva lo studente	masculine	singular	feminine	singular	masculine	plural	25		salutano	osservano			acceptable	25	SSP
objrel_nounpp	il bambino che l' amica dietro alla madre indica blocca gli studenti	masculine	singular	feminine	singular	feminine	singular	26		indicano	bloccano			acceptable	26	SSS
objrel_nounpp	il bambino che l' amica dietro alle attrici evita indica la madre	masculine	singular	feminine	singular	feminine	plural	27		evitano	indicano			acceptable	27	SSP
objrel_nounpp	il bambino che l' amico davanti alle ragazze difende evita la madre	masculine	singular	masculine	singular	feminine	plural	28		difendono	evitano			acceptable	28	SSP
objrel_nounpp	il bambino che l' amico dietro alle figlie saluta guarda la sorella	masculine	singular	masculine	singular	feminine	plural	29		salutano	guardano			acceptable	29	SSP
objrel_nounpp	il bambino che l' amico dietro allo studente saluta attrae le madri	masculine	singular	masculine	singular	masculine	singular	30		salutano	attraggono			acceptable	30	SSS
objrel_nounpp	il bambino che l' attore accanto alle amiche interrompe saluta il ragazzo	masculine	singular	masculine	singular	feminine	plural	31		interrompono	salutano			acceptable	31	SSP
objrel_nounpp	il bambino che l' attore davanti alle madri attrae interrompe le contadine	masculine	singular	masculine	singular	feminine	plural	32		attraggono	interrompono			acceptable	32	SSP
objrel_nounpp	il bambino che l' attore dietro ai padri guarda ama i fratelli	masculine	singular	masculine	singular	masculine	plural	33		guardano	amano			acceptable	33	SSP
objrel_nounpp	il bambino che l' attore vicino ai fratelli evita conosce la donna	masculine	singular	masculine	singular	masculine	plural	34		evitano	conoscono			acceptable	34	SSP
objrel_nounpp	il bambino che l' attrice accanto alla donna osserva ignora le madri	masculine	singular	feminine	singular	feminine	singular	35		osservano	ignorano			acceptable	35	SSS
objrel_nounpp	il bambino che l' attrice davanti alle contadine incontra difende l' amico	masculine	singular	feminine	singular	feminine	plural	36		incontrano	difendono			acceptable	36	SSP
objrel_nounpp	il bambino che l' attrice dietro all' uomo incontra indica la donna	masculine	singular	feminine	singular	masculine	singular	37		incontrano	indicano			acceptable	37	SSS
objrel_nounpp	il bambino che la contadina accanto agli amici ama incontra i fratelli	masculine	singular	feminine	singular	masculine	plural	38		amano	incontrano			acceptable	38	SSP
objrel_nounpp	il bambino che la contadina davanti alla ragazza guarda difende le figlie	masculine	singular	feminine	singular	feminine	singular	39		guardano	difendono			acceptable	39	SSS
objrel_nounpp	il bambino che la contadina davanti alle donne difende ama la sorella	masculine	singular	feminine	singular	feminine	plural	40		difendono	amano			acceptable	40	SSP
objrel_nounpp	il bambino che la contadina vicino alla donna attrae guarda gli studenti	masculine	singular	feminine	singular	feminine	singular	41		attraggono	guardano			acceptable	41	SSS
objrel_nounpp	il bambino che la donna accanto all' amica ama indica le figlie	masculine	singular	feminine	singular	feminine	singular	42		amano	indicano			acceptable	42	SSS
objrel_nounpp	il bambino che la donna accanto alla figlia osserva blocca le amiche	masculine	singular	feminine	singular	feminine	singular	43		osservano	bloccano			acceptable	43	SSS
objrel_nounpp	il bambino che la donna vicino agli amici difende attrae il padre	masculine	singular	feminine	singular	masculine	plural	44		difendono	attraggono			acceptable	44	SSP
objrel_nounpp	il bambino che la donna vicino ai figli ignora attrae l' amico	masculine	singular	feminine	singular	masculine	plural	45		ignorano	attraggono			acceptable	45	SSP
objrel_nounpp	il bambino che la figlia accanto al ragazzo interrompe ferma le donne	masculine	singular	feminine	singular	masculine	singular	46		interrompono	fermano			acceptable	46	SSS
objrel_nounpp	il bambino che la figlia davanti ai contadini evita conosce le ragazze	masculine	singular	feminine	singular	masculine	plural	47		evitano	conoscono			acceptable	47	SSP
objrel_nounpp	il bambino che la figlia davanti ai padri ama attrae le madri	masculine	singular	feminine	singular	masculine	plural	48		amano	attraggono			acceptable	48	SSP
objrel_nounpp	il bambino che la madre accanto al fratello conosce guarda i ragazzi	masculine	singular	feminine	singular	masculine	singular	49		conoscono	guardano			acceptable	49	SSS
objrel_nounpp	il bambino che la madre dietro alla donna difende incontra la contadina	masculine	singular	feminine	singular	feminine	singular	50		difendono	incontrano			acceptable	50	SSS
objrel_nounpp	il bambino che la madre vicino al fratello evita saluta le contadine	masculine	singular	feminine	singular	masculine	singular	51		evitano	salutano			acceptable	51	SSS
objrel_nounpp	il bambino che la madre vicino alla sorella accoglie interrompe le contadine	masculine	singular	feminine	singular	feminine	singular	52		accolgono	interrompono			acceptable	52	SSS
objrel_nounpp	il bambino che la ragazza accanto alle studentesse critica difende la madre	masculine	singular	feminine	singular	feminine	plural	53		criticano	difendono			acceptable	53	SSP
objrel_nounpp	il bambino che la ragazza dietro alla contadina difende evita la madre	masculine	singular	feminine	singular	feminine	singular	54		difendono	evitano			acceptable	54	SSS
objrel_nounpp	il bambino che la sorella dietro alla contadina attrae conosce i fratelli	masculine	singular	feminine	singular	feminine	singular	55		attraggono	conoscono			acceptable	55	SSS
objrel_nounpp	il bambino che la sorella dietro alla donna saluta indica le figlie	masculine	singular	feminine	singular	feminine	singular	56		salutano	indicano			acceptable	56	SSS
objrel_nounpp	il bambino che la sorella vicino all' attore ama conosce lo studente	masculine	singular	feminine	singular	masculine	singular	57		amano	conoscono			acceptable	57	SSS
objrel_nounpp	il bambino che la sorella vicino all' uomo ricorda conosce la donna	masculine	singular	feminine	singular	masculine	singular	58		ricordano	conoscono			acceptable	58	SSS
objrel_nounpp	il bambino che la studentessa davanti ai fratelli ama saluta l' amica	masculine	singular	feminine	singular	masculine	plural	59		amano	salutano			acceptable	59	SSP
objrel_nounpp	il bambino che la studentessa davanti al figlio critica accoglie la sorella	masculine	singular	feminine	singular	masculine	singular	60		criticano	accolgono			acceptable	60	SSS
objrel_nounpp	il bambino che la studentessa vicino ai padri ignora indica i ragazzi	masculine	singular	feminine	singular	masculine	plural	61		ignorano	indicano			acceptable	61	SSP
objrel_nounpp	il bambino che lo studente accanto alle figlie ricorda indica gli amici	masculine	singular	masculine	singular	feminine	plural	62		ricordano	indicano			acceptable	62	SSP
objrel_nounpp	il bambino che lo studente davanti agli uomini guarda conosce i ragazzi	masculine	singular	masculine	singular	masculine	plural	63		guardano	conoscono			acceptable	63	SSP
objrel_nounpp	il bambino che lo studente dietro alle madri osserva indica i contadini	masculine	singular	masculine	singular	feminine	plural	64		osservano	indicano			acceptable	64	SSP
objrel_nounpp	il contadino che il bambino accanto ai figli critica ignora gli studenti	masculine	singular	masculine	singular	masculine	plural	65		criticano	ignorano			acceptable	65	SSP
objrel_nounpp	il contadino che il bambino davanti ai ragazzi conosce ignora la donna	masculine	singular	masculine	singular	masculine	plural	66		conoscono	ignorano			acceptable	66	SSP
objrel_nounpp	il contadino che il fratello vicino alle amiche evita ricorda il padre	masculine	singular	masculine	singular	feminine	plural	67		evitano	ricordano			acceptable	67	SSP
objrel_nounpp	il contadino che il padre dietro alle studentesse indica saluta le bambine	masculine	singular	masculine	singular	feminine	plural	68		indicano	salutano			acceptable	68	SSP
objrel_nounpp	il contadino che il padre vicino al bambino ama interrompe le studentesse	masculine	singular	masculine	singular	masculine	singular	69		amano	interrompono			acceptable	69	SSS
objrel_nounpp	il contadino che il ragazzo davanti all' attore ricorda difende la madre	masculine	singular	masculine	singular	masculine	singular	70		ricordano	difendono			acceptable	70	SSS
objrel_nounpp	il contadino che l' amica davanti all' attrice ama incontra la sorella	masculine	singular	feminine	singular	feminine	singular	71		amano	incontrano			acceptable	71	SSS
objrel_nounpp	il contadino che l' amica davanti alle bambine interrompe ama l' uomo	masculine	singular	feminine	singular	feminine	plural	72		interrompono	amano			acceptable	72	SSP
objrel_nounpp	il contadino che l' amica davanti allo studente accoglie interrompe le sorelle	masculine	singular	feminine	singular	masculine	singular	73		accolgono	interrompono			acceptable	73	SSS
objrel_nounpp	il contadino che l' amica dietro ai ragazzi ignora blocca la donna	masculine	singular	feminine	singular	masculine	plural	74		ignorano	bloccano			acceptable	74	SSP
objrel_nounpp	il contadino che l' amica dietro alla studentessa evita saluta la bambina	masculine	singular	feminine	singular	feminine	singular	75		evitano	salutano			acceptable	75	SSS
objrel_nounpp	il contadino che l' amica dietro alle studentesse difende ricorda l' attrice	masculine	singular	feminine	singular	feminine	plural	76		difendono	ricordano			acceptable	76	SSP
objrel_nounpp	il contadino che l' amico accanto allo studente attrae interrompe il bambino	masculine	singular	masculine	singular	masculine	singular	77		attraggono	interrompono			acceptable	77	SSS
objrel_nounpp	il contadino che l' attore accanto ai bambini interrompe attrae il fratello	masculine	singular	masculine	singular	masculine	plural	78		interrompono	attraggono			acceptable	78	SSP
objrel_nounpp	il contadino che l' attore accanto al bambino conosce evita le madri	masculine	singular	masculine	singular	masculine	singular	79		conoscono	evitano			acceptable	79	SSS
objrel_nounpp	il contadino che l' attore dietro ai padri blocca ricorda lo studente	masculine	singular	masculine	singular	masculine	plural	80		bloccano	ricordano			acceptable	80	SSP
objrel_nounpp	il contadino che l' attore dietro ai ragazzi saluta blocca le figlie	masculine	singular	masculine	singular	masculine	plural	81		salutano	bloccano			acceptable	81	SSP
objrel_nounpp	il contadino che l' attrice accanto agli uomini evita saluta la sorella	masculine	singular	feminine	singular	masculine	plural	82		evitano	salutano			acceptable	82	SSP
objrel_nounpp	il contadino che l' attrice accanto al bambino difende indica le studentesse	masculine	singular	feminine	singular	masculine	singular	83		difendono	indicano			acceptable	83	SSS
objrel_nounpp	il contadino che l' attrice accanto alla ragazza conosce indica la madre	masculine	singular	feminine	singular	feminine	singular	84		conoscono	indicano			acceptable	84	SSS
objrel_nounpp	il contadino che l' attrice vicino agli studenti ricorda critica i padri	masculine	singular	feminine	singular	masculine	plural	85		ricordano	criticano			acceptable	85	SSP
objrel_nounpp	il contadino che l' uomo accanto alla sorella critica difende le donne	masculine	singular	masculine	singular	feminine	singular	86		criticano	difendono			acceptable	86	SSS
objrel_nounpp	il contadino che l' uomo dietro alla sorella ferma indica l' amica	masculine	singular	masculine	singular	feminine	singular	87		fermano	indicano			acceptable	87	SSS
objrel_nounpp	il contadino che la donna accanto al padre ferma critica gli studenti	masculine	singular	feminine	singular	masculine	singular	88		fermano	criticano			acceptable	88	SSS
objrel_nounpp	il contadino che la donna accanto alla bambina indica saluta gli amici	masculine	singular	feminine	singular	feminine	singular	89		indicano	salutano			acceptable	89	SSS
objrel_nounpp	il contadino che la donna davanti all' amico ferma conosce il fratello	masculine	singular	feminine	singular	masculine	singular	90		fermano	conoscono			acceptable	90	SSS
objrel_nounpp	il contadino che la donna davanti alla sorella indica incontra la bambina	masculine	singular	feminine	singular	feminine	singular	91		indicano	incontrano			acceptable	91	SSS
objrel_nounpp	il contadino che la donna davanti allo studente accoglie indica le figlie	masculine	singular	feminine	singular	masculine	singular	92		accolgono	indicano			acceptable	92	SSS
objrel_nounpp	il contadino che la figlia dietro all' amica indica evita i bambini	masculine	singular	feminine	singular	feminine	singular	93		indicano	evitano			acceptable	93	SSS
objrel_nounpp	il contadino che la figlia dietro alle madri ama interrompe la bambina	masculine	singular	feminine	singular	feminine	plural	94		amano	interrompono			acceptable	94	SSP
objrel_nounpp	il contadino che la figlia vicino allo studente indica blocca la ragazza	masculine	singular	feminine	singular	masculine	singular	95		indicano	bloccano			acceptable	95	SSS
objrel_nounpp	il contadino che la madre accanto ai figli evita ignora il ragazzo	masculine	singular	feminine	singular	masculine	plural	96		evitano	ignorano			acceptable	96	SSP
objrel_nounpp	il contadino che la madre davanti agli uomini difende accoglie il fratello	masculine	singular	feminine	singular	masculine	plural	97		difendono	accolgono			acceptable	97	SSP
objrel_nounpp	il contadino che la ragazza davanti al fratello osserva ama l' attrice	masculine	singular	feminine	singular	masculine	singular	98		osservano	amano			acceptable	98	SSS
objrel_nounpp	il contadino che la ragazza davanti alla donna evita attrae il fratello	masculine	singular	feminine	singular	feminine	singular	99		evitano	attraggono			acceptable	99	SSS
objrel_nounpp	il contadino che la ragazza dietro all' amica saluta interrompe le donne	masculine	singular	feminine	singular	feminine	singular	100		salutano	interrompono			acceptable	100	SSS
objrel_nounpp	il contadino che la sorella accanto ai figli osserva blocca le bambine	masculine	singular	feminine	singular	masculine	plural	101		osservano	bloccano			acceptable	101	SSP
objrel_nounpp	il contadino che la studentessa accanto agli amici osserva ricorda l' attore	masculine	singular	feminine	singular	masculine	plural	102		osservano	ricordano			acceptable	102	SSP
objrel_nounpp	il contadino che la studentessa accanto alle figlie difende attrae il bambino	masculine	singular	feminine	singular	feminine	plural	103		difendono	attraggono			acceptable	103	SSP
objrel_nounpp	il contadino che la studentessa davanti al fratello ricorda attrae la bambina	masculine	singular	feminine	singular	masculine	singular	104		ricordano	attraggono			acceptable	104	SSS
objrel_nounpp	il contadino che la studentessa dietro ai bambini osserva ama i fratelli	masculine	singular	feminine	singular	masculine	plural	105		osservano	amano			acceptable	105	SSP
objrel_nounpp	il contadino che lo studente accanto al bambino attrae evita le ragazze	masculine	singular	masculine	singular	masculine	singular	106		attraggono	evitano			acceptable	106	SSS
objrel_nounpp	il contadino che lo studente vicino agli uomini ignora difende la figlia	masculine	singular	masculine	singular	masculine	plural	107		ignorano	difendono			acceptable	107	SSP
objrel_nounpp	il contadino che lo studente vicino alla donna critica indica la figlia	masculine	singular	masculine	singular	feminine	singular	108		criticano	indicano			acceptable	108	SSS
objrel_nounpp	il figlio che il bambino vicino alle sorelle ferma conosce la ragazza	masculine	singular	masculine	singular	feminine	plural	109		fermano	conoscono			acceptable	109	SSP
objrel_nounpp	il figlio che il contadino vicino ai padri guarda incontra lo studente	masculine	singular	masculine	singular	masculine	plural	110		guardano	incontrano			acceptable	110	SSP
objrel_nounpp	il figlio che il fratello dietro alla contadina critica difende le bambine	masculine	singular	masculine	singular	feminine	singular	111		criticano	difendono			acceptable	111	SSS
objrel_nounpp	il figlio che il fratello dietro alla ragazza ferma ignora le donne	masculine	singular	masculine	singular	feminine	singular	112		fermano	ignorano			acceptable	112	SSS
objrel_nounpp	il figlio che il padre dietro alle contadine blocca incontra la sorella	masculine	singular	masculine	singular	feminine	plural	113		bloccano	incontrano			acceptable	113	SSP
objrel_nounpp	il figlio che il padre vicino al ragazzo difende ama le contadine	masculine	singular	masculine	singular	masculine	singular	114		difendono	amano			acceptable	114	SSS
objrel_nounpp	il figlio che il ragazzo accanto alle attrici attrae indica lo studente	masculine	singular	masculine	singular	feminine	plural	115		attraggono	indicano			acceptable	115	SSP
objrel_nounpp	il figlio che il ragazzo davanti all' attore indica blocca i padri	masculine	singular	masculine	singular	masculine	singular	116		indicano	bloccano			acceptable	116	SSS
objrel_nounpp	il figlio che l' amico accanto ai padri difende ignora le donne	masculine	singular	masculine	singular	masculine	plural	117		difendono	ignorano			acceptable	117	SSP
objrel_nounpp	il figlio che l' amico accanto alla madre accoglie ferma il padre	masculine	singular	masculine	singular	feminine	singular	118		accolgono	fermano			acceptable	118	SSS
objrel_nounpp	il figlio che l' amico dietro alla bambina saluta attrae la ragazza	masculine	singular	masculine	singular	feminine	singular	119		salutano	attraggono			acceptable	119	SSS
objrel_nounpp	il figlio che l' attore davanti all' amico accoglie ignora le donne	masculine	singular	masculine	singular	masculine	singular	120		accolgono	ignorano			acceptable	120	SSS
objrel_nounpp	il figlio che l' attore vicino agli amici incontra blocca i fratelli	masculine	singular	masculine	singular	masculine	plural	121		incontrano	bloccano			acceptable	121	SSP
objrel_nounpp	il figlio che l' attrice dietro al fratello blocca saluta i bambini	masculine	singular	feminine	singular	masculine	singular	122		bloccano	salutano			acceptable	122	SSS
objrel_nounpp	il figlio che l' attrice dietro alla ragazza evita indica la bambina	masculine	singular	feminine	singular	feminine	singular	123		evitano	indicano			acceptable	123	SSS
objrel_nounpp	il figlio che l' attrice vicino alle amiche accoglie ama la contadina	masculine	singular	feminine	singular	feminine	plural	124		accolgono	amano			acceptable	124	SSP
objrel_nounpp	il figlio che l' attrice vicino alle studentesse osserva difende il ragazzo	masculine	singular	feminine	singular	feminine	plural	125		osservano	difendono			acceptable	125	SSP
objrel_nounpp	il figlio che l' uomo accanto all' attore ignora incontra le sorelle	masculine	singular	masculine	singular	masculine	singular	126		ignorano	incontrano			acceptable	126	SSS
objrel_nounpp	il figlio che l' uomo accanto alle sorelle guarda evita il contadino	masculine	singular	masculine	singular	feminine	plural	127		guardano	evitano			acceptable	127	SSP
objrel_nounpp	il figlio che l' uomo davanti alle bambine difende incontra le ragazze	masculine	singular	masculine	singular	feminine	plural	128		difendono	incontrano			acceptable	128	SSP
objrel_nounpp	il figlio che l' uomo dietro alle ragazze saluta attrae l' amico	masculine	singular	masculine	singular	feminine	plural	129		salutano	attraggono			acceptable	129	SSP
objrel_nounpp	il figlio che l' uomo vicino ai fratelli evita guarda il bambino	masculine	singular	masculine	singular	masculine	plural	130		evitano	guardano			acceptable	130	SSP
objrel_nounpp	il figlio che l' uomo vicino al ragazzo osserva attrae i padri	masculine	singular	masculine	singular	masculine	singular	131		osservano	attraggono			acceptable	131	SSS
objrel_nounpp	il figlio che la bambina accanto all' attore attrae blocca lo studente	masculine	singular	feminine	singular	masculine	singular	132		attraggono	bloccano			acceptable	132	SSS
objrel_nounpp	il figlio che la bambina dietro ai ragazzi critica osserva l' attore	masculine	singular	feminine	singular	masculine	plural	133		criticano	osservano			acceptable	133	SSP
objrel_nounpp	il figlio che la bambina vicino agli amici conosce osserva la studentessa	masculine	singular	feminine	singular	masculine	plural	134		conoscono	osservano			acceptable	134	SSP
objrel_nounpp	il figlio che la bambina vicino alle contadine blocca ferma la sorella	masculine	singular	feminine	singular	feminine	plural	135		bloccano	fermano			acceptable	135	SSP
objrel_nounpp	il figlio che la contadina davanti al padre accoglie incontra le attrici	masculine	singular	feminine	singular	masculine	singular	136		accolgono	incontrano			acceptable	136	SSS
objrel_nounpp	il figlio che la contadina davanti alle amiche attrae guarda il bambino	masculine	singular	feminine	singular	feminine	plural	137		attraggono	guardano			acceptable	137	SSP
objrel_nounpp	il figlio che la contadina dietro al padre blocca interrompe le sorelle	masculine	singular	feminine	singular	masculine	singular	138		bloccano	interrompono			acceptable	138	SSS
objrel_nounpp	il figlio che la contadina dietro alla madre ricorda accoglie la bambina	masculine	singular	feminine	singular	feminine	singular	139		ricordano	accolgono			acceptable	139	SSS
objrel_nounpp	il figlio che la donna davanti all' amica saluta interrompe il contadino	masculine	singular	feminine	singular	feminine	singular	140		salutano	interrompono			acceptable	140	SSS
objrel_nounpp	il figlio che la madre accanto alle ragazze evita ferma le sorelle	masculine	singular	feminine	singular	feminine	plural	141		evitano	fermano			acceptable	141	SSP
objrel_nounpp	il figlio che la madre vicino alla studentessa ferma blocca la sorella	masculine	singular	feminine	singular	feminine	singular	142		fermano	bloccano			acceptable	142	SSS
objrel_nounpp	il figlio che la sorella dietro alle bambine accoglie ricorda la madre	masculine	singular	feminine	singular	feminine	plural	143		accolgono	ricordano			acceptable	143	SSP
objrel_nounpp	il figlio che la studentessa accanto alle donne critica attrae il bambino	masculine	singular	feminine	singular	feminine	plural	144		criticano	attraggono			acceptable	144	SSP
objrel_nounpp	il figlio che la studentessa davanti al bambino attrae accoglie l' amica	masculine	singular	feminine	singular	masculine	singular	145		attraggono	accolgono			acceptable	145	SSS
objrel_nounpp	il figlio che la studentessa davanti alle amiche accoglie interrompe il contadino	masculine	singular	feminine	singular	feminine	plural	146		accolgono	interrompono			acceptable	146	SSP
objrel_nounpp	il figlio che la studentessa dietro ai ragazzi attrae incontra le madri	masculine	singular	feminine	singular	masculine	plural	147		attraggono	incontrano			acceptable	147	SSP
objrel_nounpp	il figlio che la studentessa dietro all' attore conosce attrae le ragazze	masculine	singular	feminine	singular	masculine	singular	148		conoscono	attraggono			acceptable	148	SSS
objrel_nounpp	il figlio che la studentessa vicino alle contadine ricorda osserva l' attore	masculine	singular	feminine	singular	feminine	plural	149		ricordano	osservano			acceptable	149	SSP
objrel_nounpp	il figlio che lo studente accanto ai padri accoglie ama la donna	masculine	singular	masculine	singular	masculine	plural	150		accolgono	amano			acceptable	150	SSP
objrel_nounpp	il figlio che lo studente accanto all' amica blocca critica il padre	masculine	singular	masculine	singular	feminine	singular	151		bloccano	criticano			acceptable	151	SSS
objrel_nounpp	il figlio che lo studente accanto alla bambina ignora ricorda i fratelli	masculine	singular	masculine	singular	feminine	singular	152		ignorano	ricordano			acceptable	152	SSS
objrel_nounpp	il figlio che lo studente davanti al padre ferma osserva gli attori	masculine	singular	masculine	singular	masculine	singular	153		fermano	osservano			acceptable	153	SSS
objrel_nounpp	il figlio che lo studente davanti alla sorella accoglie guarda le donne	masculine	singular	masculine	singular	feminine	singular	154		accolgono	guardano			acceptable	154	SSS
objrel_nounpp	il figlio che lo studente davanti alla sorella ignora blocca la madre	masculine	singular	masculine	singular	feminine	singular	155		ignorano	bloccano			acceptable	155	SSS
objrel_nounpp	il figlio che lo studente dietro alle contadine ama ricorda le sorelle	masculine	singular	masculine	singular	feminine	plural	156		amano	ricordano			acceptable	156	SSP
objrel_nounpp	il figlio che lo studente vicino agli amici saluta ferma le ragazze	masculine	singular	masculine	singular	masculine	plural	157		salutano	fermano			acceptable	157	SSP
objrel_nounpp	il figlio che lo studente vicino alla madre indica attrae il bambino	masculine	singular	masculine	singular	feminine	singular	158		indicano	attraggono			acceptable	158	SSS
objrel_nounpp	il fratello che il bambino dietro alla ragazza ricorda ignora i figli	masculine	singular	masculine	singular	feminine	singular	159		ricordano	ignorano			acceptable	159	SSS
objrel_nounpp	il fratello che il bambino vicino al contadino interrompe ignora l' uomo	masculine	singular	masculine	singular	masculine	singular	160		interrompono	ignorano			acceptable	160	SSS
objrel_nounpp	il fratello che il figlio accanto al contadino difende attrae la studentessa	masculine	singular	masculine	singular	masculine	singular	161		difendono	attraggono			acceptable	161	SSS
objrel_nounpp	il fratello che il figlio accanto alla studentessa ferma conosce la donna	masculine	singular	masculine	singular	feminine	singular	162		fermano	conoscono			acceptable	162	SSS
objrel_nounpp	il fratello che il figlio vicino alle amiche accoglie blocca la studentessa	masculine	singular	masculine	singular	feminine	plural	163		accolgono	bloccano			acceptable	163	SSP
objrel_nounpp	il fratello che il padre accanto all' attrice incontra ama le contadine	masculine	singular	masculine	singular	feminine	singular	164		incontrano	amano			acceptable	164	SSS
objrel_nounpp	il fratello che il padre accanto alle attrici conosce difende il ragazzo	masculine	singular	masculine	singular	feminine	plural	165		conoscono	difendono			acceptable	165	SSP
objrel_nounpp	il fratello che il padre davanti alla bambina osserva evita l' uomo	masculine	singular	masculine	singular	feminine	singular	166		osservano	evitano			acceptable	166	SSS
objrel_nounpp	il fratello che il padre dietro all' attore indica osserva gli amici	masculine	singular	masculine	singular	masculine	singular	167		indicano	osservano			acceptable	167	SSS
objrel_nounpp	il fratello che l' amica accanto alla studentessa interrompe conosce il ragazzo	masculine	singular	feminine	singular	feminine	singular	168		interrompono	conoscono			acceptable	168	SSS
objrel_nounpp	il fratello che l' amica dietro alle studentesse interrompe critica le bambine	masculine	singular	feminine	singular	feminine	plural	169		interrompono	criticano			acceptable	169	SSP
objrel_nounpp	il fratello che l' amico accanto agli attori saluta critica la ragazza	masculine	singular	masculine	singular	masculine	plural	170		salutano	criticano			acceptable	170	SSP
objrel_nounpp	il fratello che l' amico accanto alle bambine blocca interrompe le figlie	masculine	singular	masculine	singular	feminine	plural	171		bloccano	interrompono			acceptable	171	SSP
objrel_nounpp	il fratello che l' attore accanto ai padri ama incontra le bambine	masculine	singular	masculine	singular	masculine	plural	172		amano	incontrano			acceptable	172	SSP
