a_Sentence_Type	b_Sentence	c_GenderN1	d_NumN1	e_GenderN2	f_NumN2	g_GenderN3	h_NumN3	i_NumFraseOrigine	j_New_word	k_Verb1	l_Verb2	m_Element_changed	n_Old_word	o_Violation_Type	p_number	q_condition
objrel_nounpp	i padri che la bambina accanto alle donne accogliere conoscono gli attori	masculine	plural	feminine	singular	feminine	plural	2319	accogliere	accolgono	conosce	V1	accoglie	infinitive	65	PSP
objrel_nounpp	i bambini che il fratello vicino alle donne accogliere conoscono le ragazze	masculine	plural	masculine	singular	feminine	plural	2800	accogliere	accolgono	conosce	V1	accoglie	infinitive	66	PSP
objrel_nounpp	i bambini che lo studente vicino all' attrice accogliere conoscono gli uomini	masculine	plural	masculine	singular	feminine	singular	2870	accogliere	accolgono	conosce	V1	accoglie	infinitive	67	PSS
objrel_nounpp	gli uomini che il fratello dietro ai padri accogliere conoscono l' amica	masculine	plural	masculine	singular	masculine	plural	2918	accogliere	accolgono	conosce	V1	accoglie	infinitive	68	PSP
objrel_nounpp	i figli che lo studente dietro al contadino accogliere conoscono l' amica	masculine	plural	masculine	singular	masculine	singular	2996	accogliere	accolgono	conosce	V1	accoglie	infinitive	69	PSS
objrel_nounpp	le studentesse che l' amico accanto alle madri accogliere criticano gli uomini	feminine	plural	masculine	singular	feminine	plural	816	accogliere	accolgono	critica	V1	accoglie	infinitive	70	PSP
objrel_nounpp	le madri che l' uomo vicino ai ragazzi accogliere criticano l' amico	feminine	plural	masculine	singular	masculine	plural	924	accogliere	accolgono	critica	V1	accoglie	infinitive	71	PSP
objrel_nounpp	i bambini che la figlia accanto alle sorelle accogliere criticano gli uomini	masculine	plural	feminine	singular	feminine	plural	2296	accogliere	accolgono	critica	V1	accoglie	infinitive	72	PSP
objrel_nounpp	i fratelli che la ragazza dietro alle madri accogliere criticano le sorelle	masculine	plural	feminine	singular	feminine	plural	2316	accogliere	accolgono	critica	V1	accoglie	infinitive	73	PSP
objrel_nounpp	i ragazzi che l' uomo dietro ai fratelli accogliere criticano l' amico	masculine	plural	masculine	singular	masculine	plural	2961	accogliere	accolgono	critica	V1	accoglie	infinitive	74	PSP
objrel_nounpp	le donne che la bambina accanto alle contadine accogliere difendono le ragazze	feminine	plural	feminine	singular	feminine	plural	276	accogliere	accolgono	difende	V1	accoglie	infinitive	75	PSP
objrel_nounpp	gli attori che la donna accanto alle madri accogliere difendono il fratello	masculine	plural	feminine	singular	feminine	plural	2273	accogliere	accolgono	difende	V1	accoglie	infinitive	76	PSP
objrel_nounpp	i ragazzi che l' amico dietro alla contadina accogliere difendono i padri	masculine	plural	masculine	singular	feminine	singular	2896	accogliere	accolgono	difende	V1	accoglie	infinitive	77	PSS
objrel_nounpp	le donne che il figlio dietro all' attrice accogliere evitano il bambino	feminine	plural	masculine	singular	feminine	singular	854	accogliere	accolgono	evita	V1	accoglie	infinitive	78	PSS
objrel_nounpp	i contadini che il fratello vicino ai padri accogliere evitano la donna	masculine	plural	masculine	singular	masculine	plural	2935	accogliere	accolgono	evita	V1	accoglie	infinitive	79	PSP
objrel_nounpp	le ragazze che il fratello dietro al padre accogliere fermano gli attori	feminine	plural	masculine	singular	masculine	singular	987	accogliere	accolgono	ferma	V1	accoglie	infinitive	80	PSS
objrel_nounpp	i contadini che la madre accanto alle studentesse accogliere fermano la donna	masculine	plural	feminine	singular	feminine	plural	2304	accogliere	accolgono	ferma	V1	accoglie	infinitive	81	PSP
objrel_nounpp	i fratelli che la studentessa vicino al padre accogliere fermano gli attori	masculine	plural	feminine	singular	masculine	singular	2509	accogliere	accolgono	ferma	V1	accoglie	infinitive	82	PSS
objrel_nounpp	i contadini che il bambino vicino alla donna accogliere fermano le ragazze	masculine	plural	masculine	singular	feminine	singular	2871	accogliere	accolgono	ferma	V1	accoglie	infinitive	83	PSS
objrel_nounpp	le bambine che il padre vicino ai contadini accogliere guardano lo studente	feminine	plural	masculine	singular	masculine	plural	894	accogliere	accolgono	guarda	V1	accoglie	infinitive	84	PSP
objrel_nounpp	i contadini che l' amica accanto alle donne accogliere guardano i padri	masculine	plural	feminine	singular	feminine	plural	2299	accogliere	accolgono	guarda	V1	accoglie	infinitive	85	PSP
objrel_nounpp	i contadini che la figlia vicino alla madre accogliere guardano i padri	masculine	plural	feminine	singular	feminine	singular	2364	accogliere	accolgono	guarda	V1	accoglie	infinitive	86	PSS
objrel_nounpp	gli attori che l' amica dietro ai padri accogliere guardano il fratello	masculine	plural	feminine	singular	masculine	plural	2398	accogliere	accolgono	guarda	V1	accoglie	infinitive	87	PSP
objrel_nounpp	le bambine che il figlio dietro all' attrice accogliere ignorano le amiche	feminine	plural	masculine	singular	feminine	singular	839	accogliere	accolgono	ignora	V1	accoglie	infinitive	88	PSS
objrel_nounpp	le figlie che l' uomo dietro al bambino accogliere ignorano le attrici	feminine	plural	masculine	singular	masculine	singular	976	accogliere	accolgono	ignora	V1	accoglie	infinitive	89	PSS
objrel_nounpp	i figli che l' amica dietro alla donna accogliere ignorano il padre	masculine	plural	feminine	singular	feminine	singular	2369	accogliere	accolgono	ignora	V1	accoglie	infinitive	90	PSS
objrel_nounpp	i ragazzi che il fratello accanto alla donna accogliere ignorano la studentessa	masculine	plural	masculine	singular	feminine	singular	2895	accogliere	accolgono	ignora	V1	accoglie	infinitive	91	PSS
objrel_nounpp	i padri che il bambino dietro al figlio accogliere ignorano l' amica	masculine	plural	masculine	singular	masculine	singular	3012	accogliere	accolgono	ignora	V1	accoglie	infinitive	92	PSS
objrel_nounpp	le figlie che il padre dietro alla contadina accogliere incontrano le ragazze	feminine	plural	masculine	singular	feminine	singular	864	accogliere	accolgono	incontra	V1	accoglie	infinitive	93	PSS
objrel_nounpp	i figli che la studentessa accanto ai ragazzi accogliere incontrano il contadino	masculine	plural	feminine	singular	masculine	plural	2441	accogliere	accolgono	incontra	V1	accoglie	infinitive	94	PSP
objrel_nounpp	le bambine che la contadina vicino alle sorelle accogliere indicano il ragazzo	feminine	plural	feminine	singular	feminine	plural	265	accogliere	accolgono	indica	V1	accoglie	infinitive	95	PSP
objrel_nounpp	le madri che l' amica dietro alla donna accogliere indicano i ragazzi	feminine	plural	feminine	singular	feminine	singular	354	accogliere	accolgono	indica	V1	accoglie	infinitive	96	PSS
objrel_nounpp	le madri che l' uomo davanti al contadino accogliere indicano i fratelli	feminine	plural	masculine	singular	masculine	singular	981	accogliere	accolgono	indica	V1	accoglie	infinitive	97	PSS
objrel_nounpp	gli studenti che l' attrice vicino al fratello accogliere indicano il ragazzo	masculine	plural	feminine	singular	masculine	singular	2474	accogliere	accolgono	indica	V1	accoglie	infinitive	98	PSS
objrel_nounpp	i fratelli che lo studente davanti alle figlie accogliere indicano le ragazze	masculine	plural	masculine	singular	feminine	plural	2822	accogliere	accolgono	indica	V1	accoglie	infinitive	99	PSP
objrel_nounpp	le donne che la figlia accanto alle sorelle accogliere interrompono i ragazzi	feminine	plural	feminine	singular	feminine	plural	279	accogliere	accolgono	interrompe	V1	accoglie	infinitive	100	PSP
objrel_nounpp	le ragazze che la bambina accanto alle donne accogliere interrompono i figli	feminine	plural	feminine	singular	feminine	plural	297	accogliere	accolgono	interrompe	V1	accoglie	infinitive	101	PSP
objrel_nounpp	le studentesse che la figlia vicino alla sorella accogliere interrompono i padri	feminine	plural	feminine	singular	feminine	singular	375	accogliere	accolgono	interrompe	V1	accoglie	infinitive	102	PSS
objrel_nounpp	gli amici che la studentessa dietro alle donne accogliere interrompono le bambine	masculine	plural	feminine	singular	feminine	plural	2269	accogliere	accolgono	interrompe	V1	accoglie	infinitive	103	PSP
objrel_nounpp	i bambini che la figlia vicino al padre accogliere interrompono l' attrice	masculine	plural	feminine	singular	masculine	singular	2487	accogliere	accolgono	interrompe	V1	accoglie	infinitive	104	PSS
objrel_nounpp	i contadini che il padre vicino ai bambini accogliere interrompono gli attori	masculine	plural	masculine	singular	masculine	plural	2937	accogliere	accolgono	interrompe	V1	accoglie	infinitive	105	PSP
objrel_nounpp	i figli che l' attore dietro ai bambini accogliere interrompono gli amici	masculine	plural	masculine	singular	masculine	plural	2945	accogliere	accolgono	interrompe	V1	accoglie	infinitive	106	PSP
objrel_nounpp	i fratelli che il figlio davanti all' attore accogliere interrompono le donne	masculine	plural	masculine	singular	masculine	singular	3004	accogliere	accolgono	interrompe	V1	accoglie	infinitive	107	PSS
objrel_nounpp	le sorelle che la figlia accanto alle donne accogliere osservano l' uomo	feminine	plural	feminine	singular	feminine	plural	306	accogliere	accolgono	osserva	V1	accoglie	infinitive	108	PSP
objrel_nounpp	gli attori che la sorella dietro all' amica accogliere osservano i ragazzi	masculine	plural	feminine	singular	feminine	singular	2341	accogliere	accolgono	osserva	V1	accoglie	infinitive	109	PSS
objrel_nounpp	gli uomini che il bambino accanto alle attrici accogliere osservano il fratello	masculine	plural	masculine	singular	feminine	plural	2793	accogliere	accolgono	osserva	V1	accoglie	infinitive	110	PSP
objrel_nounpp	le ragazze che la sorella dietro alle attrici accogliere ricordano i fratelli	feminine	plural	feminine	singular	feminine	plural	300	accogliere	accolgono	ricorda	V1	accoglie	infinitive	111	PSP
objrel_nounpp	le contadine che l' attrice accanto alla ragazza accogliere ricordano gli uomini	feminine	plural	feminine	singular	feminine	singular	335	accogliere	accolgono	ricorda	V1	accoglie	infinitive	112	PSS
objrel_nounpp	le ragazze che l' attrice accanto ai bambini accogliere ricordano le studentesse	feminine	plural	feminine	singular	masculine	plural	414	accogliere	accolgono	ricorda	V1	accoglie	infinitive	113	PSP
objrel_nounpp	gli attori che la madre vicino ai contadini accogliere ricordano la studentessa	masculine	plural	feminine	singular	masculine	plural	2400	accogliere	accolgono	ricorda	V1	accoglie	infinitive	114	PSP
objrel_nounpp	i bambini che lo studente dietro alle contadine accogliere ricordano le attrici	masculine	plural	masculine	singular	feminine	plural	2807	accogliere	accolgono	ricorda	V1	accoglie	infinitive	115	PSP
objrel_nounpp	le amiche che l' uomo vicino al bambino accogliere salutano la madre	feminine	plural	masculine	singular	masculine	singular	952	accogliere	accolgono	saluta	V1	accoglie	infinitive	116	PSS
objrel_nounpp	i bambini che la studentessa dietro ai fratelli accogliere salutano i padri	masculine	plural	feminine	singular	masculine	plural	2425	accogliere	accolgono	saluta	V1	accoglie	infinitive	117	PSP
objrel_nounpp	i padri che la bambina dietro all' amico accogliere salutano le ragazze	masculine	plural	feminine	singular	masculine	singular	2511	accogliere	accolgono	saluta	V1	accoglie	infinitive	118	PSS
objrel_nounpp	l' amica che lo studente accanto alle madri ama accogliere la ragazza	feminine	singular	masculine	singular	feminine	plural	1771	accogliere	amano	accolgono	V2	accoglie	infinitive	119	SSP
objrel_nounpp	la bambina che l' attore accanto ai figli ama accogliere le ragazze	feminine	singular	masculine	singular	masculine	plural	1906	accogliere	amano	accolgono	V2	accoglie	infinitive	120	SSP
objrel_nounpp	le madri che l' amica accanto ai figli ama accogliere le studentesse	feminine	plural	feminine	singular	masculine	plural	408	accogliere	amano	accoglie	V2	accolgono	infinitive	121	PSP
objrel_nounpp	le madri che il contadino vicino all' attrice ama accogliere la sorella	feminine	plural	masculine	singular	feminine	singular	867	accogliere	amano	accoglie	V2	accolgono	infinitive	122	PSS
objrel_nounpp	l' amica che l' attrice davanti ai fratelli attrae accogliere la contadina	feminine	singular	feminine	singular	masculine	plural	1387	accogliere	attraggono	accolgono	V2	accoglie	infinitive	123	SSP
objrel_nounpp	l' attore che la donna dietro alle figlie attrae accogliere lo studente	masculine	singular	feminine	singular	feminine	plural	3325	accogliere	attraggono	accolgono	V2	accoglie	infinitive	124	SSP
objrel_nounpp	il figlio che la studentessa davanti al bambino attrae accogliere l' amica	masculine	singular	feminine	singular	masculine	singular	3485	accogliere	attraggono	accolgono	V2	accoglie	infinitive	125	SSS
objrel_nounpp	lo studente che l' attore vicino alla madre attrae accogliere i figli	masculine	singular	masculine	singular	feminine	singular	3906	accogliere	attraggono	accolgono	V2	accoglie	infinitive	126	SSS
objrel_nounpp	le attrici che la bambina davanti alle amiche attrae accogliere le studentesse	feminine	plural	feminine	singular	feminine	plural	258	accogliere	attraggono	accoglie	V2	accolgono	infinitive	127	PSP
objrel_nounpp	le contadine che la bambina davanti allo studente attrae accogliere i ragazzi	feminine	plural	feminine	singular	masculine	singular	465	accogliere	attraggono	accoglie	V2	accolgono	infinitive	128	PSS
objrel_nounpp	i figli che la bambina accanto allo studente attrae accogliere le amiche	masculine	plural	feminine	singular	masculine	singular	2498	accogliere	attraggono	accoglie	V2	accolgono	infinitive	129	PSS
objrel_nounpp	la studentessa che il ragazzo davanti alle amiche blocca accogliere l' attrice	feminine	singular	masculine	singular	feminine	plural	1825	accogliere	bloccano	accolgono	V2	accoglie	infinitive	130	SSP
objrel_nounpp	il bambino che l' amica accanto alle attrici blocca accogliere la figlia	masculine	singular	feminine	singular	feminine	plural	3277	accogliere	bloccano	accolgono	V2	accoglie	infinitive	131	SSP
objrel_nounpp	l' amico che il contadino davanti all' attrice blocca accogliere la bambina	masculine	singular	masculine	singular	feminine	singular	3884	accogliere	bloccano	accolgono	V2	accoglie	infinitive	132	SSS
objrel_nounpp	le bambine che l' attrice davanti ai fratelli blocca accogliere l' uomo	feminine	plural	feminine	singular	masculine	plural	388	accogliere	bloccano	accoglie	V2	accolgono	infinitive	133	PSP
objrel_nounpp	le sorelle che l' attore dietro ai bambini blocca accogliere la figlia	feminine	plural	masculine	singular	masculine	plural	937	accogliere	bloccano	accoglie	V2	accolgono	infinitive	134	PSP
objrel_nounpp	i bambini che la madre vicino ai ragazzi blocca accogliere il fratello	masculine	plural	feminine	singular	masculine	plural	2421	accogliere	bloccano	accoglie	V2	accolgono	infinitive	135	PSP
objrel_nounpp	la contadina che il bambino accanto al figlio conosce accogliere le ragazze	feminine	singular	masculine	singular	masculine	singular	1968	accogliere	conoscono	accolgono	V2	accoglie	infinitive	136	SSS
objrel_nounpp	il padre che lo studente vicino all' amica conosce accogliere gli uomini	masculine	singular	masculine	singular	feminine	singular	3875	accogliere	conoscono	accolgono	V2	accoglie	infinitive	137	SSS
objrel_nounpp	le bambine che il padre vicino all' amica conosce accogliere le ragazze	feminine	plural	masculine	singular	feminine	singular	841	accogliere	conoscono	accoglie	V2	accolgono	infinitive	138	PSS
objrel_nounpp	i contadini che il padre accanto all' attrice conosce accogliere lo studente	masculine	plural	masculine	singular	feminine	singular	2874	accogliere	conoscono	accoglie	V2	accolgono	infinitive	139	PSS
objrel_nounpp	la madre che l' amico dietro alle donne critica accogliere il figlio	feminine	singular	masculine	singular	feminine	plural	1802	accogliere	criticano	accolgono	V2	accoglie	infinitive	140	SSP
objrel_nounpp	l' attore che la figlia accanto alle amiche critica accogliere il ragazzo	masculine	singular	feminine	singular	feminine	plural	3326	accogliere	criticano	accolgono	V2	accoglie	infinitive	141	SSP
objrel_nounpp	il bambino che la studentessa davanti al figlio critica accogliere la sorella	masculine	singular	feminine	singular	masculine	singular	3472	accogliere	criticano	accolgono	V2	accoglie	infinitive	142	SSS
objrel_nounpp	le studentesse che la figlia accanto al bambino critica accogliere i ragazzi	feminine	plural	feminine	singular	masculine	singular	501	accogliere	criticano	accoglie	V2	accolgono	infinitive	143	PSS
objrel_nounpp	le donne che l' amico dietro ai contadini critica accogliere la sorella	feminine	plural	masculine	singular	masculine	plural	912	accogliere	criticano	accoglie	V2	accolgono	infinitive	144	PSP
