a_Sentence_Type	b_Sentence	c_GenderN1	d_NumN1	e_GenderN2	f_NumN2	g_GenderN3	h_NumN3	i_NumFraseOrigine	j_New_word	k_Verb1	l_Verb2	m_Element_changed	n_Old_word	o_Violation_Type	p_number	q_condition
embedding_mental_SR	la ragazza dichiara che i figli accogliere l' amica	feminine	singular	masculine	plural			1693	accogliere	dichiarano	accoglie	V2	accolgono	infinitive	68	SP
embedding_mental_SR	il ragazzo dichiara che le contadine accogliere i bambini	masculine	singular	feminine	plural			3144	accogliere	dichiarano	accoglie	V2	accolgono	infinitive	69	SP
embedding_mental_SR	il bambino dichiara che gli studenti accogliere il contadino	masculine	singular	masculine	plural			3514	accogliere	dichiarano	accoglie	V2	accolgono	infinitive	70	SP
embedding_mental_SR	il figlio dichiara che gli studenti accogliere l' attore	masculine	singular	masculine	plural			3570	accogliere	dichiarano	accoglie	V2	accolgono	infinitive	71	SP
embedding_mental_SR	il padre dichiara che gli amici accogliere gli studenti	masculine	singular	masculine	plural			3621	accogliere	dichiarano	accoglie	V2	accolgono	infinitive	72	SP
embedding_mental_SR	il padre dichiara che i figli accogliere lo studente	masculine	singular	masculine	plural			3626	accogliere	dichiarano	accoglie	V2	accolgono	infinitive	73	SP
embedding_mental_SR	l' attore dichiara che gli uomini accogliere le bambine	masculine	singular	masculine	plural			3697	accogliere	dichiarano	accoglie	V2	accolgono	infinitive	74	SP
embedding_mental_SR	l' amica ricorda che la contadina accogliere la ragazza	feminine	singular	feminine	singular			1276	accogliere	ricordano	accolgono	V2	accoglie	infinitive	75	SS
embedding_mental_SR	la sorella ricorda che la figlia accogliere le bambine	feminine	singular	feminine	singular			1471	accogliere	ricordano	accolgono	V2	accoglie	infinitive	76	SS
embedding_mental_SR	l' attrice ricorda che il ragazzo accogliere le figlie	feminine	singular	masculine	singular			1801	accogliere	ricordano	accolgono	V2	accoglie	infinitive	77	SS
embedding_mental_SR	la contadina ricorda che il fratello accogliere la sorella	feminine	singular	masculine	singular			1843	accogliere	ricordano	accolgono	V2	accoglie	infinitive	78	SS
embedding_mental_SR	la contadina ricorda che l' uomo accogliere l' amica	feminine	singular	masculine	singular			1847	accogliere	ricordano	accolgono	V2	accoglie	infinitive	79	SS
embedding_mental_SR	la donna ricorda che il bambino accogliere l' attore	feminine	singular	masculine	singular			1866	accogliere	ricordano	accolgono	V2	accoglie	infinitive	80	SS
embedding_mental_SR	la figlia ricorda che il ragazzo accogliere lo studente	feminine	singular	masculine	singular			1897	accogliere	ricordano	accolgono	V2	accoglie	infinitive	81	SS
embedding_mental_SR	il bambino ricorda che la donna accogliere gli uomini	masculine	singular	feminine	singular			3269	accogliere	ricordano	accolgono	V2	accoglie	infinitive	82	SS
embedding_mental_SR	il bambino ricorda che la figlia accogliere i padri	masculine	singular	feminine	singular			3270	accogliere	ricordano	accolgono	V2	accoglie	infinitive	83	SS
embedding_mental_SR	il padre ricorda che la bambina accogliere l' amico	masculine	singular	feminine	singular			3366	accogliere	ricordano	accolgono	V2	accoglie	infinitive	84	SS
embedding_mental_SR	l' amico ricorda che la contadina accogliere le figlie	masculine	singular	feminine	singular			3420	accogliere	ricordano	accolgono	V2	accoglie	infinitive	85	SS
embedding_mental_SR	il padre ricorda che il contadino accogliere la madre	masculine	singular	masculine	singular			3881	accogliere	ricordano	accolgono	V2	accoglie	infinitive	86	SS
embedding_mental_SR	l' amico ricorda che il figlio accogliere le studentesse	masculine	singular	masculine	singular			3922	accogliere	ricordano	accolgono	V2	accoglie	infinitive	87	SS
embedding_mental_SR	la bambina ricorda che le contadine accogliere l' attrice	feminine	singular	feminine	plural			1069	accogliere	ricordano	accoglie	V2	accolgono	infinitive	88	SP
embedding_mental_SR	la contadina ricorda che le amiche accogliere gli attori	feminine	singular	feminine	plural			1095	accogliere	ricordano	accoglie	V2	accolgono	infinitive	89	SP
embedding_mental_SR	la contadina ricorda che le sorelle accogliere il ragazzo	feminine	singular	feminine	plural			1100	accogliere	ricordano	accoglie	V2	accolgono	infinitive	90	SP
embedding_mental_SR	la figlia ricorda che le contadine accogliere l' attore	feminine	singular	feminine	plural			1136	accogliere	ricordano	accoglie	V2	accolgono	infinitive	91	SP
embedding_mental_SR	la studentessa ricorda che le sorelle accogliere le figlie	feminine	singular	feminine	plural			1249	accogliere	ricordano	accoglie	V2	accolgono	infinitive	92	SP
embedding_mental_SR	l' attrice ricorda che gli studenti accogliere le bambine	feminine	singular	masculine	plural			1549	accogliere	ricordano	accoglie	V2	accolgono	infinitive	93	SP
embedding_mental_SR	la figlia ricorda che i contadini accogliere i ragazzi	feminine	singular	masculine	plural			1656	accogliere	ricordano	accoglie	V2	accolgono	infinitive	94	SP
embedding_mental_SR	la studentessa ricorda che i fratelli accogliere la ragazza	feminine	singular	masculine	plural			1749	accogliere	ricordano	accoglie	V2	accolgono	infinitive	95	SP
embedding_mental_SR	il bambino ricorda che le amiche accogliere la studentessa	masculine	singular	feminine	plural			3023	accogliere	ricordano	accoglie	V2	accolgono	infinitive	96	SP
embedding_mental_SR	il contadino ricorda che le madri accogliere i padri	masculine	singular	feminine	plural			3058	accogliere	ricordano	accoglie	V2	accolgono	infinitive	97	SP
embedding_mental_SR	l' amico ricorda che le figlie accogliere lo studente	masculine	singular	feminine	plural			3174	accogliere	ricordano	accoglie	V2	accolgono	infinitive	98	SP
embedding_mental_SR	il bambino ricorda che gli studenti accogliere gli amici	masculine	singular	masculine	plural			3526	accogliere	ricordano	accoglie	V2	accolgono	infinitive	99	SP
embedding_mental_SR	il fratello ricorda che gli uomini accogliere il padre	masculine	singular	masculine	plural			3602	accogliere	ricordano	accoglie	V2	accolgono	infinitive	100	SP
embedding_mental_SR	il fratello ricorda che i ragazzi accogliere le attrici	masculine	singular	masculine	plural			3605	accogliere	ricordano	accoglie	V2	accolgono	infinitive	101	SP
embedding_mental_SR	le bambine dicono che l' attrice accogliere la ragazza	feminine	plural	feminine	singular			310	accogliere	dice	accolgono	V2	accoglie	infinitive	102	PS
embedding_mental_SR	le donne dicono che l' amica accogliere le figlie	feminine	plural	feminine	singular			348	accogliere	dice	accolgono	V2	accoglie	infinitive	103	PS
embedding_mental_SR	le donne dicono che la sorella accogliere i ragazzi	feminine	plural	feminine	singular			357	accogliere	dice	accolgono	V2	accoglie	infinitive	104	PS
embedding_mental_SR	le figlie dicono che la studentessa accogliere la madre	feminine	plural	feminine	singular			388	accogliere	dice	accolgono	V2	accoglie	infinitive	105	PS
embedding_mental_SR	le ragazze dicono che la bambina accogliere la figlia	feminine	plural	feminine	singular			435	accogliere	dice	accolgono	V2	accoglie	infinitive	106	PS
embedding_mental_SR	le amiche dicono che lo studente accogliere le contadine	feminine	plural	masculine	singular			769	accogliere	dice	accolgono	V2	accoglie	infinitive	107	PS
embedding_mental_SR	le attrici dicono che il bambino accogliere lo studente	feminine	plural	masculine	singular			792	accogliere	dice	accolgono	V2	accoglie	infinitive	108	PS
embedding_mental_SR	le attrici dicono che il fratello accogliere i bambini	feminine	plural	masculine	singular			795	accogliere	dice	accolgono	V2	accoglie	infinitive	109	PS
embedding_mental_SR	le bambine dicono che il ragazzo accogliere le studentesse	feminine	plural	masculine	singular			822	accogliere	dice	accolgono	V2	accoglie	infinitive	110	PS
embedding_mental_SR	le contadine dicono che il fratello accogliere il bambino	feminine	plural	masculine	singular			845	accogliere	dice	accolgono	V2	accoglie	infinitive	111	PS
embedding_mental_SR	le contadine dicono che il fratello accogliere le studentesse	feminine	plural	masculine	singular			846	accogliere	dice	accolgono	V2	accoglie	infinitive	112	PS
embedding_mental_SR	gli studenti dicono che la madre accogliere le sorelle	masculine	plural	feminine	singular			2310	accogliere	dice	accolgono	V2	accoglie	infinitive	113	PS
embedding_mental_SR	i fratelli dicono che la madre accogliere gli attori	masculine	plural	feminine	singular			2431	accogliere	dice	accolgono	V2	accoglie	infinitive	114	PS
embedding_mental_SR	i ragazzi dicono che la sorella accogliere la madre	masculine	plural	feminine	singular			2488	accogliere	dice	accolgono	V2	accoglie	infinitive	115	PS
embedding_mental_SR	i contadini dicono che il padre accogliere i figli	masculine	plural	masculine	singular			2887	accogliere	dice	accolgono	V2	accoglie	infinitive	116	PS
embedding_mental_SR	i fratelli dicono che il contadino accogliere gli amici	masculine	plural	masculine	singular			2938	accogliere	dice	accolgono	V2	accoglie	infinitive	117	PS
embedding_mental_SR	i fratelli dicono che l' amico accogliere il figlio	masculine	plural	masculine	singular			2940	accogliere	dice	accolgono	V2	accoglie	infinitive	118	PS
embedding_mental_SR	i ragazzi dicono che il figlio accogliere l' uomo	masculine	plural	masculine	singular			2986	accogliere	dice	accolgono	V2	accoglie	infinitive	119	PS
embedding_mental_SR	le attrici dicono che le sorelle accogliere la madre	feminine	plural	feminine	plural			31	accogliere	dice	accoglie	V2	accolgono	infinitive	120	PP
embedding_mental_SR	le attrici dicono che le studentesse accogliere le ragazze	feminine	plural	feminine	plural			33	accogliere	dice	accoglie	V2	accolgono	infinitive	121	PP
embedding_mental_SR	le bambine dicono che le amiche accogliere gli attori	feminine	plural	feminine	plural			58	accogliere	dice	accoglie	V2	accolgono	infinitive	122	PP
embedding_mental_SR	le donne dicono che le bambine accogliere gli amici	feminine	plural	feminine	plural			108	accogliere	dice	accoglie	V2	accolgono	infinitive	123	PP
embedding_mental_SR	le donne dicono che le figlie accogliere gli amici	feminine	plural	feminine	plural			110	accogliere	dice	accoglie	V2	accolgono	infinitive	124	PP
embedding_mental_SR	le figlie dicono che le ragazze accogliere gli amici	feminine	plural	feminine	plural			135	accogliere	dice	accoglie	V2	accolgono	infinitive	125	PP
embedding_mental_SR	le figlie dicono che le sorelle accogliere gli uomini	feminine	plural	feminine	plural			137	accogliere	dice	accoglie	V2	accolgono	infinitive	126	PP
embedding_mental_SR	le amiche dicono che i ragazzi accogliere la sorella	feminine	plural	masculine	plural			521	accogliere	dice	accoglie	V2	accolgono	infinitive	127	PP
embedding_mental_SR	le figlie dicono che i ragazzi accogliere il padre	feminine	plural	masculine	plural			640	accogliere	dice	accoglie	V2	accolgono	infinitive	128	PP
embedding_mental_SR	le ragazze dicono che i figli accogliere i fratelli	feminine	plural	masculine	plural			682	accogliere	dice	accoglie	V2	accolgono	infinitive	129	PP
embedding_mental_SR	gli amici dicono che le ragazze accogliere la contadina	masculine	plural	feminine	plural			2013	accogliere	dice	accoglie	V2	accolgono	infinitive	130	PP
embedding_mental_SR	gli amici dicono che le studentesse accogliere il figlio	masculine	plural	feminine	plural			2016	accogliere	dice	accoglie	V2	accolgono	infinitive	131	PP
embedding_mental_SR	gli attori dicono che le bambine accogliere le contadine	masculine	plural	feminine	plural			2029	accogliere	dice	accoglie	V2	accolgono	infinitive	132	PP
embedding_mental_SR	gli attori dicono che le ragazze accogliere i contadini	masculine	plural	feminine	plural			2038	accogliere	dice	accoglie	V2	accolgono	infinitive	133	PP
embedding_mental_SR	gli uomini dicono che le bambine accogliere i padri	masculine	plural	feminine	plural			2087	accogliere	dice	accoglie	V2	accolgono	infinitive	134	PP
embedding_mental_SR	i bambini dicono che le madri accogliere lo studente	masculine	plural	feminine	plural			2118	accogliere	dice	accoglie	V2	accolgono	infinitive	135	PP
embedding_mental_SR	i contadini dicono che le attrici accogliere i bambini	masculine	plural	feminine	plural			2145	accogliere	dice	accoglie	V2	accolgono	infinitive	136	PP
embedding_mental_SR	i contadini dicono che le madri accogliere il fratello	masculine	plural	feminine	plural			2152	accogliere	dice	accoglie	V2	accolgono	infinitive	137	PP
embedding_mental_SR	i figli dicono che le studentesse accogliere l' uomo	masculine	plural	feminine	plural			2178	accogliere	dice	accoglie	V2	accolgono	infinitive	138	PP
embedding_mental_SR	i fratelli dicono che le bambine accogliere i contadini	masculine	plural	feminine	plural			2192	accogliere	dice	accoglie	V2	accolgono	infinitive	139	PP
embedding_mental_SR	i padri dicono che le attrici accogliere il bambino	masculine	plural	feminine	plural			2210	accogliere	dice	accoglie	V2	accolgono	infinitive	140	PP
embedding_mental_SR	i ragazzi dicono che le amiche accogliere i padri	masculine	plural	feminine	plural			2238	accogliere	dice	accoglie	V2	accolgono	infinitive	141	PP
embedding_mental_SR	i fratelli dicono che i figli accogliere gli attori	masculine	plural	masculine	plural			2681	accogliere	dice	accoglie	V2	accolgono	infinitive	142	PP
embedding_mental_SR	i ragazzi dicono che i contadini accogliere le studentesse	masculine	plural	masculine	plural			2735	accogliere	dice	accoglie	V2	accolgono	infinitive	143	PP
embedding_mental_SR	le bambine dichiarano che l' attrice accogliere la madre	feminine	plural	feminine	singular			304	accogliere	dichiara	accolgono	V2	accoglie	infinitive	144	PS
embedding_mental_SR	le donne dichiarano che la figlia accogliere i fratelli	feminine	plural	feminine	singular			342	accogliere	dichiara	accolgono	V2	accoglie	infinitive	145	PS
embedding_mental_SR	le donne dichiarano che la studentessa accogliere l' attrice	feminine	plural	feminine	singular			346	accogliere	dichiara	accolgono	V2	accoglie	infinitive	146	PS
embedding_mental_SR	le figlie dichiarano che la sorella accogliere le madri	feminine	plural	feminine	singular			378	accogliere	dichiara	accolgono	V2	accoglie	infinitive	147	PS
embedding_mental_SR	le ragazze dichiarano che la bambina accogliere la sorella	feminine	plural	feminine	singular			429	accogliere	dichiara	accolgono	V2	accoglie	infinitive	148	PS
embedding_mental_SR	le studentesse dichiarano che la contadina accogliere le sorelle	feminine	plural	feminine	singular			480	accogliere	dichiara	accolgono	V2	accoglie	infinitive	149	PS
embedding_mental_SR	le studentesse dichiarano che la ragazza accogliere le contadine	feminine	plural	feminine	singular			483	accogliere	dichiara	accolgono	V2	accoglie	infinitive	150	PS
embedding_mental_SR	le amiche dichiarano che il figlio accogliere la sorella	feminine	plural	masculine	singular			753	accogliere	dichiara	accolgono	V2	accoglie	infinitive	151	PS
embedding_mental_SR	le madri dichiarano che il figlio accogliere la bambina	feminine	plural	masculine	singular			906	accogliere	dichiara	accolgono	V2	accoglie	infinitive	152	PS
embedding_mental_SR	gli attori dichiarano che la studentessa accogliere le ragazze	masculine	plural	feminine	singular			2274	accogliere	dichiara	accolgono	V2	accoglie	infinitive	153	PS
embedding_mental_SR	gli uomini dichiarano che la bambina accogliere i fratelli	masculine	plural	feminine	singular			2328	accogliere	dichiara	accolgono	V2	accoglie	infinitive	154	PS
embedding_mental_SR	gli uomini dichiarano che la bambina accogliere i padri	masculine	plural	feminine	singular			2329	accogliere	dichiara	accolgono	V2	accoglie	infinitive	155	PS
embedding_mental_SR	i bambini dichiarano che la madre accogliere la figlia	masculine	plural	feminine	singular			2360	accogliere	dichiara	accolgono	V2	accoglie	infinitive	156	PS
embedding_mental_SR	i contadini dichiarano che la sorella accogliere le amiche	masculine	plural	feminine	singular			2380	accogliere	dichiara	accolgono	V2	accoglie	infinitive	157	PS
embedding_mental_SR	i contadini dichiarano che la sorella accogliere le figlie	masculine	plural	feminine	singular			2381	accogliere	dichiara	accolgono	V2	accoglie	infinitive	158	PS
embedding_mental_SR	i figli dichiarano che la madre accogliere le contadine	masculine	plural	feminine	singular			2402	accogliere	dichiara	accolgono	V2	accoglie	infinitive	159	PS
embedding_mental_SR	i ragazzi dichiarano che la sorella accogliere le bambine	masculine	plural	feminine	singular			2481	accogliere	dichiara	accolgono	V2	accoglie	infinitive	160	PS
embedding_mental_SR	i figli dichiarano che l' amico accogliere le contadine	masculine	plural	masculine	singular			2905	accogliere	dichiara	accolgono	V2	accoglie	infinitive	161	PS
embedding_mental_SR	i fratelli dichiarano che l' uomo accogliere il ragazzo	masculine	plural	masculine	singular			2935	accogliere	dichiara	accolgono	V2	accoglie	infinitive	162	PS
embedding_mental_SR	i padri dichiarano che il contadino accogliere il ragazzo	masculine	plural	masculine	singular			2954	accogliere	dichiara	accolgono	V2	accoglie	infinitive	163	PS
embedding_mental_SR	i padri dichiarano che lo studente accogliere le contadine	masculine	plural	masculine	singular			2966	accogliere	dichiara	accolgono	V2	accoglie	infinitive	164	PS
embedding_mental_SR	le amiche dichiarano che le ragazze accogliere le sorelle	feminine	plural	feminine	plural			7	accogliere	dichiara	accoglie	V2	accolgono	infinitive	165	PP
embedding_mental_SR	le donne dichiarano che le contadine accogliere le bambine	feminine	plural	feminine	plural			94	accogliere	dichiara	accoglie	V2	accolgono	infinitive	166	PP
embedding_mental_SR	le madri dichiarano che le donne accogliere la ragazza	feminine	plural	feminine	plural			156	accogliere	dichiara	accoglie	V2	accolgono	infinitive	167	PP
embedding_mental_SR	le madri dichiarano che le figlie accogliere i bambini	feminine	plural	feminine	plural			158	accogliere	dichiara	accoglie	V2	accolgono	infinitive	168	PP
embedding_mental_SR	le ragazze dichiarano che le attrici accogliere l' uomo	feminine	plural	feminine	plural			184	accogliere	dichiara	accoglie	V2	accolgono	infinitive	169	PP
