a_Sentence_Type	b_Sentence	c_GenderN1	d_NumN1	e_GenderN2	f_NumN2	g_GenderN3	h_NumN3	i_NumFraseOrigine	j_New_word	k_Verb1	l_Verb2	m_Element_changed	n_Old_word	o_Violation_Type	p_number	q_condition
embedding_mental	la sorella dice che gli studenti davanti alle ragazze accogliere le attrici	feminine	singular	masculine	plural	feminine	plural	1564	accogliere	dicono	accoglie	2	accolgono	infinitive	27	SPP
embedding_mental	l' amica dice che i figli davanti ai bambini accogliere gli attori	feminine	singular	masculine	plural	masculine	plural	1641	accogliere	dicono	accoglie	2	accolgono	infinitive	28	SPP
embedding_mental	la contadina dice che gli uomini dietro ai fratelli accogliere gli amici	feminine	singular	masculine	plural	masculine	plural	1659	accogliere	dicono	accoglie	2	accolgono	infinitive	29	SPP
embedding_mental	la madre dice che i bambini vicino ai ragazzi accogliere le attrici	feminine	singular	masculine	plural	masculine	plural	1683	accogliere	dicono	accoglie	2	accolgono	infinitive	30	SPP
embedding_mental	l' attrice dice che i ragazzi accanto al bambino accogliere l' amico	feminine	singular	masculine	plural	masculine	singular	1704	accogliere	dicono	accoglie	2	accolgono	infinitive	31	SPS
embedding_mental	la donna dice che i fratelli vicino all' attore accogliere la madre	feminine	singular	masculine	plural	masculine	singular	1727	accogliere	dicono	accoglie	2	accolgono	infinitive	32	SPS
embedding_mental	il contadino dice che le figlie vicino alle madri accogliere l' amico	masculine	singular	feminine	plural	feminine	plural	3035	accogliere	dicono	accoglie	2	accolgono	infinitive	33	SPP
embedding_mental	il ragazzo dice che le studentesse vicino alle bambine accogliere i figli	masculine	singular	feminine	plural	feminine	plural	3060	accogliere	dicono	accoglie	2	accolgono	infinitive	34	SPP
embedding_mental	il ragazzo dice che le amiche dietro alla contadina accogliere le figlie	masculine	singular	feminine	plural	feminine	singular	3122	accogliere	dicono	accoglie	2	accolgono	infinitive	35	SPS
embedding_mental	lo studente dice che le donne vicino alla figlia accogliere i contadini	masculine	singular	feminine	plural	feminine	singular	3145	accogliere	dicono	accoglie	2	accolgono	infinitive	36	SPS
embedding_mental	l' amico dice che le bambine davanti ai fratelli accogliere la studentessa	masculine	singular	feminine	plural	masculine	plural	3188	accogliere	dicono	accoglie	2	accolgono	infinitive	37	SPP
embedding_mental	lo studente dice che le contadine accanto agli attori accogliere il fratello	masculine	singular	feminine	plural	masculine	plural	3203	accogliere	dicono	accoglie	2	accolgono	infinitive	38	SPP
embedding_mental	il contadino dice che le studentesse dietro all' attore accogliere le ragazze	masculine	singular	feminine	plural	masculine	singular	3221	accogliere	dicono	accoglie	2	accolgono	infinitive	39	SPS
embedding_mental	il padre dice che gli studenti accanto alle sorelle accogliere il contadino	masculine	singular	masculine	plural	feminine	plural	3555	accogliere	dicono	accoglie	2	accolgono	infinitive	40	SPP
embedding_mental	il figlio dice che i bambini dietro alla contadina accogliere le ragazze	masculine	singular	masculine	plural	feminine	singular	3607	accogliere	dicono	accoglie	2	accolgono	infinitive	41	SPS
embedding_mental	il bambino dice che i figli davanti agli studenti accogliere la ragazza	masculine	singular	masculine	plural	masculine	plural	3656	accogliere	dicono	accoglie	2	accolgono	infinitive	42	SPP
embedding_mental	l' attore dice che gli uomini vicino ai contadini accogliere la madre	masculine	singular	masculine	plural	masculine	plural	3701	accogliere	dicono	accoglie	2	accolgono	infinitive	43	SPP
embedding_mental	il figlio dice che i fratelli dietro allo studente accogliere il bambino	masculine	singular	masculine	plural	masculine	singular	3735	accogliere	dicono	accoglie	2	accolgono	infinitive	44	SPS
embedding_mental	l' amica dichiara che la bambina accanto alle madri accogliere la ragazza	feminine	singular	feminine	singular	feminine	plural	1265	accogliere	dichiarano	accolgono	2	accoglie	infinitive	45	SSP
embedding_mental	la ragazza dichiara che la studentessa accanto alla madre accogliere l' amica	feminine	singular	feminine	singular	feminine	singular	1370	accogliere	dichiarano	accolgono	2	accoglie	infinitive	46	SSS
embedding_mental	l' amica dichiara che la sorella vicino agli attori accogliere lo studente	feminine	singular	feminine	singular	masculine	plural	1391	accogliere	dichiarano	accolgono	2	accoglie	infinitive	47	SSP
embedding_mental	l' attrice dichiara che la ragazza vicino ai fratelli accogliere lo studente	feminine	singular	feminine	singular	masculine	plural	1400	accogliere	dichiarano	accolgono	2	accoglie	infinitive	48	SSP
embedding_mental	la bambina dichiara che l' attrice accanto agli uomini accogliere il ragazzo	feminine	singular	feminine	singular	masculine	plural	1403	accogliere	dichiarano	accolgono	2	accoglie	infinitive	49	SSP
embedding_mental	la bambina dichiara che la studentessa dietro ai padri accogliere l' amico	feminine	singular	feminine	singular	masculine	plural	1405	accogliere	dichiarano	accolgono	2	accoglie	infinitive	50	SSP
embedding_mental	la contadina dichiara che l' attrice dietro al fratello accogliere la sorella	feminine	singular	feminine	singular	masculine	singular	1467	accogliere	dichiarano	accolgono	2	accoglie	infinitive	51	SSS
embedding_mental	la contadina dichiara che la madre dietro al figlio accogliere gli studenti	feminine	singular	feminine	singular	masculine	singular	1469	accogliere	dichiarano	accolgono	2	accoglie	infinitive	52	SSS
embedding_mental	l' amica dichiara che il bambino davanti alle attrici accogliere gli uomini	feminine	singular	masculine	singular	feminine	plural	1770	accogliere	dichiarano	accolgono	2	accoglie	infinitive	53	SSP
embedding_mental	la donna dichiara che l' attore vicino alle contadine accogliere le studentesse	feminine	singular	masculine	singular	feminine	plural	1798	accogliere	dichiarano	accolgono	2	accoglie	infinitive	54	SSP
embedding_mental	la ragazza dichiara che il contadino accanto all' attrice accogliere il figlio	feminine	singular	masculine	singular	feminine	singular	1875	accogliere	dichiarano	accolgono	2	accoglie	infinitive	55	SSS
embedding_mental	la contadina dichiara che il padre vicino ai fratelli accogliere i bambini	feminine	singular	masculine	singular	masculine	plural	1916	accogliere	dichiarano	accolgono	2	accoglie	infinitive	56	SSP
embedding_mental	la donna dichiara che il contadino dietro ai bambini accogliere le figlie	feminine	singular	masculine	singular	masculine	plural	1921	accogliere	dichiarano	accolgono	2	accoglie	infinitive	57	SSP
embedding_mental	l' amica dichiara che il fratello vicino all' attore accogliere il contadino	feminine	singular	masculine	singular	masculine	singular	1956	accogliere	dichiarano	accolgono	2	accoglie	infinitive	58	SSS
embedding_mental	il ragazzo dichiara che l' attrice dietro alle contadine accogliere le donne	masculine	singular	feminine	singular	feminine	plural	3315	accogliere	dichiarano	accolgono	2	accoglie	infinitive	59	SSP
embedding_mental	il ragazzo dichiara che la donna davanti alle sorelle accogliere gli attori	masculine	singular	feminine	singular	feminine	plural	3317	accogliere	dichiarano	accolgono	2	accoglie	infinitive	60	SSP
embedding_mental	l' uomo dichiara che la ragazza davanti alle madri accogliere la donna	masculine	singular	feminine	singular	feminine	plural	3331	accogliere	dichiarano	accolgono	2	accoglie	infinitive	61	SSP
embedding_mental	il ragazzo dichiara che la donna vicino alla sorella accogliere il contadino	masculine	singular	feminine	singular	feminine	singular	3364	accogliere	dichiarano	accolgono	2	accoglie	infinitive	62	SSS
embedding_mental	il ragazzo dichiara che la madre accanto alla bambina accogliere le sorelle	masculine	singular	feminine	singular	feminine	singular	3366	accogliere	dichiarano	accolgono	2	accoglie	infinitive	63	SSS
embedding_mental	il bambino dichiara che il fratello dietro all' attrice accogliere i figli	masculine	singular	masculine	singular	feminine	singular	3847	accogliere	dichiarano	accolgono	2	accoglie	infinitive	64	SSS
embedding_mental	l' attore dichiara che il ragazzo accanto alla donna accogliere le amiche	masculine	singular	masculine	singular	feminine	singular	3889	accogliere	dichiarano	accolgono	2	accoglie	infinitive	65	SSS
embedding_mental	l' attore dichiara che l' amico davanti alla madre accogliere le sorelle	masculine	singular	masculine	singular	feminine	singular	3890	accogliere	dichiarano	accolgono	2	accoglie	infinitive	66	SSS
embedding_mental	l' amico dichiara che il contadino accanto agli studenti accogliere l' attore	masculine	singular	masculine	singular	masculine	plural	3946	accogliere	dichiarano	accolgono	2	accoglie	infinitive	67	SSP
embedding_mental	l' attore dichiara che il fratello vicino ai ragazzi accogliere le sorelle	masculine	singular	masculine	singular	masculine	plural	3951	accogliere	dichiarano	accolgono	2	accoglie	infinitive	68	SSP
embedding_mental	la ragazza dichiara che le attrici dietro alle studentesse accogliere le amiche	feminine	singular	feminine	plural	feminine	plural	1053	accogliere	dichiarano	accoglie	2	accolgono	infinitive	69	SPP
embedding_mental	la sorella dichiara che le studentesse davanti alle madri accogliere la contadina	feminine	singular	feminine	plural	feminine	plural	1059	accogliere	dichiarano	accoglie	2	accolgono	infinitive	70	SPP
embedding_mental	la studentessa dichiara che le bambine davanti alle sorelle accogliere la figlia	feminine	singular	feminine	plural	feminine	plural	1067	accogliere	dichiarano	accoglie	2	accolgono	infinitive	71	SPP
embedding_mental	la contadina dichiara che le studentesse accanto al bambino accogliere le madri	feminine	singular	feminine	plural	masculine	singular	1218	accogliere	dichiarano	accoglie	2	accolgono	infinitive	72	SPS
embedding_mental	la donna dichiara che le amiche vicino al bambino accogliere il fratello	feminine	singular	feminine	plural	masculine	singular	1222	accogliere	dichiarano	accoglie	2	accolgono	infinitive	73	SPS
embedding_mental	la donna dichiara che le sorelle accanto all' attore accogliere le contadine	feminine	singular	feminine	plural	masculine	singular	1225	accogliere	dichiarano	accoglie	2	accolgono	infinitive	74	SPS
embedding_mental	la studentessa dichiara che gli attori vicino alle amiche accogliere il fratello	feminine	singular	masculine	plural	feminine	plural	1574	accogliere	dichiarano	accoglie	2	accolgono	infinitive	75	SPP
embedding_mental	la donna dichiara che gli attori vicino al fratello accogliere gli amici	feminine	singular	masculine	plural	masculine	singular	1728	accogliere	dichiarano	accoglie	2	accolgono	infinitive	76	SPS
embedding_mental	la donna dichiara che i figli vicino al contadino accogliere il padre	feminine	singular	masculine	plural	masculine	singular	1730	accogliere	dichiarano	accoglie	2	accolgono	infinitive	77	SPS
embedding_mental	il contadino dichiara che le madri accanto alle studentesse accogliere il fratello	masculine	singular	feminine	plural	feminine	plural	3036	accogliere	dichiarano	accoglie	2	accolgono	infinitive	78	SPP
embedding_mental	l' attore dichiara che le contadine davanti alla bambina accogliere l' uomo	masculine	singular	feminine	plural	feminine	singular	3134	accogliere	dichiarano	accoglie	2	accolgono	infinitive	79	SPS
embedding_mental	il fratello dichiara che le madri vicino al figlio accogliere la donna	masculine	singular	feminine	plural	masculine	singular	3240	accogliere	dichiarano	accoglie	2	accolgono	infinitive	80	SPS
embedding_mental	l' attore dichiara che le sorelle accanto al ragazzo accogliere gli uomini	masculine	singular	feminine	plural	masculine	singular	3261	accogliere	dichiarano	accoglie	2	accolgono	infinitive	81	SPS
embedding_mental	il bambino dichiara che gli studenti vicino all' attrice accogliere gli uomini	masculine	singular	masculine	plural	feminine	singular	3596	accogliere	dichiarano	accoglie	2	accolgono	infinitive	82	SPS
embedding_mental	il bambino dichiara che i ragazzi dietro allo studente accogliere il figlio	masculine	singular	masculine	plural	masculine	singular	3721	accogliere	dichiarano	accoglie	2	accolgono	infinitive	83	SPS
embedding_mental	l' amica ricorda che la contadina dietro alle attrici accogliere la figlia	feminine	singular	feminine	singular	feminine	plural	1267	accogliere	ricordano	accolgono	2	accoglie	infinitive	84	SSP
embedding_mental	la bambina ricorda che l' attrice accanto alle figlie accogliere la studentessa	feminine	singular	feminine	singular	feminine	plural	1279	accogliere	ricordano	accolgono	2	accoglie	infinitive	85	SSP
embedding_mental	la madre ricorda che la contadina davanti alle figlie accogliere l' attrice	feminine	singular	feminine	singular	feminine	plural	1309	accogliere	ricordano	accolgono	2	accoglie	infinitive	86	SSP
embedding_mental	la contadina ricorda che la ragazza davanti ai figli accogliere la donna	feminine	singular	feminine	singular	masculine	plural	1414	accogliere	ricordano	accolgono	2	accoglie	infinitive	87	SSP
embedding_mental	la madre ricorda che la ragazza dietro ai figli accogliere il padre	feminine	singular	feminine	singular	masculine	plural	1435	accogliere	ricordano	accolgono	2	accoglie	infinitive	88	SSP
embedding_mental	la studentessa ricorda che la contadina dietro ai figli accogliere l' amico	feminine	singular	feminine	singular	masculine	plural	1449	accogliere	ricordano	accolgono	2	accoglie	infinitive	89	SSP
embedding_mental	la sorella ricorda che la figlia vicino al contadino accogliere i bambini	feminine	singular	feminine	singular	masculine	singular	1502	accogliere	ricordano	accolgono	2	accoglie	infinitive	90	SSS
embedding_mental	la studentessa ricorda che la figlia accanto all' amico accogliere le sorelle	feminine	singular	feminine	singular	masculine	singular	1511	accogliere	ricordano	accolgono	2	accoglie	infinitive	91	SSS
embedding_mental	la studentessa ricorda che la ragazza dietro all' uomo accogliere il fratello	feminine	singular	feminine	singular	masculine	singular	1512	accogliere	ricordano	accolgono	2	accoglie	infinitive	92	SSS
embedding_mental	la contadina ricorda che il fratello dietro alle amiche accogliere i bambini	feminine	singular	masculine	singular	feminine	plural	1788	accogliere	ricordano	accolgono	2	accoglie	infinitive	93	SSP
embedding_mental	la ragazza ricorda che l' uomo dietro alle sorelle accogliere le bambine	feminine	singular	masculine	singular	feminine	plural	1816	accogliere	ricordano	accolgono	2	accoglie	infinitive	94	SSP
embedding_mental	la contadina ricorda che il figlio davanti alla studentessa accogliere le amiche	feminine	singular	masculine	singular	feminine	singular	1845	accogliere	ricordano	accolgono	2	accoglie	infinitive	95	SSS
embedding_mental	la contadina ricorda che l' uomo vicino alla bambina accogliere il figlio	feminine	singular	masculine	singular	feminine	singular	1847	accogliere	ricordano	accolgono	2	accoglie	infinitive	96	SSS
embedding_mental	la bambina ricorda che il contadino dietro ai figli accogliere l' amico	feminine	singular	masculine	singular	masculine	plural	1912	accogliere	ricordano	accolgono	2	accoglie	infinitive	97	SSP
embedding_mental	la studentessa ricorda che il fratello vicino all' uomo accogliere il padre	feminine	singular	masculine	singular	masculine	singular	2015	accogliere	ricordano	accolgono	2	accoglie	infinitive	98	SSS
embedding_mental	il fratello ricorda che la bambina davanti agli studenti accogliere i contadini	masculine	singular	feminine	singular	masculine	plural	3425	accogliere	ricordano	accolgono	2	accoglie	infinitive	99	SSP
embedding_mental	il fratello ricorda che l' attore davanti alle ragazze accogliere l' amico	masculine	singular	masculine	singular	feminine	plural	3799	accogliere	ricordano	accolgono	2	accoglie	infinitive	100	SSP
embedding_mental	l' attore ricorda che l' uomo accanto alle sorelle accogliere le madri	masculine	singular	masculine	singular	feminine	plural	3831	accogliere	ricordano	accolgono	2	accoglie	infinitive	101	SSP
embedding_mental	il padre ricorda che il bambino vicino alla figlia accogliere la studentessa	masculine	singular	masculine	singular	feminine	singular	3872	accogliere	ricordano	accolgono	2	accoglie	infinitive	102	SSS
embedding_mental	il ragazzo ricorda che il bambino davanti al fratello accogliere le contadine	masculine	singular	masculine	singular	masculine	singular	4008	accogliere	ricordano	accolgono	2	accoglie	infinitive	103	SSS
embedding_mental	la ragazza ricorda che le amiche accanto alla donna accogliere gli uomini	feminine	singular	feminine	plural	feminine	singular	1127	accogliere	ricordano	accoglie	2	accolgono	infinitive	104	SPS
embedding_mental	la studentessa ricorda che le sorelle davanti alla bambina accogliere gli amici	feminine	singular	feminine	plural	feminine	singular	1133	accogliere	ricordano	accoglie	2	accolgono	infinitive	105	SPS
embedding_mental	la contadina ricorda che le sorelle dietro al bambino accogliere l' amica	feminine	singular	feminine	plural	masculine	singular	1219	accogliere	ricordano	accoglie	2	accolgono	infinitive	106	SPS
embedding_mental	la ragazza ricorda che le contadine accanto al fratello accogliere la bambina	feminine	singular	feminine	plural	masculine	singular	1246	accogliere	ricordano	accoglie	2	accolgono	infinitive	107	SPS
embedding_mental	la studentessa ricorda che le ragazze accanto all' uomo accogliere la bambina	feminine	singular	feminine	plural	masculine	singular	1260	accogliere	ricordano	accoglie	2	accolgono	infinitive	108	SPS
embedding_mental	l' attrice ricorda che i contadini davanti alle madri accogliere i figli	feminine	singular	masculine	plural	feminine	plural	1523	accogliere	ricordano	accoglie	2	accolgono	infinitive	109	SPP
embedding_mental	l' attrice ricorda che gli uomini dietro ai padri accogliere il bambino	feminine	singular	masculine	plural	masculine	plural	1648	accogliere	ricordano	accoglie	2	accolgono	infinitive	110	SPP
embedding_mental	la contadina ricorda che gli studenti accanto al ragazzo accogliere le donne	feminine	singular	masculine	plural	masculine	singular	1723	accogliere	ricordano	accoglie	2	accolgono	infinitive	111	SPS
embedding_mental	il bambino ricorda che le amiche dietro alla figlia accogliere le attrici	masculine	singular	feminine	plural	feminine	singular	3094	accogliere	ricordano	accoglie	2	accolgono	infinitive	112	SPS
embedding_mental	l' amico ricorda che le attrici dietro al fratello accogliere le donne	masculine	singular	feminine	plural	masculine	singular	3256	accogliere	ricordano	accoglie	2	accolgono	infinitive	113	SPS
embedding_mental	l' amico ricorda che le sorelle vicino al padre accogliere il fratello	masculine	singular	feminine	plural	masculine	singular	3257	accogliere	ricordano	accoglie	2	accolgono	infinitive	114	SPS
embedding_mental	il fratello ricorda che i ragazzi davanti alle attrici accogliere il contadino	masculine	singular	masculine	plural	feminine	plural	3554	accogliere	ricordano	accoglie	2	accolgono	infinitive	115	SPP
embedding_mental	il contadino ricorda che i padri vicino alla ragazza accogliere l' attore	masculine	singular	masculine	plural	feminine	singular	3603	accogliere	ricordano	accoglie	2	accolgono	infinitive	116	SPS
embedding_mental	le donne dicono che la figlia accanto alle madri accogliere le bambine	feminine	plural	feminine	singular	feminine	plural	283	accogliere	dice	accolgono	2	accoglie	infinitive	117	PSP
embedding_mental	le attrici dicono che la studentessa vicino alla madre accogliere la bambina	feminine	plural	feminine	singular	feminine	singular	325	accogliere	dice	accolgono	2	accoglie	infinitive	118	PSS
embedding_mental	le sorelle dicono che la bambina dietro agli uomini accogliere l' amica	feminine	plural	feminine	singular	masculine	plural	428	accogliere	dice	accolgono	2	accoglie	infinitive	119	PSP
embedding_mental	le contadine dicono che la madre davanti al fratello accogliere le studentesse	feminine	plural	feminine	singular	masculine	singular	460	accogliere	dice	accolgono	2	accoglie	infinitive	120	PSS
embedding_mental	le donne dicono che la sorella davanti al ragazzo accogliere gli attori	feminine	plural	feminine	singular	masculine	singular	467	accogliere	dice	accolgono	2	accoglie	infinitive	121	PSS
embedding_mental	le madri dicono che la ragazza accanto al fratello accogliere l' attrice	feminine	plural	feminine	singular	masculine	singular	483	accogliere	dice	accolgono	2	accoglie	infinitive	122	PSS
embedding_mental	le amiche dicono che il ragazzo dietro alle contadine accogliere le madri	feminine	plural	masculine	singular	feminine	plural	763	accogliere	dice	accolgono	2	accoglie	infinitive	123	PSP
embedding_mental	le studentesse dicono che l' amico dietro alle madri accogliere la ragazza	feminine	plural	masculine	singular	feminine	plural	819	accogliere	dice	accolgono	2	accoglie	infinitive	124	PSP
embedding_mental	le amiche dicono che il ragazzo accanto ai contadini accogliere la studentessa	feminine	plural	masculine	singular	masculine	plural	884	accogliere	dice	accolgono	2	accoglie	infinitive	125	PSP
embedding_mental	le bambine dicono che il figlio dietro allo studente accogliere la sorella	feminine	plural	masculine	singular	masculine	singular	964	accogliere	dice	accolgono	2	accoglie	infinitive	126	PSS
embedding_mental	le madri dicono che il fratello dietro all' attore accogliere l' amico	feminine	plural	masculine	singular	masculine	singular	993	accogliere	dice	accolgono	2	accoglie	infinitive	127	PSS
embedding_mental	gli attori dicono che la figlia dietro alla studentessa accogliere le donne	masculine	plural	feminine	singular	feminine	singular	2342	accogliere	dice	accolgono	2	accoglie	infinitive	128	PSS
embedding_mental	i fratelli dicono che l' attrice dietro alla ragazza accogliere la bambina	masculine	plural	feminine	singular	feminine	singular	2377	accogliere	dice	accolgono	2	accoglie	infinitive	129	PSS
embedding_mental	i fratelli dicono che la ragazza davanti alla bambina accogliere il figlio	masculine	plural	feminine	singular	feminine	singular	2380	accogliere	dice	accolgono	2	accoglie	infinitive	130	PSS
embedding_mental	i padri dicono che l' amica accanto alla contadina accogliere il ragazzo	masculine	plural	feminine	singular	feminine	singular	2381	accogliere	dice	accolgono	2	accoglie	infinitive	131	PSS
embedding_mental	i bambini dicono che la sorella accanto agli amici accogliere la studentessa	masculine	plural	feminine	singular	masculine	plural	2418	accogliere	dice	accolgono	2	accoglie	infinitive	132	PSP
embedding_mental	i padri dicono che la studentessa accanto ai figli accogliere le contadine	masculine	plural	feminine	singular	masculine	plural	2450	accogliere	dice	accolgono	2	accoglie	infinitive	133	PSP
embedding_mental	gli amici dicono che la bambina davanti al padre accogliere l' uomo	masculine	plural	feminine	singular	masculine	singular	2461	accogliere	dice	accolgono	2	accoglie	infinitive	134	PSS
embedding_mental	i bambini dicono che la studentessa dietro al contadino accogliere le ragazze	masculine	plural	feminine	singular	masculine	singular	2485	accogliere	dice	accolgono	2	accoglie	infinitive	135	PSS
embedding_mental	i padri dicono che la sorella vicino all' attore accogliere l' amico	masculine	plural	feminine	singular	masculine	singular	2509	accogliere	dice	accolgono	2	accoglie	infinitive	136	PSS
embedding_mental	i bambini dicono che il padre vicino alle attrici accogliere le amiche	masculine	plural	masculine	singular	feminine	plural	2806	accogliere	dice	accolgono	2	accoglie	infinitive	137	PSP
embedding_mental	gli amici dicono che il fratello dietro al figlio accogliere il padre	masculine	plural	masculine	singular	masculine	singular	2965	accogliere	dice	accolgono	2	accoglie	infinitive	138	PSS
embedding_mental	gli uomini dicono che il fratello davanti al figlio accogliere i padri	masculine	plural	masculine	singular	masculine	singular	2981	accogliere	dice	accolgono	2	accoglie	infinitive	139	PSS
embedding_mental	le bambine dicono che le donne dietro alle amiche accogliere i contadini	feminine	plural	feminine	plural	feminine	plural	16	accogliere	dice	accoglie	2	accolgono	infinitive	140	PPP
embedding_mental	le attrici dicono che le bambine davanti alla figlia accogliere l' amica	feminine	plural	feminine	plural	feminine	singular	67	accogliere	dice	accoglie	2	accolgono	infinitive	141	PPS
embedding_mental	le attrici dicono che le contadine davanti alla ragazza accogliere la madre	feminine	plural	feminine	plural	feminine	singular	68	accogliere	dice	accoglie	2	accolgono	infinitive	142	PPS
embedding_mental	le attrici dicono che le sorelle dietro alla donna accogliere i fratelli	feminine	plural	feminine	plural	feminine	singular	69	accogliere	dice	accoglie	2	accolgono	infinitive	143	PPS
embedding_mental	le sorelle dicono che le figlie accanto agli uomini accogliere la studentessa	feminine	plural	feminine	plural	masculine	plural	181	accogliere	dice	accoglie	2	accolgono	infinitive	144	PPP
embedding_mental	le attrici dicono che le sorelle dietro al bambino accogliere l' amico	feminine	plural	feminine	plural	masculine	singular	199	accogliere	dice	accoglie	2	accolgono	infinitive	145	PPS
embedding_mental	le figlie dicono che le madri accanto al fratello accogliere la sorella	feminine	plural	feminine	plural	masculine	singular	228	accogliere	dice	accoglie	2	accolgono	infinitive	146	PPS
embedding_mental	le studentesse dicono che le donne davanti all' amico accogliere la bambina	feminine	plural	feminine	plural	masculine	singular	246	accogliere	dice	accoglie	2	accolgono	infinitive	147	PPS
