Sentence_Type,Sentence,GenderN1,NumN1,GenderN2,NumN2,GenderN3,NumN3,NumFraseOrigine,New_word,Verb1,Verb2,Element_changed,Old_word,Violation_Type,number,condition,slide,frequency,length,block,IncludedWords1,IncludedWords2,IncludedWords3,IncludedWords4,IncludedWords5,IncludedWords6,MeanLogFreq_W,MeanLength_W,ConditionAggragated
objrel_nounpp,la_ragazza che il_figlio accanto all'_amica incontra interrompono la_madre,feminine,singular,masculine,singular,feminine,singular,1873,interrompono,incontrano,interrompono,V2,interrompe,num_violation,6417,SSS,8,NaN,NaN,5,ragazza,figlio,amica,incontra,interrompono,madre,8.75090540315866,7.16666666666667,objrel_nounpp_______SSS
objrel_that,i_padri che i_ragazzi evitano ama gli_uomini,masculine,plural,masculine,plural,NaN,NaN,2727,ama,evita,ama,V2,amano,num_violation,644,PP,5,NaN,NaN,5,padri,ragazzi,evitano,ama,uomini,,8.3611485894508,5.6,objrel_that_________PP
embedding_mental_SR,il_piacere dichiara che i_bambini difendono le_ragazze,masculine,singular,masculine,plural,NaN,NaN,3714,piacere,dichiarano,difende,N1,l' uomo,abstract,4943,SP,-1,NaN,NaN,1,piacere,dichiara,bambini,difendono,ragazze,,8.26512429337339,7.6,embedding_mental_SR_SP
embedding_mental_SR,lo_studente ricorda che l'_uomo fermano le_madri,masculine,singular,masculine,singular,NaN,NaN,4000,fermano,ricordano,fermano,V2,ferma,num_violation,2252,SS,5,NaN,NaN,3,studente,ricorda,uomo,fermano,madri,,8.24059888979424,6.2,embedding_mental_SR_SS
embedding_mental,l'_uomo ricorda che i_contadini dietro ai_bambini conosce il_figlio,masculine,singular,masculine,plural,masculine,plural,3712,conosce,ricordano,conosce,V2,conoscono,num_violation,998,SPP,7,NaN,NaN,2,uomo,ricorda,contadini,bambini,conosce,figlio,9.55167869993421,6.66666666666667,embedding_mental____SPP
embedding_mental,la_donna ricorda che la_penna accanto ai_figli interrompe il_fratello,feminine,singular,masculine,singular,masculine,plural,1926,penna,ricordano,interrompono,N2,l'amico,inanimate,4417,SSP,-4,NaN,NaN,1,donna,ricorda,penna,figli,interrompe,fratello,8.80779144788568,6.66666666666667,embedding_mental____SSP
embedding_mental,le_bambine ricordano che l'_attore accanto all'_amico salutano la_ragazza,feminine,plural,masculine,singular,masculine,singular,971,salutano,ricorda,salutano,V2,saluta,num_violation,3895,PSS,7,NaN,NaN,1,bambine,ricordano,attore,amico,salutano,ragazza,8.05070087252101,7,embedding_mental____PSS
embedding_mental,il_fratello dice che i_padri accanto ai_figli salutano i_ragazzi,masculine,singular,masculine,plural,masculine,plural,1597,NaN,dicono,saluta,NaN,NaN,acceptable,1597,SPP,0,NaN,NaN,5,fratello,dice,padri,figli,salutano,ragazzi,8.94756149719227,6.16666666666667,embedding_mental____SPP
embedding_mental_SR,gli_studenti dicono che le_sorelle evita la_figlia,masculine,plural,feminine,plural,NaN,NaN,2065,evita,dice,evita,V2,evitano,num_violation,1864,PP,5,NaN,NaN,4,studenti,dicono,sorelle,evita,figlia,,8.37160414700224,6.4,embedding_mental_SR_PP
objrel_that,i_fratelli che l'_attrice ragazza incontrano i_figli,masculine,plural,feminine,singular,NaN,NaN,2435,ragazza,osservano,incontra,V1,osserva,verb_noun,5759,PS,-4,NaN,NaN,4,fratelli,attrice,ragazza,incontrano,figli,,8.51650355172409,7.4,objrel_that_________PS
objrel_that,il_contadino che l'_amico ignora guarda lo_studente,masculine,singular,masculine,singular,NaN,NaN,61,NaN,ignorano,guardano,NaN,NaN,acceptable,61,SS,0,NaN,NaN,5,contadino,amico,ignora,guarda,studente,,8.47380164796789,6.8,objrel_that_________SS
embedding_mental,le_madri dichiarano che la_donna dietro alle_contadine saluta l'_attrice,feminine,plural,feminine,singular,feminine,plural,2924,NaN,dichiara,salutano,NaN,NaN,acceptable,2924,PSP,0,NaN,NaN,4,madri,dichiarano,donna,contadine,saluta,attrice,6.82315897258853,7,embedding_mental____PSP
embedding_mental_SR,la_ragazza ricorda che le_contadine osservate le_studentesse,feminine,singular,feminine,plural,NaN,NaN,1186,osservate,ricordano,osserva,V2,osservano,wrong_person,3500,SP,-5,NaN,NaN,1,ragazza,ricorda,contadine,osservate,studentesse,,6.89908896761336,8.6,embedding_mental_SR_SP
embedding_mental,la_contadina ricorda che l'_amica davanti allo_studente indicano i_fratelli,feminine,singular,feminine,singular,masculine,singular,1471,indicano,ricordano,indicano,V2,indica,num_violation,3212,SSS,7,NaN,NaN,1,contadina,ricorda,amica,studente,indicano,fratelli,7.78805458131248,7.5,embedding_mental____SSS
objrel_nounpp,il_bambino che il_ragazzo dietro ai_padri osserva conosce gli_attori,masculine,singular,masculine,singular,masculine,plural,21,NaN,osservano,conoscono,NaN,NaN,acceptable,21,SSP,0,NaN,NaN,3,bambino,ragazzo,padri,osserva,conosce,attori,8.50855401307479,6.5,objrel_nounpp_______SSP
objrel_that,le_ragazze che la_figlia saluta ricordano l'_attrice,feminine,plural,feminine,singular,NaN,NaN,2878,NaN,salutano,ricorda,NaN,NaN,acceptable,2878,PS,0,NaN,NaN,1,ragazze,figlia,saluta,ricordano,attrice,,8.23704960550841,7,objrel_that_________PS
objrel_nounpp,le_contadine che le_madri accanto agli_attori_fratelli indicano gli_uomini,feminine,plural,feminine,plural,masculine,plural,149,fratelli,critica,indica,V1,criticano,verb_noun,4648,PPP,-7,NaN,NaN,2,contadine,madri,attori,fratelli,indicano,uomini,7.29620468290854,7,objrel_nounpp_______PPP
objrel_that,la_bambina che le_contadine conoscono bloccano l'_amica,feminine,singular,feminine,plural,NaN,NaN,1060,bloccano,conosce,bloccano,V2,blocca,num_violation,1802,SP,5,NaN,NaN,4,bambina,contadine,conoscono,bloccano,amica,,6.99358994989465,7.6,objrel_that_________SP
embedding_mental,la_donna dice che le_bambine dietro alla_figlia conosce le_sorelle,feminine,singular,feminine,plural,feminine,singular,1102,conosce,dicono,conosce,V2,conoscono,num_violation,907,SPS,7,NaN,NaN,2,donna,dice,bambine,figlia,conosce,sorelle,9.36794181725807,6,embedding_mental____SPS
objrel_that,gli_attori che le_madri salutano indicano i_fratelli,masculine,plural,feminine,plural,NaN,NaN,3083,NaN,saluta,indica,NaN,NaN,acceptable,3083,PP,0,NaN,NaN,5,attori,madri,salutano,indicano,fratelli,,6.88968404313075,7,objrel_that_________PP
objrel_nounpp,lo_studente che le_bambine vicino alla_figlia bloccano accolgono le_amiche,masculine,singular,feminine,plural,feminine,singular,3145,accolgono,blocca,accolgono,V2,accoglie,num_violation,393,SPS,8,NaN,NaN,1,studente,bambine,figlia,bloccano,accolgono,amiche,7.04458403517923,7.33333333333333,objrel_nounpp_______SPS
embedding_mental_SR,i_contadini dicono che le_figlie amano le_donne,masculine,plural,feminine,plural,NaN,NaN,3286,NaN,dice,ama,NaN,NaN,acceptable,3286,PP,0,NaN,NaN,5,contadini,dicono,figlie,amano,donne,,8.25980375387474,6.2,embedding_mental_SR_PP
embedding_mental,la_donna ricorda che gli_studenti davanti ai_ragazzi difendere i_padri,feminine,singular,masculine,plural,masculine,plural,1675,difendere,ricordano,difende,V2,difendono,infinitive,1581,SPP,-7,NaN,NaN,2,donna,ricorda,studenti,ragazzi,difendere,padri,8.90063449856578,6.83333333333333,embedding_mental____SPP
objrel_that,i_fratelli che l'_amica critica difendono l'_attrice,masculine,plural,feminine,singular,NaN,NaN,2376,NaN,criticano,difende,NaN,NaN,acceptable,2376,PS,0,NaN,NaN,4,fratelli,amica,critica,difendono,attrice,,7.37041743446234,7.2,objrel_that_________PS
objrel_that,la_penna che la_studentessa ignora incontra il_fratello,feminine,singular,feminine,singular,NaN,NaN,1350,penna,ignorano,incontrano,N1,la contadina,inanimate,4070,SS,-1,NaN,NaN,4,penna,studentessa,ignora,incontra,fratello,,7.4904415153491,7.6,objrel_that_________SS
embedding_mental_SR,le_contadine dichiarano che i_padri difendono la_studentessa,feminine,plural,masculine,plural,NaN,NaN,3663,NaN,dichiara,difende,NaN,NaN,acceptable,3663,PP,0,NaN,NaN,1,contadine,dichiarano,padri,difendono,studentessa,,5.41230358762264,8.8,embedding_mental_SR_PP
objrel_that,la_donna che l'_amica critica bloccano l'_attrice,feminine,singular,feminine,singular,NaN,NaN,1351,bloccano,criticano,bloccano,V2,blocca,num_violation,1741,SS,5,NaN,NaN,5,donna,amica,critica,bloccano,attrice,,7.86932449140076,6.4,objrel_that_________SS
objrel_nounpp,l'_uomo che la_bambina davanti all'_attore difende conoscono le_figlie,masculine,singular,feminine,singular,masculine,singular,3520,conoscono,difendono,conoscono,V2,conosce,num_violation,2226,SSS,8,NaN,NaN,1,uomo,bambina,attore,difende,conoscono,figlie,8.19083182116309,6.5,objrel_nounpp_______SSS
objrel_that,le_televisioni che l'_amica osserva amano le_studentesse,feminine,plural,feminine,singular,NaN,NaN,343,televisioni,osservano,ama,N1,le donne,inanimate,7669,PS,-1,NaN,NaN,2,televisioni,amica,osserva,amano,studentesse,,6.6931868216933,7.8,objrel_that_________PS
objrel_that,il_padre che l'_uomo indica incontra la_figlia,masculine,singular,masculine,singular,NaN,NaN,191,NaN,indicano,incontrano,NaN,NaN,acceptable,191,SS,0,NaN,NaN,3,padre,uomo,indica,incontra,figlia,,9.33478599260811,5.8,objrel_that_________SS
embedding_mental_SR,i_bambini dicono che le_madri accolgono lo_studente,masculine,plural,feminine,plural,NaN,NaN,3229,NaN,dice,accoglie,NaN,NaN,acceptable,3229,PP,0,NaN,NaN,3,bambini,dicono,madri,accolgono,studente,,7.62963153954262,7,embedding_mental_SR_PP
embedding_mental,i_contadini dichiarano che le_sorelle dietro alle_bambine criticano la_donna,masculine,plural,feminine,plural,feminine,plural,3654,NaN,dichiara,critica,NaN,NaN,acceptable,3654,PPP,0,NaN,NaN,4,contadini,dichiarano,sorelle,bambine,criticano,donna,6.89915304166392,7.83333333333333,embedding_mental____PPP
embedding_mental,gli_amici ricordano che le_contadine accanto alle_figlie osservano l'_attore,masculine,plural,feminine,plural,feminine,plural,3556,NaN,ricorda,osserva,NaN,NaN,acceptable,3556,PPP,0,NaN,NaN,5,amici,ricordano,contadine,figlie,osservano,attore,6.75602848299135,7.33333333333333,embedding_mental____PPP
embedding_mental,le_amiche dicono che la_ragazza davanti alle_studentesse indica l'_attore,feminine,plural,feminine,singular,feminine,plural,2789,NaN,dice,indicano,NaN,NaN,acceptable,2789,PSP,0,NaN,NaN,5,amiche,dicono,ragazza,studentesse,indica,attore,8.16117544555368,7,embedding_mental____PSP
embedding_mental,gli_amici dichiarano che le_studentesse dietro alle_contadine ignorate l'_uomo,masculine,plural,feminine,plural,feminine,plural,2019,ignorate,dichiara,ignora,V2,ignorano,wrong_person,2578,PPP,-7,NaN,NaN,1,amici,dichiarano,studentesse,contadine,ignorate,uomo,6.75398906144848,7.83333333333333,embedding_mental____PPP
embedding_mental_SR,l'_attrice ricorda che la_sorella ignorano l'_amico,feminine,singular,feminine,singular,NaN,NaN,1307,ignorano,ricordano,ignorano,V2,ignora,num_violation,2686,SS,5,NaN,NaN,2,attrice,ricorda,sorella,ignorano,amico,,8.47425984245993,6.8,embedding_mental_SR_SS
embedding_mental_SR,i_contadini ricordano che la_sorella attraggono le_madri,masculine,plural,feminine,singular,NaN,NaN,2394,attraggono,ricorda,attraggono,V2,attrae,num_violation,749,PS,5,NaN,NaN,2,contadini,ricordano,sorella,attraggono,madri,,6.89871254388169,8,embedding_mental_SR_PS
objrel_that,i_dispiaceri che i_ragazzi salutano indicano gli_attori,masculine,plural,masculine,plural,NaN,NaN,2665,dispiaceri,saluta,indica,N1,i figli,abstract,2133,PP,-1,NaN,NaN,5,dispiaceri,ragazzi,salutano,indicano,attori,,6.94571977767251,7.8,objrel_that_________PP
objrel_that,le_amiche che la_ragazza interrompe ama la_bambina,feminine,plural,feminine,singular,NaN,NaN,269,ama,interrompono,ama,V2,amano,num_violation,500,PS,5,NaN,NaN,3,amiche,ragazza,interrompe,ama,bambina,,8.42648514673059,6.6,objrel_that_________PS
objrel_that,le_sorelle che la_ragazza ignora interrompono la_figlia,feminine,plural,feminine,singular,NaN,NaN,2936,NaN,ignorano,interrompe,NaN,NaN,acceptable,2936,PS,0,NaN,NaN,5,sorelle,ragazza,ignora,interrompono,figlia,,7.68658714450479,7.6,objrel_that_________PS
embedding_mental,il_bambino dichiara che le_contadine dietro all'_attrice conosce il_figlio,masculine,singular,feminine,plural,feminine,singular,3091,conosce,dichiarano,conosce,V2,conoscono,num_violation,950,SPS,7,NaN,NaN,1,bambino,dichiara,contadine,attrice,conosce,figlio,7.95710996479557,7.33333333333333,embedding_mental____SPS
objrel_nounpp,le_studentesse che le_donne dietro ai_bambini ricordano guarda i_figli,feminine,plural,feminine,plural,masculine,plural,188,guarda,ricorda,guarda,V2,guardano,num_violation,4408,PPP,8,NaN,NaN,1,studentesse,donne,bambini,ricordano,guarda,figli,8.75967889967566,7.16666666666667,objrel_nounpp_______PPP
objrel_nounpp,la_contadina che i_ragazzi davanti al_bambino osserviamo incontra il_fratello,feminine,singular,masculine,plural,masculine,singular,1725,osserviamo,osserva,incontrano,V1,osservano,wrong_person,6942,SPS,-7,NaN,NaN,5,contadina,ragazzi,bambino,osserviamo,incontra,fratello,8.00290475836771,8.16666666666667,objrel_nounpp_______SPS
objrel_that,il_bambino che gli_attori ignora difende gli_amici,masculine,singular,masculine,plural,NaN,NaN,3503,ignora,ignora,difendono,V1,ignorano,num_violation,4868,SP,4,NaN,NaN,2,bambino,attori,ignora,difende,amici,,7.8702237237116,6.2,objrel_that_________SP
objrel_that,le_figlie che la_donna critica bambine l'_attore,feminine,plural,feminine,singular,NaN,NaN,376,bambine,criticano,ignora,V2,ignorano,verb_noun,1849,PS,-5,NaN,NaN,4,figlie,donna,critica,bambine,attore,,8.02882584697676,6.2,objrel_that_________PS
objrel_nounpp,i_contadini che il_fratello accanto all'_attore ricordano difendono l'_uomo,masculine,plural,masculine,singular,masculine,singular,2988,ricordano,ricordano,difende,V1,ricorda,num_violation,7495,PSS,7,NaN,NaN,3,contadini,fratello,attore,ricordano,difendono,uomo,7.87461670563587,7.5,objrel_nounpp_______PSS
objrel_nounpp,le_amiche che i_ragazzi vicino all'_attore criticano conosce la_bambina,feminine,plural,masculine,plural,masculine,singular,701,conosce,critica,conosce,V2,conoscono,num_violation,2052,PPS,8,NaN,NaN,3,amiche,ragazzi,attore,criticano,conosce,bambina,8.16962279359372,7,objrel_nounpp_______PPS
objrel_nounpp,i_figli che i_ragazzi vicino all'_amica accogliete conoscono il_padre,masculine,plural,masculine,plural,feminine,singular,2626,accogliete,accoglie,conosce,V1,accolgono,wrong_person,277,PPS,-7,NaN,NaN,3,figli,ragazzi,amica,accogliete,conoscono,padre,8.71485868300119,6.83333333333333,objrel_nounpp_______PPS
embedding_mental,gli_uomini ricordano che l'_attore dietro ai_contadini attrae la_sorella,masculine,plural,masculine,singular,masculine,plural,2618,NaN,ricorda,attraggono,NaN,NaN,acceptable,2618,PSP,0,NaN,NaN,2,uomini,ricordano,attore,contadini,attrae,sorella,7.73647357073096,7.16666666666667,embedding_mental____PSP
objrel_nounpp,il_ragazzo che i_padri dietro alla_studentessa conosce critica le_madri,masculine,singular,masculine,plural,feminine,singular,3635,conosce,conosce,criticano,V1,conoscono,num_violation,1948,SPS,7,NaN,NaN,5,ragazzo,padri,studentessa,conosce,critica,madri,7.93094082255038,7,objrel_nounpp_______SPS
objrel_nounpp,i_figli che la_sorella dietro alle_contadine bloccano osservano gli_amici,masculine,plural,feminine,singular,feminine,plural,2312,bloccano,bloccano,osserva,V1,blocca,num_violation,1749,PSP,7,NaN,NaN,1,figli,sorella,contadine,bloccano,osservano,amici,7.25308220733765,7.16666666666667,objrel_nounpp_______PSP
objrel_that,le_ragazze che le_madri attraggono conoscono la_donna,feminine,plural,feminine,plural,NaN,NaN,3880,NaN,attrae,conosce,NaN,NaN,acceptable,3880,PP,0,NaN,NaN,2,ragazze,madri,attraggono,conoscono,donna,,7.9290070693354,7.2,objrel_that_________PP
objrel_nounpp,l'_attore che il_fratello davanti alla_ragazza ricordano attrae i_contadini,masculine,singular,masculine,singular,feminine,singular,3892,ricordano,ricordano,attraggono,V1,ricorda,num_violation,7412,SSS,7,NaN,NaN,1,attore,fratello,ragazza,ricordano,attrae,contadini,7.87877883499087,7.5,objrel_nounpp_______SSS
objrel_nounpp,le_madri che la_contadina davanti al_bambino incontra salutano i_padri,feminine,plural,feminine,singular,masculine,singular,2853,NaN,incontrano,saluta,NaN,NaN,acceptable,2853,PSS,0,NaN,NaN,3,madri,contadina,bambino,incontra,salutano,padri,6.75913452989483,7,objrel_nounpp_______PSS
objrel_that,i_padri che la_bambina guarda salutano la_madre,masculine,plural,feminine,singular,NaN,NaN,2441,NaN,guardano,saluta,NaN,NaN,acceptable,2441,PS,0,NaN,NaN,5,padri,bambina,guarda,salutano,madre,,8.58680043890525,6.2,objrel_that_________PS
objrel_that,le_attrici che il_fratello guarda ignorare i_padri,feminine,plural,masculine,singular,NaN,NaN,786,ignorare,guardano,ignora,V2,ignorano,infinitive,4808,PS,-5,NaN,NaN,5,attrici,fratello,guarda,ignorare,padri,,8.12119829864298,6.8,objrel_that_________PS
objrel_nounpp,il_padre che gli_amici dietro all'_uomo fermano blocca la_sorella,masculine,singular,masculine,plural,masculine,singular,1209,NaN,ferma,bloccano,NaN,NaN,acceptable,1209,SPS,0,NaN,NaN,4,padre,amici,uomo,fermano,blocca,sorella,9.21551125582005,5.66666666666667,objrel_nounpp_______SPS
embedding_mental,le_bambine ricordano che i_padri vicino ai_fratelli osservate gli_attori,feminine,plural,masculine,plural,masculine,plural,655,osservate,ricorda,osserva,V2,osservano,wrong_person,3611,PPP,-7,NaN,NaN,1,bambine,ricordano,padri,fratelli,osservate,attori,7.08422852512385,7.33333333333333,embedding_mental____PPP
embedding_mental,il_padre dice che il_fratello davanti alle_amiche accolgono le_bambine,masculine,singular,masculine,singular,feminine,plural,3802,accolgono,dicono,accolgono,V2,accoglie,num_violation,129,SSP,7,NaN,NaN,3,padre,dice,fratello,amiche,accolgono,bambine,8.64319844106049,6.5,embedding_mental____SSP
embedding_mental_SR,gli_attori dicono che la_bambina interrompere gli_studenti,masculine,plural,feminine,singular,NaN,NaN,2275,interrompere,dice,interrompono,V2,interrompe,infinitive,3361,PS,-5,NaN,NaN,5,attori,dicono,bambina,interrompere,studenti,,8.33424183814346,7.8,embedding_mental_SR_PS
objrel_nounpp,i_padri che le_figlie accanto alle_bambine osservate difendono l'_attore,masculine,plural,feminine,plural,feminine,plural,2071,osservate,osserva,difende,V1,osservano,wrong_person,6709,PPP,-7,NaN,NaN,4,padri,figlie,bambine,osservate,difendono,attore,6.68527677474652,7,objrel_nounpp_______PPP
embedding_mental,le_bambine ricordano che gli_studenti accanto al_figlio ama la_donna,feminine,plural,masculine,plural,masculine,singular,711,ama,ricorda,ama,V2,amano,num_violation,323,PPS,7,NaN,NaN,5,bambine,ricordano,studenti,figlio,ama,donna,8.71942888189414,6.33333333333333,embedding_mental____PPS
embedding_mental,gli_amici ricordano che il_bambino accanto al_padre fermano la_figlia,masculine,plural,masculine,singular,masculine,singular,2966,fermano,ricorda,fermano,V2,ferma,num_violation,2267,PSS,7,NaN,NaN,3,amici,ricordano,bambino,padre,fermano,figlia,9.06592155983932,6.5,embedding_mental____PSS
objrel_nounpp,i_bambini che le_donne davanti alle_sorelle incontrano conosce le_ragazze,masculine,plural,feminine,plural,feminine,plural,2048,conosce,incontra,conosce,V2,conoscono,num_violation,2075,PPP,8,NaN,NaN,5,bambini,donne,sorelle,incontrano,conosce,ragazze,8.80231651102615,7.16666666666667,objrel_nounpp_______PPP
