Sentence_Type,Sentence,GenderN1,NumN1,GenderN2,NumN2,GenderN3,NumN3,NumFraseOrigine,New_word,Verb1,Verb2,Element_changed,Old_word,Violation_Type,number,condition,slide,frequency,length,block,IncludedWords1,IncludedWords2,IncludedWords3,IncludedWords4,IncludedWords5,IncludedWords6,MeanLogFreq_W,MeanLength_W,ConditionAggragated
objrel_that,la_donna che i_fratelli criticate osserva le_studentesse,feminine,singular,masculine,plural,NaN,NaN,1606,criticate,ferma,osservano,V1,fermano,wrong_person,2473,SP,-4,NaN,NaN,1,donna,fratelli,criticate,osserva,studentesse,,6.85552457662679,8,objrel_that_________SP
objrel_that,il_ragazzo che i_fratelli guardano osserva la_contadina,masculine,singular,masculine,plural,NaN,NaN,1259,NaN,guarda,osservano,NaN,NaN,acceptable,1259,SP,0,NaN,NaN,2,ragazzo,fratelli,guardano,osserva,contadina,,7.57523360201958,7.8,objrel_that_________SP
objrel_that,i_figli che la_ragazza blocca ricorda le_amiche,masculine,plural,feminine,singular,NaN,NaN,2414,ricorda,bloccano,ricorda,V2,ricordano,num_violation,7089,PS,5,NaN,NaN,3,figli,ragazza,blocca,ricorda,amiche,,8.85663836709868,6.2,objrel_that_________PS
objrel_nounpp,la_donna che le_madri davanti alla_sorella incontrano difendono le_studentesse,feminine,singular,feminine,plural,feminine,singular,1096,difendono,incontra,difendono,V2,difende,num_violation,3266,SPS,8,NaN,NaN,4,donna,madri,sorella,incontrano,difendono,studentesse,7.27575425144425,7.83333333333333,objrel_nounpp_______SPS
embedding_mental_SR,i_contadini dichiarano che il_fratello madri lo_studente,masculine,plural,masculine,singular,NaN,NaN,2877,madri,dichiara,evitano,V2,evita,verb_noun,2602,PS,-5,NaN,NaN,1,contadini,dichiarano,fratello,madri,studente,,7.36891236350614,8,embedding_mental_SR_PS
objrel_nounpp,la_ragazza che l'_attore accanto ai_contadini osserva accoglie la_madre,feminine,singular,masculine,singular,masculine,plural,812,NaN,osservano,accolgono,NaN,NaN,acceptable,812,SSP,0,NaN,NaN,5,ragazza,attore,contadini,osserva,accoglie,madre,7.88777857301522,7,objrel_nounpp_______SSP
objrel_nounpp,le_sorelle che le_amiche accanto alle_studentesse bloccano ignorano le_contadine,feminine,plural,feminine,plural,feminine,plural,3958,NaN,blocca,ignora,NaN,NaN,acceptable,3958,PPP,0,NaN,NaN,2,sorelle,amiche,studentesse,bloccano,ignorano,contadine,5.76446344686996,8.16666666666667,objrel_nounpp_______PPP
embedding_mental_SR,i_fratelli dicono che le_attrici bloccano l'_uomo,masculine,plural,feminine,plural,NaN,NaN,3376,NaN,dice,blocca,NaN,NaN,acceptable,3376,PP,0,NaN,NaN,3,fratelli,dicono,attrici,bloccano,uomo,,8.0307014793608,6.6,embedding_mental_SR_PP
embedding_mental,il_bambino dichiara che i_ragazzi dietro allo_studente accogliete il_figlio,masculine,singular,masculine,plural,masculine,singular,3721,accogliete,dichiarano,accoglie,V2,accolgono,wrong_person,126,SPS,-7,NaN,NaN,2,bambino,dichiara,ragazzi,studente,accogliete,figlio,8.26008561217423,7.66666666666667,embedding_mental____SPS
objrel_nounpp,le_figlie che i_fratelli dietro agli_uomini criticano ricordano i_ragazzi,feminine,plural,masculine,plural,masculine,plural,3792,NaN,critica,ricorda,NaN,NaN,acceptable,3792,PPP,0,NaN,NaN,2,figlie,fratelli,uomini,criticano,ricordano,ragazzi,7.91724225249162,7.5,objrel_nounpp_______PPP
objrel_nounpp,le_madri che l'_amica dietro alle_sorelle sogno accolgono il_ragazzo,feminine,plural,feminine,singular,feminine,plural,289,sogno,salutano,accoglie,V1,saluta,wrong_person,7992,PSP,-7,NaN,NaN,4,madri,amica,sorelle,sogno,accolgono,ragazzo,7.99422492065154,6.33333333333333,objrel_nounpp_______PSP
objrel_nounpp,l'_attore che le_studentesse davanti alla_donna ricordano conosce le_madri,masculine,singular,feminine,plural,feminine,singular,1449,NaN,ricorda,conoscono,NaN,NaN,acceptable,1449,SPS,0,NaN,NaN,2,attore,studentesse,donna,ricordano,conosce,madri,7.76055654745436,7.16666666666667,objrel_nounpp_______SPS
objrel_that,il_ragazzo che la_contadina critica accolgono la_figlia,masculine,singular,feminine,singular,NaN,NaN,3376,accolgono,criticano,accolgono,V2,accoglie,num_violation,361,SS,5,NaN,NaN,1,ragazzo,contadina,critica,accolgono,figlia,,7.20320830800318,7.6,objrel_that_________SS
objrel_that,lo_studente che le_ragazze indicare ama la_madre,masculine,singular,feminine,plural,NaN,NaN,3245,indicare,indica,amano,V1,indicano,infinitive,5991,SP,-4,NaN,NaN,4,studente,ragazze,indicare,ama,madre,,8.7187394002951,6.2,objrel_that_________SP
embedding_mental_SR,gli_amici dicono che la_sorella evitano le_figlie,masculine,plural,feminine,singular,NaN,NaN,2257,evitano,dice,evitano,V2,evita,num_violation,1992,PS,5,NaN,NaN,2,amici,dicono,sorella,evitano,figlie,,8.37048150665592,6.2,embedding_mental_SR_PS
embedding_mental,le_bambine dicono che le_televisioni vicino all'_amico incontrano la_donna,feminine,plural,masculine,plural,masculine,singular,709,televisioni,dice,incontra,N2,icontadini,inanimate,8015,PPS,-4,NaN,NaN,5,bambine,dicono,televisioni,amico,incontrano,donna,8.25415484410662,7.33333333333333,embedding_mental____PPS
objrel_that,le_donne che le_amiche interrompono ignora i_bambini,feminine,plural,feminine,plural,NaN,NaN,111,ignora,interrompe,ignora,V2,ignorano,num_violation,4982,PP,5,NaN,NaN,3,donne,amiche,interrompono,ignora,bambini,,7.59068158133553,7.2,objrel_that_________PP
objrel_nounpp,la_figlia che la_filosofia accanto agli_amici critica interrompe le_madri,feminine,singular,masculine,singular,masculine,plural,1922,filosofia,criticano,interrompono,N2,ilcontadino,abstract,5220,SSP,-3,NaN,NaN,5,figlia,filosofia,amici,critica,interrompe,madri,7.69117551682432,7,objrel_nounpp_______SSP
objrel_that,l'_attore che la_madre ricorda incontrano le_figlie,masculine,singular,feminine,singular,NaN,NaN,3439,incontrano,ricordano,incontrano,V2,incontra,num_violation,5631,SS,5,NaN,NaN,2,attore,madre,ricorda,incontrano,figlie,,8.26041003331469,6.8,objrel_that_________SS
objrel_nounpp,il_ragazzo che la_sorella accanto ai_bambini incontra ferma gli_uomini,masculine,singular,feminine,singular,masculine,plural,297,NaN,incontrano,fermano,NaN,NaN,acceptable,297,SSP,0,NaN,NaN,1,ragazzo,sorella,bambini,incontra,ferma,uomini,9.42868834819488,6.66666666666667,objrel_nounpp_______SSP
embedding_mental,le_contadine dichiarano che le_ginnastiche vicino all'_amica indica le_madri,feminine,plural,feminine,singular,feminine,singular,334,ginnastiche,dichiara,indicano,N2,l'attrice,abstract,6921,PSS,-4,NaN,NaN,2,contadine,dichiarano,ginnastiche,amica,indica,madri,5.48270355437793,7.66666666666667,embedding_mental____PSS
embedding_mental,la_studentessa ricorda che l'_amica vicino alla_contadina salutano la_ragazza,feminine,singular,feminine,singular,feminine,singular,1385,salutano,ricordano,salutano,V2,saluta,num_violation,3819,SSS,7,NaN,NaN,3,studentessa,ricorda,amica,contadina,salutano,ragazza,7.61578222515295,7.83333333333333,embedding_mental____SSS
objrel_nounpp,l'_attrice che il_figlio dietro alle_madri ignora ferma i_fratelli,feminine,singular,masculine,singular,feminine,plural,443,NaN,ignorano,fermano,NaN,NaN,acceptable,443,SSP,0,NaN,NaN,3,attrice,figlio,madri,ignora,ferma,fratelli,8.125752835772,6.16666666666667,objrel_nounpp_______SSP
embedding_mental,il_bambino dichiara che il_fratello dietro all'_attrice accolgono i_figli,masculine,singular,masculine,singular,feminine,singular,3847,accolgono,dichiarano,accolgono,V2,accoglie,num_violation,152,SSS,7,NaN,NaN,1,bambino,dichiara,fratello,attrice,accolgono,figli,8.02191523403074,7.33333333333333,embedding_mental____SSS
objrel_nounpp,gli_amici che le_studentesse vicino al_fratello incontriamo interrompono gli_uomini,masculine,plural,feminine,plural,masculine,singular,2217,incontriamo,incontra,interrompe,V1,incontrano,wrong_person,5497,PPS,-7,NaN,NaN,1,amici,studentesse,fratello,incontriamo,interrompono,uomini,7.92804160418603,8.83333333333333,objrel_nounpp_______PPS
objrel_that,gli_attori che lo_studente guarda osservano la_madre,masculine,plural,masculine,singular,NaN,NaN,2088,NaN,guardano,osserva,NaN,NaN,acceptable,2088,PS,0,NaN,NaN,1,attori,studente,guarda,osservano,madre,,8.35177666887878,6.8,objrel_that_________PS
embedding_mental,il_figlio dichiara che il_contadino accanto alle_studentesse ignorano le_madri,masculine,singular,masculine,singular,feminine,plural,3794,ignorano,dichiarano,ignorano,V2,ignora,num_violation,2703,SSP,7,NaN,NaN,4,figlio,dichiara,contadino,studentesse,ignorano,madri,6.85356626883691,7.83333333333333,embedding_mental____SSP
objrel_that,le_donne che le_amiche ricordano osservano le_sorelle,feminine,plural,feminine,plural,NaN,NaN,3724,NaN,ricorda,osserva,NaN,NaN,acceptable,3724,PP,0,NaN,NaN,1,donne,amiche,ricordano,osservano,sorelle,,7.44447711815725,7.2,objrel_that_________PP
objrel_that,il_frigorifero che i_bambini incontrano indica la_madre,masculine,singular,masculine,plural,NaN,NaN,3731,frigorifero,incontra,indicano,N1,lo studente,inanimate,1347,SP,-1,NaN,NaN,2,frigorifero,bambini,incontrano,indica,madre,,8.15214384580147,7.8,objrel_that_________SP
objrel_that,il_figlio che i_ragazzi accolgono amano la_donna,masculine,singular,masculine,plural,NaN,NaN,3573,amano,accoglie,amano,V2,ama,num_violation,859,SP,5,NaN,NaN,2,figlio,ragazzi,accolgono,amano,donna,,8.71992476212069,6.4,objrel_that_________SP
objrel_nounpp,le_figlie che le_amiche davanti al_ragazzo ama criticano le_sorelle,feminine,plural,feminine,plural,masculine,singular,213,ama,ama,critica,V1,amano,num_violation,575,PPS,7,NaN,NaN,2,figlie,amiche,ragazzo,ama,criticano,sorelle,7.7472972180885,6.33333333333333,objrel_nounpp_______PPS
objrel_that,le_ragazze che i_fratelli evitano studente le_contadine,feminine,plural,masculine,plural,NaN,NaN,680,studente,evita,saluta,V2,salutano,verb_noun,6955,PP,-5,NaN,NaN,2,ragazze,fratelli,evitano,studente,contadine,,6.87841582695385,7.8,objrel_that_________PP
objrel_nounpp,i_bambini che la_sorella davanti agli_amici criticare attraggono il_figlio,masculine,plural,feminine,singular,masculine,plural,2422,criticare,criticano,attrae,V1,critica,infinitive,2429,PSP,-7,NaN,NaN,3,bambini,sorella,amici,criticare,attraggono,figlio,8.56163350441377,7.33333333333333,objrel_nounpp_______PSP
objrel_nounpp,l'_amica che i_figli accanto alle_contadine guardano accolgono le_donne,feminine,singular,masculine,plural,feminine,plural,1514,accolgono,guarda,accolgono,V2,accoglie,num_violation,419,SPP,8,NaN,NaN,3,amica,figli,contadine,guardano,accolgono,donne,7.25788891948501,6.83333333333333,objrel_nounpp_______SPP
objrel_nounpp,il_contadino che lo_studente vicino agli_uomini ignora difende la_figlia,masculine,singular,masculine,singular,masculine,plural,107,NaN,ignorano,difendono,NaN,NaN,acceptable,107,SSP,0,NaN,NaN,2,contadino,studente,uomini,ignora,difende,figlia,7.73461698467272,7,objrel_nounpp_______SSP
objrel_nounpp,lo_studente che le_madri vicino alle_ragazze accolgono saluta il_contadino,masculine,singular,feminine,plural,feminine,plural,2010,NaN,accoglie,salutano,NaN,NaN,acceptable,2010,SPP,0,NaN,NaN,4,studente,madri,ragazze,accolgono,saluta,contadino,7.04857833633677,7.33333333333333,objrel_nounpp_______SPP
objrel_nounpp,le_figlie che le_sorelle dietro alle_bambine bloccano criticano lo_studente,feminine,plural,feminine,plural,feminine,plural,3828,NaN,blocca,critica,NaN,NaN,acceptable,3828,PPP,0,NaN,NaN,1,figlie,sorelle,bambine,bloccano,criticano,studente,6.54380138327741,7.5,objrel_nounpp_______PPP
embedding_mental_SR,il_fratello dice che il_padre indicano gli_studenti,masculine,singular,masculine,singular,NaN,NaN,3848,indicano,dicono,indicano,V2,indica,num_violation,3139,SS,5,NaN,NaN,5,fratello,dice,padre,indicano,studenti,,9.51531439944004,6.6,embedding_mental_SR_SS
objrel_that,i_contadini che le_ragazze bambina amano le_sorelle,masculine,plural,feminine,plural,NaN,NaN,2138,bambina,ignora,ama,V1,ignorano,verb_noun,1775,PP,-4,NaN,NaN,2,contadini,ragazze,bambina,amano,sorelle,,8.27609170192983,7,objrel_that_________PP
objrel_nounpp,la_bambina che l'_amica vicino agli_attori indicare saluta le_ragazze,feminine,singular,feminine,singular,masculine,plural,1397,indicare,indicano,salutano,V1,indica,infinitive,5784,SSP,-7,NaN,NaN,4,bambina,amica,attori,indicare,saluta,ragazze,8.25844847401214,6.5,objrel_nounpp_______SSP
embedding_mental_SR,le_studentesse ricordano che l'_uomo interrompono l'_attrice,feminine,plural,masculine,singular,NaN,NaN,1000,interrompono,ricorda,interrompono,V2,interrompe,num_violation,3473,PS,5,NaN,NaN,5,studentesse,ricordano,uomo,interrompono,attrice,,6.95054266201451,8.6,embedding_mental_SR_PS
objrel_nounpp,le_attrici che i_fratelli vicino all'_amico fermano sogna i_contadini,feminine,plural,masculine,plural,masculine,singular,708,sogna,ferma,saluta,V2,salutano,num_violation,7925,PPS,8,NaN,NaN,4,attrici,fratelli,amico,fermano,sogna,contadini,7.39455986344695,6.83333333333333,objrel_nounpp_______PPS
objrel_nounpp,il_fratello che lo_studente accanto alla_figlia incontra interrompono le_donne,masculine,singular,masculine,singular,feminine,singular,3867,interrompono,incontrano,interrompono,V2,interrompe,num_violation,6420,SSS,8,NaN,NaN,2,fratello,studente,figlia,incontra,interrompono,donne,8.13778455116334,7.83333333333333,objrel_nounpp_______SSS
objrel_nounpp,i_contadini che le_figlie vicino all'_uomo difendono evita i_padri,masculine,plural,feminine,plural,masculine,singular,2245,evita,difende,evita,V2,evitano,num_violation,3354,PPS,8,NaN,NaN,3,contadini,figlie,uomo,difendono,evita,padri,7.25440880167042,6.33333333333333,objrel_nounpp_______PPS
embedding_mental_SR,il_padre ricorda che il_figlio conosce le_ragazze,masculine,singular,masculine,singular,NaN,NaN,243,NaN,ricordano,conoscono,NaN,NaN,acceptable,243,SS,0,NaN,NaN,1,padre,ricorda,figlio,conosce,ragazze,,10.0423513415357,6.4,embedding_mental_SR_SS
embedding_mental,l'_amico dichiara che il_salto davanti alla_figlia difendono il_ragazzo,masculine,singular,masculine,plural,feminine,singular,3631,salto,dichiarano,difende,N2,glistudenti,abstract,9397,SPS,-4,NaN,NaN,5,amico,dichiara,salto,figlia,difendono,ragazzo,8.53967464150979,6.66666666666667,embedding_mental____SPS
objrel_nounpp,gli_uomini che l'_attore davanti alle_studentesse incontra conoscere le_bambine,masculine,plural,masculine,singular,feminine,plural,2798,conoscere,incontrano,conosce,V2,conoscono,infinitive,2044,PSP,-8,NaN,NaN,1,uomini,attore,studentesse,incontra,conoscere,bambine,7.78828929989232,7.83333333333333,objrel_nounpp_______PSP
embedding_mental_SR,le_donne dicono che i_bambini osservate gli_uomini,feminine,plural,masculine,plural,NaN,NaN,616,osservate,dice,osserva,V2,osservano,wrong_person,3515,PP,-5,NaN,NaN,3,donne,dicono,bambini,osservate,uomini,,9.12620236240112,6.6,embedding_mental_SR_PP
objrel_nounpp,la_bambina che i_ragazzi dietro alla_sorella fermano bloccano le_amiche,feminine,singular,masculine,plural,feminine,singular,1596,bloccano,ferma,bloccano,V2,blocca,num_violation,1832,SPS,8,NaN,NaN,3,bambina,ragazzi,sorella,fermano,bloccano,amiche,8.20210409014345,7,objrel_nounpp_______SPS
embedding_mental_SR,il_contadino dichiara che la_madre guardo gli_amici,masculine,singular,feminine,singular,NaN,NaN,3283,guardo,dichiarano,guardano,V2,guarda,wrong_person,2515,SS,-5,NaN,NaN,1,contadino,dichiara,madre,guardo,amici,,8.50680814101557,6.6,embedding_mental_SR_SS
embedding_mental,i_fratelli dicono che la_ragazza davanti alla_bambina accoglie il_figlio,masculine,plural,feminine,singular,feminine,singular,2205,NaN,dice,accolgono,NaN,NaN,acceptable,2205,PSS,0,NaN,NaN,5,fratelli,dicono,ragazza,bambina,accoglie,figlio,8.94780237005908,7,embedding_mental____PSS
objrel_nounpp,il_compasso che i_bambini vicino all'_attore indicano osserva il_contadino,masculine,singular,masculine,plural,masculine,singular,3748,compasso,indica,osservano,N1,il padre,inanimate,542,SPS,-1,NaN,NaN,2,compasso,bambini,attore,indicano,osserva,contadino,6.92943484358312,7.5,objrel_nounpp_______SPS
objrel_nounpp,le_madri che l'_amica dietro alle_sorelle salutano accolgono il_ragazzo,feminine,plural,feminine,singular,feminine,plural,289,salutano,salutano,accoglie,V1,saluta,num_violation,7710,PSP,7,NaN,NaN,5,madri,amica,sorelle,salutano,accolgono,ragazzo,7.2194156866014,6.83333333333333,objrel_nounpp_______PSP
objrel_that,le_penne che le_donne guardano incontrano gli_attori,feminine,plural,feminine,plural,NaN,NaN,165,penne,guarda,incontra,N1,le madri,inanimate,4433,PP,-1,NaN,NaN,5,penne,donne,guardano,incontrano,attori,,7.29317226512878,6.8,objrel_that_________PP
objrel_that,il_fratello che l'_amico osserva ricorda la_figlia,masculine,singular,masculine,singular,NaN,NaN,141,NaN,osservano,ricordano,NaN,NaN,acceptable,141,SS,0,NaN,NaN,4,fratello,amico,osserva,ricorda,figlia,,9.50750326307875,6.6,objrel_that_________SS
objrel_nounpp,l'_attrice che il_padre dietro alle_contadine incontra studenti gli_uomini,feminine,singular,masculine,singular,feminine,plural,1773,studenti,incontrano,salutano,V2,saluta,verb_noun,7570,SSP,-8,NaN,NaN,2,attrice,padre,contadine,incontra,studenti,uomini,7.91981847768623,7.16666666666667,objrel_nounpp_______SSP
embedding_mental_SR,l'_attore ricorda che l'_uomo ferma il_bambino,masculine,singular,masculine,singular,NaN,NaN,460,NaN,ricordano,fermano,NaN,NaN,acceptable,460,SS,0,NaN,NaN,3,attore,ricorda,uomo,ferma,bambino,,9.49407876963422,5.8,embedding_mental_SR_SS
objrel_nounpp,le_contadine che i_figli davanti ai_bambini difendono ricorda le_attrici,feminine,plural,masculine,plural,masculine,plural,655,ricorda,difende,ricorda,V2,ricordano,num_violation,7191,PPP,8,NaN,NaN,5,contadine,figli,bambini,difendono,ricorda,attrici,7.11739337879276,7.33333333333333,objrel_nounpp_______PPP
embedding_mental_SR,la_madre dichiara che gli_attori ignora l'_uomo,feminine,singular,masculine,plural,NaN,NaN,1667,ignora,dichiarano,ignora,V2,ignorano,num_violation,2568,SP,5,NaN,NaN,2,madre,dichiara,attori,ignora,uomo,,8.3649161729114,5.8,embedding_mental_SR_SP
objrel_that,gli_studenti che i_fratelli bloccano conoscono i_padri,masculine,plural,masculine,plural,NaN,NaN,3112,NaN,blocca,conosce,NaN,NaN,acceptable,3112,PP,0,NaN,NaN,2,studenti,fratelli,bloccano,conoscono,padri,,7.29412395012237,7.6,objrel_that_________PP
embedding_mental_SR,la_figlia ricorda che gli_studenti indicano i_ragazzi,feminine,singular,masculine,plural,NaN,NaN,1730,NaN,ricordano,indica,NaN,NaN,acceptable,1730,SP,0,NaN,NaN,1,figlia,ricorda,studenti,indicano,ragazzi,,9.05937919986458,7.2,embedding_mental_SR_SP
objrel_nounpp,la_studentessa che le_bambine dietro alla_ragazza indicano ferma le_attrici,feminine,singular,feminine,plural,feminine,singular,1941,NaN,indica,fermano,NaN,NaN,acceptable,1941,SPS,0,NaN,NaN,2,studentessa,bambine,ragazza,indicano,ferma,attrici,7.76649223810277,7.5,objrel_nounpp_______SPS
objrel_nounpp,il_ragazzo che il_piacere accanto alle_bambine evitano ama le_donne,masculine,singular,masculine,plural,feminine,plural,3567,piacere,evita,amano,N2,ipadri,abstract,7569,SPP,-3,NaN,NaN,3,ragazzo,piacere,bambine,evitano,ama,donne,8.64160887599671,6,objrel_nounpp_______SPP
embedding_mental,gli_studenti dicono che l'_attore dietro ai_ragazzi evitano il_contadino,masculine,plural,masculine,singular,masculine,plural,2914,evitano,dice,evitano,V2,evita,num_violation,1966,PSP,7,NaN,NaN,1,studenti,dicono,attore,ragazzi,evitano,contadino,7.95111334865353,7.16666666666667,embedding_mental____PSP
objrel_nounpp,il_fratello che l'_attore accanto ai_padri amano incontra le_bambine,masculine,singular,masculine,singular,masculine,plural,3930,amano,amano,incontrano,V1,ama,num_violation,730,SSP,7,NaN,NaN,2,fratello,attore,padri,amano,incontra,bambine,7.82235610849556,6.5,objrel_nounpp_______SSP
objrel_that,l'_amico che le_studentesse ricordano ignorano i_bambini,masculine,singular,feminine,plural,NaN,NaN,3165,ignorano,ricorda,ignorano,V2,ignora,num_violation,5231,SP,5,NaN,NaN,3,amico,studentesse,ricordano,ignorano,bambini,,7.58309749244426,8,objrel_that_________SP
objrel_nounpp,i_dispiaceri che la_donna vicino allo_studente ferma conoscono le_sorelle,masculine,plural,feminine,singular,masculine,singular,2493,dispiaceri,fermano,conosce,N1,icontadini,abstract,3119,PSS,-1,NaN,NaN,2,dispiaceri,donna,studente,ferma,conoscono,sorelle,7.95266282275674,7.33333333333333,objrel_nounpp_______PSS
objrel_nounpp,le_donne che la_bambina vicino alla_studentessa indica blocca le_madri,feminine,plural,feminine,singular,feminine,singular,344,blocca,indicano,blocca,V2,bloccano,num_violation,1441,PSS,8,NaN,NaN,4,donne,bambina,studentessa,indica,blocca,madri,7.87284444738786,6.66666666666667,objrel_nounpp_______PSS
embedding_mental,le_contadine dicono che la_madre davanti al_fratello accolgono le_studentesse,feminine,plural,feminine,singular,masculine,singular,460,accolgono,dice,accolgono,V2,accoglie,num_violation,180,PSS,7,NaN,NaN,4,contadine,dicono,madre,fratello,accolgono,studentesse,7.27913468014247,8,embedding_mental____PSS
objrel_nounpp,la_figlia che la_studentessa vicino alle_bambine ferma evita i_fratelli,feminine,singular,feminine,singular,feminine,plural,729,NaN,fermano,evitano,NaN,NaN,acceptable,729,SSP,0,NaN,NaN,4,figlia,studentessa,bambine,ferma,evita,fratelli,8.06626317965463,7,objrel_nounpp_______SSP
objrel_nounpp,i_bambini che le_attrici davanti ai_figli osservate evitano le_ragazze,masculine,plural,feminine,plural,masculine,plural,2161,osservate,osserva,evita,V1,osservano,wrong_person,6711,PPP,-7,NaN,NaN,5,bambini,attrici,figli,osservate,evitano,ragazze,7.58634537219185,7,objrel_nounpp_______PPP
