Sentence_Type,Sentence,GenderN1,NumN1,GenderN2,NumN2,GenderN3,NumN3,NumFraseOrigine,New_word,Verb1,Verb2,Element_changed,Old_word,Violation_Type,number,condition,slide,frequency,length,block,IncludedWords1,IncludedWords2,IncludedWords3,IncludedWords4,IncludedWords5,IncludedWords6,MeanLogFreq_W,MeanLength_W,ConditionAggragated
objrel_nounpp,le_sorelle che i_bambini accanto alle_amiche conosce fermano la_donna,feminine,plural,masculine,plural,feminine,plural,557,conosce,conosce,ferma,V1,conoscono,num_violation,2022,PPP,7,NaN,NaN,5,sorelle,bambini,amiche,conosce,fermano,donna,8.62596292690886,6.5,objrel_nounpp_______PPP
embedding_mental_SR,le_diatribe dicono che gli_amici indicano i_figli,feminine,plural,masculine,plural,NaN,NaN,715,diatribe,dice,indica,N1,le sorelle,abstract,1343,PP,-1,NaN,NaN,5,diatribe,dicono,amici,indicano,figli,,7.7443312346325,6.4,embedding_mental_SR_PP
objrel_that,il_ragazzo che le_studentesse difendono bloccano l'_uomo,masculine,singular,feminine,plural,NaN,NaN,3136,bloccano,difende,bloccano,V2,blocca,num_violation,1815,SP,5,NaN,NaN,3,ragazzo,studentesse,difendono,bloccano,uomo,,7.44410189615818,7.8,objrel_that_________SP
embedding_mental,le_amiche ricordano che le_bambine vicino al_padre incontriamo i_ragazzi,feminine,plural,feminine,plural,masculine,singular,193,incontriamo,ricorda,incontra,V2,incontrano,wrong_person,2968,PPS,-7,NaN,NaN,5,amiche,ricordano,bambine,padre,incontriamo,ragazzi,8.51429103852131,7.5,embedding_mental____PPS
objrel_nounpp,il_fratello che la_ragazza davanti alle_contadine critica ricorda l'_attrice,masculine,singular,feminine,singular,feminine,plural,203,NaN,criticano,ricordano,NaN,NaN,acceptable,203,SSP,0,NaN,NaN,4,fratello,ragazza,contadine,critica,ricorda,attrice,7.98223120520419,7.5,objrel_nounpp_______SSP
embedding_mental_SR,la_bambina dichiara che le_madri critica il_padre,feminine,singular,feminine,plural,NaN,NaN,1064,critica,dichiarano,critica,V2,criticano,num_violation,1319,SP,5,NaN,NaN,2,bambina,dichiara,madri,critica,padre,,8.16489912792632,6.4,embedding_mental_SR_SP
embedding_mental,l'_attrice dichiara che la_simpatia davanti alle_madri salutano i_bambini,feminine,singular,feminine,plural,feminine,plural,1018,simpatia,dichiarano,saluta,N2,lestudentesse,abstract,9883,SPP,-4,NaN,NaN,2,attrice,dichiara,simpatia,madri,salutano,bambini,6.97282378616003,7.16666666666667,embedding_mental____SPP
objrel_nounpp,la_bambina che il_contadino dietro alle_donne critica conoscere l'_uomo,feminine,singular,masculine,singular,feminine,plural,1777,conoscere,criticano,conoscono,V2,conosce,infinitive,1996,SSP,-8,NaN,NaN,5,bambina,contadino,donne,critica,conoscere,uomo,8.80558728435338,6.83333333333333,objrel_nounpp_______SSP
embedding_mental,le_contadine ricordano che le_matite dietro al_padre conoscono le_ragazze,feminine,plural,masculine,plural,masculine,singular,717,matite,ricorda,conosce,N2,glistudenti,inanimate,3572,PPS,-4,NaN,NaN,3,contadine,ricordano,matite,padre,conoscono,ragazze,7.34001172713976,7.5,embedding_mental____PPS
objrel_that,la_bambina che le_attrici difendono evita le_figlie,feminine,singular,feminine,plural,NaN,NaN,1556,NaN,difende,evitano,NaN,NaN,acceptable,1556,SP,0,NaN,NaN,3,bambina,attrici,difendono,evita,figlie,,6.65175726233533,6.8,objrel_that_________SP
objrel_nounpp,il_fratello che le_amiche accanto al_contadino fermano evita la_madre,masculine,singular,feminine,plural,masculine,singular,1183,NaN,ferma,evitano,NaN,NaN,acceptable,1183,SPS,0,NaN,NaN,5,fratello,amiche,contadino,fermano,evita,madre,8.03668430927761,6.66666666666667,objrel_nounpp_______SPS
embedding_mental,gli_attori ricordano che la_donna dietro alla_figlia salutare i_bambini,masculine,plural,feminine,singular,feminine,singular,2345,salutare,ricorda,salutano,V2,saluta,infinitive,4007,PSS,-7,NaN,NaN,2,attori,ricordano,donna,figlia,salutare,bambini,8.6862352611659,6.83333333333333,embedding_mental____PSS
objrel_nounpp,gli_studenti che il_contadino accanto ai_ragazzi ami salutano gli_attori,masculine,plural,masculine,singular,masculine,plural,2910,ami,amano,saluta,V1,ama,wrong_person,632,PSP,-7,NaN,NaN,5,studenti,contadino,ragazzi,ami,salutano,attori,7.71044427517755,6.83333333333333,objrel_nounpp_______PSP
objrel_nounpp,i_padri che i_contadini accanto alle_attrici ama incontrano le_sorelle,masculine,plural,masculine,plural,feminine,plural,2569,ama,ama,incontra,V1,amano,num_violation,599,PPP,7,NaN,NaN,3,padri,contadini,attrici,ama,incontrano,sorelle,6.99497663704936,6.83333333333333,objrel_nounpp_______PPP
objrel_that,i_padri che gli_studenti conoscono critica i_ragazzi,masculine,plural,masculine,plural,NaN,NaN,2706,critica,conosce,critica,V2,criticano,num_violation,2415,PP,5,NaN,NaN,5,padri,studenti,conoscono,critica,ragazzi,,8.07389021475346,7.2,objrel_that_________PP
objrel_nounpp,il_ragazzo che i_bambini accanto ai_contadini incontrano amica gli_uomini,masculine,singular,masculine,plural,masculine,plural,3686,amica,incontra,bloccano,V2,blocca,verb_noun,183,SPP,-8,NaN,NaN,3,ragazzo,bambini,contadini,incontrano,amica,uomini,8.90737179033674,7.33333333333333,objrel_nounpp_______SPP
embedding_mental,la_bambina dice che l'_attore accanto al_fratello contadina i_contadini,feminine,singular,masculine,singular,masculine,singular,1968,contadina,dicono,interrompono,V2,interrompe,verb_noun,1196,SSS,-7,NaN,NaN,1,bambina,dice,attore,fratello,contadina,contadini,8.34518974834397,7.16666666666667,embedding_mental____SSS
embedding_mental_SR,le_contadine ricordano che gli_studenti conosce la_figlia,feminine,plural,masculine,plural,NaN,NaN,600,conosce,ricorda,conosce,V2,conoscono,num_violation,1138,PP,5,NaN,NaN,5,contadine,ricordano,studenti,conosce,figlia,,7.46753319660787,7.8,embedding_mental_SR_PP
objrel_that,i_padri che la_ragazza accoglie osservano la_madre,masculine,plural,feminine,singular,NaN,NaN,2452,NaN,accolgono,osserva,NaN,NaN,acceptable,2452,PS,0,NaN,NaN,1,padri,ragazza,accoglie,osservano,madre,,7.66803429052105,6.8,objrel_that_________PS
objrel_that,i_fratelli che i_contadini ricorda incontrano la_madre,masculine,plural,masculine,plural,NaN,NaN,2689,ricorda,ricorda,incontra,V1,ricordano,num_violation,7287,PP,4,NaN,NaN,1,fratelli,contadini,ricorda,incontrano,madre,,8.29850287525538,7.8,objrel_that_________PP
embedding_mental,l'_attore ricorda che la_figlia davanti ai_contadini bambino la_studentessa,masculine,singular,feminine,singular,masculine,plural,3455,bambino,ricordano,difendono,V2,difende,verb_noun,1119,SSP,-7,NaN,NaN,2,attore,ricorda,figlia,contadini,bambino,studentessa,8.51799843939406,7.66666666666667,embedding_mental____SSP
objrel_that,le_sorelle che il_figlio ama guarda l'_attrice,feminine,plural,masculine,singular,NaN,NaN,956,guarda,amano,guarda,V2,guardano,num_violation,4275,PS,5,NaN,NaN,4,sorelle,figlio,ama,guarda,attrice,,9.13207928492953,5.8,objrel_that_________PS
objrel_nounpp,le_amiche che la_contadina vicino alla_donna interrompo attraggono le_studentesse,feminine,plural,feminine,singular,feminine,singular,318,interrompo,interrompono,attrae,V1,interrompe,wrong_person,6530,PSS,-7,NaN,NaN,3,amiche,contadina,donna,interrompo,attraggono,studentesse,6.57561820230995,8.5,objrel_nounpp_______PSS
embedding_mental,la_ragazza dice che la_contadina davanti alla_sorella osservano il_figlio,feminine,singular,feminine,singular,feminine,singular,1368,osservano,dicono,osservano,V2,osserva,num_violation,3672,SSS,7,NaN,NaN,3,ragazza,dice,contadina,sorella,osservano,figlio,8.66640490495926,7,embedding_mental____SSS
objrel_nounpp,i_bambini che i_fratelli dietro alle_ragazze critica ricordano gli_amici,masculine,plural,masculine,plural,feminine,plural,2544,critica,critica,ricorda,V1,criticano,num_violation,2504,PPP,7,NaN,NaN,4,bambini,fratelli,ragazze,critica,ricordano,amici,8.66645859573204,7.16666666666667,objrel_nounpp_______PPP
objrel_nounpp,il_ragazzo che i_padri accanto al_contadino incontrano blocca l'_uomo,masculine,singular,masculine,plural,masculine,singular,1294,NaN,incontra,bloccano,NaN,NaN,acceptable,1294,SPS,0,NaN,NaN,1,ragazzo,padri,contadino,incontrano,blocca,uomo,8.06236757158374,6.83333333333333,objrel_nounpp_______SPS
embedding_mental,la_contadina dichiara che le_bambine dietro alle_attrici fermano la_sorella,feminine,singular,feminine,plural,feminine,plural,1826,NaN,dichiarano,ferma,NaN,NaN,acceptable,1826,SPP,0,NaN,NaN,2,contadina,dichiara,bambine,attrici,fermano,sorella,6.69344740695679,7.5,embedding_mental____SPP
embedding_mental_SR,il_dolore ricorda che i_figli criticano i_bambini,masculine,singular,masculine,plural,NaN,NaN,3657,dolore,ricordano,critica,N1,il ragazzo,abstract,2532,SP,-1,NaN,NaN,4,dolore,ricorda,figli,criticano,bambini,,8.35898439416988,6.8,embedding_mental_SR_SP
objrel_nounpp,il_padre che le_ragazze dietro alla_figlia guardano conosci la_madre,masculine,singular,feminine,plural,feminine,singular,3115,conosci,guarda,conoscono,V2,conosce,wrong_person,2077,SPS,-8,NaN,NaN,4,padre,ragazze,figlia,guardano,conosci,madre,9.80864922983728,6.33333333333333,objrel_nounpp_______SPS
objrel_nounpp,le_ragazze che le_figlie vicino all'_amica difendono evitiamo la_sorella,feminine,plural,feminine,plural,feminine,singular,114,evitiamo,difende,evita,V2,evitano,wrong_person,3527,PPS,-8,NaN,NaN,3,ragazze,figlie,amica,difendono,evitiamo,sorella,7.79279001790194,7,objrel_nounpp_______PPS
objrel_that,le_bambine che le_ragazze fermano osservano gli_amici,feminine,plural,feminine,plural,NaN,NaN,3641,NaN,ferma,osserva,NaN,NaN,acceptable,3641,PP,0,NaN,NaN,2,bambine,ragazze,fermano,osservano,amici,,7.75416654255431,7,objrel_that_________PP
objrel_nounpp,la_sorella che i_figli davanti ai_padri criticano difende gli_uomini,feminine,singular,masculine,plural,masculine,plural,1874,NaN,critica,difendono,NaN,NaN,acceptable,1874,SPP,0,NaN,NaN,2,sorella,figli,padri,criticano,difende,uomini,7.72848576860801,6.5,objrel_nounpp_______SPP
objrel_nounpp,i_fratelli che gli_studenti davanti alle_amiche guardano incontrano i_bambini,masculine,plural,masculine,plural,feminine,plural,3367,NaN,guarda,incontra,NaN,NaN,acceptable,3367,PPP,0,NaN,NaN,1,fratelli,studenti,amiche,guardano,incontrano,bambini,8.01580811217201,7.83333333333333,objrel_nounpp_______PPP
objrel_nounpp,il_fratello che lo_studente davanti alla_contadina conosce ricordi la_ragazza,masculine,singular,masculine,singular,feminine,singular,3868,ricordi,conoscono,ricordano,V2,ricorda,wrong_person,7227,SSS,-8,NaN,NaN,1,fratello,studente,contadina,conosce,ricordi,ragazza,8.80486702572322,7.66666666666667,objrel_nounpp_______SSS
objrel_nounpp,il_ragazzo che l'_uomo davanti al_contadino ricordano conosce i_padri,masculine,singular,masculine,singular,masculine,singular,4003,ricordano,ricordano,conoscono,V1,ricorda,num_violation,7420,SSS,7,NaN,NaN,5,ragazzo,uomo,contadino,ricordano,conosce,padri,8.55682703354958,6.83333333333333,objrel_nounpp_______SSS
embedding_mental_SR,la_donna dice che gli_amici attrae la_ragazza,feminine,singular,masculine,plural,NaN,NaN,1607,attrae,dicono,attrae,V2,attraggono,num_violation,512,SP,5,NaN,NaN,1,donna,dice,amici,attrae,ragazza,,9.58404885392442,5.4,embedding_mental_SR_SP
objrel_nounpp,la_contadina che l'_amico vicino ai_fratelli accoglie indica la_madre,feminine,singular,masculine,singular,masculine,plural,616,NaN,accolgono,indicano,NaN,NaN,acceptable,616,SSP,0,NaN,NaN,3,contadina,amico,fratelli,accoglie,indica,madre,7.93186377951995,6.83333333333333,objrel_nounpp_______SSP
embedding_mental,gli_amici dicono che i_ragazzi davanti ai_contadini osservano gli_uomini,masculine,plural,masculine,plural,masculine,plural,3545,NaN,dice,osserva,NaN,NaN,acceptable,3545,PPP,0,NaN,NaN,1,amici,dicono,ragazzi,contadini,osservano,uomini,8.8535590549131,7,embedding_mental____PPP
objrel_nounpp,l'_amica che le_madri accanto alle_ragazze indicano ricordi le_attrici,feminine,singular,feminine,plural,feminine,plural,1011,ricordi,indica,ricordano,V2,ricorda,wrong_person,7323,SPP,-8,NaN,NaN,2,amica,madri,ragazze,indicano,ricordi,attrici,8.15531159188135,6.5,objrel_nounpp_______SPP
objrel_that,le_sorelle che i_contadini indicano bambine gli_attori,feminine,plural,masculine,plural,NaN,NaN,703,bambine,indica,incontra,V2,incontrano,verb_noun,2003,PP,-5,NaN,NaN,5,sorelle,contadini,indicano,bambine,attori,,7.25930217840964,7.4,objrel_that_________PP
objrel_nounpp,il_contadino che gli_studenti dietro agli_attori sorella conosce le_bambine,masculine,singular,masculine,plural,masculine,plural,3661,sorella,attrae,conoscono,V1,attraggono,verb_noun,6612,SPP,-7,NaN,NaN,5,contadino,studenti,attori,sorella,conosce,bambine,8.09359333685481,7.33333333333333,objrel_nounpp_______SPP
embedding_mental,gli_amici dichiarano che i_figli davanti agli_studenti conoscere la_bambina,masculine,plural,masculine,plural,masculine,plural,2649,conoscere,dichiara,conosce,V2,conoscono,infinitive,1158,PPP,-7,NaN,NaN,3,amici,dichiarano,figli,studenti,conoscere,bambina,8.57111687023858,7.33333333333333,embedding_mental____PPP
embedding_mental_SR,le_studentesse ricordano che l'_attore amare la_sorella,feminine,plural,masculine,singular,NaN,NaN,998,amare,ricorda,amano,V2,ama,infinitive,473,PS,-5,NaN,NaN,1,studentesse,ricordano,attore,amare,sorella,,7.45590041983503,7.6,embedding_mental_SR_PS
objrel_nounpp,la_contadina che il_padre accanto all'_amica accoglie ignorano le_donne,feminine,singular,masculine,singular,feminine,singular,1850,ignorano,accolgono,ignorano,V2,ignora,num_violation,4882,SSS,8,NaN,NaN,2,contadina,padre,amica,accoglie,ignorano,donne,7.44569046026806,6.66666666666667,objrel_nounpp_______SSS
embedding_mental_SR,le_figlie ricordano che le_attrici interrompono lo_studente,feminine,plural,feminine,plural,NaN,NaN,3795,NaN,ricorda,interrompe,NaN,NaN,acceptable,3795,PP,0,NaN,NaN,1,figlie,ricordano,attrici,interrompono,studente,,6.22639733593069,8.4,embedding_mental_SR_PP
objrel_that,le_figlie che la_donna critica ignora l'_attore,feminine,plural,feminine,singular,NaN,NaN,376,ignora,criticano,ignora,V2,ignorano,num_violation,4754,PS,5,NaN,NaN,5,figlie,donna,critica,ignora,attore,,7.68239065259275,6,objrel_that_________PS
objrel_nounpp,i_bambini che le_studentesse dietro all'_amica incontrano difendono la_contadina,masculine,plural,feminine,plural,feminine,singular,3267,NaN,incontra,difende,NaN,NaN,acceptable,3267,PPS,0,NaN,NaN,5,bambini,studentesse,amica,incontrano,difendono,contadina,6.74957632984677,8.5,objrel_nounpp_______PPS
objrel_nounpp,gli_attori che la_madre accanto al_fratello ricorda amano gli_studenti,masculine,plural,feminine,singular,masculine,singular,2085,NaN,ricordano,ama,NaN,NaN,acceptable,2085,PSS,0,NaN,NaN,5,attori,madre,fratello,ricorda,amano,studenti,8.89226999719159,6.5,objrel_nounpp_______PSS
objrel_that,l'_attore che i_bambini osservano salutano il_padre,masculine,singular,masculine,plural,NaN,NaN,3678,salutano,osserva,salutano,V2,saluta,num_violation,7773,SP,5,NaN,NaN,2,attore,bambini,osservano,salutano,padre,,7.74875428558261,7,objrel_that_________SP
objrel_nounpp,l'_amico che i_fratelli dietro al_ragazzo interrompono ama le_madri,masculine,singular,masculine,plural,masculine,singular,1376,NaN,interrompe,amano,NaN,NaN,acceptable,1376,SPS,0,NaN,NaN,4,amico,fratelli,ragazzo,interrompono,ama,madri,8.40159325774011,6.66666666666667,objrel_nounpp_______SPS
embedding_mental_SR,le_bambine dicono che il_contadino attrice l'_uomo,feminine,plural,masculine,singular,NaN,NaN,815,attrice,dice,ignorano,V2,ignora,verb_noun,672,PS,-5,NaN,NaN,1,bambine,dicono,contadino,attrice,uomo,,8.53533262569458,6.6,embedding_mental_SR_PS
objrel_nounpp,la_studentessa che la_sorella davanti alle_ragazze criticano osserva le_madri,feminine,singular,feminine,singular,feminine,plural,1323,criticano,criticano,osservano,V1,critica,num_violation,2613,SSP,7,NaN,NaN,2,studentessa,sorella,ragazze,criticano,osserva,madri,7.31611371709892,7.66666666666667,objrel_nounpp_______SSP
objrel_nounpp,il_contadino che i_padri accanto alla_donna osservano attraggono le_figlie,masculine,singular,masculine,plural,feminine,singular,3604,attraggono,osserva,attraggono,V2,attrae,num_violation,1397,SPS,8,NaN,NaN,4,contadino,padri,donna,osservano,attraggono,figlie,6.91171751464592,7.33333333333333,objrel_nounpp_______SPS
embedding_mental_SR,l'_attrice dichiara che il_figlio osservare il_bambino,feminine,singular,masculine,singular,NaN,NaN,1793,osservare,dichiarano,osservano,V2,osserva,infinitive,3531,SS,-5,NaN,NaN,3,attrice,dichiara,figlio,osservare,bambino,,8.39377794183689,7.4,embedding_mental_SR_SS
embedding_mental,il_fratello dice che il_salto vicino all'_attrice evita la_bambina,masculine,singular,feminine,singular,feminine,singular,3352,salto,dicono,evitano,N2,lacontadina,abstract,9341,SSS,-4,NaN,NaN,3,fratello,dice,salto,attrice,evita,bambina,8.7310013916537,6,embedding_mental____SSS
objrel_nounpp,le_studentesse che gli_uomini dietro alle_bambine difendono salutano le_ragazze,feminine,plural,masculine,plural,feminine,plural,3992,NaN,difende,saluta,NaN,NaN,acceptable,3992,PPP,0,NaN,NaN,5,studentesse,uomini,bambine,difendono,salutano,ragazze,7.10373543002454,8,objrel_nounpp_______PPP
objrel_nounpp,le_contadine che l'_amica davanti al_fratello ama bloccano l'_attore,feminine,plural,feminine,singular,masculine,singular,2678,NaN,amano,blocca,NaN,NaN,acceptable,2678,PSS,0,NaN,NaN,3,contadine,amica,fratello,ama,bloccano,attore,7.48159604103923,6.5,objrel_nounpp_______PSS
embedding_mental,i_contadini dicono che la_donna davanti alle_sorelle osserva la_bambina,masculine,plural,feminine,singular,feminine,plural,2667,NaN,dice,osservano,NaN,NaN,acceptable,2667,PSP,0,NaN,NaN,5,contadini,dicono,donna,sorelle,osserva,bambina,8.47446361639389,6.83333333333333,embedding_mental____PSP
objrel_nounpp,il_bambino che le_contadine dietro allo_studente ricordano criticano la_sorella,masculine,singular,feminine,plural,masculine,singular,3215,criticano,ricorda,criticano,V2,critica,num_violation,2783,SPS,8,NaN,NaN,3,bambino,contadine,studente,ricordano,criticano,sorella,6.899355234066,8.16666666666667,objrel_nounpp_______SPS
objrel_that,le_studentesse che la_donna conosce critica le_madri,feminine,plural,feminine,singular,NaN,NaN,482,critica,conoscono,critica,V2,criticano,num_violation,2358,PS,5,NaN,NaN,3,studentesse,donna,conosce,critica,madri,,7.8131562348347,7,objrel_that_________PS
objrel_that,l'_attrice che le_studentesse attrae critica le_ragazze,feminine,singular,feminine,plural,NaN,NaN,1046,attrae,attrae,criticano,V1,attraggono,num_violation,997,SP,4,NaN,NaN,4,attrice,studentesse,attrae,critica,ragazze,,6.97208135758102,7.6,objrel_that_________SP
objrel_nounpp,la_figlia che le_studentesse accanto alla_sorella difendono interrompe il_bambino,feminine,singular,feminine,plural,feminine,singular,1755,NaN,difende,interrompono,NaN,NaN,acceptable,1755,SPS,0,NaN,NaN,4,figlia,studentesse,sorella,difendono,interrompe,bambino,7.59715648472474,8.33333333333333,objrel_nounpp_______SPS
objrel_nounpp,gli_studenti che l'_attore vicino all'_amico attrae difendono i_padri,masculine,plural,masculine,singular,masculine,singular,2123,NaN,attraggono,difende,NaN,NaN,acceptable,2123,PSS,0,NaN,NaN,2,studenti,attore,amico,attrae,difendono,padri,7.36992498015863,6.5,objrel_nounpp_______PSS
objrel_nounpp,gli_studenti che le_bambine dietro agli_amici evitano sogna il_figlio,masculine,plural,feminine,plural,masculine,plural,2153,sogna,evita,saluta,V2,salutano,num_violation,7918,PPP,8,NaN,NaN,5,studenti,bambine,amici,evitano,sogna,figlio,7.93689336756975,6.33333333333333,objrel_nounpp_______PPP
objrel_nounpp,l'_attrice che i_padri accanto alla_studentessa bloccano incontrare l'_amica,feminine,singular,masculine,plural,feminine,singular,1589,incontrare,blocca,incontrano,V2,incontra,infinitive,5409,SPS,-8,NaN,NaN,3,attrice,padri,studentessa,bloccano,incontrare,amica,7.41678031085142,7.66666666666667,objrel_nounpp_______SPS
objrel_nounpp,la_ragazza che i_contadini vicino ai_fratelli attraggono blocca le_figlie,feminine,singular,masculine,plural,masculine,plural,1831,NaN,attrae,bloccano,NaN,NaN,acceptable,1831,SPP,0,NaN,NaN,4,ragazza,contadini,fratelli,attraggono,blocca,figlie,7.44508687608929,7.66666666666667,objrel_nounpp_______SPP
objrel_nounpp,i_contadini che il_bambino vicino alla_donna accolgono fermano le_ragazze,masculine,plural,masculine,singular,feminine,singular,2871,accolgono,accolgono,ferma,V1,accoglie,num_violation,299,PSS,7,NaN,NaN,1,contadini,bambino,donna,accolgono,fermano,ragazze,7.88537183131095,7.33333333333333,objrel_nounpp_______PSS
objrel_nounpp,i_padri che le_contadine accanto alle_donne guardano interrompiamo il_figlio,masculine,plural,feminine,plural,feminine,plural,2070,interrompiamo,guarda,interrompe,V2,interrompono,wrong_person,6403,PPP,-8,NaN,NaN,2,padri,contadine,donne,guardano,interrompiamo,figlio,7.29146824156779,7.66666666666667,objrel_nounpp_______PPP
embedding_mental,le_figlie dicono che la_studentessa dietro alla_bambina ignora il_padre,feminine,plural,feminine,singular,feminine,singular,2412,NaN,dice,ignorano,NaN,NaN,acceptable,2412,PSS,0,NaN,NaN,1,figlie,dicono,studentessa,bambina,ignora,padre,8.42009817186714,6.83333333333333,embedding_mental____PSS
objrel_nounpp,le_donne che la_madre dietro ai_ragazzi accoglie blocca le_bambine,feminine,plural,feminine,singular,masculine,plural,402,blocca,accolgono,blocca,V2,bloccano,num_violation,1403,PSP,8,NaN,NaN,2,donne,madre,ragazzi,accoglie,blocca,bambine,8.42371847494109,6.33333333333333,objrel_nounpp_______PSP
objrel_nounpp,la_donna che la_lampada dietro alle_attrici indica ignora l'_amico,feminine,singular,masculine,singular,feminine,plural,1789,lampada,indicano,ignorano,N2,lo studente,inanimate,2370,SSP,-3,NaN,NaN,4,donna,lampada,attrici,indica,ignora,amico,7.92696773738878,6,objrel_nounpp_______SSP
objrel_nounpp,gli_uomini che i_fratelli dietro alle_ragazze attori evitano le_madri,masculine,plural,masculine,plural,feminine,plural,2535,attori,ferma,evita,V1,fermano,verb_noun,1242,PPP,-7,NaN,NaN,4,uomini,fratelli,ragazze,attori,evitano,madri,7.97178185698361,6.5,objrel_nounpp_______PPP
objrel_that,gli_uomini che la_sorella accoglie contadino il_bambino,masculine,plural,feminine,singular,NaN,NaN,2343,contadino,accolgono,ferma,V2,fermano,verb_noun,3047,PS,-5,NaN,NaN,3,uomini,sorella,accoglie,contadino,bambino,,8.35155824097838,7.4,objrel_that_________PS
embedding_mental_SR,i_padri dicono che gli_studenti osservano la_ragazza,masculine,plural,masculine,plural,NaN,NaN,3410,NaN,dice,osserva,NaN,NaN,acceptable,3410,PP,0,NaN,NaN,2,padri,dicono,studenti,osservano,ragazza,,8.11120404510658,7,embedding_mental_SR_PP
objrel_that,l'_uomo che la_figlia ferma incontra l'_attrice,masculine,singular,feminine,singular,NaN,NaN,518,NaN,fermano,incontrano,NaN,NaN,acceptable,518,SS,0,NaN,NaN,1,uomo,figlia,ferma,incontra,attrice,,8.91423586149553,6,objrel_that_________SS
objrel_nounpp,le_bambine che l'_uomo vicino alla_studentessa amici fermano gli_attori,feminine,plural,masculine,singular,feminine,singular,843,amici,criticano,ferma,V1,critica,verb_noun,447,PSS,-7,NaN,NaN,4,bambine,uomo,studentessa,amici,fermano,attori,8.233456082309,6.66666666666667,objrel_nounpp_______PSS
objrel_nounpp,il_sedile che le_amiche davanti alla_figlia amano indica le_ragazze,masculine,singular,feminine,plural,feminine,singular,3092,sedile,ama,indicano,N1,il contadino,inanimate,6467,SPS,-1,NaN,NaN,3,sedile,amiche,figlia,amano,indica,ragazze,8.35207181585109,6,objrel_nounpp_______SPS
objrel_nounpp,i_contadini che i_sedili accanto ai_padri ama criticano il_bambino,masculine,plural,feminine,singular,masculine,plural,2435,sedili,amano,critica,N2,la studentessa,inanimate,7149,PSP,-3,NaN,NaN,5,contadini,sedili,padri,ama,criticano,bambino,7.11888631189073,6.5,objrel_nounpp_______PSP
