Sentence_Type,Sentence,GenderN1,NumN1,GenderN2,NumN2,GenderN3,NumN3,NumFraseOrigine,New_word,Verb1,Verb2,Element_changed,Old_word,Violation_Type,number,condition,slide,frequency,length,block,IncludedWords1,IncludedWords2,IncludedWords3,IncludedWords4,IncludedWords5,IncludedWords6,MeanLogFreq_W,MeanLength_W,ConditionAggragated
objrel_nounpp,l'_orologio che la_donna accanto al_padre ferma critica gli_studenti,masculine,singular,feminine,singular,masculine,singular,3475,orologio,fermano,criticano,N1,il contadino,inanimate,3724,SSS,-1,NaN,NaN,4,orologio,donna,padre,ferma,critica,studenti,8.99582448637206,6.33333333333333,objrel_nounpp_______SSS
objrel_nounpp,i_fratelli che la_madre vicino agli_uomini indica difendiamo le_attrici,masculine,plural,feminine,singular,masculine,plural,2443,difendiamo,indicano,difende,V2,difendono,wrong_person,3040,PSP,-8,NaN,NaN,3,fratelli,madre,uomini,indica,difendiamo,attrici,7.88550172880257,7,objrel_nounpp_______PSP
embedding_mental,le_sorelle ricordano che la_figlia vicino alle_contadine amare l'_attrice,feminine,plural,feminine,singular,feminine,plural,303,amare,ricorda,amano,V2,ama,infinitive,407,PSP,-7,NaN,NaN,4,sorelle,ricordano,figlia,contadine,amare,attrice,7.19361322664641,7.16666666666667,embedding_mental____PSP
objrel_that,l'_attore che i_figli incontra attrae le_madri,masculine,singular,masculine,plural,NaN,NaN,3684,incontra,incontra,attraggono,V1,incontrano,num_violation,5329,SP,4,NaN,NaN,2,attore,figli,incontra,attrae,madri,,7.29768867234222,6,objrel_that_________SP
objrel_nounpp,la_bambina che le_donne davanti all'_amica amano accoglie il_figlio,feminine,singular,feminine,plural,feminine,singular,1588,NaN,ama,accolgono,NaN,NaN,acceptable,1588,SPS,0,NaN,NaN,1,bambina,donne,amica,amano,accoglie,figlio,8.61373561278738,6,objrel_nounpp_______SPS
objrel_nounpp,i_fratelli che i_bambini dietro agli_uomini osserva attraggono i_ragazzi,masculine,plural,masculine,plural,masculine,plural,2688,osserva,osserva,attrae,V1,osservano,num_violation,6796,PPP,7,NaN,NaN,1,fratelli,bambini,uomini,osserva,attraggono,ragazzi,8.51907292017185,7.5,objrel_nounpp_______PPP
objrel_that,i_ragazzi che la_madre osserva ignora la_donna,masculine,plural,feminine,singular,NaN,NaN,2493,ignora,osservano,ignora,V2,ignorano,num_violation,4790,PS,5,NaN,NaN,4,ragazzi,madre,osserva,ignora,donna,,8.99457259682945,6,objrel_that_________PS
embedding_mental,le_donne dichiarano che la_contadina accanto agli_attori conosce la_bambina,feminine,plural,feminine,singular,masculine,plural,2861,NaN,dichiara,conoscono,NaN,NaN,acceptable,2861,PSP,0,NaN,NaN,4,donne,dichiarano,contadina,attori,conosce,bambina,7.5763791326806,7.33333333333333,embedding_mental____PSP
objrel_that,la_donna che i_fratelli ignorano osserva i_bambini,feminine,singular,masculine,plural,NaN,NaN,1639,NaN,ignora,osservano,NaN,NaN,acceptable,1639,SP,0,NaN,NaN,3,donna,fratelli,ignorano,osserva,bambini,,8.11741574121621,7,objrel_that_________SP
objrel_nounpp,gli_uomini che la_studentessa davanti al_contadino incontra difendono il_bambino,masculine,plural,feminine,singular,masculine,singular,2204,NaN,incontrano,difende,NaN,NaN,acceptable,2204,PSS,0,NaN,NaN,2,uomini,studentessa,contadino,incontra,difendono,bambino,7.59419844116044,8.33333333333333,objrel_nounpp_______PSS
objrel_nounpp,la_contadina che le_madri accanto agli_attori fermano evita le_sorelle,feminine,singular,feminine,plural,masculine,plural,1648,NaN,ferma,evitano,NaN,NaN,acceptable,1648,SPP,0,NaN,NaN,5,contadina,madri,attori,fermano,evita,sorelle,6.50339386844408,6.5,objrel_nounpp_______SPP
embedding_mental,l'_attore dice che lo_studente davanti al_ragazzo salutare le_madri,masculine,singular,masculine,singular,masculine,singular,4017,salutare,dicono,salutano,V2,saluta,infinitive,3794,SSS,-7,NaN,NaN,1,attore,dice,studente,ragazzo,salutare,madri,8.61479449639666,6.33333333333333,embedding_mental____SSS
objrel_nounpp,la_simpatia che le_donne dietro alle_studentesse criticano ama le_bambine,feminine,singular,feminine,plural,feminine,plural,1049,simpatia,critica,amano,N1,lamadre,abstract,9681,SPP,-1,NaN,NaN,3,simpatia,donne,studentesse,criticano,ama,bambine,6.92496076769094,7.16666666666667,objrel_nounpp_______SPP
objrel_that,il_bambino che gli_attori ferma interrompe i_fratelli,masculine,singular,masculine,plural,NaN,NaN,3502,ferma,ferma,interrompono,V1,fermano,num_violation,3901,SP,4,NaN,NaN,5,bambino,attori,ferma,interrompe,fratelli,,8.05555283715385,7.2,objrel_that_________SP
objrel_nounpp,lo_studente che il_contadino dietro alle_figlie uomini indica i_padri,masculine,singular,masculine,singular,feminine,plural,3834,uomini,ricordano,indicano,V1,ricorda,verb_noun,7775,SSP,-7,NaN,NaN,3,studente,contadino,figlie,uomini,indica,padri,7.78668224289468,6.66666666666667,objrel_nounpp_______SSP
objrel_nounpp,gli_amici che la_studentessa accanto alla_sorella interrompe salutano le_attrici,masculine,plural,feminine,singular,feminine,singular,2038,NaN,interrompono,saluta,NaN,NaN,acceptable,2038,PSS,0,NaN,NaN,3,amici,studentessa,sorella,interrompe,salutano,attrici,7.08337028412997,8,objrel_nounpp_______PSS
embedding_mental,il_bambino dichiara che il_piacere vicino agli_attori indicano le_contadine,masculine,singular,masculine,plural,masculine,plural,3659,piacere,dichiarano,indica,N2,ipadri,abstract,7588,SPP,-4,NaN,NaN,3,bambino,dichiara,piacere,attori,indicano,contadine,7.45404239623727,7.5,embedding_mental____SPP
objrel_nounpp,il_ragazzo che le_madri vicino al_fratello evita osserva l'_attrice,masculine,singular,feminine,plural,masculine,singular,3255,evita,evita,osservano,V1,evitano,num_violation,3418,SPS,7,NaN,NaN,1,ragazzo,madri,fratello,evita,osserva,attrice,8.06599177339991,6.5,objrel_nounpp_______SPS
embedding_mental,il_padre dice che il_compasso accanto alle_sorelle accolgono il_contadino,masculine,singular,masculine,plural,feminine,plural,3555,compasso,dicono,accoglie,N2,glistudenti,inanimate,723,SPP,-4,NaN,NaN,3,padre,dice,compasso,sorelle,accolgono,contadino,7.30997395257745,7,embedding_mental____SPP
embedding_mental,le_studentesse dicono che le_matite davanti ai_padri salutano i_bambini,feminine,plural,feminine,plural,masculine,plural,184,matite,dice,saluta,N2,leattrici,inanimate,3464,PPP,-4,NaN,NaN,2,studentesse,dicono,matite,padri,salutano,bambini,7.07183764053371,7.16666666666667,embedding_mental____PPP
objrel_nounpp,la_lampada che le_donne davanti alle_contadine criticano attrae i_fratelli,feminine,singular,feminine,plural,feminine,plural,1041,lampada,critica,attraggono,N1,la figlia,inanimate,2027,SPP,-1,NaN,NaN,1,lampada,donne,contadine,criticano,attrae,fratelli,6.31928632477634,7.33333333333333,objrel_nounpp_______SPP
embedding_mental_SR,le_amiche dichiarano che la_figlia blocca la_ragazza,feminine,plural,feminine,singular,NaN,NaN,2515,NaN,dichiara,bloccano,NaN,NaN,acceptable,2515,PS,0,NaN,NaN,3,amiche,dichiarano,figlia,blocca,ragazza,,8.07948118474332,7,embedding_mental_SR_PS
objrel_nounpp,il_fratello che le_madri dietro alla_figlia ignorano incontrare i_ragazzi,masculine,singular,feminine,plural,feminine,singular,3107,incontrare,ignora,incontrano,V2,incontra,infinitive,5459,SPS,-8,NaN,NaN,3,fratello,madri,figlia,ignorano,incontrare,ragazzi,8.58890980588563,7.33333333333333,objrel_nounpp_______SPS
embedding_mental,la_bambina dichiara che le_contadine accanto all'_attore amica la_ragazza,feminine,singular,feminine,plural,masculine,singular,1212,amica,dichiarano,conosce,V2,conoscono,verb_noun,31,SPS,-7,NaN,NaN,3,bambina,dichiara,contadine,attore,amica,ragazza,7.88832752527757,7,embedding_mental____SPS
objrel_that,i_quaderni che la_sorella difende attraggono l'_uomo,masculine,plural,feminine,singular,NaN,NaN,2288,quaderni,difendono,attrae,N1,gli attori,inanimate,4858,PS,-1,NaN,NaN,3,quaderni,sorella,difende,attraggono,uomo,,7.22204216470478,7.2,objrel_that_________PS
objrel_nounpp,le_madri che i_bambini davanti all'_attore guardano contadino le_sorelle,feminine,plural,masculine,plural,masculine,singular,734,contadino,guarda,indica,V2,indicano,verb_noun,3250,PPS,-8,NaN,NaN,5,madri,bambini,attore,guardano,contadino,sorelle,7.75180984730335,7,objrel_nounpp_______PPS
embedding_mental,il_bambino dichiara che i_fratelli accanto ai_ragazzi difende le_madri,masculine,singular,masculine,plural,masculine,plural,3658,difende,dichiarano,difende,V2,difendono,num_violation,1504,SPP,7,NaN,NaN,2,bambino,dichiara,fratelli,ragazzi,difende,madri,8.16403079999261,7,embedding_mental____SPP
embedding_mental,i_ragazzi dicono che i_figli davanti alle_attrici donne le_bambine,masculine,plural,masculine,plural,feminine,plural,2581,donne,dice,indica,V2,indicano,verb_noun,1742,PPP,-7,NaN,NaN,5,ragazzi,dicono,figli,attrici,donne,bambine,8.89453114279542,6.16666666666667,embedding_mental____PPP
embedding_mental,gli_uomini dichiarano che i_ragazzi vicino all'_amico sogna l'_attore,masculine,plural,masculine,plural,masculine,singular,2727,sogna,dichiara,saluta,V2,salutano,num_violation,4011,PPS,7,NaN,NaN,3,uomini,dichiarano,ragazzi,amico,sogna,attore,8.56876956092811,6.5,embedding_mental____PPS
objrel_nounpp,l'_amico che il_padre dietro ai_figli ricordano ferma le_ragazze,masculine,singular,masculine,singular,masculine,plural,3944,ricordano,ricordano,fermano,V1,ricorda,num_violation,7436,SSP,7,NaN,NaN,3,amico,padre,figli,ricordano,ferma,ragazze,9.58492397104963,6,objrel_nounpp_______SSP
objrel_nounpp,gli_attori che la_figlia vicino al_bambino evita ignorano la_studentessa,masculine,plural,feminine,singular,masculine,singular,2082,NaN,evitano,ignora,NaN,NaN,acceptable,2082,PSS,0,NaN,NaN,4,attori,figlia,bambino,evita,ignorano,studentessa,7.56882312414836,7.16666666666667,objrel_nounpp_______PSS
embedding_mental,la_bambina dichiara che le_attrici vicino ai_contadini attraggono gli_amici,feminine,singular,feminine,plural,masculine,plural,1802,NaN,dichiarano,attrae,NaN,NaN,acceptable,1802,SPP,0,NaN,NaN,2,bambina,dichiara,attrici,contadini,attraggono,amici,7.18694069333519,7.66666666666667,embedding_mental____SPP
objrel_that,la_madre che le_ragazze ricordano contadino il_figlio,feminine,singular,feminine,plural,NaN,NaN,1173,contadino,ricorda,osservano,V2,osserva,verb_noun,3248,SP,-5,NaN,NaN,5,madre,ragazze,ricordano,contadino,figlio,,8.93400074494688,7.2,objrel_that_________SP
objrel_that,il_padre che le_studentesse bambina conosce il_figlio,masculine,singular,feminine,plural,NaN,NaN,3112,bambina,incontra,conoscono,V1,incontrano,verb_noun,1779,SP,-4,NaN,NaN,1,padre,studentesse,bambina,conosce,figlio,,9.2318230070764,7.2,objrel_that_________SP
objrel_nounpp,la_sorella che il_ragazzo davanti alle_contadine criticano ricorda le_bambine,feminine,singular,masculine,singular,feminine,plural,1816,criticano,criticano,ricordano,V1,critica,num_violation,2619,SSP,7,NaN,NaN,5,sorella,ragazzo,contadine,criticano,ricorda,bambine,7.4001910373345,7.66666666666667,objrel_nounpp_______SSP
embedding_mental,la_figlia dichiara che l'_amico davanti alle_donne blocca gli_uomini,feminine,singular,masculine,singular,feminine,plural,880,NaN,dichiarano,bloccano,NaN,NaN,acceptable,880,SSP,0,NaN,NaN,2,figlia,dichiara,amico,donne,blocca,uomini,9.14530005462472,6,embedding_mental____SSP
objrel_nounpp,la_sorella che gli_amici dietro alle_contadine difende ignora il_padre,feminine,singular,masculine,plural,feminine,plural,1564,difende,difende,ignorano,V1,difendono,num_violation,2915,SPP,7,NaN,NaN,5,sorella,amici,contadine,difende,ignora,padre,7.73301622061127,6.5,objrel_nounpp_______SPP
embedding_mental,le_sorelle dicono che le_televisioni vicino alla_figlia salutano l'_attrice,feminine,plural,feminine,plural,feminine,singular,116,televisioni,dice,saluta,N2,leragazze,inanimate,7893,PPS,-4,NaN,NaN,1,sorelle,dicono,televisioni,figlia,salutano,attrice,7.34600136413405,7.5,embedding_mental____PPS
embedding_mental,il_figlio dice che le_bambine dietro all'_attrice interrompono la_ragazza,masculine,singular,feminine,plural,feminine,singular,1075,NaN,dicono,interrompe,NaN,NaN,acceptable,1075,SPS,0,NaN,NaN,5,figlio,dice,bambine,attrice,interrompono,ragazza,8.56790289412298,7.16666666666667,embedding_mental____SPS
objrel_that,gli_uomini che la_studentessa ignorare indicano gli_attori,masculine,plural,feminine,singular,NaN,NaN,2350,ignorare,ignorano,indica,V1,ignora,infinitive,4914,PS,-4,NaN,NaN,3,uomini,studentessa,ignorare,indicano,attori,,7.64448081939819,7.8,objrel_that_________PS
objrel_nounpp,i_fratelli che il_ragazzo dietro alle_bambine ignorano accolgono le_sorelle,masculine,plural,masculine,singular,feminine,plural,2819,ignorano,ignorano,accoglie,V1,ignora,num_violation,4982,PSP,7,NaN,NaN,2,fratelli,ragazzo,bambine,ignorano,accolgono,sorelle,7.16358343881268,7.66666666666667,objrel_nounpp_______PSP
objrel_nounpp,la_madre che le_contadine dietro alla_bambina difendono indicano le_ragazze,feminine,singular,feminine,plural,feminine,singular,1114,indicano,difende,indicano,V2,indica,num_violation,6098,SPS,8,NaN,NaN,2,madre,contadine,bambina,difendono,indicano,ragazze,7.54919962073453,7.5,objrel_nounpp_______SPS
embedding_mental,gli_attori dichiarano che i_sonni davanti all'_amico attrae le_ragazze,masculine,plural,masculine,singular,masculine,singular,2970,sonni,dichiara,attraggono,N2,ilcontadino,abstract,11279,PSS,-4,NaN,NaN,1,attori,dichiarano,sonni,amico,attrae,ragazze,7.14464612942118,6.5,embedding_mental____PSS
objrel_nounpp,i_figli che l'_amica accanto alle_studentesse ferma indica il_bambino,masculine,plural,feminine,singular,feminine,plural,2305,indica,fermano,indica,V2,indicano,num_violation,5665,PSP,8,NaN,NaN,3,figli,amica,studentesse,ferma,indica,bambino,8.54924898186546,6.5,objrel_nounpp_______PSP
embedding_mental_SR,il_sonno dice che gli_amici conoscono il_ragazzo,masculine,singular,masculine,plural,NaN,NaN,3501,sonno,dicono,conosce,N1,il bambino,abstract,7701,SP,-1,NaN,NaN,5,sonno,dice,amici,conoscono,ragazzo,,9.47600877870269,6,embedding_mental_SR_SP
objrel_that,l'_amico che gli_uomini evitano ferma i_bambini,masculine,singular,masculine,plural,NaN,NaN,1347,NaN,evita,fermano,NaN,NaN,acceptable,1347,SP,0,NaN,NaN,4,amico,uomini,evitano,ferma,bambini,,9.06961259366522,6,objrel_that_________SP
objrel_nounpp,le_studentesse che il_figlio vicino alle_ragazze indica bloccano le_sorelle,feminine,plural,masculine,singular,feminine,plural,2982,NaN,indicano,blocca,NaN,NaN,acceptable,2982,PSP,0,NaN,NaN,3,studentesse,figlio,ragazze,indica,bloccano,sorelle,7.72121204736834,7.5,objrel_nounpp_______PSP
objrel_nounpp,il_contadino che gli_studenti dietro alla_ragazza criticano ricorda i_figli,masculine,singular,masculine,plural,feminine,singular,1066,NaN,critica,ricordano,NaN,NaN,acceptable,1066,SPS,0,NaN,NaN,3,contadino,studenti,ragazza,criticano,ricorda,figli,8.01688994988685,7.5,objrel_nounpp_______SPS
embedding_mental,l'_uomo ricorda che la_sorella dietro alla_studentessa amare l'_amico,masculine,singular,feminine,singular,feminine,singular,3391,amare,ricordano,amano,V2,ama,infinitive,315,SSS,-7,NaN,NaN,3,uomo,ricorda,sorella,studentessa,amare,amico,9.39085008540317,6.5,embedding_mental____SSS
objrel_that,la_contadina che le_ragazze conoscono ricorda le_madri,feminine,singular,feminine,plural,NaN,NaN,1617,NaN,conosce,ricordano,NaN,NaN,acceptable,1617,SP,0,NaN,NaN,1,contadina,ragazze,conoscono,ricorda,madri,,7.6882627045105,7.4,objrel_that_________SP
objrel_nounpp,la_bambina che i_ragazzi dietro alle_sorelle evitare accoglie gli_uomini,feminine,singular,masculine,plural,feminine,plural,1527,evitare,evita,accolgono,V1,evitano,infinitive,3547,SPP,-7,NaN,NaN,1,bambina,ragazzi,sorelle,evitare,accoglie,uomini,8.60152213233271,7,objrel_nounpp_______SPP
embedding_mental,l'_attore dice che la_sorella accanto all'_uomo indicano il_contadino,masculine,singular,feminine,singular,masculine,singular,3508,indicano,dicono,indicano,V2,indica,num_violation,3189,SSS,7,NaN,NaN,2,attore,dice,sorella,uomo,indicano,contadino,8.8924663265572,6.33333333333333,embedding_mental____SSS
objrel_that,gli_studenti che i_figli attrae ignorano il_bambino,masculine,plural,masculine,plural,NaN,NaN,2563,attrae,attrae,ignora,V1,attraggono,num_violation,1072,PP,4,NaN,NaN,1,studenti,figli,attrae,ignorano,bambino,,7.62097550937526,6.8,objrel_that_________PP
objrel_nounpp,i_frigoriferi che l'_attrice davanti ai_ragazzi ricorda difendono le_contadine,masculine,plural,feminine,singular,masculine,plural,2419,frigoriferi,ricordano,difende,N1,i bambini,inanimate,885,PSP,-1,NaN,NaN,3,frigoriferi,attrice,ragazzi,ricorda,difendono,contadine,6.66370478653197,8.33333333333333,objrel_nounpp_______PSP
objrel_that,le_madri che il_ragazzo osservano guardano le_amiche,feminine,plural,masculine,singular,NaN,NaN,911,osservano,osservano,guarda,V1,osserva,num_violation,6986,PS,4,NaN,NaN,1,madri,ragazzo,osservano,guardano,amiche,,7.60249993770685,7,objrel_that_________PS
objrel_nounpp,gli_uomini che la_figlia accanto ai_bambini attrae ferma le_sorelle,masculine,plural,feminine,singular,masculine,plural,2416,ferma,attraggono,ferma,V2,fermano,num_violation,3747,PSP,8,NaN,NaN,2,uomini,figlia,bambini,attrae,ferma,sorelle,8.77475812791649,6.16666666666667,objrel_nounpp_______PSP
embedding_mental,lo_studente dice che i_ragazzi vicino ai_figli critica la_donna,masculine,singular,masculine,plural,masculine,plural,3715,critica,dicono,critica,V2,criticano,num_violation,1225,SPP,7,NaN,NaN,5,studente,dice,ragazzi,figli,critica,donna,9.44039319789647,6,embedding_mental____SPP
objrel_nounpp,le_madri che l'_attrice vicino alle_donne saluta ignorano il_ragazzo,feminine,plural,feminine,singular,feminine,plural,2841,NaN,salutano,ignora,NaN,NaN,acceptable,2841,PSP,0,NaN,NaN,1,madri,attrice,donne,saluta,ignorano,ragazzo,7.84854521380362,6.33333333333333,objrel_nounpp_______PSP
objrel_nounpp,le_sorelle che la_donna dietro agli_amici evita bloccano il_contadino,feminine,plural,feminine,singular,masculine,plural,2957,NaN,evitano,blocca,NaN,NaN,acceptable,2957,PSP,0,NaN,NaN,2,sorelle,donna,amici,evita,bloccano,contadino,7.7924607996071,6.5,objrel_nounpp_______PSP
objrel_nounpp,il_ragazzo che i_contadini davanti alle_figlie osservano conosce la_bambina,masculine,singular,masculine,plural,feminine,plural,1288,NaN,osserva,conoscono,NaN,NaN,acceptable,1288,SPP,0,NaN,NaN,1,ragazzo,contadini,figlie,osservano,conosce,bambina,8.09412217095235,7.5,objrel_nounpp_______SPP
embedding_mental,i_contadini dichiarano che l'_attore dietro agli_amici indica la_madre,masculine,plural,masculine,singular,masculine,plural,2655,NaN,dichiara,indicano,NaN,NaN,acceptable,2655,PSP,0,NaN,NaN,1,contadini,dichiarano,attore,amici,indica,madre,8.01097378656397,6.83333333333333,embedding_mental____PSP
embedding_mental,le_ragazze dichiarano che la_bambina vicino alle_sorelle guarda lo_studente,feminine,plural,feminine,singular,feminine,plural,2947,NaN,dichiara,guardano,NaN,NaN,acceptable,2947,PSP,0,NaN,NaN,2,ragazze,dichiarano,bambina,sorelle,guarda,studente,8.42191582395028,7.5,embedding_mental____PSP
embedding_mental,la_contadina ricorda che le_studentesse dietro agli_attori guardano le_amiche,feminine,singular,feminine,plural,masculine,plural,1845,NaN,ricordano,guarda,NaN,NaN,acceptable,1845,SPP,0,NaN,NaN,3,contadina,ricorda,studentesse,attori,guardano,amiche,7.00087196064499,7.83333333333333,embedding_mental____SPP
objrel_that,l'_amico che il_figlio ricordano blocca le_sorelle,masculine,singular,masculine,singular,NaN,NaN,3888,ricordano,ricordano,bloccano,V1,ricorda,num_violation,7377,SS,4,NaN,NaN,3,amico,figlio,ricordano,blocca,sorelle,,8.56655491360433,6.6,objrel_that_________SS
embedding_mental,le_madri dichiarano che le_figlie vicino alla_studentessa difendere la_donna,feminine,plural,feminine,plural,feminine,singular,93,difendere,dichiara,difende,V2,difendono,infinitive,1670,PPS,-7,NaN,NaN,2,madri,dichiarano,figlie,studentessa,difendere,donna,7.40157713042065,7.66666666666667,embedding_mental____PPS
objrel_nounpp,la_donna che le_bambine davanti ai_ragazzi evita accoglie le_contadine,feminine,singular,feminine,plural,masculine,plural,1160,evita,evita,accolgono,V1,evitano,num_violation,3357,SPP,7,NaN,NaN,3,donna,bambine,ragazzi,evita,accoglie,contadine,7.24467018616317,6.83333333333333,objrel_nounpp_______SPP
objrel_nounpp,i_bambini che i_fratelli accanto alle_madri amano accolgono gli_studenti,masculine,plural,masculine,plural,feminine,plural,3224,NaN,ama,accoglie,NaN,NaN,acceptable,3224,PPP,0,NaN,NaN,4,bambini,fratelli,madri,amano,accolgono,studenti,7.51927721051295,7,objrel_nounpp_______PPP
objrel_nounpp,lo_studente che le_contadine dietro alle_madri indicano evita i_ragazzi,masculine,singular,feminine,plural,feminine,plural,2000,NaN,indica,evitano,NaN,NaN,acceptable,2000,SPP,0,NaN,NaN,2,studente,contadine,madri,indicano,evita,ragazzi,7.05595722169809,7,objrel_nounpp_______SPP
objrel_nounpp,la_figlia che l'_amico davanti agli_attori attrarre saluta lo_studente,feminine,singular,masculine,singular,masculine,plural,1925,attrarre,attraggono,salutano,V1,attrae,infinitive,1002,SSP,-7,NaN,NaN,4,figlia,amico,attori,attrarre,saluta,studente,8.11519528753233,6.5,objrel_nounpp_______SSP
objrel_that,la_sorella che il_padre accoglie fermano le_figlie,feminine,singular,masculine,singular,NaN,NaN,1955,fermano,accolgono,fermano,V2,ferma,num_violation,4024,SS,5,NaN,NaN,4,sorella,padre,accoglie,fermano,figlie,,7.8080800460965,6.6,objrel_that_________SS
objrel_nounpp,l'_amica che la_figlia davanti alla_contadina accoglie criticano la_ragazza,feminine,singular,feminine,singular,feminine,singular,1327,criticano,accolgono,criticano,V2,critica,num_violation,2547,SSS,8,NaN,NaN,5,amica,figlia,contadina,accoglie,criticano,ragazza,7.22882545594908,7.33333333333333,objrel_nounpp_______SSS
objrel_nounpp,i_ragazzi che le_attrici davanti alle_madri fermano salutano il_padre,masculine,plural,feminine,plural,feminine,plural,3506,NaN,ferma,saluta,NaN,NaN,acceptable,3506,PPP,0,NaN,NaN,3,ragazzi,attrici,madri,fermano,salutano,padre,7.55967998131656,6.5,objrel_nounpp_______PPP
embedding_mental_SR,l'_amica dice che il_bambino figlio le_figlie,feminine,singular,masculine,singular,NaN,NaN,1751,figlio,dicono,amano,V2,ama,verb_noun,2122,SS,-5,NaN,NaN,4,amica,dice,bambino,figlio,figlie,,9.78315597997368,5.6,embedding_mental_SR_SS
embedding_mental,il_ragazzo dichiara che il_fratello davanti alle_attrici donne il_contadino,masculine,singular,masculine,singular,feminine,plural,3815,donne,dichiarano,incontrano,V2,incontra,verb_noun,1693,SSP,-7,NaN,NaN,4,ragazzo,dichiara,fratello,attrici,donne,contadino,8.29150889104349,7.33333333333333,embedding_mental____SSP
objrel_that,le_lampade che le_amiche osservano amano i_fratelli,feminine,plural,feminine,plural,NaN,NaN,202,lampade,osserva,ama,N1,le sorelle,inanimate,2441,PP,-1,NaN,NaN,1,lampade,amiche,osservano,amano,fratelli,,6.95797402597799,7,objrel_that_________PP
objrel_nounpp,i_bambini che la_ragazza davanti alla_donna attrae interrompe le_madri,masculine,plural,feminine,singular,feminine,singular,2356,interrompe,attraggono,interrompe,V2,interrompono,num_violation,6157,PSS,8,NaN,NaN,3,bambini,ragazza,donna,attrae,interrompe,madri,8.16615958627363,6.66666666666667,objrel_nounpp_______PSS
objrel_nounpp,le_ragazze che i_figli davanti agli_uomini fermano amare il_fratello,feminine,plural,masculine,plural,masculine,plural,678,amare,ferma,ama,V2,amano,infinitive,855,PPP,-8,NaN,NaN,2,ragazze,figli,uomini,fermano,amare,fratello,9.03130144765279,6.33333333333333,objrel_nounpp_______PPP
