a_Sentence_Type	b_Sentence	c_GenderN1	d_NumN1	e_GenderN2	f_NumN2	g_GenderN3	h_NumN3	i_NumFraseOrigine	j_New_word	k_Verb1	l_Verb2	m_Element_changed	n_Old_word	o_Violation_Type	p_number	q_condition
objrel_that	il contadino che la ragazza ferma evita le figlie	masculine	singular	feminine	singular			74		fermano	evitano			acceptable	74	SS
objrel_that	il contadino che la ragazza saluta ferma le madri	masculine	singular	feminine	singular			75		salutano	fermano			acceptable	75	SS
objrel_that	il contadino che la studentessa critica ferma la ragazza	masculine	singular	feminine	singular			76		criticano	fermano			acceptable	76	SS
objrel_that	il contadino che la studentessa incontra ricorda il bambino	masculine	singular	feminine	singular			77		incontrano	ricordano			acceptable	77	SS
objrel_that	il contadino che lo studente attrae conosce il figlio	masculine	singular	masculine	singular			78		attraggono	conoscono			acceptable	78	SS
objrel_that	il figlio che il bambino evita ignora i contadini	masculine	singular	masculine	singular			79		evitano	ignorano			acceptable	79	SS
objrel_that	il figlio che il bambino indica guarda la studentessa	masculine	singular	masculine	singular			80		indicano	guardano			acceptable	80	SS
objrel_that	il figlio che il contadino difende ignora la ragazza	masculine	singular	masculine	singular			81		difendono	ignorano			acceptable	81	SS
objrel_that	il figlio che il contadino saluta ricorda il ragazzo	masculine	singular	masculine	singular			82		salutano	ricordano			acceptable	82	SS
objrel_that	il figlio che il fratello attrae osserva il padre	masculine	singular	masculine	singular			83		attraggono	osservano			acceptable	83	SS
objrel_that	il figlio che il fratello blocca accoglie la ragazza	masculine	singular	masculine	singular			84		bloccano	accolgono			acceptable	84	SS
objrel_that	il figlio che il fratello difende attrae gli studenti	masculine	singular	masculine	singular			85		difendono	attraggono			acceptable	85	SS
objrel_that	il figlio che il padre blocca attrae la madre	masculine	singular	masculine	singular			86		bloccano	attraggono			acceptable	86	SS
objrel_that	il figlio che il padre osserva ignora le ragazze	masculine	singular	masculine	singular			87		osservano	ignorano			acceptable	87	SS
objrel_that	il figlio che il ragazzo conosce incontra i bambini	masculine	singular	masculine	singular			88		conoscono	incontrano			acceptable	88	SS
objrel_that	il figlio che il ragazzo evita accoglie le madri	masculine	singular	masculine	singular			89		evitano	accolgono			acceptable	89	SS
objrel_that	il figlio che il ragazzo interrompe indica il fratello	masculine	singular	masculine	singular			90		interrompono	indicano			acceptable	90	SS
objrel_that	il figlio che l' amica ferma conosce la donna	masculine	singular	feminine	singular			91		fermano	conoscono			acceptable	91	SS
objrel_that	il figlio che l' amica ignora osserva l' attore	masculine	singular	feminine	singular			92		ignorano	osservano			acceptable	92	SS
objrel_that	il figlio che l' amica saluta guarda la donna	masculine	singular	feminine	singular			93		salutano	guardano			acceptable	93	SS
objrel_that	il figlio che l' amico critica accoglie gli attori	masculine	singular	masculine	singular			94		criticano	accolgono			acceptable	94	SS
objrel_that	il figlio che l' amico incontra difende le madri	masculine	singular	masculine	singular			95		incontrano	difendono			acceptable	95	SS
objrel_that	il figlio che l' attore attrae critica il ragazzo	masculine	singular	masculine	singular			96		attraggono	criticano			acceptable	96	SS
objrel_that	il figlio che l' attore ferma difende la ragazza	masculine	singular	masculine	singular			97		fermano	difendono			acceptable	97	SS
objrel_that	il figlio che l' attrice blocca indica l' amico	masculine	singular	feminine	singular			98		bloccano	indicano			acceptable	98	SS
objrel_that	il figlio che l' attrice ferma ricorda i padri	masculine	singular	feminine	singular			99		fermano	ricordano			acceptable	99	SS
objrel_that	il figlio che l' uomo critica accoglie le bambine	masculine	singular	masculine	singular			100		criticano	accolgono			acceptable	100	SS
objrel_that	il figlio che l' uomo difende ferma l' amico	masculine	singular	masculine	singular			101		difendono	fermano			acceptable	101	SS
objrel_that	il figlio che l' uomo ferma guarda gli studenti	masculine	singular	masculine	singular			102		fermano	guardano			acceptable	102	SS
objrel_that	il figlio che l' uomo interrompe ignora la bambina	masculine	singular	masculine	singular			103		interrompono	ignorano			acceptable	103	SS
objrel_that	il figlio che l' uomo ricorda ignora le madri	masculine	singular	masculine	singular			104		ricordano	ignorano			acceptable	104	SS
objrel_that	il figlio che la bambina attrae guarda le contadine	masculine	singular	feminine	singular			105		attraggono	guardano			acceptable	105	SS
objrel_that	il figlio che la bambina indica blocca la madre	masculine	singular	feminine	singular			106		indicano	bloccano			acceptable	106	SS
objrel_that	il figlio che la contadina ama ignora la madre	masculine	singular	feminine	singular			107		amano	ignorano			acceptable	107	SS
objrel_that	il figlio che la contadina attrae ricorda l' amica	masculine	singular	feminine	singular			108		attraggono	ricordano			acceptable	108	SS
objrel_that	il figlio che la contadina difende critica le attrici	masculine	singular	feminine	singular			109		difendono	criticano			acceptable	109	SS
objrel_that	il figlio che la contadina evita ama lo studente	masculine	singular	feminine	singular			110		evitano	amano			acceptable	110	SS
objrel_that	il figlio che la contadina osserva indica gli studenti	masculine	singular	feminine	singular			111		osservano	indicano			acceptable	111	SS
objrel_that	il figlio che la donna ignora accoglie il bambino	masculine	singular	feminine	singular			112		ignorano	accolgono			acceptable	112	SS
objrel_that	il figlio che la donna incontra interrompe la studentessa	masculine	singular	feminine	singular			113		incontrano	interrompono			acceptable	113	SS
objrel_that	il figlio che la donna interrompe saluta i fratelli	masculine	singular	feminine	singular			114		interrompono	salutano			acceptable	114	SS
objrel_that	il figlio che la madre interrompe difende l' attore	masculine	singular	feminine	singular			115		interrompono	difendono			acceptable	115	SS
objrel_that	il figlio che la ragazza blocca ricorda gli uomini	masculine	singular	feminine	singular			116		bloccano	ricordano			acceptable	116	SS
objrel_that	il figlio che la ragazza critica conosce il padre	masculine	singular	feminine	singular			117		criticano	conoscono			acceptable	117	SS
objrel_that	il figlio che la ragazza ignora ricorda gli studenti	masculine	singular	feminine	singular			118		ignorano	ricordano			acceptable	118	SS
objrel_that	il figlio che la ragazza ricorda blocca la donna	masculine	singular	feminine	singular			119		ricordano	bloccano			acceptable	119	SS
objrel_that	il figlio che la sorella ama difende il padre	masculine	singular	feminine	singular			120		amano	difendono			acceptable	120	SS
objrel_that	il figlio che la sorella conosce osserva l' uomo	masculine	singular	feminine	singular			121		conoscono	osservano			acceptable	121	SS
objrel_that	il figlio che la sorella difende critica le madri	masculine	singular	feminine	singular			122		difendono	criticano			acceptable	122	SS
objrel_that	il figlio che la studentessa accoglie interrompe l' attrice	masculine	singular	feminine	singular			123		accolgono	interrompono			acceptable	123	SS
objrel_that	il figlio che lo studente conosce saluta le sorelle	masculine	singular	masculine	singular			124		conoscono	salutano			acceptable	124	SS
objrel_that	il fratello che il bambino ama saluta l' attore	masculine	singular	masculine	singular			125		amano	salutano			acceptable	125	SS
objrel_that	il fratello che il bambino ferma blocca le figlie	masculine	singular	masculine	singular			126		fermano	bloccano			acceptable	126	SS
objrel_that	il fratello che il bambino guarda evita gli uomini	masculine	singular	masculine	singular			127		guardano	evitano			acceptable	127	SS
objrel_that	il fratello che il bambino ignora critica la madre	masculine	singular	masculine	singular			128		ignorano	criticano			acceptable	128	SS
objrel_that	il fratello che il contadino guarda indica gli attori	masculine	singular	masculine	singular			129		guardano	indicano			acceptable	129	SS
objrel_that	il fratello che il figlio incontra blocca le madri	masculine	singular	masculine	singular			130		incontrano	bloccano			acceptable	130	SS
objrel_that	il fratello che il padre accoglie critica le ragazze	masculine	singular	masculine	singular			131		accolgono	criticano			acceptable	131	SS
objrel_that	il fratello che il padre accoglie guarda l' amica	masculine	singular	masculine	singular			132		accolgono	guardano			acceptable	132	SS
objrel_that	il fratello che il padre indica difende le contadine	masculine	singular	masculine	singular			133		indicano	difendono			acceptable	133	SS
objrel_that	il fratello che il padre saluta guarda le attrici	masculine	singular	masculine	singular			134		salutano	guardano			acceptable	134	SS
objrel_that	il fratello che il ragazzo difende ricorda il padre	masculine	singular	masculine	singular			135		difendono	ricordano			acceptable	135	SS
objrel_that	il fratello che il ragazzo evita critica la figlia	masculine	singular	masculine	singular			136		evitano	criticano			acceptable	136	SS
objrel_that	il fratello che l' amica blocca osserva il padre	masculine	singular	feminine	singular			137		bloccano	osservano			acceptable	137	SS
objrel_that	il fratello che l' amica ignora ama le attrici	masculine	singular	feminine	singular			138		ignorano	amano			acceptable	138	SS
objrel_that	il fratello che l' amico conosce osserva il ragazzo	masculine	singular	masculine	singular			139		conoscono	osservano			acceptable	139	SS
objrel_that	il fratello che l' amico difende indica la madre	masculine	singular	masculine	singular			140		difendono	indicano			acceptable	140	SS
objrel_that	il fratello che l' amico osserva ricorda la figlia	masculine	singular	masculine	singular			141		osservano	ricordano			acceptable	141	SS
objrel_that	il fratello che l' amico ricorda accoglie la figlia	masculine	singular	masculine	singular			142		ricordano	accolgono			acceptable	142	SS
objrel_that	il fratello che l' attore critica incontra i contadini	masculine	singular	masculine	singular			143		criticano	incontrano			acceptable	143	SS
objrel_that	il fratello che l' attore ferma osserva gli amici	masculine	singular	masculine	singular			144		fermano	osservano			acceptable	144	SS
objrel_that	il fratello che l' attore guarda interrompe le donne	masculine	singular	masculine	singular			145		guardano	interrompono			acceptable	145	SS
objrel_that	il fratello che l' attore osserva conosce le donne	masculine	singular	masculine	singular			146		osservano	conoscono			acceptable	146	SS
objrel_that	il fratello che l' attrice ricorda ferma gli uomini	masculine	singular	feminine	singular			147		ricordano	fermano			acceptable	147	SS
objrel_that	il fratello che l' uomo saluta difende il contadino	masculine	singular	masculine	singular			148		salutano	difendono			acceptable	148	SS
objrel_that	il fratello che la bambina ama osserva le madri	masculine	singular	feminine	singular			149		amano	osservano			acceptable	149	SS
objrel_that	il fratello che la contadina evita conosce la figlia	masculine	singular	feminine	singular			150		evitano	conoscono			acceptable	150	SS
objrel_that	il fratello che la contadina incontra ricorda l' uomo	masculine	singular	feminine	singular			151		incontrano	ricordano			acceptable	151	SS
objrel_that	il fratello che la figlia difende ama le amiche	masculine	singular	feminine	singular			152		difendono	amano			acceptable	152	SS
objrel_that	il fratello che la figlia guarda conosce la madre	masculine	singular	feminine	singular			153		guardano	conoscono			acceptable	153	SS
objrel_that	il fratello che la madre indica ricorda la donna	masculine	singular	feminine	singular			154		indicano	ricordano			acceptable	154	SS
objrel_that	il fratello che la madre interrompe difende l' uomo	masculine	singular	feminine	singular			155		interrompono	difendono			acceptable	155	SS
objrel_that	il fratello che la ragazza attrae ferma le sorelle	masculine	singular	feminine	singular			156		attraggono	fermano			acceptable	156	SS
objrel_that	il fratello che la ragazza difende interrompe gli uomini	masculine	singular	feminine	singular			157		difendono	interrompono			acceptable	157	SS
objrel_that	il fratello che la ragazza indica attrae le contadine	masculine	singular	feminine	singular			158		indicano	attraggono			acceptable	158	SS
objrel_that	il fratello che la ragazza ricorda incontra le studentesse	masculine	singular	feminine	singular			159		ricordano	incontrano			acceptable	159	SS
objrel_that	il fratello che la ragazza saluta ricorda i bambini	masculine	singular	feminine	singular			160		salutano	ricordano			acceptable	160	SS
objrel_that	il fratello che la studentessa blocca attrae il padre	masculine	singular	feminine	singular			161		bloccano	attraggono			acceptable	161	SS
objrel_that	il fratello che la studentessa conosce critica la bambina	masculine	singular	feminine	singular			162		conoscono	criticano			acceptable	162	SS
objrel_that	il fratello che la studentessa conosce incontra il bambino	masculine	singular	feminine	singular			163		conoscono	incontrano			acceptable	163	SS
objrel_that	il fratello che la studentessa indica ignora il contadino	masculine	singular	feminine	singular			164		indicano	ignorano			acceptable	164	SS
objrel_that	il fratello che lo studente accoglie blocca la sorella	masculine	singular	masculine	singular			165		accolgono	bloccano			acceptable	165	SS
objrel_that	il fratello che lo studente attrae evita le donne	masculine	singular	masculine	singular			166		attraggono	evitano			acceptable	166	SS
objrel_that	il fratello che lo studente ricorda ignora il ragazzo	masculine	singular	masculine	singular			167		ricordano	ignorano			acceptable	167	SS
objrel_that	il padre che il bambino ignora conosce gli attori	masculine	singular	masculine	singular			168		ignorano	conoscono			acceptable	168	SS
objrel_that	il padre che il bambino indica guarda i contadini	masculine	singular	masculine	singular			169		indicano	guardano			acceptable	169	SS
objrel_that	il padre che il bambino interrompe ferma l' uomo	masculine	singular	masculine	singular			170		interrompono	fermano			acceptable	170	SS
objrel_that	il padre che il contadino difende ignora la studentessa	masculine	singular	masculine	singular			171		difendono	ignorano			acceptable	171	SS
objrel_that	il padre che il contadino interrompe saluta la donna	masculine	singular	masculine	singular			172		interrompono	salutano			acceptable	172	SS
objrel_that	il padre che il contadino ricorda evita le studentesse	masculine	singular	masculine	singular			173		ricordano	evitano			acceptable	173	SS
objrel_that	il padre che il figlio ignora attrae i ragazzi	masculine	singular	masculine	singular			174		ignorano	attraggono			acceptable	174	SS
objrel_that	il padre che il figlio ignora guarda gli uomini	masculine	singular	masculine	singular			175		ignorano	guardano			acceptable	175	SS
objrel_that	il padre che il figlio ignora indica la studentessa	masculine	singular	masculine	singular			176		ignorano	indicano			acceptable	176	SS
objrel_that	il padre che il fratello critica ferma gli attori	masculine	singular	masculine	singular			177		criticano	fermano			acceptable	177	SS
objrel_that	il padre che il fratello ignora ricorda lo studente	masculine	singular	masculine	singular			178		ignorano	ricordano			acceptable	178	SS
objrel_that	il padre che il ragazzo ama saluta l' uomo	masculine	singular	masculine	singular			179		amano	salutano			acceptable	179	SS
objrel_that	il padre che l' amica incontra blocca il bambino	masculine	singular	feminine	singular			180		incontrano	bloccano			acceptable	180	SS
objrel_that	il padre che l' amica indica saluta la ragazza	masculine	singular	feminine	singular			181		indicano	salutano			acceptable	181	SS
objrel_that	il padre che l' amico ignora guarda le ragazze	masculine	singular	masculine	singular			182		ignorano	guardano			acceptable	182	SS
objrel_that	il padre che l' amico incontra interrompe la madre	masculine	singular	masculine	singular			183		incontrano	interrompono			acceptable	183	SS
objrel_that	il padre che l' attore critica ignora l' amica	masculine	singular	masculine	singular			184		criticano	ignorano			acceptable	184	SS
objrel_that	il padre che l' attore difende indica il figlio	masculine	singular	masculine	singular			185		difendono	indicano			acceptable	185	SS
objrel_that	il padre che l' attore interrompe incontra i ragazzi	masculine	singular	masculine	singular			186		interrompono	incontrano			acceptable	186	SS
objrel_that	il padre che l' attrice conosce saluta le bambine	masculine	singular	feminine	singular			187		conoscono	salutano			acceptable	187	SS
objrel_that	il padre che l' attrice incontra interrompe lo studente	masculine	singular	feminine	singular			188		incontrano	interrompono			acceptable	188	SS
objrel_that	il padre che l' attrice indica accoglie la contadina	masculine	singular	feminine	singular			189		indicano	accolgono			acceptable	189	SS
objrel_that	il padre che l' uomo conosce indica la figlia	masculine	singular	masculine	singular			190		conoscono	indicano			acceptable	190	SS
objrel_that	il padre che l' uomo indica incontra la figlia	masculine	singular	masculine	singular			191		indicano	incontrano			acceptable	191	SS
objrel_that	il padre che l' uomo indica ricorda la figlia	masculine	singular	masculine	singular			192		indicano	ricordano			acceptable	192	SS
objrel_that	il padre che la bambina attrae osserva le sorelle	masculine	singular	feminine	singular			193		attraggono	osservano			acceptable	193	SS
objrel_that	il padre che la bambina difende accoglie i ragazzi	masculine	singular	feminine	singular			194		difendono	accolgono			acceptable	194	SS
objrel_that	il padre che la bambina interrompe ricorda lo studente	masculine	singular	feminine	singular			195		interrompono	ricordano			acceptable	195	SS
objrel_that	il padre che la contadina ama osserva le donne	masculine	singular	feminine	singular			196		amano	osservano			acceptable	196	SS
objrel_that	il padre che la contadina evita guarda le bambine	masculine	singular	feminine	singular			197		evitano	guardano			acceptable	197	SS
objrel_that	il padre che la contadina ferma conosce le donne	masculine	singular	feminine	singular			198		fermano	conoscono			acceptable	198	SS
objrel_that	il padre che la donna accoglie saluta il bambino	masculine	singular	feminine	singular			199		accolgono	salutano			acceptable	199	SS
objrel_that	il padre che la donna conosce blocca le amiche	masculine	singular	feminine	singular			200		conoscono	bloccano			acceptable	200	SS
objrel_that	il padre che la donna critica ricorda il ragazzo	masculine	singular	feminine	singular			201		criticano	ricordano			acceptable	201	SS
objrel_that	il padre che la donna evita blocca l' attore	masculine	singular	feminine	singular			202		evitano	bloccano			acceptable	202	SS
objrel_that	il padre che la donna ricorda conosce le madri	masculine	singular	feminine	singular			203		ricordano	conoscono			acceptable	203	SS
objrel_that	il padre che la figlia attrae ferma il contadino	masculine	singular	feminine	singular			204		attraggono	fermano			acceptable	204	SS
objrel_that	il padre che la figlia blocca ama lo studente	masculine	singular	feminine	singular			205		bloccano	amano			acceptable	205	SS
objrel_that	il padre che la figlia critica blocca le donne	masculine	singular	feminine	singular			206		criticano	bloccano			acceptable	206	SS
objrel_that	il padre che la ragazza critica interrompe le madri	masculine	singular	feminine	singular			207		criticano	interrompono			acceptable	207	SS
objrel_that	il padre che la ragazza interrompe blocca la donna	masculine	singular	feminine	singular			208		interrompono	bloccano			acceptable	208	SS
objrel_that	il padre che la sorella critica ferma le bambine	masculine	singular	feminine	singular			209		criticano	fermano			acceptable	209	SS
objrel_that	il padre che la sorella difende indica le contadine	masculine	singular	feminine	singular			210		difendono	indicano			acceptable	210	SS
objrel_that	il padre che la studentessa accoglie critica il ragazzo	masculine	singular	feminine	singular			211		accolgono	criticano			acceptable	211	SS
objrel_that	il padre che la studentessa accoglie ricorda la bambina	masculine	singular	feminine	singular			212		accolgono	ricordano			acceptable	212	SS
objrel_that	il padre che la studentessa critica osserva le contadine	masculine	singular	feminine	singular			213		criticano	osservano			acceptable	213	SS
objrel_that	il padre che la studentessa incontra conosce la bambina	masculine	singular	feminine	singular			214		incontrano	conoscono			acceptable	214	SS
objrel_that	il padre che la studentessa osserva difende gli attori	masculine	singular	feminine	singular			215		osservano	difendono			acceptable	215	SS
objrel_that	il padre che la studentessa saluta critica gli uomini	masculine	singular	feminine	singular			216		salutano	criticano			acceptable	216	SS
objrel_that	il padre che la studentessa saluta osserva i bambini	masculine	singular	feminine	singular			217		salutano	osservano			acceptable	217	SS
objrel_that	il padre che lo studente attrae difende le amiche	masculine	singular	masculine	singular			218		attraggono	difendono			acceptable	218	SS
objrel_that	il ragazzo che il bambino accoglie attrae la studentessa	masculine	singular	masculine	singular			219		accolgono	attraggono			acceptable	219	SS
objrel_that	il ragazzo che il bambino conosce critica la sorella	masculine	singular	masculine	singular			220		conoscono	criticano			acceptable	220	SS
objrel_that	il ragazzo che il bambino difende indica il fratello	masculine	singular	masculine	singular			221		difendono	indicano			acceptable	221	SS
objrel_that	il ragazzo che il bambino evita conosce il padre	masculine	singular	masculine	singular			222		evitano	conoscono			acceptable	222	SS
objrel_that	il ragazzo che il bambino ferma interrompe le contadine	masculine	singular	masculine	singular			223		fermano	interrompono			acceptable	223	SS
objrel_that	il ragazzo che il bambino saluta indica il fratello	masculine	singular	masculine	singular			224		salutano	indicano			acceptable	224	SS
objrel_that	il ragazzo che il contadino blocca attrae l' uomo	masculine	singular	masculine	singular			225		bloccano	attraggono			acceptable	225	SS
