a_Sentence_Type	b_Sentence	c_GenderN1	d_NumN1	e_GenderN2	f_NumN2	g_GenderN3	h_NumN3	i_NumFraseOrigine	j_New_word	k_Verb1	l_Verb2	m_Element_changed	n_Old_word	o_Violation_Type	p_number	q_condition
objrel_that	lo studente che le figlie conoscono amica i bambini	masculine	singular	feminine	plural			3231	amica	conosce	ignorano	V2	ignora	verb_noun	127	SP
objrel_that	la ragazza che i figli amica ricorda la madre	feminine	singular	masculine	plural			1686	amica	conosce	ricordano	V1	conoscono	verb_noun	128	SP
objrel_that	la ragazza che i figli conoscono amica la madre	feminine	singular	masculine	plural			1686	amica	conosce	ricordano	V2	ricorda	verb_noun	129	SP
objrel_that	i figli che le donne amica ignorano il ragazzo	masculine	plural	feminine	plural			2161	amica	conosce	ignora	V1	conoscono	verb_noun	130	PP
objrel_that	il ragazzo che gli studenti amica interrompe gli attori	masculine	singular	masculine	plural			3632	amica	critica	interrompono	V1	criticano	verb_noun	131	SP
objrel_that	i bambini che i ragazzi criticano amica le sorelle	masculine	plural	masculine	plural			2618	amica	critica	guarda	V2	guardano	verb_noun	132	PP
objrel_that	gli attori che i bambini amica ignorano l' uomo	masculine	plural	masculine	plural			2528	amica	critica	ignora	V1	criticano	verb_noun	133	PP
objrel_that	la bambina che i figli difendono amica le contadine	feminine	singular	masculine	plural			1563	amica	difende	attraggono	V2	attrae	verb_noun	134	SP
objrel_that	il fratello che le ragazze amica attrae gli studenti	masculine	singular	feminine	plural			3085	amica	difende	attraggono	V1	difendono	verb_noun	135	SP
objrel_that	le attrici che le figlie difendono amica la contadina	feminine	plural	feminine	plural			42	amica	difende	attrae	V2	attraggono	verb_noun	136	PP
objrel_that	le sorelle che le bambine difendono amica i figli	feminine	plural	feminine	plural			205	amica	difende	attrae	V2	attraggono	verb_noun	137	PP
objrel_that	la sorella che i figli evitano amica gli uomini	feminine	singular	masculine	plural			1717	amica	evita	amano	V2	ama	verb_noun	138	SP
objrel_that	il padre che le studentesse evitano amica la figlia	masculine	singular	feminine	plural			3111	amica	evita	attraggono	V2	attrae	verb_noun	139	SP
objrel_that	la ragazza che i contadini amica indica i bambini	feminine	singular	masculine	plural			1684	amica	evita	indicano	V1	evitano	verb_noun	140	SP
objrel_that	il bambino che i figli amica interrompe i fratelli	masculine	singular	masculine	plural			3513	amica	evita	interrompono	V1	evitano	verb_noun	141	SP
objrel_that	i fratelli che le studentesse amica conoscono gli attori	masculine	plural	feminine	plural			2212	amica	evita	conosce	V1	evitano	verb_noun	142	PP
objrel_that	le madri che le bambine evitano amica le sorelle	feminine	plural	feminine	plural			159	amica	evita	guarda	V2	guardano	verb_noun	143	PP
objrel_that	il figlio che le ragazze amica critica la donna	masculine	singular	feminine	plural			3059	amica	ferma	criticano	V1	fermano	verb_noun	144	SP
objrel_that	lo studente che le contadine fermano amica l' amica	masculine	singular	feminine	plural			3223	amica	ferma	interrompono	V2	interrompe	verb_noun	145	SP
objrel_that	il bambino che le madri fermano amica l' attore	masculine	singular	feminine	plural			3012	amica	ferma	osservano	V2	osserva	verb_noun	146	SP
objrel_that	la sorella che le donne amica ricorda gli studenti	feminine	singular	feminine	plural			1217	amica	ferma	ricordano	V1	fermano	verb_noun	147	SP
objrel_that	gli uomini che i contadini amica guardano gli studenti	masculine	plural	masculine	plural			2590	amica	ferma	guarda	V1	fermano	verb_noun	148	PP
objrel_that	le bambine che le sorelle fermano amica la madre	feminine	plural	feminine	plural			82	amica	ferma	ignora	V2	ignorano	verb_noun	149	PP
objrel_that	i ragazzi che i padri fermano amica le donne	masculine	plural	masculine	plural			2749	amica	ferma	ignora	V2	ignorano	verb_noun	150	PP
objrel_that	il fratello che le bambine guardano amica le attrici	masculine	singular	feminine	plural			3074	amica	guarda	evitano	V2	evita	verb_noun	151	SP
objrel_that	la donna che le madri guardano amica gli uomini	feminine	singular	feminine	plural			1122	amica	guarda	interrompono	V2	interrompe	verb_noun	152	SP
objrel_that	il ragazzo che i fratelli amica osserva la contadina	masculine	singular	masculine	plural			3647	amica	guarda	osservano	V1	guardano	verb_noun	153	SP
objrel_that	la ragazza che le figlie guardano amica la madre	feminine	singular	feminine	plural			1193	amica	guarda	ricordano	V2	ricorda	verb_noun	154	SP
objrel_that	le donne che le figlie amica interrompono gli amici	feminine	plural	feminine	plural			120	amica	guarda	interrompe	V1	guardano	verb_noun	155	PP
objrel_that	i fratelli che gli uomini amica bloccano i bambini	masculine	plural	masculine	plural			2680	amica	ignora	blocca	V1	ignorano	verb_noun	156	PP
objrel_that	le ragazze che le contadine amica criticano le madri	feminine	plural	feminine	plural			190	amica	ignora	critica	V1	ignorano	verb_noun	157	PP
objrel_that	i fratelli che le contadine amica difendono la donna	masculine	plural	feminine	plural			2196	amica	ignora	difende	V1	ignorano	verb_noun	158	PP
objrel_that	i padri che i contadini ignorano amica l' amico	masculine	plural	masculine	plural			2715	amica	ignora	difende	V2	difendono	verb_noun	159	PP
objrel_that	il contadino che i figli amica attrae i bambini	masculine	singular	masculine	plural			3540	amica	incontra	attraggono	V1	incontrano	verb_noun	160	SP
objrel_that	la figlia che le ragazze incontrano amica la contadina	feminine	singular	feminine	plural			1146	amica	incontra	bloccano	V2	blocca	verb_noun	161	SP
objrel_that	l' attore che le bambine incontrano amica l' amica	masculine	singular	feminine	plural			3172	amica	incontra	criticano	V2	critica	verb_noun	162	SP
objrel_that	le contadine che le figlie amica ignorano l' amica	feminine	plural	feminine	plural			97	amica	incontra	ignora	V1	incontrano	verb_noun	163	PP
objrel_that	il padre che gli uomini indicano amica la studentessa	masculine	singular	masculine	plural			3612	amica	indica	criticano	V2	critica	verb_noun	164	SP
objrel_that	la contadina che le sorelle indicano amica il fratello	feminine	singular	feminine	plural			1102	amica	indica	osservano	V2	osserva	verb_noun	165	SP
objrel_that	la figlia che i ragazzi indicano amica il padre	feminine	singular	masculine	plural			1648	amica	indica	salutano	V2	saluta	verb_noun	166	SP
objrel_that	i contadini che le studentesse amica amano le figlie	masculine	plural	feminine	plural			2144	amica	indica	ama	V1	indicano	verb_noun	167	PP
objrel_that	i padri che i contadini amica interrompono le donne	masculine	plural	masculine	plural			2717	amica	indica	interrompe	V1	indicano	verb_noun	168	PP
objrel_that	i padri che le bambine amica salutano la figlia	masculine	plural	feminine	plural			2220	amica	indica	saluta	V1	indicano	verb_noun	169	PP
objrel_that	i padri che le bambine indicano amica la figlia	masculine	plural	feminine	plural			2220	amica	indica	saluta	V2	salutano	verb_noun	170	PP
objrel_that	l' attrice che le figlie interrompono amica la studentessa	feminine	singular	feminine	plural			1036	amica	interrompe	evitano	V2	evita	verb_noun	171	SP
objrel_that	la studentessa che le contadine interrompono amica le amiche	feminine	singular	feminine	plural			1239	amica	interrompe	ricordano	V2	ricorda	verb_noun	172	SP
objrel_that	il ragazzo che i fratelli osservano amica la contadina	masculine	singular	masculine	plural			3648	amica	osserva	bloccano	V2	blocca	verb_noun	173	SP
objrel_that	l' attrice che gli uomini amica difende la madre	feminine	singular	masculine	plural			1530	amica	osserva	difendono	V1	osservano	verb_noun	174	SP
objrel_that	la sorella che le attrici amica guarda l' amico	feminine	singular	feminine	plural			1209	amica	osserva	guardano	V1	osservano	verb_noun	175	SP
objrel_that	la bambina che le studentesse amica ricorda la madre	feminine	singular	feminine	plural			1076	amica	osserva	ricordano	V1	osservano	verb_noun	176	SP
objrel_that	le figlie che gli attori amica difendono le donne	feminine	plural	masculine	plural			616	amica	osserva	difende	V1	osservano	verb_noun	177	PP
objrel_that	i figli che le bambine amica difendono le madri	masculine	plural	feminine	plural			2155	amica	osserva	difende	V1	osservano	verb_noun	178	PP
objrel_that	il figlio che le madri amica accoglie i bambini	masculine	singular	feminine	plural			3057	amica	ricorda	accolgono	V1	ricordano	verb_noun	179	SP
objrel_that	la bambina che i figli ricordano amica la sorella	feminine	singular	masculine	plural			1568	amica	ricorda	ignorano	V2	ignora	verb_noun	180	SP
objrel_that	il ragazzo che le madri ricordano amica le sorelle	masculine	singular	feminine	plural			3129	amica	ricorda	indicano	V2	indica	verb_noun	181	SP
objrel_that	il figlio che i contadini amica interrompe la madre	masculine	singular	masculine	plural			3569	amica	ricorda	interrompono	V1	ricordano	verb_noun	182	SP
objrel_that	le donne che gli studenti ricordano amica i fratelli	feminine	plural	masculine	plural			599	amica	ricorda	conosce	V2	conoscono	verb_noun	183	PP
objrel_that	i bambini che le studentesse ricordano amica il contadino	masculine	plural	feminine	plural			2116	amica	ricorda	difende	V2	difendono	verb_noun	184	PP
objrel_that	il figlio che le attrici salutano amica la donna	masculine	singular	feminine	plural			3044	amica	saluta	attraggono	V2	attrae	verb_noun	185	SP
objrel_that	lo studente che le contadine amica guarda la ragazza	masculine	singular	feminine	plural			3227	amica	saluta	guardano	V1	salutano	verb_noun	186	SP
objrel_that	le attrici che le madri salutano amica la ragazza	feminine	plural	feminine	plural			50	amica	saluta	blocca	V2	bloccano	verb_noun	187	PP
objrel_that	i figli che le madri salutano amica l' attrice	masculine	plural	feminine	plural			2165	amica	saluta	critica	V2	criticano	verb_noun	188	PP
objrel_that	la figlia che il padre amiche ama gli studenti	feminine	singular	masculine	singular			1870	amiche	accolgono	amano	V1	accoglie	verb_noun	189	SS
objrel_that	la figlia che il padre accoglie amiche gli studenti	feminine	singular	masculine	singular			1870	amiche	accolgono	amano	V2	ama	verb_noun	190	SS
