a_Sentence_Type	b_Sentence	c_GenderN1	d_NumN1	e_GenderN2	f_NumN2	g_GenderN3	h_NumN3	i_NumFraseOrigine	j_New_word	k_Verb1	l_Verb2	m_Element_changed	n_Old_word	o_Violation_Type	p_number	q_condition
objrel_that	l' antipatia che la madre critica ignora l' attrice	feminine	singular	feminine	singular			1307	antipatia	criticano	ignorano	N1	la bambina	abstract	62	SS
objrel_that	l' antipatia che la ragazza ferma blocca il fratello	feminine	singular	feminine	singular			1312	antipatia	fermano	bloccano	N1	la bambina	abstract	63	SS
objrel_that	l' antipatia che la studentessa attrae blocca l' amico	feminine	singular	feminine	singular			1317	antipatia	attraggono	bloccano	N1	la bambina	abstract	64	SS
objrel_that	l' antipatia che l' amica guarda ignora gli uomini	feminine	singular	feminine	singular			1322	antipatia	guardano	ignorano	N1	la contadina	abstract	65	SS
objrel_that	l' antipatia che l' attrice evita ignora le amiche	feminine	singular	feminine	singular			1327	antipatia	evitano	ignorano	N1	la contadina	abstract	66	SS
objrel_that	l' antipatia che la bambina indica conosce la studentessa	feminine	singular	feminine	singular			1332	antipatia	indicano	conoscono	N1	la contadina	abstract	67	SS
objrel_that	l' antipatia che la figlia attrae critica i ragazzi	feminine	singular	feminine	singular			1337	antipatia	attraggono	criticano	N1	la contadina	abstract	68	SS
objrel_that	l' antipatia che la madre difende accoglie l' uomo	feminine	singular	feminine	singular			1342	antipatia	difendono	accolgono	N1	la contadina	abstract	69	SS
objrel_that	l' antipatia che la sorella evita attrae le donne	feminine	singular	feminine	singular			1347	antipatia	evitano	attraggono	N1	la contadina	abstract	70	SS
objrel_that	l' antipatia che l' amica ignora saluta gli uomini	feminine	singular	feminine	singular			1352	antipatia	ignorano	salutano	N1	la donna	abstract	71	SS
objrel_that	l' antipatia che la bambina ignora osserva le madri	feminine	singular	feminine	singular			1357	antipatia	ignorano	osservano	N1	la donna	abstract	72	SS
objrel_that	l' antipatia che la contadina indica evita gli studenti	feminine	singular	feminine	singular			1362	antipatia	indicano	evitano	N1	la donna	abstract	73	SS
objrel_that	l' antipatia che la ragazza conosce difende il fratello	feminine	singular	feminine	singular			1367	antipatia	conoscono	difendono	N1	la donna	abstract	74	SS
objrel_that	l' antipatia che la sorella interrompe guarda l' attrice	feminine	singular	feminine	singular			1372	antipatia	interrompono	guardano	N1	la donna	abstract	75	SS
objrel_that	l' antipatia che l' amica evita interrompe la studentessa	feminine	singular	feminine	singular			1377	antipatia	evitano	interrompono	N1	la figlia	abstract	76	SS
objrel_that	l' antipatia che la bambina accoglie interrompe i contadini	feminine	singular	feminine	singular			1382	antipatia	accolgono	interrompono	N1	la figlia	abstract	77	SS
objrel_that	l' antipatia che la contadina ama guarda i ragazzi	feminine	singular	feminine	singular			1387	antipatia	amano	guardano	N1	la figlia	abstract	78	SS
objrel_that	l' antipatia che la donna difende attrae le studentesse	feminine	singular	feminine	singular			1392	antipatia	difendono	attraggono	N1	la figlia	abstract	79	SS
objrel_that	l' antipatia che la madre evita difende l' amico	feminine	singular	feminine	singular			1397	antipatia	evitano	difendono	N1	la figlia	abstract	80	SS
objrel_that	l' antipatia che la ragazza incontra accoglie gli attori	feminine	singular	feminine	singular			1402	antipatia	incontrano	accolgono	N1	la figlia	abstract	81	SS
objrel_that	l' antipatia che l' amica incontra accoglie l' uomo	feminine	singular	feminine	singular			1407	antipatia	incontrano	accolgono	N1	la madre	abstract	82	SS
objrel_that	l' antipatia che l' attrice attrae saluta le ragazze	feminine	singular	feminine	singular			1412	antipatia	attraggono	salutano	N1	la madre	abstract	83	SS
objrel_that	l' antipatia che la bambina ricorda conosce le attrici	feminine	singular	feminine	singular			1417	antipatia	ricordano	conoscono	N1	la madre	abstract	84	SS
objrel_that	l' antipatia che la donna saluta incontra i bambini	feminine	singular	feminine	singular			1422	antipatia	salutano	incontrano	N1	la madre	abstract	85	SS
objrel_that	l' antipatia che la sorella incontra ferma i contadini	feminine	singular	feminine	singular			1427	antipatia	incontrano	fermano	N1	la madre	abstract	86	SS
objrel_that	l' antipatia che la studentessa ignora accoglie l' uomo	feminine	singular	feminine	singular			1432	antipatia	ignorano	accolgono	N1	la madre	abstract	87	SS
objrel_that	l' antipatia che l' attrice interrompe blocca le bambine	feminine	singular	feminine	singular			1437	antipatia	interrompono	bloccano	N1	la ragazza	abstract	88	SS
objrel_that	l' antipatia che la bambina ricorda ama le contadine	feminine	singular	feminine	singular			1442	antipatia	ricordano	amano	N1	la ragazza	abstract	89	SS
objrel_that	l' antipatia che la madre critica accoglie i figli	feminine	singular	feminine	singular			1447	antipatia	criticano	accolgono	N1	la ragazza	abstract	90	SS
objrel_that	l' antipatia che la sorella osserva accoglie la madre	feminine	singular	feminine	singular			1452	antipatia	osservano	accolgono	N1	la ragazza	abstract	91	SS
objrel_that	l' antipatia che l' amica blocca conosce i padri	feminine	singular	feminine	singular			1457	antipatia	bloccano	conoscono	N1	la sorella	abstract	92	SS
objrel_that	l' antipatia che la donna conosce ama la madre	feminine	singular	feminine	singular			1462	antipatia	conoscono	amano	N1	la sorella	abstract	93	SS
objrel_that	l' antipatia che la madre evita saluta l' uomo	feminine	singular	feminine	singular			1467	antipatia	evitano	salutano	N1	la sorella	abstract	94	SS
objrel_that	l' antipatia che la studentessa ama difende la donna	feminine	singular	feminine	singular			1472	antipatia	amano	difendono	N1	la sorella	abstract	95	SS
objrel_that	l' antipatia che l' attrice ama guarda la ragazza	feminine	singular	feminine	singular			1477	antipatia	amano	guardano	N1	la studentessa	abstract	96	SS
objrel_that	l' antipatia che la bambina conosce ignora le ragazze	feminine	singular	feminine	singular			1482	antipatia	conoscono	ignorano	N1	la studentessa	abstract	97	SS
objrel_that	l' antipatia che la contadina ignora guarda l' attrice	feminine	singular	feminine	singular			1487	antipatia	ignorano	guardano	N1	la studentessa	abstract	98	SS
objrel_that	l' antipatia che la figlia evita ricorda la bambina	feminine	singular	feminine	singular			1492	antipatia	evitano	ricordano	N1	la studentessa	abstract	99	SS
objrel_that	l' antipatia che la ragazza guarda ferma l' amica	feminine	singular	feminine	singular			1497	antipatia	guardano	fermano	N1	la studentessa	abstract	100	SS
objrel_that	l' antipatia che gli attori ricordano guarda i padri	feminine	singular	masculine	plural			1502	antipatia	ricorda	guardano	N1	l' amica	abstract	101	SP
objrel_that	l' antipatia che i contadini bloccano ama le donne	feminine	singular	masculine	plural			1507	antipatia	blocca	amano	N1	l' amica	abstract	102	SP
objrel_that	l' antipatia che i figli amano ignora le madri	feminine	singular	masculine	plural			1512	antipatia	ama	ignorano	N1	l' amica	abstract	103	SP
objrel_that	l' antipatia che i fratelli criticano accoglie le figlie	feminine	singular	masculine	plural			1517	antipatia	critica	accolgono	N1	l' amica	abstract	104	SP
objrel_that	l' antipatia che i ragazzi criticano ferma la sorella	feminine	singular	masculine	plural			1522	antipatia	critica	fermano	N1	l' amica	abstract	105	SP
objrel_that	l' antipatia che gli studenti evitano ferma la sorella	feminine	singular	masculine	plural			1527	antipatia	evita	fermano	N1	l' attrice	abstract	106	SP
objrel_that	l' antipatia che i bambini fermano attrae le amiche	feminine	singular	masculine	plural			1532	antipatia	ferma	attraggono	N1	l' attrice	abstract	107	SP
objrel_that	l' antipatia che i figli fermano blocca il contadino	feminine	singular	masculine	plural			1537	antipatia	ferma	bloccano	N1	l' attrice	abstract	108	SP
objrel_that	l' antipatia che i ragazzi osservano ama il contadino	feminine	singular	masculine	plural			1542	antipatia	osserva	amano	N1	l' attrice	abstract	109	SP
objrel_that	l' antipatia che gli attori bloccano saluta la donna	feminine	singular	masculine	plural			1547	antipatia	blocca	salutano	N1	la bambina	abstract	110	SP
objrel_that	l' antipatia che gli studenti evitano blocca i padri	feminine	singular	masculine	plural			1552	antipatia	evita	bloccano	N1	la bambina	abstract	111	SP
objrel_that	l' antipatia che gli uomini guardano osserva i padri	feminine	singular	masculine	plural			1557	antipatia	guarda	osservano	N1	la bambina	abstract	112	SP
objrel_that	l' antipatia che i figli conoscono interrompe l' amica	feminine	singular	masculine	plural			1562	antipatia	conosce	interrompono	N1	la bambina	abstract	113	SP
objrel_that	l' antipatia che i figli ricordano ama gli studenti	feminine	singular	masculine	plural			1567	antipatia	ricorda	amano	N1	la bambina	abstract	114	SP
objrel_that	l' antipatia che i ragazzi criticano difende il contadino	feminine	singular	masculine	plural			1572	antipatia	critica	difendono	N1	la bambina	abstract	115	SP
objrel_that	l' antipatia che gli attori bloccano ferma gli studenti	feminine	singular	masculine	plural			1577	antipatia	blocca	fermano	N1	la contadina	abstract	116	SP
objrel_that	l' antipatia che gli uomini difendono ama la bambina	feminine	singular	masculine	plural			1582	antipatia	difende	amano	N1	la contadina	abstract	117	SP
objrel_that	l' antipatia che i padri accolgono critica il fratello	feminine	singular	masculine	plural			1587	antipatia	accoglie	criticano	N1	la contadina	abstract	118	SP
objrel_that	l' antipatia che gli amici indicano ferma il padre	feminine	singular	masculine	plural			1592	antipatia	indica	fermano	N1	la donna	abstract	119	SP
objrel_that	l' antipatia che i bambini criticano guarda la madre	feminine	singular	masculine	plural			1597	antipatia	critica	guardano	N1	la donna	abstract	120	SP
objrel_that	l' antipatia che i figli attraggono ama gli studenti	feminine	singular	masculine	plural			1602	antipatia	attrae	amano	N1	la donna	abstract	121	SP
objrel_that	l' antipatia che i fratelli ignorano osserva i bambini	feminine	singular	masculine	plural			1607	antipatia	ignora	osservano	N1	la donna	abstract	122	SP
objrel_that	l' antipatia che i padri criticano ferma le contadine	feminine	singular	masculine	plural			1612	antipatia	critica	fermano	N1	la donna	abstract	123	SP
objrel_that	l' antipatia che gli amici criticano incontra la ragazza	feminine	singular	masculine	plural			1617	antipatia	critica	incontrano	N1	la figlia	abstract	124	SP
objrel_that	l' antipatia che gli studenti conoscono ignora l' amica	feminine	singular	masculine	plural			1622	antipatia	conosce	ignorano	N1	la figlia	abstract	125	SP
objrel_that	l' antipatia che gli studenti indicano osserva le contadine	feminine	singular	masculine	plural			1627	antipatia	indica	osservano	N1	la figlia	abstract	126	SP
objrel_that	l' antipatia che i bambini salutano interrompe l' attrice	feminine	singular	masculine	plural			1632	antipatia	saluta	interrompono	N1	la figlia	abstract	127	SP
objrel_that	l' antipatia che i contadini salutano indica la madre	feminine	singular	masculine	plural			1637	antipatia	saluta	indicano	N1	la figlia	abstract	128	SP
objrel_that	l' antipatia che i padri bloccano accoglie il fratello	feminine	singular	masculine	plural			1642	antipatia	blocca	accolgono	N1	la figlia	abstract	129	SP
objrel_that	l' antipatia che i padri ricordano ferma la ragazza	feminine	singular	masculine	plural			1647	antipatia	ricorda	fermano	N1	la figlia	abstract	130	SP
objrel_that	l' antipatia che gli amici interrompono saluta gli uomini	feminine	singular	masculine	plural			1652	antipatia	interrompe	salutano	N1	la madre	abstract	131	SP
objrel_that	l' antipatia che gli studenti amano difende le figlie	feminine	singular	masculine	plural			1657	antipatia	ama	difendono	N1	la madre	abstract	132	SP
objrel_that	l' antipatia che gli uomini ricordano attrae la ragazza	feminine	singular	masculine	plural			1662	antipatia	ricorda	attraggono	N1	la madre	abstract	133	SP
objrel_that	l' antipatia che i figli incontrano evita la bambina	feminine	singular	masculine	plural			1667	antipatia	incontra	evitano	N1	la madre	abstract	134	SP
objrel_that	l' antipatia che gli attori accolgono evita la donna	feminine	singular	masculine	plural			1672	antipatia	accoglie	evitano	N1	la ragazza	abstract	135	SP
objrel_that	l' antipatia che gli uomini accolgono evita gli amici	feminine	singular	masculine	plural			1677	antipatia	accoglie	evitano	N1	la ragazza	abstract	136	SP
objrel_that	l' antipatia che i bambini interrompono incontra il fratello	feminine	singular	masculine	plural			1682	antipatia	interrompe	incontrano	N1	la ragazza	abstract	137	SP
objrel_that	l' antipatia che i figli osservano guarda la bambina	feminine	singular	masculine	plural			1687	antipatia	osserva	guardano	N1	la ragazza	abstract	138	SP
objrel_that	l' antipatia che i padri evitano osserva il contadino	feminine	singular	masculine	plural			1692	antipatia	evita	osservano	N1	la ragazza	abstract	139	SP
objrel_that	l' antipatia che gli amici fermano blocca i ragazzi	feminine	singular	masculine	plural			1697	antipatia	ferma	bloccano	N1	la sorella	abstract	140	SP
objrel_that	l' antipatia che gli attori ignorano osserva le contadine	feminine	singular	masculine	plural			1702	antipatia	ignora	osservano	N1	la sorella	abstract	141	SP
objrel_that	l' antipatia che gli studenti guardano interrompe i contadini	feminine	singular	masculine	plural			1707	antipatia	guarda	interrompono	N1	la sorella	abstract	142	SP
objrel_that	l' antipatia che i bambini attraggono guarda i ragazzi	feminine	singular	masculine	plural			1712	antipatia	attrae	guardano	N1	la sorella	abstract	143	SP
objrel_that	l' antipatia che i figli evitano ama gli uomini	feminine	singular	masculine	plural			1717	antipatia	evita	amano	N1	la sorella	abstract	144	SP
objrel_that	l' antipatia che i figli ricordano conosce la ragazza	feminine	singular	masculine	plural			1722	antipatia	ricorda	conoscono	N1	la sorella	abstract	145	SP
objrel_that	l' antipatia che gli amici accolgono difende le madri	feminine	singular	masculine	plural			1727	antipatia	accoglie	difendono	N1	la studentessa	abstract	146	SP
objrel_that	l' antipatia che i bambini accolgono ferma le ragazze	feminine	singular	masculine	plural			1732	antipatia	accoglie	fermano	N1	la studentessa	abstract	147	SP
objrel_that	l' antipatia che i contadini conoscono ricorda la bambina	feminine	singular	masculine	plural			1737	antipatia	conosce	ricordano	N1	la studentessa	abstract	148	SP
objrel_that	l' antipatia che i fratelli conoscono attrae i ragazzi	feminine	singular	masculine	plural			1742	antipatia	conosce	attraggono	N1	la studentessa	abstract	149	SP
objrel_that	l' antipatia che i padri indicano saluta le sorelle	feminine	singular	masculine	plural			1747	antipatia	indica	salutano	N1	la studentessa	abstract	150	SP
objrel_that	l' antipatia che il bambino indica ferma la donna	feminine	singular	masculine	singular			1752	antipatia	indicano	fermano	N1	l' amica	abstract	151	SS
objrel_that	l' antipatia che il ragazzo difende ricorda l' attrice	feminine	singular	masculine	singular			1757	antipatia	difendono	ricordano	N1	l' amica	abstract	152	SS
objrel_that	l' antipatia che l' uomo ferma ignora le figlie	feminine	singular	masculine	singular			1762	antipatia	fermano	ignorano	N1	l' amica	abstract	153	SS
objrel_that	l' antipatia che il bambino ama blocca la figlia	feminine	singular	masculine	singular			1767	antipatia	amano	bloccano	N1	l' attrice	abstract	154	SS
objrel_that	l' antipatia che il figlio critica indica l' amica	feminine	singular	masculine	singular			1772	antipatia	criticano	indicano	N1	l' attrice	abstract	155	SS
objrel_that	l' antipatia che il fratello interrompe guarda le studentesse	feminine	singular	masculine	singular			1777	antipatia	interrompono	guardano	N1	l' attrice	abstract	156	SS
objrel_that	l' antipatia che il padre conosce saluta la sorella	feminine	singular	masculine	singular			1782	antipatia	conoscono	salutano	N1	l' attrice	abstract	157	SS
objrel_that	l' antipatia che il ragazzo indica conosce l' amica	feminine	singular	masculine	singular			1787	antipatia	indicano	conoscono	N1	l' attrice	abstract	158	SS
objrel_that	l' antipatia che l' uomo accoglie conosce i bambini	feminine	singular	masculine	singular			1792	antipatia	accolgono	conoscono	N1	l' attrice	abstract	159	SS
objrel_that	l' antipatia che il contadino blocca osserva la madre	feminine	singular	masculine	singular			1797	antipatia	bloccano	osservano	N1	la bambina	abstract	160	SS
objrel_that	l' antipatia che il figlio ferma blocca il ragazzo	feminine	singular	masculine	singular			1802	antipatia	fermano	bloccano	N1	la bambina	abstract	161	SS
objrel_that	l' antipatia che il fratello interrompe conosce la figlia	feminine	singular	masculine	singular			1807	antipatia	interrompono	conoscono	N1	la bambina	abstract	162	SS
objrel_that	l' antipatia che l' attore accoglie conosce i padri	feminine	singular	masculine	singular			1812	antipatia	accolgono	conoscono	N1	la bambina	abstract	163	SS
objrel_that	l' antipatia che lo studente ricorda interrompe gli attori	feminine	singular	masculine	singular			1817	antipatia	ricordano	interrompono	N1	la bambina	abstract	164	SS
objrel_that	l' antipatia che il figlio ferma evita l' amica	feminine	singular	masculine	singular			1822	antipatia	fermano	evitano	N1	la contadina	abstract	165	SS
objrel_that	l' antipatia che il padre attrae ricorda le ragazze	feminine	singular	masculine	singular			1827	antipatia	attraggono	ricordano	N1	la contadina	abstract	166	SS
objrel_that	l' antipatia che l' amico accoglie critica lo studente	feminine	singular	masculine	singular			1832	antipatia	accolgono	criticano	N1	la contadina	abstract	167	SS
objrel_that	l' antipatia che l' attore guarda saluta il ragazzo	feminine	singular	masculine	singular			1837	antipatia	guardano	salutano	N1	la contadina	abstract	168	SS
objrel_that	l' antipatia che lo studente osserva accoglie le madri	feminine	singular	masculine	singular			1842	antipatia	osservano	accolgono	N1	la contadina	abstract	169	SS
objrel_that	l' antipatia che il bambino osserva saluta i contadini	feminine	singular	masculine	singular			1847	antipatia	osservano	salutano	N1	la donna	abstract	170	SS
objrel_that	l' antipatia che il figlio blocca ricorda lo studente	feminine	singular	masculine	singular			1852	antipatia	bloccano	ricordano	N1	la donna	abstract	171	SS
objrel_that	l' antipatia che il padre critica accoglie i fratelli	feminine	singular	masculine	singular			1857	antipatia	criticano	accolgono	N1	la donna	abstract	172	SS
objrel_that	l' antipatia che lo studente blocca ferma la contadina	feminine	singular	masculine	singular			1862	antipatia	bloccano	fermano	N1	la donna	abstract	173	SS
objrel_that	l' antipatia che il contadino osserva ferma l' uomo	feminine	singular	masculine	singular			1867	antipatia	osservano	fermano	N1	la figlia	abstract	174	SS
objrel_that	l' antipatia che il ragazzo difende ama i contadini	feminine	singular	masculine	singular			1872	antipatia	difendono	amano	N1	la figlia	abstract	175	SS
objrel_that	l' antipatia che l' amico interrompe ricorda la bambina	feminine	singular	masculine	singular			1877	antipatia	interrompono	ricordano	N1	la figlia	abstract	176	SS
objrel_that	l' antipatia che l' uomo conosce ricorda il fratello	feminine	singular	masculine	singular			1882	antipatia	conoscono	ricordano	N1	la figlia	abstract	177	SS
objrel_that	l' antipatia che il bambino incontra ricorda lo studente	feminine	singular	masculine	singular			1887	antipatia	incontrano	ricordano	N1	la madre	abstract	178	SS
objrel_that	l' antipatia che il figlio evita ignora lo studente	feminine	singular	masculine	singular			1892	antipatia	evitano	ignorano	N1	la madre	abstract	179	SS
objrel_that	l' antipatia che il ragazzo critica ama la donna	feminine	singular	masculine	singular			1897	antipatia	criticano	amano	N1	la madre	abstract	180	SS
