a_Sentence_Type	b_Sentence	c_GenderN1	d_NumN1	e_GenderN2	f_NumN2	g_GenderN3	h_NumN3	i_NumFraseOrigine	j_New_word	k_Verb1	l_Verb2	m_Element_changed	n_Old_word	o_Violation_Type	p_number	q_condition
objrel_nounpp	l' antipatia che le figlie accanto al contadino evitano indica i bambini	feminine	singular	feminine	plural	masculine	singular	1242	antipatia	evita	indicano	N1	lamadre	abstract	35	SPS
objrel_nounpp	l' antipatia che le amiche davanti al bambino guardano ferma lo studente	feminine	singular	feminine	plural	masculine	singular	1251	antipatia	guarda	fermano	N1	lasorella	abstract	36	SPS
objrel_nounpp	l' antipatia che le amiche davanti all' uomo ricordano indica le donne	feminine	singular	feminine	plural	masculine	singular	1253	antipatia	ricorda	indicano	N1	lasorella	abstract	37	SPS
objrel_nounpp	l' antipatia che le ragazze accanto al padre ignorano saluta il bambino	feminine	singular	feminine	plural	masculine	singular	1255	antipatia	ignora	salutano	N1	lasorella	abstract	38	SPS
objrel_nounpp	l' antipatia che le donne accanto al bambino attraggono ricorda l' uomo	feminine	singular	feminine	plural	masculine	singular	1258	antipatia	attrae	ricordano	N1	lastudentessa	abstract	39	SPS
objrel_nounpp	l' antipatia che la studentessa davanti alle attrici ama critica le bambine	feminine	singular	feminine	singular	feminine	plural	1278	antipatia	amano	criticano	N1	lacontadina	abstract	40	SSP
objrel_nounpp	l' antipatia che la madre accanto alle amiche difende osserva la contadina	feminine	singular	feminine	singular	feminine	plural	1285	antipatia	difendono	osservano	N1	ladonna	abstract	41	SSP
objrel_nounpp	l' antipatia che la ragazza accanto alle amiche saluta attrae la madre	feminine	singular	feminine	singular	feminine	plural	1287	antipatia	salutano	attraggono	N1	ladonna	abstract	42	SSP
objrel_nounpp	l' antipatia che l' amica accanto alle donne ama ricorda il contadino	feminine	singular	feminine	singular	feminine	plural	1289	antipatia	amano	ricordano	N1	lafiglia	abstract	43	SSP
objrel_nounpp	l' antipatia che la ragazza davanti alle bambine attrae interrompe gli amici	feminine	singular	feminine	singular	feminine	plural	1294	antipatia	attraggono	interrompono	N1	lafiglia	abstract	44	SSP
objrel_nounpp	l' antipatia che la sorella davanti alle studentesse incontra guarda i ragazzi	feminine	singular	feminine	singular	feminine	plural	1302	antipatia	incontrano	guardano	N1	lamadre	abstract	45	SSP
objrel_nounpp	l' antipatia che la sorella vicino alle ragazze ama ferma gli uomini	feminine	singular	feminine	singular	feminine	plural	1303	antipatia	amano	fermano	N1	lamadre	abstract	46	SSP
objrel_nounpp	l' antipatia che la madre vicino alle studentesse saluta osserva le figlie	feminine	singular	feminine	singular	feminine	plural	1311	antipatia	salutano	osservano	N1	laragazza	abstract	47	SSP
objrel_nounpp	l' antipatia che la ragazza accanto alle studentesse conosce interrompe la figlia	feminine	singular	feminine	singular	feminine	plural	1316	antipatia	conoscono	interrompono	N1	lasorella	abstract	48	SSP
objrel_nounpp	l' antipatia che l' attrice vicino alle sorelle attrae saluta il figlio	feminine	singular	feminine	singular	feminine	plural	1318	antipatia	attraggono	salutano	N1	lastudentessa	abstract	49	SSP
objrel_nounpp	l' antipatia che la figlia dietro alle ragazze blocca ama l' attore	feminine	singular	feminine	singular	feminine	plural	1320	antipatia	bloccano	amano	N1	lastudentessa	abstract	50	SSP
objrel_nounpp	l' antipatia che l' amica vicino alla figlia blocca interrompe i fratelli	feminine	singular	feminine	singular	feminine	singular	1330	antipatia	bloccano	interrompono	N1	l'attrice	abstract	51	SSS
objrel_nounpp	l' antipatia che la sorella vicino all' attrice ignora blocca i padri	feminine	singular	feminine	singular	feminine	singular	1342	antipatia	ignorano	bloccano	N1	labambina	abstract	52	SSS
objrel_nounpp	l' antipatia che l' attrice accanto alla bambina evita incontra i ragazzi	feminine	singular	feminine	singular	feminine	singular	1344	antipatia	evitano	incontrano	N1	lacontadina	abstract	53	SSS
objrel_nounpp	l' antipatia che l' amica vicino alla madre ricorda attrae il figlio	feminine	singular	feminine	singular	feminine	singular	1348	antipatia	ricordano	attraggono	N1	ladonna	abstract	54	SSS
objrel_nounpp	l' antipatia che la contadina dietro all' amica guarda difende la sorella	feminine	singular	feminine	singular	feminine	singular	1350	antipatia	guardano	difendono	N1	ladonna	abstract	55	SSS
objrel_nounpp	l' antipatia che la studentessa davanti alla ragazza ferma ignora le amiche	feminine	singular	feminine	singular	feminine	singular	1354	antipatia	fermano	ignorano	N1	ladonna	abstract	56	SSS
objrel_nounpp	l' antipatia che la contadina accanto all' attrice accoglie indica l' uomo	feminine	singular	feminine	singular	feminine	singular	1356	antipatia	accolgono	indicano	N1	lafiglia	abstract	57	SSS
objrel_nounpp	l' antipatia che l' attrice accanto alla bambina ricorda indica la studentessa	feminine	singular	feminine	singular	feminine	singular	1362	antipatia	ricordano	indicano	N1	lamadre	abstract	58	SSS
objrel_nounpp	l' antipatia che l' attrice davanti alla sorella difende osserva le studentesse	feminine	singular	feminine	singular	feminine	singular	1363	antipatia	difendono	osservano	N1	lamadre	abstract	59	SSS
objrel_nounpp	l' antipatia che la donna vicino alla contadina saluta attrae l' amico	feminine	singular	feminine	singular	feminine	singular	1367	antipatia	salutano	attraggono	N1	lamadre	abstract	60	SSS
objrel_nounpp	l' antipatia che la figlia dietro all' amica critica blocca il contadino	feminine	singular	feminine	singular	feminine	singular	1376	antipatia	criticano	bloccano	N1	laragazza	abstract	61	SSS
objrel_nounpp	l' antipatia che la contadina accanto alla donna evita attrae i padri	feminine	singular	feminine	singular	feminine	singular	1383	antipatia	evitano	attraggono	N1	lastudentessa	abstract	62	SSS
objrel_nounpp	l' antipatia che la sorella dietro all' amica ignora difende la figlia	feminine	singular	feminine	singular	feminine	singular	1386	antipatia	ignorano	difendono	N1	lastudentessa	abstract	63	SSS
objrel_nounpp	l' antipatia che la sorella dietro ai contadini guarda ignora gli studenti	feminine	singular	feminine	singular	masculine	plural	1393	antipatia	guardano	ignorano	N1	l'amica	abstract	64	SSP
objrel_nounpp	l' antipatia che la donna dietro ai fratelli osserva attrae il contadino	feminine	singular	feminine	singular	masculine	plural	1400	antipatia	osservano	attraggono	N1	labambina	abstract	65	SSP
objrel_nounpp	l' antipatia che la madre dietro agli studenti ricorda saluta la sorella	feminine	singular	feminine	singular	masculine	plural	1404	antipatia	ricordano	salutano	N1	lacontadina	abstract	66	SSP
objrel_nounpp	l' antipatia che la madre davanti agli amici attrae interrompe il fratello	feminine	singular	feminine	singular	masculine	plural	1411	antipatia	attraggono	interrompono	N1	lafiglia	abstract	67	SSP
objrel_nounpp	l' antipatia che la donna dietro ai padri ama blocca l' amica	feminine	singular	feminine	singular	masculine	plural	1422	antipatia	amano	bloccano	N1	laragazza	abstract	68	SSP
objrel_nounpp	l' antipatia che la figlia accanto ai bambini ignora blocca i padri	feminine	singular	feminine	singular	masculine	plural	1423	antipatia	ignorano	bloccano	N1	laragazza	abstract	69	SSP
objrel_nounpp	l' antipatia che la madre davanti agli studenti interrompe indica le contadine	feminine	singular	feminine	singular	masculine	plural	1428	antipatia	interrompono	indicano	N1	laragazza	abstract	70	SSP
objrel_nounpp	l' antipatia che la sorella davanti ai padri blocca saluta la figlia	feminine	singular	feminine	singular	masculine	plural	1430	antipatia	bloccano	salutano	N1	laragazza	abstract	71	SSP
objrel_nounpp	l' antipatia che la donna dietro ai padri interrompe ricorda la ragazza	feminine	singular	feminine	singular	masculine	plural	1435	antipatia	interrompono	ricordano	N1	lasorella	abstract	72	SSP
objrel_nounpp	l' antipatia che la donna vicino ai contadini difende conosce i figli	feminine	singular	feminine	singular	masculine	plural	1436	antipatia	difendono	conoscono	N1	lasorella	abstract	73	SSP
objrel_nounpp	l' antipatia che la madre davanti ai bambini attrae critica il ragazzo	feminine	singular	feminine	singular	masculine	plural	1437	antipatia	attraggono	criticano	N1	lasorella	abstract	74	SSP
objrel_nounpp	l' antipatia che la studentessa dietro ai contadini difende osserva le ragazze	feminine	singular	feminine	singular	masculine	plural	1440	antipatia	difendono	osservano	N1	lasorella	abstract	75	SSP
objrel_nounpp	l' antipatia che l' amica davanti ai padri ricorda blocca i ragazzi	feminine	singular	feminine	singular	masculine	plural	1442	antipatia	ricordano	bloccano	N1	lastudentessa	abstract	76	SSP
objrel_nounpp	l' antipatia che l' attrice dietro ai fratelli saluta ricorda i bambini	feminine	singular	feminine	singular	masculine	plural	1444	antipatia	salutano	ricordano	N1	lastudentessa	abstract	77	SSP
objrel_nounpp	l' antipatia che l' attrice vicino ai ragazzi critica conosce la bambina	feminine	singular	feminine	singular	masculine	plural	1446	antipatia	criticano	conoscono	N1	lastudentessa	abstract	78	SSP
objrel_nounpp	l' antipatia che la sorella vicino ai padri difende saluta la donna	feminine	singular	feminine	singular	masculine	plural	1449	antipatia	difendono	salutano	N1	lastudentessa	abstract	79	SSP
objrel_nounpp	l' antipatia che la figlia davanti al bambino conosce critica i fratelli	feminine	singular	feminine	singular	masculine	singular	1453	antipatia	conoscono	criticano	N1	l'amica	abstract	80	SSS
objrel_nounpp	l' antipatia che la bambina vicino al padre ama critica l' amica	feminine	singular	feminine	singular	masculine	singular	1458	antipatia	amano	criticano	N1	l'attrice	abstract	81	SSS
objrel_nounpp	l' antipatia che la studentessa vicino all' amico conosce incontra i fratelli	feminine	singular	feminine	singular	masculine	singular	1464	antipatia	conoscono	incontrano	N1	l'attrice	abstract	82	SSS
objrel_nounpp	l' antipatia che la figlia accanto al ragazzo ricorda ferma il contadino	feminine	singular	feminine	singular	masculine	singular	1467	antipatia	ricordano	fermano	N1	labambina	abstract	83	SSS
objrel_nounpp	l' antipatia che la madre dietro al contadino interrompe conosce le donne	feminine	singular	feminine	singular	masculine	singular	1470	antipatia	interrompono	conoscono	N1	labambina	abstract	84	SSS
objrel_nounpp	l' antipatia che la ragazza dietro allo studente attrae osserva gli amici	feminine	singular	feminine	singular	masculine	singular	1471	antipatia	attraggono	osservano	N1	labambina	abstract	85	SSS
objrel_nounpp	l' antipatia che la sorella dietro all' uomo critica incontra le ragazze	feminine	singular	feminine	singular	masculine	singular	1473	antipatia	criticano	incontrano	N1	labambina	abstract	86	SSS
objrel_nounpp	l' antipatia che la figlia davanti al ragazzo difende osserva l' amico	feminine	singular	feminine	singular	masculine	singular	1477	antipatia	difendono	osservano	N1	lacontadina	abstract	87	SSS
objrel_nounpp	l' antipatia che la ragazza davanti all' amico interrompe evita il figlio	feminine	singular	feminine	singular	masculine	singular	1480	antipatia	interrompono	evitano	N1	lacontadina	abstract	88	SSS
objrel_nounpp	l' antipatia che la sorella accanto al bambino guarda ricorda il padre	feminine	singular	feminine	singular	masculine	singular	1485	antipatia	guardano	ricordano	N1	ladonna	abstract	89	SSS
objrel_nounpp	l' antipatia che la studentessa davanti al bambino ricorda conosce le sorelle	feminine	singular	feminine	singular	masculine	singular	1486	antipatia	ricordano	conoscono	N1	ladonna	abstract	90	SSS
objrel_nounpp	l' antipatia che la contadina dietro all' amico incontra ricorda la bambina	feminine	singular	feminine	singular	masculine	singular	1496	antipatia	incontrano	ricordano	N1	laragazza	abstract	91	SSS
objrel_nounpp	l' antipatia che la madre accanto al bambino conosce guarda l' amico	feminine	singular	feminine	singular	masculine	singular	1497	antipatia	conoscono	guardano	N1	laragazza	abstract	92	SSS
objrel_nounpp	l' antipatia che la sorella davanti allo studente indica ama le figlie	feminine	singular	feminine	singular	masculine	singular	1498	antipatia	indicano	amano	N1	laragazza	abstract	93	SSS
objrel_nounpp	l' antipatia che la studentessa dietro al bambino evita ama l' amico	feminine	singular	feminine	singular	masculine	singular	1499	antipatia	evitano	amano	N1	laragazza	abstract	94	SSS
objrel_nounpp	l' antipatia che l' amica dietro all' uomo interrompe difende i figli	feminine	singular	feminine	singular	masculine	singular	1502	antipatia	interrompono	difendono	N1	lasorella	abstract	95	SSS
objrel_nounpp	l' antipatia che la ragazza vicino all' uomo ama ignora il bambino	feminine	singular	feminine	singular	masculine	singular	1511	antipatia	amano	ignorano	N1	lastudentessa	abstract	96	SSS
objrel_nounpp	l' antipatia che i figli accanto alle donne indicano critica le contadine	feminine	singular	masculine	plural	feminine	plural	1515	antipatia	indica	criticano	N1	l'amica	abstract	97	SPP
objrel_nounpp	l' antipatia che i figli dietro alle amiche evitano indica gli uomini	feminine	singular	masculine	plural	feminine	plural	1536	antipatia	evita	indicano	N1	ladonna	abstract	98	SPP
objrel_nounpp	l' antipatia che gli amici accanto alle contadine accolgono critica il fratello	feminine	singular	masculine	plural	feminine	plural	1539	antipatia	accoglie	criticano	N1	lafiglia	abstract	99	SPP
objrel_nounpp	l' antipatia che i ragazzi accanto alle contadine conoscono critica l' attrice	feminine	singular	masculine	plural	feminine	plural	1546	antipatia	conosce	criticano	N1	lafiglia	abstract	100	SPP
objrel_nounpp	l' antipatia che i contadini accanto alle figlie evitano osserva gli studenti	feminine	singular	masculine	plural	feminine	plural	1552	antipatia	evita	osservano	N1	lamadre	abstract	101	SPP
objrel_nounpp	l' antipatia che gli amici vicino alle contadine ricordano blocca le bambine	feminine	singular	masculine	plural	feminine	plural	1556	antipatia	ricorda	bloccano	N1	laragazza	abstract	102	SPP
objrel_nounpp	l' antipatia che i contadini accanto alle madri ignorano critica l' uomo	feminine	singular	masculine	plural	feminine	plural	1559	antipatia	ignora	criticano	N1	laragazza	abstract	103	SPP
objrel_nounpp	l' antipatia che i contadini vicino alle attrici fermano saluta la figlia	feminine	singular	masculine	plural	feminine	plural	1560	antipatia	ferma	salutano	N1	laragazza	abstract	104	SPP
objrel_nounpp	l' antipatia che gli amici dietro alle contadine difendono ignora il padre	feminine	singular	masculine	plural	feminine	plural	1564	antipatia	difende	ignorano	N1	lasorella	abstract	105	SPP
objrel_nounpp	l' antipatia che gli amici vicino alle figlie indicano interrompe le ragazze	feminine	singular	masculine	plural	feminine	plural	1570	antipatia	indica	interrompono	N1	lastudentessa	abstract	106	SPP
objrel_nounpp	l' antipatia che gli studenti accanto alla figlia salutano ama il ragazzo	feminine	singular	masculine	plural	feminine	singular	1577	antipatia	saluta	amano	N1	l'amica	abstract	107	SPS
objrel_nounpp	l' antipatia che i figli dietro alla contadina accolgono guarda le sorelle	feminine	singular	masculine	plural	feminine	singular	1581	antipatia	accoglie	guardano	N1	l'amica	abstract	108	SPS
objrel_nounpp	l' antipatia che gli uomini accanto alla contadina salutano interrompe le bambine	feminine	singular	masculine	plural	feminine	singular	1584	antipatia	saluta	interrompono	N1	l'attrice	abstract	109	SPS
objrel_nounpp	l' antipatia che i bambini dietro alla sorella ricordano accoglie le contadine	feminine	singular	masculine	plural	feminine	singular	1585	antipatia	ricorda	accolgono	N1	l'attrice	abstract	110	SPS
objrel_nounpp	l' antipatia che gli amici davanti alla ragazza conoscono osserva il figlio	feminine	singular	masculine	plural	feminine	singular	1598	antipatia	conosce	osservano	N1	lacontadina	abstract	111	SPS
objrel_nounpp	l' antipatia che i figli vicino alla sorella salutano attrae i ragazzi	feminine	singular	masculine	plural	feminine	singular	1608	antipatia	saluta	attraggono	N1	ladonna	abstract	112	SPS
objrel_nounpp	l' antipatia che gli studenti vicino alla contadina ricordano osserva i padri	feminine	singular	masculine	plural	feminine	singular	1611	antipatia	ricorda	osservano	N1	lafiglia	abstract	113	SPS
objrel_nounpp	l' antipatia che i ragazzi accanto alla contadina difendono interrompe il figlio	feminine	singular	masculine	plural	feminine	singular	1631	antipatia	difende	interrompono	N1	lasorella	abstract	114	SPS
objrel_nounpp	l' antipatia che i contadini dietro all' attrice accolgono ama le sorelle	feminine	singular	masculine	plural	feminine	singular	1633	antipatia	accoglie	amano	N1	lastudentessa	abstract	115	SPS
objrel_nounpp	l' antipatia che i figli dietro alla contadina guardano ignora le bambine	feminine	singular	masculine	plural	feminine	singular	1635	antipatia	guarda	ignorano	N1	lastudentessa	abstract	116	SPS
objrel_nounpp	l' antipatia che i padri davanti alla contadina ricordano accoglie la figlia	feminine	singular	masculine	plural	feminine	singular	1638	antipatia	ricorda	accolgono	N1	lastudentessa	abstract	117	SPS
objrel_nounpp	l' antipatia che gli studenti vicino agli uomini fermano incontra gli amici	feminine	singular	masculine	plural	masculine	plural	1645	antipatia	ferma	incontrano	N1	l'attrice	abstract	118	SPP
objrel_nounpp	l' antipatia che i figli accanto ai padri osservano conosce le studentesse	feminine	singular	masculine	plural	masculine	plural	1655	antipatia	osserva	conoscono	N1	labambina	abstract	119	SPP
objrel_nounpp	l' antipatia che i padri davanti agli studenti accolgono difende le amiche	feminine	singular	masculine	plural	masculine	plural	1656	antipatia	accoglie	difendono	N1	labambina	abstract	120	SPP
objrel_nounpp	l' antipatia che i figli accanto agli studenti conoscono indica i bambini	feminine	singular	masculine	plural	masculine	plural	1661	antipatia	conosce	indicano	N1	lacontadina	abstract	121	SPP
objrel_nounpp	l' antipatia che i padri dietro agli amici amano incontra l' attore	feminine	singular	masculine	plural	masculine	plural	1664	antipatia	ama	incontrano	N1	lacontadina	abstract	122	SPP
objrel_nounpp	l' antipatia che i figli vicino ai contadini attraggono difende i fratelli	feminine	singular	masculine	plural	masculine	plural	1667	antipatia	attrae	difendono	N1	ladonna	abstract	123	SPP
objrel_nounpp	l' antipatia che i padri dietro agli studenti indicano ferma il fratello	feminine	singular	masculine	plural	masculine	plural	1668	antipatia	indica	fermano	N1	ladonna	abstract	124	SPP
objrel_nounpp	l' antipatia che i fratelli davanti agli uomini accolgono ferma le studentesse	feminine	singular	masculine	plural	masculine	plural	1673	antipatia	accoglie	fermano	N1	lafiglia	abstract	125	SPP
objrel_nounpp	l' antipatia che i padri dietro agli amici evitano interrompe l' uomo	feminine	singular	masculine	plural	masculine	plural	1675	antipatia	evita	interrompono	N1	lafiglia	abstract	126	SPP
objrel_nounpp	l' antipatia che i ragazzi accanto ai bambini interrompono ignora la sorella	feminine	singular	masculine	plural	masculine	plural	1681	antipatia	interrompe	ignorano	N1	lamadre	abstract	127	SPP
objrel_nounpp	l' antipatia che i bambini dietro agli studenti salutano incontra il fratello	feminine	singular	masculine	plural	masculine	plural	1688	antipatia	saluta	incontrano	N1	lasorella	abstract	128	SPP
objrel_nounpp	l' antipatia che i contadini dietro agli studenti guardano difende i fratelli	feminine	singular	masculine	plural	masculine	plural	1689	antipatia	guarda	difendono	N1	lasorella	abstract	129	SPP
objrel_nounpp	l' antipatia che gli attori dietro ai fratelli incontrano conosce i bambini	feminine	singular	masculine	plural	masculine	plural	1692	antipatia	incontra	conoscono	N1	lastudentessa	abstract	130	SPP
objrel_nounpp	l' antipatia che i contadini accanto all' uomo indicano conosce le amiche	feminine	singular	masculine	plural	masculine	singular	1710	antipatia	indica	conoscono	N1	l'attrice	abstract	131	SPS
objrel_nounpp	l' antipatia che i fratelli accanto all' uomo bloccano critica il ragazzo	feminine	singular	masculine	plural	masculine	singular	1719	antipatia	blocca	criticano	N1	labambina	abstract	132	SPS
objrel_nounpp	l' antipatia che gli amici davanti allo studente evitano ama i bambini	feminine	singular	masculine	plural	masculine	singular	1727	antipatia	evita	amano	N1	ladonna	abstract	133	SPS
objrel_nounpp	l' antipatia che i figli dietro al padre salutano blocca l' uomo	feminine	singular	masculine	plural	masculine	singular	1729	antipatia	saluta	bloccano	N1	ladonna	abstract	134	SPS
objrel_nounpp	l' antipatia che i padri accanto al ragazzo criticano conosce l' uomo	feminine	singular	masculine	plural	masculine	singular	1730	antipatia	critica	conoscono	N1	ladonna	abstract	135	SPS
objrel_nounpp	l' antipatia che i ragazzi dietro all' attore difendono saluta lo studente	feminine	singular	masculine	plural	masculine	singular	1732	antipatia	difende	salutano	N1	ladonna	abstract	136	SPS
objrel_nounpp	l' antipatia che gli uomini vicino al fratello ignorano ricorda il bambino	feminine	singular	masculine	plural	masculine	singular	1736	antipatia	ignora	ricordano	N1	lafiglia	abstract	137	SPS
objrel_nounpp	l' antipatia che gli attori davanti all' uomo fermano difende l' amica	feminine	singular	masculine	plural	masculine	singular	1742	antipatia	ferma	difendono	N1	lamadre	abstract	138	SPS
objrel_nounpp	l' antipatia che i contadini davanti al bambino ignorano guarda il padre	feminine	singular	masculine	plural	masculine	singular	1747	antipatia	ignora	guardano	N1	lamadre	abstract	139	SPS
objrel_nounpp	l' antipatia che i figli accanto all' attore difendono attrae l' amica	feminine	singular	masculine	plural	masculine	singular	1749	antipatia	difende	attraggono	N1	lamadre	abstract	140	SPS
objrel_nounpp	l' antipatia che gli amici accanto al padre evitano incontra il figlio	feminine	singular	masculine	plural	masculine	singular	1755	antipatia	evita	incontrano	N1	lasorella	abstract	141	SPS
objrel_nounpp	l' antipatia che gli studenti davanti al bambino osservano accoglie le attrici	feminine	singular	masculine	plural	masculine	singular	1757	antipatia	osserva	accolgono	N1	lasorella	abstract	142	SPS
objrel_nounpp	l' antipatia che i contadini accanto al figlio attraggono saluta le amiche	feminine	singular	masculine	plural	masculine	singular	1760	antipatia	attrae	salutano	N1	lasorella	abstract	143	SPS
objrel_nounpp	l' antipatia che gli attori accanto al ragazzo fermano accoglie la madre	feminine	singular	masculine	plural	masculine	singular	1761	antipatia	ferma	accolgono	N1	lastudentessa	abstract	144	SPS
