a_Sentence_Type	b_Sentence	c_GenderN1	d_NumN1	e_GenderN2	f_NumN2	g_GenderN3	h_NumN3	i_NumFraseOrigine	j_New_word	k_Verb1	l_Verb2	m_Element_changed	n_Old_word	o_Violation_Type	p_number	q_condition
objrel_that	i compassi che le contadine osservano difendono i fratelli	masculine	plural	feminine	plural			2082	compassi	osserva	difende	N1	gli uomini	inanimate	17	PP
objrel_that	i compassi che le madri bloccano interrompono i contadini	masculine	plural	feminine	plural			2087	compassi	blocca	interrompe	N1	gli uomini	inanimate	18	PP
objrel_that	i compassi che le studentesse ignorano evitano il fratello	masculine	plural	feminine	plural			2092	compassi	ignora	evita	N1	gli uomini	inanimate	19	PP
objrel_that	i compassi che le donne ricordano amano lo studente	masculine	plural	feminine	plural			2097	compassi	ricorda	ama	N1	i bambini	inanimate	20	PP
objrel_that	i compassi che le madri conoscono incontrano le ragazze	masculine	plural	feminine	plural			2102	compassi	conosce	incontra	N1	i bambini	inanimate	21	PP
objrel_that	i compassi che le ragazze osservano interrompono l' uomo	masculine	plural	feminine	plural			2107	compassi	osserva	interrompe	N1	i bambini	inanimate	22	PP
objrel_that	i compassi che le studentesse criticano ignorano l' attore	masculine	plural	feminine	plural			2112	compassi	critica	ignora	N1	i bambini	inanimate	23	PP
objrel_that	i compassi che le attrici accolgono amano l' uomo	masculine	plural	feminine	plural			2117	compassi	accoglie	ama	N1	i contadini	inanimate	24	PP
objrel_that	i compassi che le attrici ignorano evitano lo studente	masculine	plural	feminine	plural			2122	compassi	ignora	evita	N1	i contadini	inanimate	25	PP
objrel_that	i compassi che le donne fermano salutano la madre	masculine	plural	feminine	plural			2127	compassi	ferma	saluta	N1	i contadini	inanimate	26	PP
objrel_that	i compassi che le madri incontrano ricordano le bambine	masculine	plural	feminine	plural			2132	compassi	incontra	ricorda	N1	i contadini	inanimate	27	PP
objrel_that	i compassi che le ragazze fermano indicano le sorelle	masculine	plural	feminine	plural			2137	compassi	ferma	indica	N1	i contadini	inanimate	28	PP
objrel_that	i compassi che le studentesse incontrano difendono le ragazze	masculine	plural	feminine	plural			2142	compassi	incontra	difende	N1	i contadini	inanimate	29	PP
objrel_that	i compassi che le amiche guardano incontrano la studentessa	masculine	plural	feminine	plural			2147	compassi	guarda	incontra	N1	i figli	inanimate	30	PP
objrel_that	i compassi che le bambine conoscono indicano le amiche	masculine	plural	feminine	plural			2152	compassi	conosce	indica	N1	i figli	inanimate	31	PP
objrel_that	i compassi che le contadine conoscono salutano le studentesse	masculine	plural	feminine	plural			2157	compassi	conosce	saluta	N1	i figli	inanimate	32	PP
objrel_that	i compassi che le donne ignorano interrompono la studentessa	masculine	plural	feminine	plural			2162	compassi	ignora	interrompe	N1	i figli	inanimate	33	PP
objrel_that	i compassi che le ragazze difendono indicano le bambine	masculine	plural	feminine	plural			2167	compassi	difende	indica	N1	i figli	inanimate	34	PP
objrel_that	i compassi che le sorelle fermano conoscono le donne	masculine	plural	feminine	plural			2172	compassi	ferma	conosce	N1	i figli	inanimate	35	PP
objrel_that	i compassi che le amiche accolgono fermano il figlio	masculine	plural	feminine	plural			2177	compassi	accoglie	ferma	N1	i fratelli	inanimate	36	PP
objrel_that	i compassi che le amiche osservano amano il ragazzo	masculine	plural	feminine	plural			2182	compassi	osserva	ama	N1	i fratelli	inanimate	37	PP
objrel_that	i compassi che le bambine accolgono amano il padre	masculine	plural	feminine	plural			2187	compassi	accoglie	ama	N1	i fratelli	inanimate	38	PP
objrel_that	i compassi che le bambine interrompono incontrano gli attori	masculine	plural	feminine	plural			2192	compassi	interrompe	incontra	N1	i fratelli	inanimate	39	PP
objrel_that	i compassi che le contadine osservano accolgono gli studenti	masculine	plural	feminine	plural			2197	compassi	osserva	accoglie	N1	i fratelli	inanimate	40	PP
objrel_that	i compassi che le figlie difendono bloccano la madre	masculine	plural	feminine	plural			2202	compassi	difende	blocca	N1	i fratelli	inanimate	41	PP
objrel_that	i compassi che le madri osservano incontrano lo studente	masculine	plural	feminine	plural			2207	compassi	osserva	incontra	N1	i fratelli	inanimate	42	PP
objrel_that	i compassi che le studentesse evitano conoscono gli attori	masculine	plural	feminine	plural			2212	compassi	evita	conosce	N1	i fratelli	inanimate	43	PP
objrel_that	i compassi che le amiche ignorano fermano la contadina	masculine	plural	feminine	plural			2217	compassi	ignora	ferma	N1	i padri	inanimate	44	PP
objrel_that	i compassi che le donne indicano criticano la ragazza	masculine	plural	feminine	plural			2222	compassi	indica	critica	N1	i padri	inanimate	45	PP
objrel_that	i compassi che le figlie salutano bloccano la donna	masculine	plural	feminine	plural			2227	compassi	saluta	blocca	N1	i padri	inanimate	46	PP
objrel_that	i compassi che le attrici fermano ignorano lo studente	masculine	plural	feminine	plural			2232	compassi	ferma	ignora	N1	i ragazzi	inanimate	47	PP
objrel_that	i compassi che le contadine evitano osservano le attrici	masculine	plural	feminine	plural			2237	compassi	evita	osserva	N1	i ragazzi	inanimate	48	PP
objrel_that	i compassi che le figlie indicano ignorano le bambine	masculine	plural	feminine	plural			2242	compassi	indica	ignora	N1	i ragazzi	inanimate	49	PP
objrel_that	i compassi che le madri ricordano bloccano la bambina	masculine	plural	feminine	plural			2247	compassi	ricorda	blocca	N1	i ragazzi	inanimate	50	PP
objrel_that	i compassi che l' attrice osserva fermano le madri	masculine	plural	feminine	singular			2252	compassi	osservano	ferma	N1	gli amici	inanimate	51	PS
objrel_that	i compassi che la contadina ama salutano l' attore	masculine	plural	feminine	singular			2257	compassi	amano	saluta	N1	gli amici	inanimate	52	PS
objrel_that	i compassi che la contadina ricorda salutano lo studente	masculine	plural	feminine	singular			2262	compassi	ricordano	saluta	N1	gli amici	inanimate	53	PS
objrel_that	i compassi che la ragazza indica bloccano il fratello	masculine	plural	feminine	singular			2267	compassi	indicano	blocca	N1	gli amici	inanimate	54	PS
objrel_that	i compassi che l' amica ferma evitano il figlio	masculine	plural	feminine	singular			2272	compassi	fermano	evita	N1	gli attori	inanimate	55	PS
objrel_that	i compassi che la donna evita ricordano i ragazzi	masculine	plural	feminine	singular			2277	compassi	evitano	ricorda	N1	gli attori	inanimate	56	PS
objrel_that	i compassi che la madre indica guardano la ragazza	masculine	plural	feminine	singular			2282	compassi	indicano	guarda	N1	gli attori	inanimate	57	PS
objrel_that	i compassi che la sorella conosce amano le ragazze	masculine	plural	feminine	singular			2287	compassi	conoscono	ama	N1	gli attori	inanimate	58	PS
objrel_that	i compassi che la studentessa attrae ignorano la ragazza	masculine	plural	feminine	singular			2292	compassi	attraggono	ignora	N1	gli attori	inanimate	59	PS
objrel_that	i compassi che l' amica critica accolgono i contadini	masculine	plural	feminine	singular			2297	compassi	criticano	accoglie	N1	gli studenti	inanimate	60	PS
objrel_that	i compassi che l' attrice conosce accolgono il figlio	masculine	plural	feminine	singular			2302	compassi	conoscono	accoglie	N1	gli studenti	inanimate	61	PS
objrel_that	i compassi che la bambina accoglie difendono l' amica	masculine	plural	feminine	singular			2307	compassi	accolgono	difende	N1	gli studenti	inanimate	62	PS
objrel_that	i compassi che la contadina evita ignorano il ragazzo	masculine	plural	feminine	singular			2312	compassi	evitano	ignora	N1	gli studenti	inanimate	63	PS
objrel_that	i compassi che la donna saluta incontrano l' uomo	masculine	plural	feminine	singular			2317	compassi	salutano	incontra	N1	gli studenti	inanimate	64	PS
objrel_that	i compassi che la ragazza saluta difendono gli attori	masculine	plural	feminine	singular			2322	compassi	salutano	difende	N1	gli studenti	inanimate	65	PS
objrel_that	i compassi che la sorella ignora indicano gli uomini	masculine	plural	feminine	singular			2327	compassi	ignorano	indica	N1	gli studenti	inanimate	66	PS
objrel_that	i compassi che la bambina ferma osservano la sorella	masculine	plural	feminine	singular			2332	compassi	fermano	osserva	N1	gli uomini	inanimate	67	PS
objrel_that	i compassi che la contadina incontra attraggono la bambina	masculine	plural	feminine	singular			2337	compassi	incontrano	attrae	N1	gli uomini	inanimate	68	PS
objrel_that	i compassi che la madre ignora evitano gli attori	masculine	plural	feminine	singular			2342	compassi	ignorano	evita	N1	gli uomini	inanimate	69	PS
objrel_that	i compassi che la sorella saluta evitano le figlie	masculine	plural	feminine	singular			2347	compassi	salutano	evita	N1	gli uomini	inanimate	70	PS
objrel_that	i compassi che l' amica accoglie indicano l' uomo	masculine	plural	feminine	singular			2352	compassi	accolgono	indica	N1	i bambini	inanimate	71	PS
objrel_that	i compassi che la contadina saluta osservano gli studenti	masculine	plural	feminine	singular			2357	compassi	salutano	osserva	N1	i bambini	inanimate	72	PS
objrel_that	i compassi che la madre indica ricordano l' attore	masculine	plural	feminine	singular			2362	compassi	indicano	ricorda	N1	i bambini	inanimate	73	PS
objrel_that	i compassi che la studentessa indica ignorano i padri	masculine	plural	feminine	singular			2367	compassi	indicano	ignora	N1	i bambini	inanimate	74	PS
objrel_that	i compassi che l' attrice evita ricordano le bambine	masculine	plural	feminine	singular			2372	compassi	evitano	ricorda	N1	i contadini	inanimate	75	PS
objrel_that	i compassi che la bambina incontra amano le ragazze	masculine	plural	feminine	singular			2377	compassi	incontrano	ama	N1	i contadini	inanimate	76	PS
objrel_that	i compassi che la figlia interrompe fermano gli uomini	masculine	plural	feminine	singular			2382	compassi	interrompono	ferma	N1	i contadini	inanimate	77	PS
objrel_that	i compassi che la ragazza osserva attraggono la figlia	masculine	plural	feminine	singular			2387	compassi	osservano	attrae	N1	i contadini	inanimate	78	PS
objrel_that	i compassi che la sorella ignora amano l' amica	masculine	plural	feminine	singular			2392	compassi	ignorano	ama	N1	i contadini	inanimate	79	PS
objrel_that	i compassi che l' attrice evita incontrano la madre	masculine	plural	feminine	singular			2397	compassi	evitano	incontra	N1	i figli	inanimate	80	PS
objrel_that	i compassi che la contadina critica ricordano i bambini	masculine	plural	feminine	singular			2402	compassi	criticano	ricorda	N1	i figli	inanimate	81	PS
objrel_that	i compassi che la donna blocca incontrano l' amica	masculine	plural	feminine	singular			2407	compassi	bloccano	incontra	N1	i figli	inanimate	82	PS
objrel_that	i compassi che la madre ricorda fermano l' attrice	masculine	plural	feminine	singular			2412	compassi	ricordano	ferma	N1	i figli	inanimate	83	PS
objrel_that	i compassi che la ragazza difende conoscono gli uomini	masculine	plural	feminine	singular			2417	compassi	difendono	conosce	N1	i figli	inanimate	84	PS
objrel_that	i compassi che la studentessa ferma ignorano le contadine	masculine	plural	feminine	singular			2422	compassi	fermano	ignora	N1	i figli	inanimate	85	PS
objrel_that	i compassi che l' amica blocca evitano le sorelle	masculine	plural	feminine	singular			2427	compassi	bloccano	evita	N1	i fratelli	inanimate	86	PS
objrel_that	i compassi che l' attrice evita incontrano lo studente	masculine	plural	feminine	singular			2432	compassi	evitano	incontra	N1	i fratelli	inanimate	87	PS
objrel_that	i compassi che la bambina difende ignorano il padre	masculine	plural	feminine	singular			2437	compassi	difendono	ignora	N1	i fratelli	inanimate	88	PS
objrel_that	i compassi che la donna difende ignorano la contadina	masculine	plural	feminine	singular			2442	compassi	difendono	ignora	N1	i fratelli	inanimate	89	PS
objrel_that	i compassi che la ragazza critica indicano i contadini	masculine	plural	feminine	singular			2447	compassi	criticano	indica	N1	i fratelli	inanimate	90	PS
objrel_that	i compassi che la studentessa accoglie osservano le figlie	masculine	plural	feminine	singular			2452	compassi	accolgono	osserva	N1	i fratelli	inanimate	91	PS
objrel_that	i compassi che l' amica osserva ricordano le ragazze	masculine	plural	feminine	singular			2457	compassi	osservano	ricorda	N1	i padri	inanimate	92	PS
objrel_that	i compassi che la bambina accoglie evitano le ragazze	masculine	plural	feminine	singular			2462	compassi	accolgono	evita	N1	i padri	inanimate	93	PS
objrel_that	i compassi che la contadina ama ignorano i ragazzi	masculine	plural	feminine	singular			2467	compassi	amano	ignora	N1	i padri	inanimate	94	PS
objrel_that	i compassi che la figlia accoglie ignorano il fratello	masculine	plural	feminine	singular			2472	compassi	accolgono	ignora	N1	i padri	inanimate	95	PS
objrel_that	i compassi che la ragazza difende incontrano il figlio	masculine	plural	feminine	singular			2477	compassi	difendono	incontra	N1	i padri	inanimate	96	PS
objrel_that	i compassi che la sorella incontra fermano le attrici	masculine	plural	feminine	singular			2482	compassi	incontrano	ferma	N1	i padri	inanimate	97	PS
objrel_that	i compassi che la bambina ferma incontrano la donna	masculine	plural	feminine	singular			2487	compassi	fermano	incontra	N1	i ragazzi	inanimate	98	PS
objrel_that	i compassi che la madre accoglie interrompono i padri	masculine	plural	feminine	singular			2492	compassi	accolgono	interrompe	N1	i ragazzi	inanimate	99	PS
objrel_that	i compassi che la studentessa conosce accolgono le figlie	masculine	plural	feminine	singular			2497	compassi	conoscono	accoglie	N1	i ragazzi	inanimate	100	PS
objrel_that	i compassi che gli studenti evitano fermano la madre	masculine	plural	masculine	plural			2502	compassi	evita	ferma	N1	gli amici	inanimate	101	PP
objrel_that	i compassi che i bambini incontrano conoscono i figli	masculine	plural	masculine	plural			2507	compassi	incontra	conosce	N1	gli amici	inanimate	102	PP
objrel_that	i compassi che i padri difendono incontrano le donne	masculine	plural	masculine	plural			2512	compassi	difende	incontra	N1	gli amici	inanimate	103	PP
objrel_that	i compassi che gli amici accolgono ignorano gli uomini	masculine	plural	masculine	plural			2517	compassi	accoglie	ignora	N1	gli attori	inanimate	104	PP
objrel_that	i compassi che gli uomini amano fermano le madri	masculine	plural	masculine	plural			2522	compassi	ama	ferma	N1	gli attori	inanimate	105	PP
objrel_that	i compassi che i bambini amano indicano le ragazze	masculine	plural	masculine	plural			2527	compassi	ama	indica	N1	gli attori	inanimate	106	PP
objrel_that	i compassi che i contadini criticano difendono la donna	masculine	plural	masculine	plural			2532	compassi	critica	difende	N1	gli attori	inanimate	107	PP
objrel_that	i compassi che i fratelli fermano amano gli amici	masculine	plural	masculine	plural			2537	compassi	ferma	ama	N1	gli attori	inanimate	108	PP
objrel_that	i compassi che i padri incontrano salutano la donna	masculine	plural	masculine	plural			2542	compassi	incontra	saluta	N1	gli attori	inanimate	109	PP
objrel_that	i compassi che gli amici fermano accolgono le contadine	masculine	plural	masculine	plural			2547	compassi	ferma	accoglie	N1	gli studenti	inanimate	110	PP
objrel_that	i compassi che gli attori ricordano amano le donne	masculine	plural	masculine	plural			2552	compassi	ricorda	ama	N1	gli studenti	inanimate	111	PP
objrel_that	i compassi che i contadini attraggono incontrano il figlio	masculine	plural	masculine	plural			2557	compassi	attrae	incontra	N1	gli studenti	inanimate	112	PP
objrel_that	i compassi che i figli amano bloccano gli uomini	masculine	plural	masculine	plural			2562	compassi	ama	blocca	N1	gli studenti	inanimate	113	PP
objrel_that	i compassi che i fratelli attraggono ricordano le bambine	masculine	plural	masculine	plural			2567	compassi	attrae	ricorda	N1	gli studenti	inanimate	114	PP
objrel_that	i compassi che i fratelli difendono conoscono il ragazzo	masculine	plural	masculine	plural			2572	compassi	difende	conosce	N1	gli studenti	inanimate	115	PP
objrel_that	i compassi che i ragazzi evitano difendono le donne	masculine	plural	masculine	plural			2577	compassi	evita	difende	N1	gli studenti	inanimate	116	PP
objrel_that	i compassi che gli attori amano osservano le studentesse	masculine	plural	masculine	plural			2582	compassi	ama	osserva	N1	gli uomini	inanimate	117	PP
objrel_that	i compassi che i bambini criticano salutano lo studente	masculine	plural	masculine	plural			2587	compassi	critica	saluta	N1	gli uomini	inanimate	118	PP
objrel_that	i compassi che i figli fermano interrompono il contadino	masculine	plural	masculine	plural			2592	compassi	ferma	interrompe	N1	gli uomini	inanimate	119	PP
objrel_that	i compassi che i padri criticano evitano le bambine	masculine	plural	masculine	plural			2597	compassi	critica	evita	N1	gli uomini	inanimate	120	PP
objrel_that	i compassi che gli amici attraggono ricordano il ragazzo	masculine	plural	masculine	plural			2602	compassi	attrae	ricorda	N1	i bambini	inanimate	121	PP
objrel_that	i compassi che gli studenti ignorano indicano le ragazze	masculine	plural	masculine	plural			2607	compassi	ignora	indica	N1	i bambini	inanimate	122	PP
objrel_that	i compassi che i contadini ignorano ricordano la figlia	masculine	plural	masculine	plural			2612	compassi	ignora	ricorda	N1	i bambini	inanimate	123	PP
objrel_that	i compassi che i ragazzi conoscono attraggono la donna	masculine	plural	masculine	plural			2617	compassi	conosce	attrae	N1	i bambini	inanimate	124	PP
objrel_that	i compassi che gli amici criticano interrompono i padri	masculine	plural	masculine	plural			2622	compassi	critica	interrompe	N1	i contadini	inanimate	125	PP
objrel_that	i compassi che gli amici ricordano evitano le studentesse	masculine	plural	masculine	plural			2627	compassi	ricorda	evita	N1	i contadini	inanimate	126	PP
objrel_that	i compassi che gli attori interrompono salutano la madre	masculine	plural	masculine	plural			2632	compassi	interrompe	saluta	N1	i contadini	inanimate	127	PP
objrel_that	i compassi che gli studenti osservano evitano la ragazza	masculine	plural	masculine	plural			2637	compassi	osserva	evita	N1	i contadini	inanimate	128	PP
objrel_that	i compassi che i figli ricordano attraggono la madre	masculine	plural	masculine	plural			2642	compassi	ricorda	attrae	N1	i contadini	inanimate	129	PP
objrel_that	i compassi che i padri difendono incontrano il bambino	masculine	plural	masculine	plural			2647	compassi	difende	incontra	N1	i contadini	inanimate	130	PP
objrel_that	i compassi che gli attori interrompono ignorano la contadina	masculine	plural	masculine	plural			2652	compassi	interrompe	ignora	N1	i figli	inanimate	131	PP
objrel_that	i compassi che i bambini criticano bloccano le madri	masculine	plural	masculine	plural			2657	compassi	critica	blocca	N1	i figli	inanimate	132	PP
objrel_that	i compassi che i fratelli attraggono difendono l' amico	masculine	plural	masculine	plural			2662	compassi	attrae	difende	N1	i figli	inanimate	133	PP
objrel_that	i compassi che gli amici bloccano interrompono i figli	masculine	plural	masculine	plural			2667	compassi	blocca	interrompe	N1	i fratelli	inanimate	134	PP
objrel_that	i compassi che gli attori incontrano fermano la studentessa	masculine	plural	masculine	plural			2672	compassi	incontra	ferma	N1	i fratelli	inanimate	135	PP
objrel_that	i compassi che gli uomini attraggono incontrano i figli	masculine	plural	masculine	plural			2677	compassi	attrae	incontra	N1	i fratelli	inanimate	136	PP
objrel_that	i compassi che gli uomini osservano attraggono la sorella	masculine	plural	masculine	plural			2682	compassi	osserva	attrae	N1	i fratelli	inanimate	137	PP
objrel_that	i compassi che i contadini ignorano incontrano le attrici	masculine	plural	masculine	plural			2687	compassi	ignora	incontra	N1	i fratelli	inanimate	138	PP
objrel_that	i compassi che i figli indicano conoscono gli studenti	masculine	plural	masculine	plural			2692	compassi	indica	conosce	N1	i fratelli	inanimate	139	PP
objrel_that	i compassi che i padri interrompono conoscono la bambina	masculine	plural	masculine	plural			2697	compassi	interrompe	conosce	N1	i fratelli	inanimate	140	PP
objrel_that	i compassi che gli attori difendono salutano il ragazzo	masculine	plural	masculine	plural			2702	compassi	difende	saluta	N1	i padri	inanimate	141	PP
objrel_that	i compassi che gli studenti evitano conoscono il figlio	masculine	plural	masculine	plural			2707	compassi	evita	conosce	N1	i padri	inanimate	142	PP
objrel_that	i compassi che i bambini fermano guardano lo studente	masculine	plural	masculine	plural			2712	compassi	ferma	guarda	N1	i padri	inanimate	143	PP
objrel_that	i compassi che i contadini indicano interrompono le donne	masculine	plural	masculine	plural			2717	compassi	indica	interrompe	N1	i padri	inanimate	144	PP
objrel_that	i compassi che i fratelli guardano incontrano l' attrice	masculine	plural	masculine	plural			2722	compassi	guarda	incontra	N1	i padri	inanimate	145	PP
objrel_that	i compassi che i ragazzi evitano amano gli uomini	masculine	plural	masculine	plural			2727	compassi	evita	ama	N1	i padri	inanimate	146	PP
objrel_that	i compassi che gli attori accolgono amano gli amici	masculine	plural	masculine	plural			2732	compassi	accoglie	ama	N1	i ragazzi	inanimate	147	PP
objrel_that	i compassi che gli studenti ignorano accolgono i figli	masculine	plural	masculine	plural			2737	compassi	ignora	accoglie	N1	i ragazzi	inanimate	148	PP
objrel_that	i compassi che i contadini incontrano difendono l' amico	masculine	plural	masculine	plural			2742	compassi	incontra	difende	N1	i ragazzi	inanimate	149	PP
objrel_that	i compassi che i padri accolgono criticano il fratello	masculine	plural	masculine	plural			2747	compassi	accoglie	critica	N1	i ragazzi	inanimate	150	PP
objrel_that	i compassi che il bambino ignora conoscono il fratello	masculine	plural	masculine	singular			2752	compassi	ignorano	conosce	N1	gli amici	inanimate	151	PS
objrel_that	i compassi che il fratello blocca evitano gli studenti	masculine	plural	masculine	singular			2757	compassi	bloccano	evita	N1	gli amici	inanimate	152	PS
objrel_that	i compassi che il padre conosce evitano lo studente	masculine	plural	masculine	singular			2762	compassi	conoscono	evita	N1	gli amici	inanimate	153	PS
objrel_that	i compassi che il ragazzo blocca salutano i fratelli	masculine	plural	masculine	singular			2767	compassi	bloccano	saluta	N1	gli amici	inanimate	154	PS
objrel_that	i compassi che l' uomo interrompe incontrano i ragazzi	masculine	plural	masculine	singular			2772	compassi	interrompono	incontra	N1	gli amici	inanimate	155	PS
objrel_that	i compassi che il figlio osserva interrompono le donne	masculine	plural	masculine	singular			2777	compassi	osservano	interrompe	N1	gli attori	inanimate	156	PS
objrel_that	i compassi che il padre difende fermano la ragazza	masculine	plural	masculine	singular			2782	compassi	difendono	ferma	N1	gli attori	inanimate	157	PS
objrel_that	i compassi che il ragazzo osserva guardano le madri	masculine	plural	masculine	singular			2787	compassi	osservano	guarda	N1	gli attori	inanimate	158	PS
objrel_that	i compassi che lo studente evita incontrano l' uomo	masculine	plural	masculine	singular			2792	compassi	evitano	incontra	N1	gli attori	inanimate	159	PS
objrel_that	i compassi che il contadino attrae ignorano gli uomini	masculine	plural	masculine	singular			2797	compassi	attraggono	ignora	N1	gli studenti	inanimate	160	PS
objrel_that	i compassi che il fratello guarda difendono l' uomo	masculine	plural	masculine	singular			2802	compassi	guardano	difende	N1	gli studenti	inanimate	161	PS
objrel_that	i compassi che l' amico conosce amano il figlio	masculine	plural	masculine	singular			2807	compassi	conoscono	ama	N1	gli studenti	inanimate	162	PS
objrel_that	i compassi che l' attore ferma incontrano il fratello	masculine	plural	masculine	singular			2812	compassi	fermano	incontra	N1	gli studenti	inanimate	163	PS
objrel_that	i compassi che l' uomo ferma difendono i fratelli	masculine	plural	masculine	singular			2817	compassi	fermano	difende	N1	gli studenti	inanimate	164	PS
objrel_that	i compassi che il contadino accoglie conoscono la donna	masculine	plural	masculine	singular			2822	compassi	accolgono	conosce	N1	gli uomini	inanimate	165	PS
objrel_that	i compassi che il fratello osserva difendono le attrici	masculine	plural	masculine	singular			2827	compassi	osservano	difende	N1	gli uomini	inanimate	166	PS
objrel_that	i compassi che il padre indica attraggono l' amico	masculine	plural	masculine	singular			2832	compassi	indicano	attrae	N1	gli uomini	inanimate	167	PS
objrel_that	i compassi che il ragazzo osserva incontrano il bambino	masculine	plural	masculine	singular			2837	compassi	osservano	incontra	N1	gli uomini	inanimate	168	PS
objrel_that	i compassi che l' amico osserva amano il bambino	masculine	plural	masculine	singular			2842	compassi	osservano	ama	N1	gli uomini	inanimate	169	PS
objrel_that	i compassi che l' attore saluta conoscono gli studenti	masculine	plural	masculine	singular			2847	compassi	salutano	conosce	N1	gli uomini	inanimate	170	PS
objrel_that	i compassi che il contadino guarda fermano le studentesse	masculine	plural	masculine	singular			2852	compassi	guardano	ferma	N1	i bambini	inanimate	171	PS
objrel_that	i compassi che il figlio saluta fermano il ragazzo	masculine	plural	masculine	singular			2857	compassi	salutano	ferma	N1	i bambini	inanimate	172	PS
objrel_that	i compassi che il fratello ricorda difendono gli amici	masculine	plural	masculine	singular			2862	compassi	ricordano	difende	N1	i bambini	inanimate	173	PS
objrel_that	i compassi che il padre difende interrompono gli amici	masculine	plural	masculine	singular			2867	compassi	difendono	interrompe	N1	i bambini	inanimate	174	PS
objrel_that	i compassi che l' attore accoglie incontrano il padre	masculine	plural	masculine	singular			2872	compassi	accolgono	incontra	N1	i bambini	inanimate	175	PS
objrel_that	i compassi che l' uomo interrompe accolgono la sorella	masculine	plural	masculine	singular			2877	compassi	interrompono	accoglie	N1	i bambini	inanimate	176	PS
objrel_that	i compassi che il figlio attrae salutano l' amico	masculine	plural	masculine	singular			2882	compassi	attraggono	saluta	N1	i contadini	inanimate	177	PS
objrel_that	i compassi che il padre ricorda attraggono il fratello	masculine	plural	masculine	singular			2887	compassi	ricordano	attrae	N1	i contadini	inanimate	178	PS
objrel_that	i compassi che il ragazzo ricorda amano la figlia	masculine	plural	masculine	singular			2892	compassi	ricordano	ama	N1	i contadini	inanimate	179	PS
objrel_that	i compassi che l' uomo blocca salutano l' attore	masculine	plural	masculine	singular			2897	compassi	bloccano	saluta	N1	i contadini	inanimate	180	PS
objrel_that	i compassi che lo studente accoglie criticano l' amico	masculine	plural	masculine	singular			2902	compassi	accolgono	critica	N1	i contadini	inanimate	181	PS
objrel_that	i compassi che il contadino attrae guardano i ragazzi	masculine	plural	masculine	singular			2907	compassi	attraggono	guarda	N1	i figli	inanimate	182	PS
objrel_that	i compassi che il fratello conosce interrompono le amiche	masculine	plural	masculine	singular			2912	compassi	conoscono	interrompe	N1	i figli	inanimate	183	PS
objrel_that	i compassi che il padre ferma evitano gli attori	masculine	plural	masculine	singular			2917	compassi	fermano	evita	N1	i figli	inanimate	184	PS
objrel_that	i compassi che il ragazzo interrompe ricordano i contadini	masculine	plural	masculine	singular			2922	compassi	interrompono	ricorda	N1	i figli	inanimate	185	PS
