Sentence_Type,Sentence,GenderN1,NumN1,GenderN2,NumN2,GenderN3,NumN3,NumFraseOrigine,New_word,Verb1,Verb2,Element_changed,Old_word,Violation_Type,number,condition,slide,frequency,length,block,IncludedWords1,IncludedWords2,IncludedWords3,IncludedWords4,IncludedWords5,IncludedWords6,MeanLogFreq_W,MeanLength_W,ConditionAggragated
embedding_mental_SR,i_bambini dichiarano che le_sorelle amate i_ragazzi,masculine,plural,feminine,plural,NaN,NaN,2110,amate,dichiara,ama,V2,amano,wrong_person,277,PP,-5,NaN,NaN,3,bambini,dichiarano,sorelle,amate,ragazzi,,8.0067021323855,7.2,embedding_mental_SR_PP
embedding_mental,la_sorella dichiara che l'_amica davanti alle_madri interrompono il_figlio,feminine,singular,feminine,singular,feminine,plural,1317,interrompono,dichiarano,interrompono,V2,interrompe,num_violation,3452,SSP,7,NaN,NaN,5,sorella,dichiara,amica,madri,interrompono,figlio,7.92334126754848,7.16666666666667,embedding_mental____SSP
embedding_mental,il_fratello dice che le_bambine davanti allo_studente ragazze la_madre,masculine,singular,feminine,plural,masculine,singular,3236,ragazze,dicono,evita,V2,evitano,verb_noun,2907,SPS,-7,NaN,NaN,2,fratello,dice,bambine,studente,ragazze,madre,9.56424345315105,6.5,embedding_mental____SPS
embedding_mental,le_contadine dicono che l'_attrice accanto alla_bambina interrompe la_donna,feminine,plural,feminine,singular,feminine,singular,2358,NaN,dice,interrompono,NaN,NaN,acceptable,2358,PSS,0,NaN,NaN,4,contadine,dicono,attrice,bambina,interrompe,donna,7.65604025199401,7.33333333333333,embedding_mental____PSS
objrel_that,i_bambini che l'_attore accoglie incontrano il_padre,masculine,plural,masculine,singular,NaN,NaN,2226,NaN,accolgono,incontra,NaN,NaN,acceptable,2226,PS,0,NaN,NaN,1,bambini,attore,accoglie,incontrano,padre,,7.92764023558164,7.2,objrel_that_________PS
objrel_that,le_sorelle che la_ragazza ignorano interrompono la_figlia,feminine,plural,feminine,singular,NaN,NaN,463,ignorano,ignorano,interrompe,V1,ignora,num_violation,5139,PS,4,NaN,NaN,5,sorelle,ragazza,ignorano,interrompono,figlia,,7.43982199100967,8,objrel_that_________PS
objrel_nounpp,i_ragazzi che i_sedili dietro all'_attore osservano criticano le_donne,masculine,plural,masculine,plural,masculine,singular,2769,sedili,osserva,critica,N2,gli uomini,inanimate,7210,PPS,-3,NaN,NaN,5,ragazzi,sedili,attore,osservano,criticano,donne,7.2360778706113,7,objrel_nounpp_______PPS
objrel_nounpp,le_studentesse che gli_amici davanti al_bambino attrae interrompono la_figlia,feminine,plural,masculine,plural,masculine,singular,753,attrae,attrae,interrompe,V1,attraggono,num_violation,1093,PPS,7,NaN,NaN,5,studentesse,amici,bambino,attrae,interrompono,figlia,7.60572290128864,7.83333333333333,objrel_nounpp_______PPS
embedding_mental_SR,le_attrici ricordano che il_ragazzo figlia gli_studenti,feminine,plural,masculine,singular,NaN,NaN,805,figlia,ricorda,conoscono,V2,conosce,verb_noun,2025,PS,-5,NaN,NaN,2,attrici,ricordano,ragazzo,figlia,studenti,,8.19178799240405,7.4,embedding_mental_SR_PS
objrel_nounpp,le_donne che la_madre vicino al_ragazzo ferma contadine i_bambini,feminine,plural,feminine,singular,masculine,singular,471,contadine,fermano,incontra,V2,incontrano,verb_noun,2736,PSS,-8,NaN,NaN,5,donne,madre,ragazzo,ferma,contadine,bambini,9.0266768202806,6.33333333333333,objrel_nounpp_______PSS
objrel_nounpp,le_figlie che le_contadine dietro alla_donna amano ricordare il_fratello,feminine,plural,feminine,plural,feminine,singular,102,ricordare,ama,ricorda,V2,ricordano,infinitive,7351,PPS,-8,NaN,NaN,5,figlie,contadine,donna,amano,ricordare,fratello,8.00205472080013,7,objrel_nounpp_______PPS
objrel_that,gli_studenti che il_contadino attrae ignorano gli_uomini,masculine,plural,masculine,singular,NaN,NaN,2092,NaN,attraggono,ignora,NaN,NaN,acceptable,2092,PS,0,NaN,NaN,3,studenti,contadino,attrae,ignorano,uomini,,7.0236476951319,7.4,objrel_that_________PS
objrel_nounpp,le_amiche che le_ragazze dietro ai_contadini conosciamo salutano la_sorella,feminine,plural,feminine,plural,masculine,plural,133,conosciamo,conosce,saluta,V1,conoscono,wrong_person,2187,PPP,-7,NaN,NaN,3,amiche,ragazze,contadini,conosciamo,salutano,sorella,7.90867273191027,7.83333333333333,objrel_nounpp_______PPP
objrel_nounpp,i_padri che la_sorella accanto al_contadino salutano interrompono la_bambina,masculine,plural,feminine,singular,masculine,singular,2514,salutano,salutano,interrompe,V1,saluta,num_violation,7768,PSS,7,NaN,NaN,3,padri,sorella,contadino,salutano,interrompono,bambina,6.93344388329203,8,objrel_nounpp_______PSS
embedding_mental,i_fratelli dicono che la_studentessa davanti agli_amici indicare la_bambina,masculine,plural,feminine,singular,masculine,plural,2445,indicare,dice,indicano,V2,indica,infinitive,3168,PSP,-7,NaN,NaN,2,fratelli,dicono,studentessa,amici,indicare,bambina,8.54216496166532,7.5,embedding_mental____PSP
objrel_that,il_figlio che i_bambini attraggono difendono la_donna,masculine,singular,masculine,plural,NaN,NaN,3562,difendono,attrae,difendono,V2,difende,num_violation,3231,SP,5,NaN,NaN,4,figlio,bambini,attraggono,difendono,donna,,8.13339203856974,7.4,objrel_that_________SP
objrel_that,la_donna che la_contadina indica evitano gli_studenti,feminine,singular,feminine,singular,NaN,NaN,1362,evitano,indicano,evitano,V2,evita,num_violation,3682,SS,5,NaN,NaN,5,donna,contadina,indica,evitano,studenti,,7.11862936854639,7,objrel_that_________SS
objrel_nounpp,le_contadine che lo_studente vicino all'_uomo blocca incontrano le_ragazze,feminine,plural,masculine,singular,masculine,singular,2716,NaN,bloccano,incontra,NaN,NaN,acceptable,2716,PSS,0,NaN,NaN,2,contadine,studente,uomo,blocca,incontrano,ragazze,7.50388833512497,7.33333333333333,objrel_nounpp_______PSS
objrel_nounpp,le_ragazze che le_amiche dietro al_bambino osservano ama il_fratello,feminine,plural,feminine,plural,masculine,singular,226,ama,osserva,ama,V2,amano,num_violation,669,PPS,8,NaN,NaN,4,ragazze,amiche,bambino,osservano,ama,fratello,8.73572515363789,6.66666666666667,objrel_nounpp_______PPS
embedding_mental,i_padri dichiarano che l'_attore accanto agli_amici evitano gli_uomini,masculine,plural,masculine,singular,masculine,plural,2952,evitano,dichiara,evitano,V2,evita,num_violation,1983,PSP,7,NaN,NaN,4,padri,dichiarano,attore,amici,evitano,uomini,7.52733537674066,6.5,embedding_mental____PSP
embedding_mental,le_amiche ricordano che i_bambini vicino alle_madri guarda le_ragazze,feminine,plural,masculine,plural,feminine,plural,507,guarda,ricorda,guarda,V2,guardano,num_violation,2383,PPP,7,NaN,NaN,3,amiche,ricordano,bambini,madri,guarda,ragazze,8.71988208393062,6.66666666666667,embedding_mental____PPP
objrel_nounpp,la_figlia che l'_attore vicino alle_ragazze osserva evitano i_padri,feminine,singular,masculine,singular,feminine,plural,1795,evitano,osservano,evitano,V2,evita,num_violation,3672,SSP,8,NaN,NaN,4,figlia,attore,ragazze,osserva,evitano,padri,7.67936647050541,6.33333333333333,objrel_nounpp_______SSP
objrel_that,la_bambina che il_fratello ricorda ignora la_sorella,feminine,singular,masculine,singular,NaN,NaN,545,NaN,ricordano,ignorano,NaN,NaN,acceptable,545,SS,0,NaN,NaN,4,bambina,fratello,ricorda,ignora,sorella,,8.91506262462864,7,objrel_that_________SS
objrel_nounpp,i_padri che il_contadino dietro alla_ragazza evita indicano la_bambina,masculine,plural,masculine,singular,feminine,singular,2428,NaN,evitano,indica,NaN,NaN,acceptable,2428,PSS,0,NaN,NaN,5,padri,contadino,ragazza,evita,indicano,bambina,7.83267960125122,6.83333333333333,objrel_nounpp_______PSS
objrel_nounpp,la_figlia che la_contadina accanto all'_attrice accoglie indicano l'_uomo,feminine,singular,feminine,singular,feminine,singular,1356,indicano,accolgono,indicano,V2,indica,num_violation,5880,SSS,8,NaN,NaN,5,figlia,contadina,attrice,accoglie,indicano,uomo,7.55534919398726,7,objrel_nounpp_______SSS
embedding_mental,le_studentesse dichiarano che la_ragazza vicino alle_amiche indica la_sorella,feminine,plural,feminine,singular,feminine,plural,3004,NaN,dichiara,indicano,NaN,NaN,acceptable,3004,PSP,0,NaN,NaN,2,studentesse,dichiarano,ragazza,amiche,indica,sorella,7.71753915733573,7.83333333333333,embedding_mental____PSP
embedding_mental,le_bambine dicono che la_sorella dietro alle_attrici guardano le_contadine,feminine,plural,feminine,singular,feminine,plural,271,guardano,dice,guardano,V2,guarda,num_violation,2451,PSP,7,NaN,NaN,2,bambine,dicono,sorella,attrici,guardano,contadine,7.19584547024521,7.33333333333333,embedding_mental____PSP
objrel_that,il_padre che le_attrici accolgono incontra la_donna,masculine,singular,feminine,plural,NaN,NaN,1217,NaN,accoglie,incontrano,NaN,NaN,acceptable,1217,SP,0,NaN,NaN,1,padre,attrici,accolgono,incontra,donna,,7.57104731411432,6.8,objrel_that_________SP
embedding_mental,le_madri ricordano che le_antipatie vicino alla_sorella saluta la_bambina,feminine,plural,masculine,singular,feminine,singular,858,antipatie,ricorda,salutano,N2,ilcontadino,abstract,983,PSS,-4,NaN,NaN,4,madri,ricordano,antipatie,sorella,saluta,bambina,6.91785250249767,7.16666666666667,embedding_mental____PSS
embedding_mental,il_padre dice che le_bambine dietro ai_ragazzi amano la_studentessa,masculine,singular,feminine,plural,masculine,plural,1618,NaN,dicono,ama,NaN,NaN,acceptable,1618,SPP,0,NaN,NaN,1,padre,dice,bambine,ragazzi,amano,studentessa,9.17432660366566,6.5,embedding_mental____SPP
embedding_mental,le_ragazze dichiarano che l'_attrice dietro ai_padri_figlia gli_uomini,feminine,plural,feminine,singular,masculine,plural,414,figlia,dichiara,attraggono,V2,attrae,verb_noun,1954,PSP,-7,NaN,NaN,1,ragazze,dichiarano,attrice,padri,figlia,uomini,8.32894609439678,6.83333333333333,embedding_mental____PSP
embedding_mental,le_sorelle dichiarano che i_contadini davanti alla_madre ignorano le_donne,feminine,plural,masculine,plural,feminine,singular,3470,NaN,dichiara,ignora,NaN,NaN,acceptable,3470,PPS,0,NaN,NaN,4,sorelle,dichiarano,contadini,madre,ignorano,donne,7.49515765579914,7.33333333333333,embedding_mental____PPS
objrel_that,i_fratelli che i_padri fermate conoscono la_bambina,masculine,plural,masculine,plural,NaN,NaN,2697,fermate,interrompe,conosce,V1,interrompono,wrong_person,4893,PP,-4,NaN,NaN,5,fratelli,padri,fermate,conoscono,bambina,,7.95710125235043,7.2,objrel_that_________PP
objrel_nounpp,la_donna che l'_amico vicino ai_contadini interrompe ignorare il_bambino,feminine,singular,masculine,singular,masculine,plural,1918,ignorare,interrompono,ignorano,V2,ignora,infinitive,4849,SSP,-8,NaN,NaN,1,donna,amico,contadini,interrompe,ignorare,bambino,8.50253752906929,7.33333333333333,objrel_nounpp_______SSP
objrel_that,le_ginnastiche che l'_attore attrae interrompono lo_studente,feminine,plural,masculine,singular,NaN,NaN,843,ginnastiche,attraggono,interrompe,N1,le contadine,abstract,4569,PS,-1,NaN,NaN,2,ginnastiche,attore,attrae,interrompono,studente,,5.08724510853438,8.6,objrel_that_________PS
embedding_mental_SR,l'_amico dice che le_bambine conosce il_fratello,masculine,singular,feminine,plural,NaN,NaN,3155,conosce,dicono,conosce,V2,conoscono,num_violation,1038,SP,5,NaN,NaN,3,amico,dice,bambine,conosce,fratello,,9.8502074086236,6.2,embedding_mental_SR_SP
objrel_that,le_sorelle che i_bambini amano indicano gli_attori,feminine,plural,masculine,plural,NaN,NaN,3898,NaN,ama,indica,NaN,NaN,acceptable,3898,PP,0,NaN,NaN,3,sorelle,bambini,amano,indicano,attori,,7.90234476653596,6.6,objrel_that_________PP
embedding_mental_SR,la_filosofia dichiara che il_fratello interrompe l'_attrice,feminine,singular,masculine,singular,NaN,NaN,1984,filosofia,dichiarano,interrompono,N1,la studentessa,abstract,3397,SS,-1,NaN,NaN,5,filosofia,dichiara,fratello,interrompe,attrice,,7.25914842729829,8.4,embedding_mental_SR_SS
objrel_nounpp,gli_studenti che le_figlie davanti ai_bambini difende ricordano la_madre,masculine,plural,feminine,plural,masculine,plural,2155,difende,difende,ricorda,V1,difendono,num_violation,2992,PPP,7,NaN,NaN,5,studenti,figlie,bambini,difende,ricordano,madre,8.11045423018263,7,objrel_nounpp_______PPP
objrel_nounpp,la_sorella che il_ragazzo davanti agli_studenti indicano conosce le_madri,feminine,singular,masculine,singular,masculine,plural,1946,indicano,indicano,conoscono,V1,indica,num_violation,5950,SSP,7,NaN,NaN,3,sorella,ragazzo,studenti,indicano,conosce,madri,8.62696376069392,7,objrel_nounpp_______SSP
objrel_nounpp,le_antipatie che il_padre vicino alla_sorella blocca evitano la_figlia,feminine,plural,masculine,singular,feminine,singular,826,antipatie,bloccano,evita,N1,leamiche,abstract,771,PSS,-1,NaN,NaN,4,antipatie,padre,sorella,blocca,evitano,figlia,7.33368172825316,6.66666666666667,objrel_nounpp_______PSS
objrel_nounpp,il_figlio che le_contadine vicino alla_donna fermano osserva i_padri,masculine,singular,feminine,plural,feminine,singular,1144,NaN,ferma,osservano,NaN,NaN,acceptable,1144,SPS,0,NaN,NaN,1,figlio,contadine,donna,fermano,osserva,padri,7.43752698842912,6.5,objrel_nounpp_______SPS
objrel_that,il_padre che il_ragazzo ama saluta l'_uomo,masculine,singular,masculine,singular,NaN,NaN,179,NaN,amano,salutano,NaN,NaN,acceptable,179,SS,0,NaN,NaN,3,padre,ragazzo,ama,saluta,uomo,,9.86047387092334,5,objrel_that_________SS
objrel_that,i_contadini che la_figlia guarda indicano i_ragazzi,masculine,plural,feminine,singular,NaN,NaN,2282,NaN,guardano,indica,NaN,NaN,acceptable,2282,PS,0,NaN,NaN,2,contadini,figlia,guarda,indicano,ragazzi,,9.12330512753705,7.2,objrel_that_________PS
objrel_that,l'_attrice che la_contadina osservano attrae la_figlia,feminine,singular,feminine,singular,NaN,NaN,1282,osservano,osservano,attraggono,V1,osserva,num_violation,6896,SS,4,NaN,NaN,1,attrice,contadina,osservano,attrae,figlia,,6.5595190429966,7.4,objrel_that_________SS
objrel_that,la_figlia che la_bambina conoscono saluta l'_amico,feminine,singular,feminine,singular,NaN,NaN,1383,conoscono,conoscono,salutano,V1,conosce,num_violation,2168,SS,4,NaN,NaN,4,figlia,bambina,conoscono,saluta,amico,,9.13492721727947,6.6,objrel_that_________SS
embedding_mental,la_figlia dichiara che l'_uomo accanto all'_attrice salutano il_ragazzo,feminine,singular,masculine,singular,feminine,singular,1864,salutano,dichiarano,salutano,V2,saluta,num_violation,3801,SSS,7,NaN,NaN,2,figlia,dichiara,uomo,attrice,salutano,ragazzo,8.46778336224689,6.66666666666667,embedding_mental____SSS
embedding_mental,le_bambine ricordano che le_donne accanto ai_contadini difendono i_padri,feminine,plural,feminine,plural,masculine,plural,3857,NaN,ricorda,difende,NaN,NaN,acceptable,3857,PPP,0,NaN,NaN,2,bambine,ricordano,donne,contadini,difendono,padri,7.06595955319349,7.33333333333333,embedding_mental____PPP
objrel_nounpp,la_sorella che gli_attori accanto alle_donne difendiamo accoglie la_figlia,feminine,singular,masculine,plural,feminine,plural,1565,difendiamo,difende,accolgono,V1,difendono,wrong_person,3065,SPP,-7,NaN,NaN,2,sorella,attori,donne,difendiamo,accoglie,figlia,7.69162342163455,7,objrel_nounpp_______SPP
objrel_nounpp,le_donne che le_attrici vicino agli_studenti salutano ricordano la_ragazza,feminine,plural,feminine,plural,masculine,plural,3750,NaN,saluta,ricorda,NaN,NaN,acceptable,3750,PPP,0,NaN,NaN,2,donne,attrici,studenti,salutano,ricordano,ragazza,7.55972096477463,7.33333333333333,objrel_nounpp_______PPP
embedding_mental_SR,l'_antipatia dichiara che la_donna conosce il_figlio,feminine,singular,feminine,singular,NaN,NaN,1487,antipatia,dichiarano,conoscono,N1,la studentessa,abstract,98,SS,-1,NaN,NaN,3,antipatia,dichiara,donna,conosce,figlio,,8.24387998257568,7,embedding_mental_SR_SS
objrel_that,le_lampade che l'_attrice ama ignorano la_studentessa,feminine,plural,feminine,singular,NaN,NaN,252,lampade,amano,ignora,N1,le amiche,inanimate,2451,PS,-1,NaN,NaN,2,lampade,attrice,ama,ignorano,studentessa,,6.67096554005038,7.2,objrel_that_________PS
embedding_mental_SR,i_figli dicono che gli_uomini indica l'_attrice,masculine,plural,masculine,plural,NaN,NaN,2657,indica,dice,indica,V2,indicano,num_violation,3090,PP,5,NaN,NaN,2,figli,dicono,uomini,indica,attrice,,8.91527736817293,6,embedding_mental_SR_PP
objrel_nounpp,la_ragazza che l'_amica accanto ai_contadini ferma eviti le_madri,feminine,singular,feminine,singular,masculine,plural,1419,eviti,fermano,evitano,V2,evita,wrong_person,3452,SSP,-8,NaN,NaN,2,ragazza,amica,contadini,ferma,eviti,madri,8.0873759022957,6,objrel_nounpp_______SSP
objrel_nounpp,i_bambini che i_fratelli accanto alle_madri amano accolgono gli_studenti,masculine,plural,masculine,plural,feminine,plural,3224,NaN,ama,accoglie,NaN,NaN,acceptable,3224,PPP,0,NaN,NaN,4,bambini,fratelli,madri,amano,accolgono,studenti,7.51927721051295,7,objrel_nounpp_______PPP
objrel_nounpp,gli_uomini che il_bambino vicino alle_figlie ricorda critica i_ragazzi,masculine,plural,masculine,singular,feminine,plural,2795,critica,ricordano,critica,V2,criticano,num_violation,2375,PSP,8,NaN,NaN,5,uomini,bambino,figlie,ricorda,critica,ragazzi,9.15189744389849,6.66666666666667,objrel_nounpp_______PSP
objrel_nounpp,la_contadina che l'_attore vicino alla_studentessa ama fermano la_madre,feminine,singular,masculine,singular,feminine,singular,1852,fermano,amano,fermano,V2,ferma,num_violation,3971,SSS,8,NaN,NaN,1,contadina,attore,studentessa,ama,fermano,madre,7.52693259023371,6.83333333333333,objrel_nounpp_______SSS
embedding_mental_SR,le_antipatie dichiarano che la_studentessa osserva i_fratelli,feminine,plural,feminine,singular,NaN,NaN,257,antipatie,dichiara,osservano,N1,le amiche,abstract,452,PS,-1,NaN,NaN,1,antipatie,dichiarano,studentessa,osserva,fratelli,,5.72433651807057,9,embedding_mental_SR_PS
