Sentence_Type,Sentence,GenderN1,NumN1,GenderN2,NumN2,GenderN3,NumN3,NumFraseOrigine,New_word,Verb1,Verb2,Element_changed,Old_word,Violation_Type,number,condition,slide,frequency,length,block,IncludedWords1,IncludedWords2,IncludedWords3,IncludedWords4,IncludedWords5,IncludedWords6,MeanLogFreq_W,MeanLength_W,ConditionAggragated
objrel_that,il_bambino che la_figlia criticano saluta le_attrici,masculine,singular,feminine,singular,NaN,NaN,3267,criticano,criticano,salutano,V1,critica,num_violation,2664,SS,4,NaN,NaN,5,bambino,figlia,criticano,saluta,attrici,,7.39020353171833,7,objrel_that_________SS
objrel_nounpp,il_padre che le_contadine dietro ai_ragazzi incontriamo ignora il_figlio,masculine,singular,feminine,plural,masculine,plural,3173,incontriamo,incontra,ignorano,V1,incontrano,wrong_person,5465,SPP,-7,NaN,NaN,1,padre,contadine,ragazzi,incontriamo,ignora,figlio,8.2009781547065,7.33333333333333,objrel_nounpp_______SPP
objrel_that,le_amiche che i_fratelli accoglie guardano la_studentessa,feminine,plural,masculine,plural,NaN,NaN,510,accoglie,accoglie,guarda,V1,accolgono,num_violation,149,PP,4,NaN,NaN,2,amiche,fratelli,accoglie,guardano,studentessa,,7.07844596737857,8.2,objrel_that_________PP
embedding_mental_SR,le_donne ricordano che la_bambina attrarre le_madri,feminine,plural,feminine,singular,NaN,NaN,362,attrarre,ricorda,attraggono,V2,attrae,infinitive,718,PS,-5,NaN,NaN,1,donne,ricordano,bambina,attrarre,madri,,7.55821269429872,6.8,embedding_mental_SR_PS
objrel_nounpp,le_amiche che la_studentessa davanti ai_figli salutano ignorano i_padri,feminine,plural,feminine,singular,masculine,plural,380,salutano,salutano,ignora,V1,saluta,num_violation,7755,PSP,7,NaN,NaN,4,amiche,studentessa,figli,salutano,ignorano,padri,6.85840617197929,7.16666666666667,objrel_nounpp_______PSP
embedding_mental,il_fratello ricorda che la_madre davanti all'_amica criticano i_figli,masculine,singular,feminine,singular,feminine,singular,3355,criticano,ricordano,criticano,V2,critica,num_violation,1388,SSS,7,NaN,NaN,3,fratello,ricorda,madre,amica,criticano,figli,8.8962929090976,6.5,embedding_mental____SSS
objrel_that,la_figlia che gli_attori fermano osserva i_fratelli,feminine,singular,masculine,plural,NaN,NaN,1671,NaN,ferma,osservano,NaN,NaN,acceptable,1671,SP,0,NaN,NaN,5,figlia,attori,fermano,osserva,fratelli,,7.70172763128185,6.8,objrel_that_________SP
embedding_mental_SR,i_ragazzi dicono che le_attrici conoscono le_bambine,masculine,plural,feminine,plural,NaN,NaN,3480,NaN,dice,conosce,NaN,NaN,acceptable,3480,PP,0,NaN,NaN,5,ragazzi,dicono,attrici,conoscono,bambine,,8.23378659684131,7.2,embedding_mental_SR_PP
embedding_mental,le_bambine dichiarano che i_figli accanto agli_amici guarda la_sorella,feminine,plural,masculine,plural,masculine,plural,648,guarda,dichiara,guarda,V2,guardano,num_violation,2362,PPP,7,NaN,NaN,1,bambine,dichiarano,figli,amici,guarda,sorella,8.86907230708887,6.66666666666667,embedding_mental____PPP
objrel_nounpp,la_ragazza che l'_amica accanto ai_contadini ferma evita le_madri,feminine,singular,feminine,singular,masculine,plural,808,NaN,fermano,evitano,NaN,NaN,acceptable,808,SSP,0,NaN,NaN,3,ragazza,amica,contadini,ferma,evita,madri,8.18430835140473,6,objrel_nounpp_______SSP
objrel_nounpp,la_simpatia che l'_amica vicino alla_figlia interrompe ferma la_donna,feminine,singular,feminine,singular,feminine,singular,1361,simpatia,interrompono,fermano,N1,lamadre,abstract,9758,SSS,-1,NaN,NaN,3,simpatia,amica,figlia,interrompe,ferma,donna,8.41859120820594,6.5,objrel_nounpp_______SSS
objrel_that,la_studentessa che i_contadini conoscono ricorda la_bambina,feminine,singular,masculine,plural,NaN,NaN,1888,NaN,conosce,ricordano,NaN,NaN,acceptable,1888,SP,0,NaN,NaN,1,studentessa,contadini,conoscono,ricorda,bambina,,7.9684243075355,8.6,objrel_that_________SP
objrel_nounpp,l'_attore che le_sorelle accanto ai_ragazzi incontriamo difende le_contadine,masculine,singular,feminine,plural,masculine,plural,3195,incontriamo,incontra,difendono,V1,incontrano,wrong_person,5455,SPP,-7,NaN,NaN,3,attore,sorelle,ragazzi,incontriamo,difende,contadine,7.07902879981181,7.83333333333333,objrel_nounpp_______SPP
embedding_mental_SR,il_padre dice che le_donne guardano gli_uomini,masculine,singular,feminine,plural,NaN,NaN,1236,NaN,dicono,guarda,NaN,NaN,acceptable,1236,SP,0,NaN,NaN,3,padre,dice,donne,guardano,uomini,,9.92772691351625,5.6,embedding_mental_SR_SP
objrel_nounpp,le_madri che gli_uomini davanti ai_fratelli ricordano amano le_figlie,feminine,plural,masculine,plural,masculine,plural,3839,NaN,ricorda,ama,NaN,NaN,acceptable,3839,PPP,0,NaN,NaN,1,madri,uomini,fratelli,ricordano,amano,figlie,7.90652208080177,6.5,objrel_nounpp_______PPP
embedding_mental,il_padre ricorda che il_bambino accanto all'_amica attrae la_figlia,masculine,singular,masculine,singular,feminine,singular,96,NaN,ricordano,attraggono,NaN,NaN,acceptable,96,SSS,0,NaN,NaN,3,padre,ricorda,bambino,amica,attrae,figlia,9.2658765893605,6,embedding_mental____SSS
objrel_that,i_contadini che gli_amici ricorda evitano le_studentesse,masculine,plural,masculine,plural,NaN,NaN,2627,ricorda,ricorda,evita,V1,ricordano,num_violation,7268,PP,4,NaN,NaN,4,contadini,amici,ricorda,evitano,studentesse,,7.29644850007063,7.8,objrel_that_________PP
embedding_mental_SR,il_bambino dice che il_contadino ama le_ragazze,masculine,singular,masculine,singular,NaN,NaN,2,NaN,dicono,amano,NaN,NaN,acceptable,2,SS,0,NaN,NaN,1,bambino,dice,contadino,ama,ragazze,,9.29185099701878,6,embedding_mental_SR_SS
objrel_nounpp,le_contadine che la_sorella dietro alle_attrici blocca ricorda il_figlio,feminine,plural,feminine,singular,feminine,plural,274,ricorda,bloccano,ricorda,V2,ricordano,num_violation,7107,PSP,8,NaN,NaN,3,contadine,sorella,attrici,blocca,ricorda,figlio,7.5681452001009,7,objrel_nounpp_______PSP
embedding_mental_SR,il_padre dichiara che i_figli osserva l'_attore,masculine,singular,masculine,plural,NaN,NaN,3628,osserva,dichiarano,osserva,V2,osservano,num_violation,3522,SP,5,NaN,NaN,2,padre,dichiara,figli,osserva,attore,,8.36156671373952,6.2,embedding_mental_SR_SP
embedding_mental,la_sorella dice che le_contadine accanto alle_donne incontriamo la_ragazza,feminine,singular,feminine,plural,feminine,plural,1056,incontriamo,dicono,incontra,V2,incontrano,wrong_person,2910,SPP,-7,NaN,NaN,2,sorella,dice,contadine,donne,incontriamo,ragazza,8.61747360523502,7.16666666666667,embedding_mental____SPP
objrel_nounpp,le_attrici che la_bambina vicino allo_studente difende uomini il_padre,feminine,plural,feminine,singular,masculine,singular,451,uomini,difendono,incontra,V2,incontrano,verb_noun,7722,PSS,-8,NaN,NaN,1,attrici,bambina,studente,difende,uomini,padre,8.33488363960467,6.66666666666667,objrel_nounpp_______PSS
objrel_nounpp,le_bambine che la_contadina accanto al_figlio ragazza guardano l'_attrice,feminine,plural,feminine,singular,masculine,singular,456,ragazza,ricordano,guarda,V1,ricorda,verb_noun,5802,PSS,-7,NaN,NaN,1,bambine,contadina,figlio,ragazza,guardano,attrice,8.09118703299414,7.33333333333333,objrel_nounpp_______PSS
objrel_that,le_figlie che la_sorella attrae ricorda la_studentessa,feminine,plural,feminine,singular,NaN,NaN,392,ricorda,attraggono,ricorda,V2,ricordano,num_violation,7086,PS,5,NaN,NaN,5,figlie,sorella,attrae,ricorda,studentessa,,7.72957800223615,7.4,objrel_that_________PS
objrel_nounpp,le_bambine che la_studentessa accanto ai_ragazzi ignora conoscono le_attrici,feminine,plural,feminine,singular,masculine,plural,2656,NaN,ignorano,conosce,NaN,NaN,acceptable,2656,PSP,0,NaN,NaN,5,bambine,studentessa,ragazzi,ignora,conoscono,attrici,7.39482975903462,7.83333333333333,objrel_nounpp_______PSP
objrel_nounpp,gli_uomini che l'_amico davanti alle_attrici interrompe conoscete il_padre,masculine,plural,masculine,singular,feminine,plural,2797,conoscete,interrompono,conosce,V2,conoscono,wrong_person,1887,PSP,-8,NaN,NaN,4,uomini,amico,attrici,interrompe,conoscete,padre,8.64289267632677,7,objrel_nounpp_______PSP
objrel_nounpp,gli_amici che i_bambini dietro alla_sorella indica bloccano la_studentessa,masculine,plural,masculine,plural,feminine,singular,2587,indica,indica,blocca,V1,indicano,num_violation,5816,PPS,7,NaN,NaN,2,amici,bambini,sorella,indica,bloccano,studentessa,8.25642432330494,7.33333333333333,objrel_nounpp_______PPS
objrel_nounpp,il_bambino che i_contadini vicino alle_figlie conoscono attrae l'_amico,masculine,singular,masculine,plural,feminine,plural,1019,NaN,conosce,attraggono,NaN,NaN,acceptable,1019,SPP,0,NaN,NaN,4,bambino,contadini,figlie,conoscono,attrae,amico,8.11733558551163,7,objrel_nounpp_______SPP
objrel_that,i_ragazzi che le_contadine ferma amano l'_amico,masculine,plural,feminine,plural,NaN,NaN,2238,ferma,ferma,ama,V1,fermano,num_violation,3927,PP,4,NaN,NaN,3,ragazzi,contadine,ferma,amano,amico,,8.43358525223703,6.2,objrel_that_________PP
embedding_mental,l'_attrice dichiara che il_padre davanti ai_fratelli osserva il_bambino,feminine,singular,masculine,singular,masculine,plural,762,NaN,dichiarano,osservano,NaN,NaN,acceptable,762,SSP,0,NaN,NaN,5,attrice,dichiara,padre,fratelli,osserva,bambino,8.45667582915559,7,embedding_mental____SSP
objrel_nounpp,i_bambini che le_studentesse vicino all'_amica ricordano critichiamo l'_uomo,masculine,plural,feminine,plural,feminine,singular,2108,critichiamo,ricorda,critica,V2,criticano,wrong_person,2659,PPS,-8,NaN,NaN,4,bambini,studentesse,amica,ricordano,critichiamo,uomo,7.4351270678496,7.83333333333333,objrel_nounpp_______PPS
embedding_mental,le_studentesse dichiarano che l'_attore accanto all'_amica accolgono il_ragazzo,feminine,plural,masculine,singular,feminine,singular,879,accolgono,dichiara,accolgono,V2,accoglie,num_violation,207,PSS,7,NaN,NaN,1,studentesse,dichiarano,attore,amica,accolgono,ragazzo,7.00804008860766,8,embedding_mental____PSS
objrel_nounpp,la_sorella che le_amiche dietro alle_ragazze ricordano osserva la_madre,feminine,singular,feminine,plural,feminine,plural,1883,NaN,ricorda,osservano,NaN,NaN,acceptable,1883,SPP,0,NaN,NaN,5,sorella,amiche,ragazze,ricordano,osserva,madre,8.60997655972977,6.83333333333333,objrel_nounpp_______SPP
objrel_nounpp,lo_studente che le_madri davanti agli_uomini evita accoglie il_ragazzo,masculine,singular,feminine,plural,masculine,plural,3212,evita,evita,accolgono,V1,evitano,num_violation,3360,SPP,7,NaN,NaN,5,studente,madri,uomini,evita,accoglie,ragazzo,7.77634520311615,6.5,objrel_nounpp_______SPP
objrel_that,la_figlia che gli_studenti ignorano ricordano le_ragazze,feminine,singular,masculine,plural,NaN,NaN,1626,ricordano,ignora,ricordano,V2,ricorda,num_violation,7534,SP,5,NaN,NaN,5,figlia,studenti,ignorano,ricordano,ragazze,,7.8315825496547,7.6,objrel_that_________SP
embedding_mental,la_contadina dichiara che la_studentessa accanto all'_attrice ama i_fratelli,feminine,singular,feminine,singular,feminine,singular,306,NaN,dichiarano,amano,NaN,NaN,acceptable,306,SSS,0,NaN,NaN,4,contadina,dichiara,studentessa,attrice,ama,fratelli,7.18985922471779,7.66666666666667,embedding_mental____SSS
embedding_mental,le_bambine ricordano che l'_amica vicino alla_ragazza blocca i_fratelli,feminine,plural,feminine,singular,feminine,singular,2342,NaN,ricorda,bloccano,NaN,NaN,acceptable,2342,PSS,0,NaN,NaN,1,bambine,ricordano,amica,ragazza,blocca,fratelli,8.21585290427082,7,embedding_mental____PSS
embedding_mental,i_padri dicono che le_donne accanto ai_contadini incontriamo gli_amici,masculine,plural,feminine,plural,masculine,plural,2196,incontriamo,dice,incontra,V2,incontrano,wrong_person,2959,PPP,-7,NaN,NaN,5,padri,dicono,donne,contadini,incontriamo,amici,8.4501083762113,6.83333333333333,embedding_mental____PPP
objrel_nounpp,il_figlio che le_contadine dietro alla_ragazza fermano accoglie la_studentessa,masculine,singular,feminine,plural,feminine,singular,1143,NaN,ferma,accolgono,NaN,NaN,acceptable,1143,SPS,0,NaN,NaN,1,figlio,contadine,ragazza,fermano,accoglie,studentessa,7.07516938044495,8,objrel_nounpp_______SPS
objrel_nounpp,il_fratello che la_bambina dietro alle_attrici critica ignorano lo_studente,masculine,singular,feminine,singular,feminine,plural,3297,ignorano,criticano,ignorano,V2,ignora,num_violation,4901,SSP,8,NaN,NaN,3,fratello,bambina,attrici,critica,ignorano,studente,7.38981969280611,7.5,objrel_nounpp_______SSP
objrel_that,il_contadino che i_padri interrompono saluta il_ragazzo,masculine,singular,masculine,plural,NaN,NaN,1068,NaN,interrompe,salutano,NaN,NaN,acceptable,1068,SP,0,NaN,NaN,2,contadino,padri,interrompono,saluta,ragazzo,,7.14559259101949,7.8,objrel_that_________SP
objrel_nounpp,le_madri che la_contadina accanto alle_figlie ama attori i_padri,feminine,plural,feminine,singular,feminine,plural,293,attori,amano,interrompe,V2,interrompono,verb_noun,1076,PSP,-8,NaN,NaN,1,madri,contadina,figlie,ama,attori,padri,7.07660122697406,5.66666666666667,objrel_nounpp_______PSP
objrel_nounpp,lo_studente che le_amiche accanto agli_uomini salutano ignorano la_figlia,masculine,singular,feminine,plural,masculine,plural,3206,ignorano,saluta,ignorano,V2,ignora,num_violation,5133,SPP,8,NaN,NaN,3,studente,amiche,uomini,salutano,ignorano,figlia,7.60357181459723,7,objrel_nounpp_______SPP
embedding_mental,la_studentessa dice che i_figli accanto alle_donne attrae l'_amico,feminine,singular,masculine,plural,feminine,plural,1572,attrae,dicono,attrae,V2,attraggono,num_violation,456,SPP,7,NaN,NaN,4,studentessa,dice,figli,donne,attrae,amico,9.02046504178674,6,embedding_mental____SPP
embedding_mental_SR,gli_uomini dicono che lo_studente osserva le_amiche,masculine,plural,masculine,singular,NaN,NaN,2184,NaN,dice,osservano,NaN,NaN,acceptable,2184,PS,0,NaN,NaN,1,uomini,dicono,studente,osserva,amiche,,8.47709904345285,6.6,embedding_mental_SR_PS
embedding_mental,gli_amici dichiarano che i_padri accanto alla_studentessa indicano le_attrici,masculine,plural,masculine,plural,feminine,singular,3027,NaN,dichiara,indica,NaN,NaN,acceptable,3027,PPS,0,NaN,NaN,5,amici,dichiarano,padri,studentessa,indicano,attrici,6.96783748303615,7.66666666666667,embedding_mental____PPS
objrel_nounpp,l'_attore che le_figlie dietro alla_madre indicate interrompe gli_uomini,masculine,singular,feminine,plural,feminine,singular,3132,indicate,indica,interrompono,V1,indicano,wrong_person,5709,SPS,-7,NaN,NaN,1,attore,figlie,madre,indicate,interrompe,uomini,7.60542874065767,6.83333333333333,objrel_nounpp_______SPS
objrel_nounpp,le_figlie che le_sorelle davanti al_bambino padre fermano la_studentessa,feminine,plural,feminine,plural,masculine,singular,221,padre,indica,ferma,V1,indicano,verb_noun,5498,PPS,-7,NaN,NaN,4,figlie,sorelle,bambino,padre,fermano,studentessa,8.28587060057761,7.16666666666667,objrel_nounpp_______PPS
embedding_mental_SR,le_madri dichiarano che l'_uomo ama lo_studente,feminine,plural,masculine,singular,NaN,NaN,2812,NaN,dichiara,amano,NaN,NaN,acceptable,2812,PS,0,NaN,NaN,4,madri,dichiarano,uomo,ama,studente,,7.94785480516985,6,embedding_mental_SR_PS
embedding_mental_SR,la_contadina ricorda che le_sorelle accoglie il_ragazzo,feminine,singular,feminine,plural,NaN,NaN,1100,accoglie,ricordano,accoglie,V2,accolgono,num_violation,33,SP,5,NaN,NaN,3,contadina,ricorda,sorelle,accoglie,ragazzo,,7.40802350697985,7.6,embedding_mental_SR_SP
embedding_mental,la_bambina dichiara che la_contadina dietro al_fratello indica gli_uomini,feminine,singular,feminine,singular,masculine,singular,281,NaN,dichiarano,indicano,NaN,NaN,acceptable,281,SSS,0,NaN,NaN,1,bambina,dichiara,contadina,fratello,indica,uomini,8.13447651788458,7.33333333333333,embedding_mental____SSS
embedding_mental,la_donna dice che i_fratelli vicino all'_attore accoglie la_madre,feminine,singular,masculine,plural,masculine,singular,1727,accoglie,dicono,accoglie,V2,accolgono,num_violation,9,SPS,7,NaN,NaN,2,donna,dice,fratelli,attore,accoglie,madre,8.91521964846964,6,embedding_mental____SPS
objrel_nounpp,il_bambino che le_madri davanti alle_figlie attrici ferma le_donne,masculine,singular,feminine,plural,feminine,plural,3027,attrici,incontra,fermano,V1,incontrano,verb_noun,1663,SPP,-7,NaN,NaN,3,bambino,madri,figlie,attrici,ferma,donne,8.21444380405828,5.83333333333333,objrel_nounpp_______SPP
embedding_mental,la_donna ricorda che le_contadine accanto allo_studente attraggono i_padri,feminine,singular,feminine,plural,masculine,singular,1363,NaN,ricordano,attrae,NaN,NaN,acceptable,1363,SPS,0,NaN,NaN,2,donna,ricorda,contadine,studente,attraggono,padri,7.11767885592415,7.33333333333333,embedding_mental____SPS
embedding_mental_SR,le_ragazze ricordano che i_fratelli guarda le_donne,feminine,plural,masculine,plural,NaN,NaN,696,guarda,ricorda,guarda,V2,guardano,num_violation,2420,PP,5,NaN,NaN,1,ragazze,ricordano,fratelli,guarda,donne,,9.13256735252083,7,embedding_mental_SR_PP
objrel_nounpp,il_fratello che le_amiche vicino al_contadino osservano saluta il_padre,masculine,singular,feminine,plural,masculine,singular,1189,NaN,osserva,salutano,NaN,NaN,acceptable,1189,SPS,0,NaN,NaN,2,fratello,amiche,contadino,osservano,saluta,padre,8.11392196493297,7.16666666666667,objrel_nounpp_______SPS
objrel_that,i_ragazzi che la_sorella accolgo salutano l'_amico,masculine,plural,feminine,singular,NaN,NaN,2495,accolgo,accolgono,saluta,V1,accoglie,wrong_person,405,PS,-4,NaN,NaN,3,ragazzi,sorella,accolgo,salutano,amico,,8.210285740115,6.8,objrel_that_________PS
embedding_mental,gli_uomini ricordano che le_bambine vicino al_figlio ama le_attrici,masculine,plural,feminine,plural,masculine,singular,2225,ama,ricorda,ama,V2,amano,num_violation,328,PPS,7,NaN,NaN,4,uomini,ricordano,bambine,figlio,ama,attrici,8.24024614325392,6.33333333333333,embedding_mental____PPS
objrel_that,gli_studenti che i_bambini ricordano salutano i_contadini,masculine,plural,masculine,plural,NaN,NaN,3099,NaN,ricorda,saluta,NaN,NaN,acceptable,3099,PP,0,NaN,NaN,5,studenti,bambini,ricordano,salutano,contadini,,7.20765959148125,8.2,objrel_that_________PP
objrel_nounpp,la_madre che gli_amici davanti alle_contadine sogna conosce il_ragazzo,feminine,singular,masculine,plural,feminine,plural,1550,sogna,saluta,conoscono,V1,salutano,num_violation,7969,SPP,7,NaN,NaN,4,madre,amici,contadine,sogna,conosce,ragazzo,8.4706478190593,6.33333333333333,objrel_nounpp_______SPP
objrel_that,la_bambina che il_fratello interrompono conosce la_figlia,feminine,singular,masculine,singular,NaN,NaN,1807,interrompono,interrompono,conoscono,V1,interrompe,num_violation,6422,SS,4,NaN,NaN,3,bambina,fratello,interrompono,conosce,figlia,,8.61219862117497,8,objrel_that_________SS
objrel_nounpp,il_padre che le_figlie dietro ai_ragazzi osserva ignora la_contadina,masculine,singular,feminine,plural,masculine,plural,3178,osserva,osserva,ignorano,V1,osservano,num_violation,6757,SPP,7,NaN,NaN,1,padre,figlie,ragazzi,osserva,ignora,contadina,7.81600046350524,6.66666666666667,objrel_nounpp_______SPP
objrel_that,la_figlia che il_contadino osserva difendo l'_uomo,feminine,singular,masculine,singular,NaN,NaN,1867,difendo,osservano,fermano,V2,ferma,wrong_person,4194,SS,-5,NaN,NaN,2,figlia,contadino,osserva,difendo,uomo,,7.94512753920304,6.6,objrel_that_________SS
objrel_nounpp,le_contadine che la_studentessa accanto al_figlio incontra ignorano le_donne,feminine,plural,feminine,singular,masculine,singular,2710,NaN,incontrano,ignora,NaN,NaN,acceptable,2710,PSS,0,NaN,NaN,3,contadine,studentessa,figlio,incontra,ignorano,donne,7.07440193775178,7.83333333333333,objrel_nounpp_______PSS
objrel_nounpp,la_figlia che la_lampada dietro agli_uomini bloccano guarda il_bambino,feminine,singular,masculine,plural,masculine,plural,1674,lampada,blocca,guardano,N2,i fratelli,inanimate,2346,SPP,-3,NaN,NaN,3,figlia,lampada,uomini,bloccano,guarda,bambino,8.92974185892444,6.66666666666667,objrel_nounpp_______SPP
embedding_mental,il_bambino dice che il_dispiacere dietro al_ragazzo osservano i_fratelli,masculine,singular,feminine,plural,masculine,singular,3214,dispiacere,dicono,osserva,N2,leattrici,abstract,2660,SPS,-4,NaN,NaN,2,bambino,dice,dispiacere,ragazzo,osservano,fratelli,8.54248650309507,7.5,embedding_mental____SPS
embedding_mental,le_madri dichiarano che le_amiche davanti alla_figlia attrae le_contadine,feminine,plural,feminine,plural,feminine,singular,91,attrae,dichiara,attrae,V2,attraggono,num_violation,528,PPS,7,NaN,NaN,5,madri,dichiarano,amiche,figlia,attrae,contadine,6.49678104839619,7,embedding_mental____PPS
objrel_that,la_madre che il_bambino evita osservano il_padre,feminine,singular,masculine,singular,NaN,NaN,1886,osservano,evitano,osservano,V2,osserva,num_violation,6859,SS,5,NaN,NaN,1,madre,bambino,evita,osservano,padre,,8.74177589564305,6.2,objrel_that_________SS
objrel_nounpp,le_figlie che l'_amica accanto agli_uomini ricorda bambino i_ragazzi,feminine,plural,feminine,singular,masculine,plural,404,bambino,ricordano,attrae,V2,attraggono,verb_noun,2366,PSP,-8,NaN,NaN,4,figlie,amica,uomini,ricorda,bambino,ragazzi,9.62442312930401,6.33333333333333,objrel_nounpp_______PSP
objrel_that,i_figli che gli_attori amano conoscono gli_studenti,masculine,plural,masculine,plural,NaN,NaN,3294,NaN,ama,conosce,NaN,NaN,acceptable,3294,PP,0,NaN,NaN,2,figli,attori,amano,conoscono,studenti,,8.03554907548037,6.6,objrel_that_________PP
objrel_nounpp,i_padri che il_figlio vicino ai_fratelli blocco fermano la_madre,masculine,plural,masculine,singular,masculine,plural,2954,blocco,bloccano,ferma,V1,blocca,wrong_person,1796,PSP,-7,NaN,NaN,3,padri,figlio,fratelli,blocco,fermano,madre,8.51800778039376,6.16666666666667,objrel_nounpp_______PSP
objrel_nounpp,le_attrici che i_bambini vicino al_contadino bloccano studentessa le_figlie,feminine,plural,masculine,plural,masculine,singular,706,studentessa,blocca,ricorda,V2,ricordano,verb_noun,7219,PPS,-8,NaN,NaN,2,attrici,bambini,contadino,bloccano,studentessa,figlie,6.966313430927,8,objrel_nounpp_______PPS
objrel_nounpp,i_bambini che i_figli dietro agli_attori indicano amano la_contadina,masculine,plural,masculine,plural,masculine,plural,3221,NaN,indica,ama,NaN,NaN,acceptable,3221,PPP,0,NaN,NaN,1,bambini,figli,attori,indicano,amano,contadina,7.72183641060705,6.66666666666667,objrel_nounpp_______PPP
objrel_nounpp,la_studentessa che i_contadini davanti al_padre incontrano eviti i_fratelli,feminine,singular,masculine,plural,masculine,singular,1762,eviti,incontra,evitano,V2,evita,wrong_person,3476,SPS,-8,NaN,NaN,1,studentessa,contadini,padre,incontrano,eviti,fratelli,7.53321690644853,8,objrel_nounpp_______SPS
objrel_that,i_dolori che la_donna evita ricordano i_ragazzi,masculine,plural,feminine,singular,NaN,NaN,2277,dolori,evitano,ricorda,N1,gli attori,abstract,2856,PS,-1,NaN,NaN,2,dolori,donna,evita,ricordano,ragazzi,,8.18523558354021,6.4,objrel_that_________PS
objrel_nounpp,la_studentessa che le_donne vicino alla_sorella ignorano salutano gli_uomini,feminine,singular,feminine,plural,feminine,singular,1130,salutano,ignora,salutano,V2,saluta,num_violation,7815,SPS,8,NaN,NaN,1,studentessa,donne,sorella,ignorano,salutano,uomini,7.72142461075764,7.5,objrel_nounpp_______SPS
objrel_nounpp,il_padre che gli_amici dietro all'_uomo fermano bloccano la_sorella,masculine,singular,masculine,plural,masculine,singular,3742,bloccano,ferma,bloccano,V2,blocca,num_violation,1834,SPS,8,NaN,NaN,5,padre,amici,uomo,fermano,bloccano,sorella,8.95697870252783,6,objrel_nounpp_______SPS
