Sentence_Type,Sentence,GenderN1,NumN1,GenderN2,NumN2,GenderN3,NumN3,NumFraseOrigine,New_word,Verb1,Verb2,Element_changed,Old_word,Violation_Type,number,condition,slide,frequency,length,block,IncludedWords1,IncludedWords2,IncludedWords3,IncludedWords4,IncludedWords5,IncludedWords6,MeanLogFreq_W,MeanLength_W,ConditionAggragated
objrel_nounpp,i_figli che il_ragazzo accanto ai_padri conosce ignorare l'_amico,masculine,plural,masculine,singular,masculine,plural,2944,ignorare,conoscono,ignora,V2,ignorano,infinitive,4663,PSP,-8,NaN,NaN,3,figli,ragazzo,padri,conosce,ignorare,amico,9.1261163931799,6.16666666666667,objrel_nounpp_______PSP
embedding_mental_SR,l'_amica dice che gli_uomini ragazzo le_ragazze,feminine,singular,masculine,plural,NaN,NaN,1503,ragazzo,dicono,ferma,V2,fermano,verb_noun,3122,SP,-5,NaN,NaN,2,amica,dice,uomini,ragazzo,ragazze,,10.2683259608634,5.8,embedding_mental_SR_SP
objrel_that,il_piacere che l'_amico indica ricorda il_ragazzo,masculine,singular,masculine,singular,NaN,NaN,3769,piacere,indicano,ricordano,N1,il bambino,abstract,4954,SS,-1,NaN,NaN,2,piacere,amico,indica,ricorda,ragazzo,,9.7469652049222,6.4,objrel_that_________SS
objrel_nounpp,i_padri che gli_amici dietro al_ragazzo fermano figli l'_attrice,masculine,plural,masculine,plural,masculine,singular,2761,figli,ferma,indica,V2,indicano,verb_noun,3853,PPS,-8,NaN,NaN,4,padri,amici,ragazzo,fermano,figli,attrice,8.57315393771563,6,objrel_nounpp_______PPS
embedding_mental_SR,l'_amica dichiara che le_donne ragazzi il_fratello,feminine,singular,feminine,plural,NaN,NaN,1015,ragazzi,dichiarano,ama,V2,amano,verb_noun,3027,SP,-5,NaN,NaN,5,amica,dichiara,donne,ragazzi,fratello,,9.43857162104276,6.6,embedding_mental_SR_SP
objrel_nounpp,l'_attore che i_bambini vicino al_contadino indica evita la_donna,masculine,singular,masculine,plural,masculine,singular,3762,indica,indica,evitano,V1,indicano,num_violation,5763,SPS,7,NaN,NaN,1,attore,bambini,contadino,indica,evita,donna,8.11700368505511,6.33333333333333,objrel_nounpp_______SPS
embedding_mental,gli_studenti dicono che l'_amica dietro alla_figlia evita la_sorella,masculine,plural,feminine,singular,feminine,singular,2084,NaN,dice,evitano,NaN,NaN,acceptable,2084,PSS,0,NaN,NaN,3,studenti,dicono,amica,figlia,evita,sorella,8.88885885468879,6.16666666666667,embedding_mental____PSS
embedding_mental,l'_amico dice che gli_attori dietro al_fratello blocca i_contadini,masculine,singular,masculine,plural,masculine,singular,3759,blocca,dicono,blocca,V2,bloccano,num_violation,709,SPS,7,NaN,NaN,4,amico,dice,attori,fratello,blocca,contadini,8.86137558732771,6.33333333333333,embedding_mental____SPS
embedding_mental,le_contadine dichiarano che il_fratello vicino all'_amico padri la_ragazza,feminine,plural,masculine,singular,masculine,singular,972,padri,dichiara,guardano,V2,guarda,verb_noun,2763,PSS,-7,NaN,NaN,1,contadine,dichiarano,fratello,amico,padri,ragazza,7.9836280863958,7.33333333333333,embedding_mental____PSS
embedding_mental,l'_amica ricorda che l'_uomo davanti alle_madri evitano la_contadina,feminine,singular,masculine,singular,feminine,plural,1775,evitano,ricordano,evitano,V2,evita,num_violation,1935,SSP,7,NaN,NaN,4,amica,ricorda,uomo,madri,evitano,contadina,7.74029308025559,6.16666666666667,embedding_mental____SSP
objrel_nounpp,l'_amico che il_contadino davanti all'_attrice bloccano accoglie la_bambina,masculine,singular,masculine,singular,feminine,singular,3884,bloccano,bloccano,accolgono,V1,blocca,num_violation,1659,SSS,7,NaN,NaN,4,amico,contadino,attrice,bloccano,accoglie,bambina,7.41984338902237,7.33333333333333,objrel_nounpp_______SSS
embedding_mental,i_fratelli ricordano che i_bambini vicino alle_donne difende il_padre,masculine,plural,masculine,plural,feminine,plural,2569,difende,ricorda,difende,V2,difendono,num_violation,1587,PPP,7,NaN,NaN,3,fratelli,ricordano,bambini,donne,difende,padre,8.65203317356365,6.83333333333333,embedding_mental____PPP
objrel_that,i_fratelli che il_figlio saluta contadino gli_uomini,masculine,plural,masculine,singular,NaN,NaN,2945,contadino,salutano,critica,V2,criticano,verb_noun,3155,PS,-5,NaN,NaN,3,fratelli,figlio,saluta,contadino,uomini,,8.75602329651411,7,objrel_that_________PS
objrel_nounpp,la_contadina che i_figli accanto al_padre difende accoglie le_madri,feminine,singular,masculine,plural,masculine,singular,1723,difende,difende,accolgono,V1,difendono,num_violation,2886,SPS,7,NaN,NaN,3,contadina,figli,padre,difende,accoglie,madri,7.18014357930964,6.5,objrel_nounpp_______SPS
objrel_nounpp,i_bambini che il_figlio vicino al_ragazzo conosce interrompono le_studentesse,masculine,plural,masculine,singular,masculine,singular,2211,NaN,conoscono,interrompe,NaN,NaN,acceptable,2211,PSS,0,NaN,NaN,2,bambini,figlio,ragazzo,conosce,interrompono,studentesse,8.3751483929256,8.33333333333333,objrel_nounpp_______PSS
embedding_mental,il_contadino ricorda che gli_amici davanti allo_studente incontrano le_donne,masculine,singular,masculine,plural,masculine,singular,1054,NaN,ricordano,incontra,NaN,NaN,acceptable,1054,SPS,0,NaN,NaN,2,contadino,ricorda,amici,studente,incontrano,donne,8.30780927198209,7.33333333333333,embedding_mental____SPS
objrel_nounpp,lo_studente che la_contadina davanti all'_amico guarda indicano i_fratelli,masculine,singular,feminine,singular,masculine,singular,3523,indicano,guardano,indicano,V2,indica,num_violation,5920,SSS,8,NaN,NaN,1,studente,contadina,amico,guarda,indicano,fratelli,8.37543172365804,7.33333333333333,objrel_nounpp_______SSS
objrel_that,le_lampade che gli_studenti guardano criticano il_contadino,feminine,plural,masculine,plural,NaN,NaN,597,lampade,guarda,critica,N1,le donne,inanimate,2520,PP,-1,NaN,NaN,3,lampade,studenti,guardano,criticano,contadino,,6.23867878877378,8.2,objrel_that_________PP
objrel_nounpp,lo_studente che le_ragazze vicino alla_bambina incontrano conosce l'_attrice,masculine,singular,feminine,plural,feminine,singular,2011,NaN,incontra,conoscono,NaN,NaN,acceptable,2011,SPS,0,NaN,NaN,5,studente,ragazze,bambina,incontrano,conosce,attrice,8.27661047497284,7.66666666666667,objrel_nounpp_______SPS
objrel_that,il_bambino che il_contadino osservare evita le_amiche,masculine,singular,masculine,singular,NaN,NaN,3751,osservare,osservano,evitano,V1,osserva,infinitive,6731,SS,-4,NaN,NaN,3,bambino,contadino,osservare,evita,amiche,,7.62884420087842,7.2,objrel_that_________SS
objrel_nounpp,il_ragazzo che il_fratello accanto all'_attrice criticano indica i_bambini,masculine,singular,masculine,singular,feminine,singular,3877,criticano,criticano,indicano,V1,critica,num_violation,2607,SSS,7,NaN,NaN,2,ragazzo,fratello,attrice,criticano,indica,bambini,8.27672783984791,7.33333333333333,objrel_nounpp_______SSS
objrel_nounpp,l'_uomo che le_bambine davanti ai_contadini evitano accolgono gli_studenti,masculine,singular,feminine,plural,masculine,plural,3200,accolgono,evita,accolgono,V2,accoglie,num_violation,413,SPP,8,NaN,NaN,2,uomo,bambine,contadini,evitano,accolgono,studenti,7.02683430667822,7.33333333333333,objrel_nounpp_______SPP
embedding_mental,le_ragazze dicono che i_fratelli vicino alla_bambina indicano gli_studenti,feminine,plural,masculine,plural,feminine,singular,3453,NaN,dice,indica,NaN,NaN,acceptable,3453,PPS,0,NaN,NaN,5,ragazze,dicono,fratelli,bambina,indicano,studenti,8.76540663177262,7.33333333333333,embedding_mental____PPS
embedding_mental,le_madri dicono che l'_attore accanto agli_studenti incontra il_figlio,feminine,plural,masculine,singular,masculine,plural,2932,NaN,dice,incontrano,NaN,NaN,acceptable,2932,PSP,0,NaN,NaN,4,madri,dicono,attore,studenti,incontra,figlio,8.32866447252387,6.5,embedding_mental____PSP
objrel_nounpp,la_ragazza che le_madri vicino alla_contadina fermano conosce il_bambino,feminine,singular,feminine,plural,feminine,singular,1851,NaN,ferma,conoscono,NaN,NaN,acceptable,1851,SPS,0,NaN,NaN,2,ragazza,madri,contadina,fermano,conosce,bambino,7.99063529873493,7,objrel_nounpp_______SPS
embedding_mental_SR,la_madre dice che la_bambina conosce gli_amici,feminine,singular,feminine,singular,NaN,NaN,762,NaN,dicono,conoscono,NaN,NaN,acceptable,762,SS,0,NaN,NaN,3,madre,dice,bambina,conosce,amici,,10.1528589705203,5.6,embedding_mental_SR_SS
objrel_that,le_sorelle che l'_uomo accolgono osservano l'_attore,feminine,plural,masculine,singular,NaN,NaN,971,accolgono,accolgono,osserva,V1,accoglie,num_violation,339,PS,4,NaN,NaN,1,sorelle,uomo,accolgono,osservano,attore,,7.1190346499846,7,objrel_that_________PS
objrel_nounpp,le_studentesse che gli_uomini dietro alle_bambine difendono salutano le_ragazze,feminine,plural,masculine,plural,feminine,plural,3992,NaN,difende,saluta,NaN,NaN,acceptable,3992,PPP,0,NaN,NaN,1,studentesse,uomini,bambine,difendono,salutano,ragazze,7.10373543002454,8,objrel_nounpp_______PPP
objrel_nounpp,l'_attore che la_contadina accanto alle_amiche interrompono guarda la_figlia,masculine,singular,feminine,singular,feminine,plural,3324,interrompono,interrompono,guardano,V1,interrompe,num_violation,6456,SSP,7,NaN,NaN,4,attore,contadina,amiche,interrompono,guarda,figlia,7.60754146945058,7.5,objrel_nounpp_______SSP
objrel_that,il_fratello che gli_studenti attraggono ferma le_donne,masculine,singular,masculine,plural,NaN,NaN,1148,NaN,attrae,fermano,NaN,NaN,acceptable,1148,SP,0,NaN,NaN,4,fratello,studenti,attraggono,ferma,donne,,8.3783275391546,7.2,objrel_that_________SP
objrel_nounpp,la_studentessa che gli_attori davanti all'_amica conoscono ignora le_donne,feminine,singular,masculine,plural,feminine,singular,1912,NaN,conosce,ignorano,NaN,NaN,acceptable,1912,SPS,0,NaN,NaN,1,studentessa,attori,amica,conoscono,ignora,donne,7.82631674844127,7,objrel_nounpp_______SPS
objrel_nounpp,le_figlie che gli_attori davanti alla_donna salutano blocca lo_studente,feminine,plural,masculine,plural,feminine,singular,597,blocca,saluta,blocca,V2,bloccano,num_violation,1641,PPS,8,NaN,NaN,5,figlie,attori,donna,salutano,blocca,studente,7.39236414089859,6.5,objrel_nounpp_______PPS
objrel_nounpp,le_contadine che l'_amica davanti alla_ragazza osserva bambina la_studentessa,feminine,plural,feminine,singular,feminine,singular,334,bambina,osservano,blocca,V2,bloccano,verb_noun,1771,PSS,-8,NaN,NaN,1,contadine,amica,ragazza,osserva,bambina,studentessa,7.76747470771789,7.66666666666667,objrel_nounpp_______PSS
objrel_nounpp,le_donne che i_figli vicino agli_attori indicano ricordate la_studentessa,feminine,plural,masculine,plural,masculine,plural,661,ricordate,indica,ricorda,V2,ricordano,wrong_person,7152,PPP,-8,NaN,NaN,4,donne,figli,attori,indicano,ricordate,studentessa,8.12382438908197,7.33333333333333,objrel_nounpp_______PPP
objrel_nounpp,il_figlio che la_studentessa dietro all'_attore conosce attrae le_ragazze,masculine,singular,feminine,singular,masculine,singular,148,NaN,conoscono,attraggono,NaN,NaN,acceptable,148,SSS,0,NaN,NaN,5,figlio,studentessa,attore,conosce,attrae,ragazze,8.29868134707332,7.16666666666667,objrel_nounpp_______SSS
objrel_that,la_sorella che il_contadino conosce accoglie gli_amici,feminine,singular,masculine,singular,NaN,NaN,838,NaN,conoscono,accolgono,NaN,NaN,acceptable,838,SS,0,NaN,NaN,1,sorella,contadino,conosce,accoglie,amici,,8.1108899952612,7.2,objrel_that_________SS
objrel_nounpp,l'_attore che gli_studenti accanto alle_madri ferma interrompe le_donne,masculine,singular,masculine,plural,feminine,plural,3574,ferma,ferma,interrompono,V1,fermano,num_violation,3860,SPP,7,NaN,NaN,1,attore,studenti,madri,ferma,interrompe,donne,7.83800581704386,6.5,objrel_nounpp_______SPP
embedding_mental,le_figlie dicono che l'_amica accanto alla_madre evitano gli_attori,feminine,plural,feminine,singular,feminine,singular,350,evitano,dice,evitano,V2,evita,num_violation,1954,PSS,7,NaN,NaN,1,figlie,dicono,amica,madre,evitano,attori,8.22031817114763,5.83333333333333,embedding_mental____PSS
objrel_that,la_ragazza che la_figlia blocca conosce l'_amico,feminine,singular,feminine,singular,NaN,NaN,818,NaN,bloccano,conoscono,NaN,NaN,acceptable,818,SS,0,NaN,NaN,3,ragazza,figlia,blocca,conosce,amico,,9.57243081189156,6.2,objrel_that_________SS
objrel_nounpp,le_ragazze che i_contadini accanto al_padre indicano criticano la_donna,feminine,plural,masculine,plural,masculine,singular,3892,NaN,indica,critica,NaN,NaN,acceptable,3892,PPS,0,NaN,NaN,1,ragazze,contadini,padre,indicano,criticano,donna,8.20375405426783,7.16666666666667,objrel_nounpp_______PPS
embedding_mental,le_sorelle ricordano che le_bambine vicino al_figlio interrompono le_ragazze,feminine,plural,feminine,plural,masculine,singular,3497,NaN,ricorda,interrompe,NaN,NaN,acceptable,3497,PPS,0,NaN,NaN,2,sorelle,ricordano,bambine,figlio,interrompono,ragazze,7.72726725444202,8,embedding_mental____PPS
objrel_nounpp,le_studentesse che l'_attrice accanto alla_ragazza interrompe ferma la_madre,feminine,plural,feminine,singular,feminine,singular,371,ferma,interrompono,ferma,V2,fermano,num_violation,3788,PSS,8,NaN,NaN,3,studentesse,attrice,ragazza,interrompe,ferma,madre,8.13676111957126,7.5,objrel_nounpp_______PSS
objrel_nounpp,l'_uomo che i_figli dietro agli_amici ignora accoglie gli_studenti,masculine,singular,masculine,plural,masculine,plural,3708,ignora,ignora,accolgono,V1,ignorano,num_violation,4731,SPP,7,NaN,NaN,3,uomo,figli,amici,ignora,accoglie,studenti,8.34256544936217,6,objrel_nounpp_______SPP
objrel_nounpp,i_contadini che la_madre vicino alla_figlia amano bloccano la_donna,masculine,plural,feminine,singular,feminine,singular,2365,amano,amano,blocca,V1,ama,num_violation,768,PSS,7,NaN,NaN,2,contadini,madre,figlia,amano,bloccano,donna,8.51980139327134,6.33333333333333,objrel_nounpp_______PSS
objrel_nounpp,i_figli che il_bambino dietro alle_contadine osserva bloccano le_sorelle,masculine,plural,masculine,singular,feminine,plural,2329,NaN,osservano,blocca,NaN,NaN,acceptable,2329,PSP,0,NaN,NaN,3,figli,bambino,contadine,osserva,bloccano,sorelle,7.16140723154736,7.16666666666667,objrel_nounpp_______PSP
objrel_nounpp,le_studentesse che l'_attore vicino ai_ragazzi difende conoscete la_sorella,feminine,plural,masculine,singular,masculine,plural,944,conoscete,difendono,conosce,V2,conoscono,wrong_person,1875,PSP,-8,NaN,NaN,5,studentesse,attore,ragazzi,difende,conoscete,sorella,7.95972132272276,7.83333333333333,objrel_nounpp_______PSP
objrel_nounpp,le_madri che le_filosofie vicino alle_contadine attraggono osservano il_padre,feminine,plural,feminine,plural,feminine,plural,41,filosofie,attrae,osserva,N2,leamiche,abstract,5651,PPP,-3,NaN,NaN,5,madri,filosofie,contadine,attraggono,osservano,padre,5.81317047050375,7.83333333333333,objrel_nounpp_______PPP
embedding_mental,lo_studente dichiara che il_compasso accanto al_padre criticano le_sorelle,masculine,singular,masculine,plural,masculine,singular,3776,compasso,dichiarano,critica,N2,iragazzi,inanimate,753,SPS,-4,NaN,NaN,5,studente,dichiara,compasso,padre,criticano,sorelle,6.74913986965957,7.5,embedding_mental____SPS
objrel_that,i_padri che la_bambina accolgono difendono gli_amici,masculine,plural,feminine,singular,NaN,NaN,2461,accolgono,accolgono,difende,V1,accoglie,num_violation,304,PS,4,NaN,NaN,2,padri,bambina,accolgono,difendono,amici,,7.04244553116809,7,objrel_that_________PS
embedding_mental_SR,la_donna dice che i_bambini sogna lo_studente,feminine,singular,masculine,plural,NaN,NaN,1612,sogna,dicono,saluta,V2,salutano,num_violation,3880,SP,5,NaN,NaN,1,donna,dice,bambini,sogna,studente,,9.10423442078852,5.8,embedding_mental_SR_SP
objrel_that,la_bambina che gli_attori accolgono ignora il_ragazzo,feminine,singular,masculine,plural,NaN,NaN,1518,NaN,accoglie,ignorano,NaN,NaN,acceptable,1518,SP,0,NaN,NaN,1,bambina,attori,accolgono,ignora,ragazzo,,7.37708905399278,7,objrel_that_________SP
objrel_that,il_figlio che gli_uomini incontra ferma gli_amici,masculine,singular,masculine,plural,NaN,NaN,3559,incontra,incontra,fermano,V1,incontrano,num_violation,5348,SP,4,NaN,NaN,5,figlio,uomini,incontra,ferma,amici,,9.42913869091609,6,objrel_that_________SP
embedding_mental_SR,gli_uomini dicono che la_sorella blocca il_bambino,masculine,plural,feminine,singular,NaN,NaN,2181,NaN,dice,bloccano,NaN,NaN,acceptable,2181,PS,0,NaN,NaN,3,uomini,dicono,sorella,blocca,bambino,,9.33427998945418,6.4,embedding_mental_SR_PS
embedding_mental,le_attrici ricordano che le_bambine vicino agli_amici attrarre gli_studenti,feminine,plural,feminine,plural,masculine,plural,134,attrarre,ricorda,attrae,V2,attraggono,infinitive,664,PPP,-7,NaN,NaN,2,attrici,ricordano,bambine,amici,attrarre,studenti,7.1734728201389,7.33333333333333,embedding_mental____PPP
objrel_nounpp,la_madre che le_sorelle vicino ai_bambini ama accoglie le_ragazze,feminine,singular,feminine,plural,masculine,plural,1177,ama,ama,accolgono,V1,amano,num_violation,502,SPP,7,NaN,NaN,2,madre,sorelle,bambini,ama,accoglie,ragazze,8.67039578614421,6.16666666666667,objrel_nounpp_______SPP
objrel_nounpp,le_donne che le_ragazze davanti ai_figli fermano evitano la_madre,feminine,plural,feminine,plural,masculine,plural,3767,NaN,ferma,evita,NaN,NaN,acceptable,3767,PPP,0,NaN,NaN,1,donne,ragazze,figli,fermano,evitano,madre,8.51692074084998,6,objrel_nounpp_______PPP
embedding_mental,gli_studenti dicono che la_madre vicino ai_figli ignorano le_donne,masculine,plural,feminine,singular,masculine,plural,2404,ignorano,dice,ignorano,V2,ignora,num_violation,2740,PSP,7,NaN,NaN,3,studenti,dicono,madre,figli,ignorano,donne,8.83548509788648,6.16666666666667,embedding_mental____PSP
objrel_nounpp,la_donna che l'_amico dietro al_ragazzo critica incontra l'_attore,feminine,singular,masculine,singular,masculine,singular,660,NaN,criticano,incontrano,NaN,NaN,acceptable,660,SSS,0,NaN,NaN,5,donna,amico,ragazzo,critica,incontra,attore,8.95747206696412,6.33333333333333,objrel_nounpp_______SSS
objrel_that,le_studentesse che la_figlia saluta conoscono la_ragazza,feminine,plural,feminine,singular,NaN,NaN,2989,NaN,salutano,conosce,NaN,NaN,acceptable,2989,PS,0,NaN,NaN,4,studentesse,figlia,saluta,conoscono,ragazza,,8.23612022348155,7.8,objrel_that_________PS
objrel_nounpp,i_figli che la_bambina accanto alle_amiche evita attraggono la_sorella,masculine,plural,feminine,singular,feminine,plural,2348,NaN,evitano,attrae,NaN,NaN,acceptable,2348,PSP,0,NaN,NaN,2,figli,bambina,amiche,evita,attraggono,sorella,7.95951692795084,6.66666666666667,objrel_nounpp_______PSP
objrel_that,la_bambina che i_figli difendono amica le_contadine,feminine,singular,masculine,plural,NaN,NaN,1563,amica,difende,attraggono,V2,attrae,verb_noun,134,SP,-5,NaN,NaN,1,bambina,figli,difendono,amica,contadine,,7.35655742244341,7,objrel_that_________SP
objrel_that,le_amiche che il_padre interrompe ferma le_sorelle,feminine,plural,masculine,singular,NaN,NaN,766,ferma,interrompono,ferma,V2,fermano,num_violation,3809,PS,5,NaN,NaN,5,amiche,padre,interrompe,ferma,sorelle,,8.25042619941376,6.6,objrel_that_________PS
objrel_nounpp,l'_attore che la_bambina accanto allo_studente ricorda accolgono la_donna,masculine,singular,feminine,singular,masculine,singular,3505,accolgono,ricordano,accolgono,V2,accoglie,num_violation,381,SSS,8,NaN,NaN,3,attore,bambina,studente,ricorda,accolgono,donna,8.07648694835643,7,objrel_nounpp_______SSS
objrel_nounpp,le_amiche che le_sedie accanto alle_attrici difende incontrano il_bambino,feminine,plural,feminine,singular,feminine,plural,255,sedie,difendono,incontra,N2,la donna,inanimate,6300,PSP,-3,NaN,NaN,3,amiche,sedie,attrici,difende,incontrano,bambino,7.02926031620864,7,objrel_nounpp_______PSP
embedding_mental_SR,la_studentessa dichiara che il_fratello ama la_figlia,feminine,singular,masculine,singular,NaN,NaN,916,NaN,dichiarano,amano,NaN,NaN,acceptable,916,SS,0,NaN,NaN,5,studentessa,dichiara,fratello,ama,figlia,,8.53464932486065,7.2,embedding_mental_SR_SS
objrel_nounpp,i_contadini che gli_amici accanto al_ragazzo conoscono salutano i_padri,masculine,plural,masculine,plural,masculine,singular,3269,NaN,conosce,saluta,NaN,NaN,acceptable,3269,PPS,0,NaN,NaN,4,contadini,amici,ragazzo,conoscono,salutano,padri,7.85959646241266,7.16666666666667,objrel_nounpp_______PPS
objrel_nounpp,le_attrici che gli_studenti vicino al_bambino interrompe guardano la_donna,feminine,plural,masculine,plural,masculine,singular,705,interrompe,interrompe,guarda,V1,interrompono,num_violation,6339,PPS,7,NaN,NaN,4,attrici,studenti,bambino,interrompe,guardano,donna,7.84383026070257,7.5,objrel_nounpp_______PPS
embedding_mental,le_figlie ricordano che gli_uomini accanto alla_sorella ragazzo la_donna,feminine,plural,masculine,plural,feminine,singular,594,ragazzo,ricorda,evita,V2,evitano,verb_noun,3209,PPS,-7,NaN,NaN,2,figlie,ricordano,uomini,sorella,ragazzo,donna,9.2470436175695,6.66666666666667,embedding_mental____PPS
embedding_mental_SR,la_contadina ricorda che i_bambini difendono gli_attori,feminine,singular,masculine,plural,NaN,NaN,1646,NaN,ricordano,difende,NaN,NaN,acceptable,1646,SP,0,NaN,NaN,4,contadina,ricorda,bambini,difendono,attori,,7.18091175062625,7.6,embedding_mental_SR_SP
objrel_nounpp,la_bambina che gli_studenti accanto al_ragazzo ricordano interrompono l'_amica,feminine,singular,masculine,plural,masculine,singular,1715,interrompono,ricorda,interrompono,V2,interrompe,num_violation,6587,SPS,8,NaN,NaN,2,bambina,studenti,ragazzo,ricordano,interrompono,amica,8.01546667694617,8,objrel_nounpp_______SPS
objrel_that,il_figlio che l'_amico critico accoglie gli_attori,masculine,singular,masculine,singular,NaN,NaN,3802,critico,criticano,accolgono,V1,critica,wrong_person,2805,SS,-4,NaN,NaN,5,figlio,amico,critico,accoglie,attori,,8.0843774608413,6.4,objrel_that_________SS
objrel_that,le_figlie che gli_studenti incontra osservano gli_attori,feminine,plural,masculine,plural,NaN,NaN,622,incontra,incontra,osserva,V1,incontrano,num_violation,5434,PP,4,NaN,NaN,5,figlie,studenti,incontra,osservano,attori,,6.90478180834894,7.4,objrel_that_________PP
embedding_mental_SR,le_ragazze dicono che gli_studenti indicate l'_amica,feminine,plural,masculine,plural,NaN,NaN,681,indicate,dice,indica,V2,indicano,wrong_person,3048,PP,-5,NaN,NaN,2,ragazze,dicono,studenti,indicate,amica,,8.18259954265375,6.8,embedding_mental_SR_PP
