Sentence_Type,Sentence,GenderN1,NumN1,GenderN2,NumN2,GenderN3,NumN3,NumFraseOrigine,New_word,Verb1,Verb2,Element_changed,Old_word,Violation_Type,number,condition,slide,frequency,length,block,IncludedWords1,IncludedWords2,IncludedWords3,IncludedWords4,IncludedWords5,IncludedWords6,MeanLogFreq_W,MeanLength_W,ConditionAggragated
objrel_nounpp,i_figli che le_studentesse accanto ai_fratelli amano evitano i_ragazzi,masculine,plural,feminine,plural,masculine,plural,3360,NaN,ama,evita,NaN,NaN,acceptable,3360,PPP,0,NaN,NaN,5,figli,studentesse,fratelli,amano,evitano,ragazzi,7.82968421126373,7.16666666666667,objrel_nounpp_______PPP
objrel_nounpp,il_contadino che i_bambini accanto alle_madri osservano indica la_donna,masculine,singular,masculine,plural,feminine,plural,1068,NaN,osserva,indicano,NaN,NaN,acceptable,1068,SPP,0,NaN,NaN,1,contadino,bambini,madri,osservano,indica,donna,7.80343211065086,6.83333333333333,objrel_nounpp_______SPP
embedding_mental,la_ragazza dice che i_padri dietro agli_studenti guardano la_figlia,feminine,singular,masculine,plural,masculine,plural,1923,NaN,dicono,guarda,NaN,NaN,acceptable,1923,SPP,0,NaN,NaN,2,ragazza,dice,padri,studenti,guardano,figlia,9.02179656136488,6.33333333333333,embedding_mental____SPP
embedding_mental,la_sorella dice che gli_amici accanto all'_attrice evitano la_donna,feminine,singular,masculine,plural,feminine,singular,1438,NaN,dicono,evita,NaN,NaN,acceptable,1438,SPS,0,NaN,NaN,4,sorella,dice,amici,attrice,evitano,donna,8.98098655341344,5.83333333333333,embedding_mental____SPS
embedding_mental,gli_attori ricordano che il_ragazzo vicino all'_amico ignorano gli_uomini,masculine,plural,masculine,singular,masculine,singular,2975,ignorano,ricorda,ignorano,V2,ignora,num_violation,2777,PSS,7,NaN,NaN,4,attori,ricordano,ragazzo,amico,ignorano,uomini,8.43844199438775,6.83333333333333,embedding_mental____PSS
objrel_nounpp,i_fratelli che gli_amici accanto ai_bambini fermano indicano lo_studente,masculine,plural,masculine,plural,masculine,plural,3362,NaN,ferma,indica,NaN,NaN,acceptable,3362,PPP,0,NaN,NaN,4,fratelli,amici,bambini,fermano,indicano,studente,8.28286493454536,7.16666666666667,objrel_nounpp_______PPP
objrel_nounpp,l'_attrice che i_ragazzi vicino all'_uomo conoscono criticano la_madre,feminine,singular,masculine,plural,masculine,singular,1713,criticano,conosce,criticano,V2,critica,num_violation,2745,SPS,8,NaN,NaN,5,attrice,ragazzi,uomo,conoscono,criticano,madre,8.65802247441392,6.83333333333333,objrel_nounpp_______SPS
embedding_mental,il_bambino dice che i_contadini davanti ai_fratelli critica i_ragazzi,masculine,singular,masculine,plural,masculine,plural,3655,critica,dicono,critica,V2,criticano,num_violation,1223,SPP,7,NaN,NaN,5,bambino,dice,contadini,fratelli,critica,ragazzi,9.02859277258619,7,embedding_mental____SPP
embedding_mental,gli_attori dicono che la_studentessa dietro alla_contadina ferma la_madre,masculine,plural,feminine,singular,feminine,singular,2062,NaN,dice,fermano,NaN,NaN,acceptable,2062,PSS,0,NaN,NaN,3,attori,dicono,studentessa,contadina,ferma,madre,8.07768796947332,7,embedding_mental____PSS
objrel_nounpp,i_bambini che gli_attori dietro all'_amico osservare bloccano lo_studente,masculine,plural,masculine,plural,masculine,singular,2736,osservare,osserva,blocca,V1,osservano,infinitive,7032,PPS,-7,NaN,NaN,1,bambini,attori,amico,osservare,bloccano,studente,8.0480742773989,7.16666666666667,objrel_nounpp_______PPS
objrel_nounpp,la_sorella che la_contadina accanto ai_padri indicare ricorda gli_attori,feminine,singular,feminine,singular,masculine,plural,1432,indicare,indicano,ricordano,V1,indica,infinitive,5782,SSP,-7,NaN,NaN,3,sorella,contadina,padri,indicare,ricorda,attori,7.4026405841172,7,objrel_nounpp_______SSP
objrel_that,le_attrici che i_fratelli incontra guardano gli_studenti,feminine,plural,masculine,plural,NaN,NaN,539,incontra,incontra,guarda,V1,incontrano,num_violation,5420,PP,4,NaN,NaN,4,attrici,fratelli,incontra,guardano,studenti,,7.22846683699651,7.8,objrel_that_________PP
objrel_nounpp,le_donne che le_penne vicino al_ragazzo ferma incontrano i_bambini,feminine,plural,feminine,singular,masculine,singular,471,penne,fermano,incontra,N2,la madre,inanimate,4734,PSS,-3,NaN,NaN,4,donne,penne,ragazzo,ferma,incontrano,bambini,8.63571984973243,6.5,objrel_nounpp_______PSS
embedding_mental,la_studentessa dice che i_padri davanti alla_figlia ama i_contadini,feminine,singular,masculine,plural,feminine,singular,1634,ama,dicono,ama,V2,amano,num_violation,243,SPS,7,NaN,NaN,4,studentessa,dice,padri,figlia,ama,contadini,8.43638054633764,6.33333333333333,embedding_mental____SPS
objrel_nounpp,la_studentessa che gli_amici accanto alle_attrici difendono indica il_bambino,feminine,singular,masculine,plural,feminine,plural,1908,NaN,difende,indicano,NaN,NaN,acceptable,1908,SPP,0,NaN,NaN,5,studentessa,amici,attrici,difendono,indica,bambino,7.51483615113281,7.5,objrel_nounpp_______SPP
embedding_mental,l'_amica ricorda che le_sorelle davanti alle_donne sogna la_contadina,feminine,singular,feminine,plural,feminine,plural,1015,sogna,ricordano,saluta,V2,salutano,num_violation,3942,SPP,7,NaN,NaN,1,amica,ricorda,sorelle,donne,sogna,contadina,7.88373916291145,6.33333333333333,embedding_mental____SPP
objrel_nounpp,l'_amico che le_donne davanti al_bambino conoscono ferma lo_studente,masculine,singular,feminine,plural,masculine,singular,1394,NaN,conosce,fermano,NaN,NaN,acceptable,1394,SPS,0,NaN,NaN,4,amico,donne,bambino,conoscono,ferma,studente,9.29226891429415,6.5,objrel_nounpp_______SPS
objrel_nounpp,il_padre che i_contadini davanti all'_attrice critica ignora l'_amico,masculine,singular,masculine,plural,feminine,singular,3628,critica,critica,ignorano,V1,criticano,num_violation,2438,SPS,7,NaN,NaN,5,padre,contadini,attrice,critica,ignora,amico,8.22554801807561,6.5,objrel_nounpp_______SPS
objrel_nounpp,le_studentesse che le_diatribe accanto al_bambino accolgono criticano le_figlie,feminine,plural,masculine,plural,masculine,singular,752,diatribe,accoglie,critica,N2,gliamici,abstract,2164,PPS,-3,NaN,NaN,2,studentesse,diatribe,bambino,accolgono,criticano,figlie,5.46198417027252,8.33333333333333,objrel_nounpp_______PPS
objrel_that,gli_studenti che i_fratelli attore conoscono il_ragazzo,masculine,plural,masculine,plural,NaN,NaN,2572,attore,difende,conosce,V1,difendono,verb_noun,951,PP,-4,NaN,NaN,4,studenti,fratelli,attore,conoscono,ragazzo,,8.55969665685372,7.6,objrel_that_________PP
objrel_nounpp,le_madri che le_filosofie dietro all'_amico criticano osservano la_sorella,feminine,plural,masculine,plural,masculine,singular,736,filosofie,critica,osserva,N2,iragazzi,abstract,5785,PPS,-3,NaN,NaN,5,madri,filosofie,amico,criticano,osservano,sorella,6.73160874731628,7.33333333333333,objrel_nounpp_______PPS
objrel_that,i_bambini che il_contadino difende osserva la_madre,masculine,plural,masculine,singular,NaN,NaN,2851,osserva,difendono,osserva,V2,osservano,num_violation,6628,PS,5,NaN,NaN,5,bambini,contadino,difende,osserva,madre,,7.97496470300965,7,objrel_that_________PS
objrel_nounpp,gli_uomini che l'_amico davanti alle_attrici interrompono conoscono il_padre,masculine,plural,masculine,singular,feminine,plural,2797,interrompono,interrompono,conosce,V1,interrompe,num_violation,6497,PSP,7,NaN,NaN,5,uomini,amico,attrici,interrompono,conoscono,padre,8.34300300884063,7.33333333333333,objrel_nounpp_______PSP
embedding_mental,il_contadino ricorda che i_bambini dietro alle_sorelle evitano gli_studenti,masculine,singular,masculine,plural,feminine,plural,1567,NaN,ricordano,evita,NaN,NaN,acceptable,1567,SPP,0,NaN,NaN,3,contadino,ricorda,bambini,sorelle,evitano,studenti,7.74423908679061,7.5,embedding_mental____SPP
objrel_nounpp,le_madri che la_figlia dietro ai_contadini guardano evitano i_padri,feminine,plural,feminine,singular,masculine,plural,411,guardano,guardano,evita,V1,guarda,num_violation,4524,PSP,7,NaN,NaN,3,madri,figlia,contadini,guardano,evitano,padri,7.1448287103297,6.66666666666667,objrel_nounpp_______PSP
objrel_that,i_contadini che gli_amici ricordano evita le_studentesse,masculine,plural,masculine,plural,NaN,NaN,2627,evita,ricorda,evita,V2,evitano,num_violation,3544,PP,5,NaN,NaN,2,contadini,amici,ricordano,evita,studentesse,,7.05604131018063,7.8,objrel_that_________PP
objrel_that,le_amiche che il_figlio ignora salutano le_ragazze,feminine,plural,masculine,singular,NaN,NaN,2515,NaN,ignorano,saluta,NaN,NaN,acceptable,2515,PS,0,NaN,NaN,2,amiche,figlio,ignora,salutano,ragazze,,7.8449879939447,6.6,objrel_that_________PS
objrel_that,la_bambina che la_sorella difende indica i_contadini,feminine,singular,feminine,singular,NaN,NaN,567,NaN,difendono,indicano,NaN,NaN,acceptable,567,SS,0,NaN,NaN,2,bambina,sorella,difende,indica,contadini,,7.78219461601127,7.2,objrel_that_________SS
embedding_mental,il_bambino dice che i_fratelli dietro al_contadino attrice gli_uomini,masculine,singular,masculine,plural,masculine,singular,3718,attrice,dicono,ferma,V2,fermano,verb_noun,596,SPS,-7,NaN,NaN,4,bambino,dice,fratelli,contadino,attrice,uomini,9.07053305437152,6.83333333333333,embedding_mental____SPS
objrel_that,i_figli che l'_amica conoscono difendono le_madri,masculine,plural,feminine,singular,NaN,NaN,2395,conoscono,conoscono,difende,V1,conosce,num_violation,2196,PS,4,NaN,NaN,2,figli,amica,conoscono,difendono,madri,,7.68221925660284,6.6,objrel_that_________PS
objrel_that,gli_uomini che i_figli osservano bambino le_bambine,masculine,plural,masculine,plural,NaN,NaN,2594,bambino,osserva,incontra,V2,incontrano,verb_noun,2430,PP,-5,NaN,NaN,4,uomini,figli,osservano,bambino,bambine,,8.61311292966992,6.8,objrel_that_________PP
objrel_nounpp,il_ragazzo che il_fratello davanti alla_studentessa ama attrae le_donne,masculine,singular,masculine,singular,feminine,singular,261,NaN,amano,attraggono,NaN,NaN,acceptable,261,SSS,0,NaN,NaN,2,ragazzo,fratello,studentessa,ama,attrae,donne,8.66578605216076,6.66666666666667,objrel_nounpp_______SSS
objrel_that,i_ragazzi che l'_uomo attraggono evitano le_figlie,masculine,plural,masculine,singular,NaN,NaN,2999,attraggono,attraggono,evita,V1,attrae,num_violation,1219,PS,4,NaN,NaN,3,ragazzi,uomo,attraggono,evitano,figlie,,7.7691176180632,6.8,objrel_that_________PS
objrel_that,lo_studente che i_padri indicano critica i_figli,masculine,singular,masculine,plural,NaN,NaN,1952,NaN,indica,criticano,NaN,NaN,acceptable,1952,SP,0,NaN,NaN,4,studente,padri,indicano,critica,figli,,7.63360527141999,6.6,objrel_that_________SP
objrel_that,i_ragazzi che il_contadino attrae guardano i_padri,masculine,plural,masculine,singular,NaN,NaN,2464,NaN,attraggono,guarda,NaN,NaN,acceptable,2464,PS,0,NaN,NaN,3,ragazzi,contadino,attrae,guardano,padri,,7.42723717266721,7,objrel_that_________PS
embedding_mental,la_madre dice che l'_amica davanti al_contadino evitano il_figlio,feminine,singular,feminine,singular,masculine,singular,1485,evitano,dicono,evitano,V2,evita,num_violation,1888,SSS,7,NaN,NaN,3,madre,dice,amica,contadino,evitano,figlio,8.8928786763819,6,embedding_mental____SSS
embedding_mental_SR,l'_attore dice che l'_amico conoscere i_fratelli,masculine,singular,masculine,singular,NaN,NaN,3937,conoscere,dicono,conoscono,V2,conosce,infinitive,1050,SS,-5,NaN,NaN,3,attore,dice,amico,conoscere,fratelli,,9.47729318273929,6.4,embedding_mental_SR_SS
objrel_that,lo_studente che gli_uomini conoscono ignora il_ragazzo,masculine,singular,masculine,plural,NaN,NaN,1934,NaN,conosce,ignorano,NaN,NaN,acceptable,1934,SP,0,NaN,NaN,5,studente,uomini,conoscono,ignora,ragazzo,,8.44427974551197,7.2,objrel_that_________SP
embedding_mental,il_figlio dice che gli_attori davanti alla_sorella padre le_madri,masculine,singular,masculine,plural,feminine,singular,3604,padre,dicono,ignora,V2,ignorano,verb_noun,2600,SPS,-7,NaN,NaN,2,figlio,dice,attori,sorella,padre,madri,9.50077106352938,5.5,embedding_mental____SPS
objrel_nounpp,il_contadino che l'_amica dietro ai_ragazzi ignora bloccano la_donna,masculine,singular,feminine,singular,masculine,plural,3411,bloccano,ignorano,bloccano,V2,blocca,num_violation,1780,SSP,8,NaN,NaN,3,contadino,amica,ragazzi,ignora,bloccano,donna,8.10425843458338,6.66666666666667,objrel_nounpp_______SSP
objrel_nounpp,il_padre che il_salto accanto alle_amiche incontra critica le_donne,masculine,singular,masculine,singular,feminine,plural,3807,salto,incontrano,criticano,N2,ilbambino,abstract,9430,SSP,-3,NaN,NaN,3,padre,salto,amiche,incontra,critica,donne,8.43113979156439,6,objrel_nounpp_______SSP
objrel_that,le_ragazze che il_fratello attrae fermano i_figli,feminine,plural,masculine,singular,NaN,NaN,2849,NaN,attraggono,ferma,NaN,NaN,acceptable,2849,PS,0,NaN,NaN,4,ragazze,fratello,attrae,fermano,figli,,8.24796106270113,6.6,objrel_that_________PS
objrel_that,le_sorelle che gli_studenti incontrano ricordano i_ragazzi,feminine,plural,masculine,plural,NaN,NaN,3893,NaN,incontra,ricorda,NaN,NaN,acceptable,3893,PP,0,NaN,NaN,3,sorelle,studenti,incontrano,ricordano,ragazzi,,7.84048700140579,8.2,objrel_that_________PP
objrel_nounpp,la_madre che i_contadini dietro agli_attori bloccare osserva le_bambine,feminine,singular,masculine,plural,masculine,plural,1679,bloccare,blocca,osservano,V1,bloccano,infinitive,1711,SPP,-7,NaN,NaN,2,madre,contadini,attori,bloccare,osserva,bambine,7.64269128701305,7,objrel_nounpp_______SPP
embedding_mental_SR,gli_amici dichiarano che il_contadino interrompono i_figli,masculine,plural,masculine,singular,NaN,NaN,2753,interrompono,dichiara,interrompono,V2,interrompe,num_violation,3455,PS,5,NaN,NaN,5,amici,dichiarano,contadino,interrompono,figli,,7.13501389866878,8.2,embedding_mental_SR_PS
objrel_nounpp,le_contadine che la_ragazza dietro all'_amico incontra sogna l'_uomo,feminine,plural,feminine,singular,masculine,singular,469,sogna,incontrano,saluta,V2,salutano,num_violation,7867,PSS,8,NaN,NaN,3,contadine,ragazza,amico,incontra,sogna,uomo,8.26966852149899,6.33333333333333,objrel_nounpp_______PSS
embedding_mental,la_sorella dichiara che la_figlia accanto alle_attrici ferma il_ragazzo,feminine,singular,feminine,singular,feminine,plural,950,NaN,dichiarano,fermano,NaN,NaN,acceptable,950,SSP,0,NaN,NaN,1,sorella,dichiara,figlia,attrici,ferma,ragazzo,8.60233214422633,6.66666666666667,embedding_mental____SSP
objrel_that,la_sorella che il_ragazzo bloccano guarda il_contadino,feminine,singular,masculine,singular,NaN,NaN,1959,bloccano,bloccano,guardano,V1,blocca,num_violation,1639,SS,4,NaN,NaN,5,sorella,ragazzo,bloccano,guarda,contadino,,8.6049761562813,7.4,objrel_that_________SS
objrel_that,l'_amica che le_madri osservano blocca il_ragazzo,feminine,singular,feminine,plural,NaN,NaN,1329,NaN,osserva,bloccano,NaN,NaN,acceptable,1329,SP,0,NaN,NaN,3,amica,madri,osservano,blocca,ragazzo,,7.76175014345248,6.4,objrel_that_________SP
objrel_nounpp,le_donne che gli_attori accanto alle_sorelle fermano criticare il_fratello,feminine,plural,masculine,plural,feminine,plural,535,criticare,ferma,critica,V2,criticano,infinitive,2725,PPP,-8,NaN,NaN,4,donne,attori,sorelle,fermano,criticare,fratello,7.85100863093268,7,objrel_nounpp_______PPP
objrel_nounpp,le_ragazze che i_padri dietro alla_contadina ricordano guardano la_figlia,feminine,plural,masculine,plural,feminine,singular,3903,NaN,ricorda,guarda,NaN,NaN,acceptable,3903,PPS,0,NaN,NaN,1,ragazze,padri,contadina,ricordano,guardano,figlia,7.58297264162935,7.33333333333333,objrel_nounpp_______PPS
embedding_mental,i_fratelli dicono che le_figlie vicino all'_attore amate la_madre,masculine,plural,feminine,plural,masculine,singular,2256,amate,dice,ama,V2,amano,wrong_person,265,PPS,-7,NaN,NaN,5,fratelli,dicono,figlie,attore,amate,madre,8.45972974036034,6,embedding_mental____PPS
objrel_that,i_padri che il_contadino difendono conoscono l'_attore,masculine,plural,masculine,singular,NaN,NaN,2961,difendono,difendono,conosce,V1,difende,num_violation,3147,PS,4,NaN,NaN,5,padri,contadino,difendono,conoscono,attore,,6.73540378168764,7.6,objrel_that_________PS
objrel_nounpp,le_contadine che lo_studente davanti agli_attori difende osservare l'_amica,feminine,plural,masculine,singular,masculine,plural,903,osservare,difendono,osserva,V2,osservano,infinitive,6648,PSP,-8,NaN,NaN,3,contadine,studente,attori,difende,osservare,amica,6.74122070378211,7.33333333333333,objrel_nounpp_______PSP
objrel_that,la_lampada che il_contadino accoglie indica i_padri,feminine,singular,masculine,singular,NaN,NaN,1912,lampada,accolgono,indicano,N1,la ragazza,inanimate,2183,SS,-1,NaN,NaN,1,lampada,contadino,accoglie,indica,padri,,6.50033974027918,7,objrel_that_________SS
objrel_nounpp,i_figli che i_padri vicino allo_studente ricordano bloccano la_contadina,masculine,plural,masculine,plural,masculine,singular,3337,NaN,ricorda,blocca,NaN,NaN,acceptable,3337,PPS,0,NaN,NaN,3,figli,padri,studente,ricordano,bloccano,contadina,6.80897050111123,7.33333333333333,objrel_nounpp_______PPS
objrel_that,l'_uomo che la_figlia salutano difende i_fratelli,masculine,singular,feminine,singular,NaN,NaN,3464,salutano,salutano,difendono,V1,saluta,num_violation,7640,SS,4,NaN,NaN,2,uomo,figlia,salutano,difende,fratelli,,8.0698437019995,6.6,objrel_that_________SS
objrel_that,le_studentesse che i_figli difendono indicano la_ragazza,feminine,plural,masculine,plural,NaN,NaN,3956,NaN,difende,indica,NaN,NaN,acceptable,3956,PP,0,NaN,NaN,4,studentesse,figli,difendono,indicano,ragazza,,7.50350858059223,8,objrel_that_________PP
embedding_mental,gli_studenti dicono che le_ragazze accanto alle_figlie ignora il_contadino,masculine,plural,feminine,plural,feminine,plural,2037,ignora,dice,ignora,V2,ignorano,num_violation,2603,PPP,7,NaN,NaN,4,studenti,dicono,ragazze,figlie,ignora,contadino,7.93466520136569,7,embedding_mental____PPP
embedding_mental,i_figli ricordano che la_studentessa accanto alle_sorelle criticano la_bambina,masculine,plural,feminine,singular,feminine,plural,2311,criticano,ricorda,criticano,V2,critica,num_violation,1451,PSP,7,NaN,NaN,1,figli,ricordano,studentessa,sorelle,criticano,bambina,7.32676172196053,8,embedding_mental____PSP
objrel_that,l'_amico che i_figli ricordo incontra la_studentessa,masculine,singular,masculine,plural,NaN,NaN,3657,ricordo,accoglie,incontrano,V1,accolgono,wrong_person,7498,SP,-4,NaN,NaN,5,amico,figli,ricordo,incontra,studentessa,,8.89649914263711,7.2,objrel_that_________SP
embedding_mental,i_contadini ricordano che l'_uomo vicino agli_attori conoscono le_figlie,masculine,plural,masculine,singular,masculine,plural,2936,conoscono,ricorda,conoscono,V2,conosce,num_violation,1208,PSP,7,NaN,NaN,2,contadini,ricordano,uomo,attori,conoscono,figlie,7.79350141516371,7.16666666666667,embedding_mental____PSP
objrel_nounpp,le_sorelle che gli_uomini accanto all'_attrice salutano osserva la_contadina,feminine,plural,masculine,plural,feminine,singular,622,osserva,saluta,osserva,V2,osservano,num_violation,6858,PPS,8,NaN,NaN,1,sorelle,uomini,attrice,salutano,osserva,contadina,6.95591566287033,7.33333333333333,objrel_nounpp_______PPS
objrel_nounpp,le_contadine che l'_attrice accanto alla_ragazza accoglie ricordano gli_uomini,feminine,plural,feminine,singular,feminine,singular,2684,NaN,accolgono,ricorda,NaN,NaN,acceptable,2684,PSS,0,NaN,NaN,3,contadine,attrice,ragazza,accoglie,ricordano,uomini,7.18145249490545,7.66666666666667,objrel_nounpp_______PSS
objrel_nounpp,le_donne che il_bambino davanti agli_attori osserva ferma le_figlie,feminine,plural,masculine,singular,masculine,plural,905,ferma,osservano,ferma,V2,fermano,num_violation,3790,PSP,8,NaN,NaN,2,donne,bambino,attori,osserva,ferma,figlie,8.40863209654204,6,objrel_nounpp_______PSP
objrel_nounpp,le_contadine che le_attrici vicino alla_figlia ricorda salutano le_studentesse,feminine,plural,feminine,plural,feminine,singular,82,ricorda,ricorda,saluta,V1,ricordano,num_violation,7343,PPS,7,NaN,NaN,5,contadine,attrici,figlia,ricorda,salutano,studentesse,6.42624359359716,8,objrel_nounpp_______PPS
embedding_mental_SR,l'_amica dichiara che il_fratello ama le_figlie,feminine,singular,masculine,singular,NaN,NaN,332,NaN,dichiarano,amano,NaN,NaN,acceptable,332,SS,0,NaN,NaN,1,amica,dichiara,fratello,ama,figlie,,8.50516129284043,6,embedding_mental_SR_SS
embedding_mental,l'_uomo dice che le_studentesse accanto alle_madri ragazze gli_amici,masculine,singular,feminine,plural,feminine,plural,3079,ragazze,dicono,guarda,V2,guardano,verb_noun,2909,SPP,-7,NaN,NaN,1,uomo,dice,studentesse,madri,ragazze,amici,9.17990947044682,6,embedding_mental____SPP
embedding_mental_SR,la_madre dichiara che la_contadina attrici la_bambina,feminine,singular,feminine,singular,NaN,NaN,1411,attrici,dichiarano,guardano,V2,guarda,verb_noun,745,SS,-5,NaN,NaN,3,madre,dichiara,contadina,attrici,bambina,,7.44989230375425,7.2,embedding_mental_SR_SS
objrel_that,le_studentesse che il_bambino interrompe incontra il_contadino,feminine,plural,masculine,singular,NaN,NaN,978,incontra,interrompono,incontra,V2,incontrano,num_violation,5270,PS,5,NaN,NaN,2,studentesse,bambino,interrompe,incontra,contadino,,6.8674697133787,9,objrel_that_________PS
embedding_mental,l'_attore dichiara che le_contadine davanti alla_bambina accoglie l'_uomo,masculine,singular,feminine,plural,feminine,singular,3134,accoglie,dichiarano,accoglie,V2,accolgono,num_violation,32,SPS,7,NaN,NaN,3,attore,dichiara,contadine,bambina,accoglie,uomo,7.18045048492698,7,embedding_mental____SPS
objrel_nounpp,il_bambino che l'_attrice accanto alla_donna osserva ignora le_madri,masculine,singular,feminine,singular,feminine,singular,35,NaN,osservano,ignorano,NaN,NaN,acceptable,35,SSS,0,NaN,NaN,1,bambino,attrice,donna,osserva,ignora,madri,7.99403499039436,6.16666666666667,objrel_nounpp_______SSS
embedding_mental,l'_attrice dice che il_contadino vicino alle_bambine blocca il_figlio,feminine,singular,masculine,singular,feminine,plural,753,NaN,dicono,bloccano,NaN,NaN,acceptable,753,SSP,0,NaN,NaN,4,attrice,dice,contadino,bambine,blocca,figlio,8.33218464017628,6.5,embedding_mental____SSP
objrel_that,le_figlie che il_padre interrompe osservano la_madre,feminine,plural,masculine,singular,NaN,NaN,2748,NaN,interrompono,osserva,NaN,NaN,acceptable,2748,PS,0,NaN,NaN,1,figlie,padre,interrompe,osservano,madre,,7.97880949369315,7,objrel_that_________PS
objrel_nounpp,la_figlia che i_ragazzi accanto alle_madri conoscono guarda la_donna,feminine,singular,masculine,plural,feminine,plural,1731,NaN,conosce,guardano,NaN,NaN,acceptable,1731,SPP,0,NaN,NaN,2,figlia,ragazzi,madri,conoscono,guarda,donna,9.53146353150738,6.33333333333333,objrel_nounpp_______SPP
