Sentence_Type,Sentence,GenderN1,NumN1,GenderN2,NumN2,GenderN3,NumN3,NumFraseOrigine,New_word,Verb1,Verb2,Element_changed,Old_word,Violation_Type,number,condition,slide,frequency,length,block,IncludedWords1,IncludedWords2,IncludedWords3,IncludedWords4,IncludedWords5,IncludedWords6,MeanLogFreq_W,MeanLength_W,ConditionAggragated
embedding_mental_SR,il_contadino dice che le_bambine incontrate la_ragazza,masculine,singular,feminine,plural,NaN,NaN,3040,incontrate,dicono,incontra,V2,incontrano,wrong_person,2770,SP,-5,NaN,NaN,3,contadino,dice,bambine,incontrate,ragazza,,8.31186802604948,7.4,embedding_mental_SR_SP
objrel_nounpp,le_bambine che le_attrici dietro alla_ragazza guardano figlio la_figlia,feminine,plural,feminine,plural,feminine,singular,75,figlio,guarda,interrompe,V2,interrompono,verb_noun,4463,PPS,-8,NaN,NaN,1,bambine,attrici,ragazza,guardano,figlio,figlia,8.65192505433199,6.83333333333333,objrel_nounpp_______PPS
embedding_mental,gli_amici ricordano che le_studentesse davanti al_padre donna il_figlio,masculine,plural,feminine,plural,masculine,singular,2210,donna,ricorda,ignora,V2,ignorano,verb_noun,1661,PPS,-7,NaN,NaN,1,amici,ricordano,studentesse,padre,donna,figlio,9.17600076622072,6.83333333333333,embedding_mental____PPS
embedding_mental,gli_uomini dicono che il_figlio davanti agli_amici incontra la_studentessa,masculine,plural,masculine,singular,masculine,plural,2605,NaN,dice,incontrano,NaN,NaN,acceptable,2605,PSP,0,NaN,NaN,5,uomini,dicono,figlio,amici,incontra,studentessa,9.12463955773535,7,embedding_mental____PSP
objrel_nounpp,il_piacere che i_figli davanti ai_padri criticano guarda le_ragazze,masculine,singular,masculine,plural,masculine,plural,3702,piacere,critica,guardano,N1,l'attore,abstract,7389,SPP,-1,NaN,NaN,2,piacere,figli,padri,criticano,guarda,ragazze,8.5912935415398,6.5,objrel_nounpp_______SPP
objrel_that,il_figlio che lo_studente conosce salutano le_sorelle,masculine,singular,masculine,singular,NaN,NaN,3811,salutano,conoscono,salutano,V2,saluta,num_violation,7579,SS,5,NaN,NaN,5,figlio,studente,conosce,salutano,sorelle,,8.01373772534025,7.2,objrel_that_________SS
embedding_mental,i_figli dicono che l'_amica accanto al_ragazzo interrompono lo_studente,masculine,plural,feminine,singular,masculine,singular,2490,interrompono,dice,interrompono,V2,interrompe,num_violation,3506,PSS,7,NaN,NaN,5,figli,dicono,amica,ragazzo,interrompono,studente,8.53803443125225,7.16666666666667,embedding_mental____PSS
objrel_nounpp,i_contadini che l'_amica accanto alle_donne accoglie guardano i_padri,masculine,plural,feminine,singular,feminine,plural,2287,NaN,accolgono,guarda,NaN,NaN,acceptable,2287,PSP,0,NaN,NaN,4,contadini,amica,donne,accoglie,guardano,padri,7.50734728718063,6.66666666666667,objrel_nounpp_______PSP
embedding_mental,gli_studenti dichiarano che le_contadine accanto alla_ragazza conosce l'_amico,masculine,plural,feminine,plural,feminine,singular,2095,conosce,dichiara,conosce,V2,conoscono,num_violation,1032,PPS,7,NaN,NaN,3,studenti,dichiarano,contadine,ragazza,conosce,amico,7.94933951417781,7.66666666666667,embedding_mental____PPS
objrel_nounpp,lo_studente che le_attrici dietro ai_fratelli difendono attrae la_sorella,masculine,singular,feminine,plural,masculine,plural,1995,NaN,difende,attraggono,NaN,NaN,acceptable,1995,SPP,0,NaN,NaN,1,studente,attrici,fratelli,difendono,attrae,sorella,6.93608079894257,7.5,objrel_nounpp_______SPP
objrel_that,i_contadini che i_fratelli evitare interrompono i_figli,masculine,plural,masculine,plural,NaN,NaN,2644,evitare,evita,interrompe,V1,evitano,infinitive,3680,PP,-4,NaN,NaN,5,contadini,fratelli,evitare,interrompono,figli,,7.53282674569566,8.2,objrel_that_________PP
objrel_that,il_ragazzo che gli_attori criticano amano le_madri,masculine,singular,masculine,plural,NaN,NaN,3629,amano,critica,amano,V2,ama,num_violation,876,SP,5,NaN,NaN,2,ragazzo,attori,criticano,amano,madri,,7.22759488920199,6.4,objrel_that_________SP
embedding_mental,le_madri dichiarano che la_figlia dietro alla_contadina critica gli_studenti,feminine,plural,feminine,singular,feminine,singular,2430,NaN,dichiara,criticano,NaN,NaN,acceptable,2430,PSS,0,NaN,NaN,5,madri,dichiarano,figlia,contadina,critica,studenti,6.95076674673713,7.5,embedding_mental____PSS
objrel_nounpp,i_bambini che lo_studente dietro all'_attore saluta indicano le_madri,masculine,plural,masculine,singular,masculine,singular,2261,NaN,salutano,indica,NaN,NaN,acceptable,2261,PSS,0,NaN,NaN,1,bambini,studente,attore,saluta,indicano,madri,7.80245004071154,6.66666666666667,objrel_nounpp_______PSS
embedding_mental,i_figli dichiarano che gli_amici vicino alle_madri interrompono le_studentesse,masculine,plural,masculine,plural,feminine,plural,3674,NaN,dichiara,interrompe,NaN,NaN,acceptable,3674,PPP,0,NaN,NaN,3,figli,dichiarano,amici,madri,interrompono,studentesse,6.93370585884119,8,embedding_mental____PPP
objrel_nounpp,l'_attrice che le_studentesse accanto ai_figli attraggono indicare gli_amici,feminine,singular,feminine,plural,masculine,plural,1147,indicare,attrae,indicano,V2,indica,infinitive,5903,SPP,-8,NaN,NaN,5,attrice,studentesse,figli,attraggono,indicare,amici,7.33210926630986,7.66666666666667,objrel_nounpp_______SPP
embedding_mental,le_donne dicono che l'_amico dietro alle_ragazze ignorano i_figli,feminine,plural,masculine,singular,feminine,plural,785,ignorano,dice,ignorano,V2,ignora,num_violation,2732,PSP,7,NaN,NaN,4,donne,dicono,amico,ragazze,ignorano,figli,9.18191317522501,6,embedding_mental____PSP
embedding_mental_SR,le_amiche ricordano che gli_attori ragazzo i_figli,feminine,plural,masculine,plural,NaN,NaN,525,ragazzo,ricorda,saluta,V2,salutano,verb_noun,3201,PP,-5,NaN,NaN,5,amiche,ricordano,attori,ragazzo,figli,,8.43668105966644,6.6,embedding_mental_SR_PP
objrel_nounpp,il_bambino che le_madri vicino all'_attore amano conoscono l'_amico,masculine,singular,feminine,plural,masculine,singular,3216,conoscono,ama,conoscono,V2,conosce,num_violation,2271,SPS,8,NaN,NaN,2,bambino,madri,attore,amano,conoscono,amico,8.57264041934957,6.16666666666667,objrel_nounpp_______SPS
embedding_mental,l'_amico dice che le_attrici vicino agli_uomini ignorano la_sorella,masculine,singular,feminine,plural,masculine,plural,1709,NaN,dicono,ignora,NaN,NaN,acceptable,1709,SPP,0,NaN,NaN,5,amico,dice,attrici,uomini,ignorano,sorella,8.76026082025364,6.16666666666667,embedding_mental____SPP
objrel_that,la_donna che l'_attrice conosce ama la_bambina,feminine,singular,feminine,singular,NaN,NaN,653,NaN,conoscono,amano,NaN,NaN,acceptable,653,SS,0,NaN,NaN,3,donna,attrice,conosce,ama,bambina,,9.10368143887766,5.8,objrel_that_________SS
embedding_mental,i_fratelli ricordano che il_figlio dietro agli_uomini amare le_bambine,masculine,plural,masculine,singular,masculine,plural,2949,amare,ricorda,amano,V2,ama,infinitive,428,PSP,-7,NaN,NaN,1,fratelli,ricordano,figlio,uomini,amare,bambine,8.59649646497475,6.83333333333333,embedding_mental____PSP
embedding_mental_SR,la_bambina dichiara che le_figlie studenti i_fratelli,feminine,singular,feminine,plural,NaN,NaN,1063,studenti,dichiarano,difende,V2,difendono,verb_noun,3730,SP,-5,NaN,NaN,2,bambina,dichiara,figlie,studenti,fratelli,,8.03440153522535,7.4,embedding_mental_SR_SP
embedding_mental_SR,i_contadini ricordano che le_amiche interrompe la_madre,masculine,plural,feminine,plural,NaN,NaN,2156,interrompe,ricorda,interrompe,V2,interrompono,num_violation,3361,PP,5,NaN,NaN,3,contadini,ricordano,amiche,interrompe,madre,,7.48118835960935,7.8,embedding_mental_SR_PP
objrel_nounpp,le_ragazze che i_bambini accanto alle_sorelle difendiamo amano gli_amici,feminine,plural,masculine,plural,feminine,plural,552,difendiamo,difende,ama,V1,difendono,wrong_person,3106,PPP,-7,NaN,NaN,5,ragazze,bambini,sorelle,difendiamo,amano,amici,8.34653501216094,6.83333333333333,objrel_nounpp_______PPP
objrel_nounpp,la_bambina che la_contadina davanti agli_attori ignora attrae i_padri,feminine,singular,feminine,singular,masculine,plural,570,NaN,ignorano,attraggono,NaN,NaN,acceptable,570,SSP,0,NaN,NaN,1,bambina,contadina,attori,ignora,attrae,padri,6.61937897233339,6.5,objrel_nounpp_______SSP
embedding_mental_SR,i_ragazzi ricordano che la_figlia ama gli_studenti,masculine,plural,feminine,singular,NaN,NaN,2495,NaN,ricorda,amano,NaN,NaN,acceptable,2495,PS,0,NaN,NaN,2,ragazzi,ricordano,figlia,ama,studenti,,8.86851297431936,6.6,embedding_mental_SR_PS
embedding_mental,la_studentessa ricorda che la_ragazza dietro all'_uomo accolgono il_fratello,feminine,singular,feminine,singular,masculine,singular,1512,accolgono,ricordano,accolgono,V2,accoglie,num_violation,165,SSS,7,NaN,NaN,4,studentessa,ricorda,ragazza,uomo,accolgono,fratello,8.69867150009788,7.66666666666667,embedding_mental____SSS
embedding_mental,il_contadino dice che lo_studente dietro ai_padri ignorano i_bambini,masculine,singular,masculine,singular,masculine,plural,3918,ignorano,dicono,ignorano,V2,ignora,num_violation,2685,SSP,7,NaN,NaN,5,contadino,dice,studente,padri,ignorano,bambini,7.84782648875885,6.83333333333333,embedding_mental____SSP
embedding_mental,il_contadino dice che la_donna vicino al_padre incontrano la_bambina,masculine,singular,feminine,singular,masculine,singular,3466,incontrano,dicono,incontrano,V2,incontra,num_violation,2935,SSS,7,NaN,NaN,1,contadino,dice,donna,padre,incontrano,bambina,9.1470750497225,6.66666666666667,embedding_mental____SSS
objrel_nounpp,la_figlia che la_diatriba vicino ai_fratelli bloccano osserva l'_uomo,feminine,singular,feminine,plural,masculine,plural,1166,diatriba,blocca,osservano,N2,lecontadine,abstract,1448,SPP,-3,NaN,NaN,1,figlia,diatriba,fratelli,bloccano,osserva,uomo,7.49502683001004,6.83333333333333,objrel_nounpp_______SPP
embedding_mental,le_ragazze ricordano che il_padre vicino al_contadino figlio il_bambino,feminine,plural,masculine,singular,masculine,singular,998,figlio,ricorda,fermano,V2,ferma,verb_noun,2165,PSS,-7,NaN,NaN,5,ragazze,ricordano,padre,contadino,figlio,bambino,9.21296010193671,7.16666666666667,embedding_mental____PSS
objrel_that,i_figli che l'_attrice indicano attraggono l'_amico,masculine,plural,feminine,singular,NaN,NaN,2398,indicano,indicano,attrae,V1,indica,num_violation,6034,PS,4,NaN,NaN,4,figli,attrice,indicano,attraggono,amico,,7.99880679621635,7,objrel_that_________PS
objrel_that,il_figlio che i_contadini evitano incontra il_ragazzo,masculine,singular,masculine,plural,NaN,NaN,1105,NaN,evita,incontrano,NaN,NaN,acceptable,1105,SP,0,NaN,NaN,2,figlio,contadini,evitano,incontra,ragazzo,,7.90782286768736,7.4,objrel_that_________SP
objrel_nounpp,le_attrici che il_contadino davanti al_ragazzo osserva bloccano gli_amici,feminine,plural,masculine,singular,masculine,singular,2571,NaN,osservano,blocca,NaN,NaN,acceptable,2571,PSS,0,NaN,NaN,5,attrici,contadino,ragazzo,osserva,bloccano,amici,7.48567585049641,7.16666666666667,objrel_nounpp_______PSS
objrel_nounpp,la_donna che i_ragazzi davanti agli_amici conoscono attrae gli_uomini,feminine,singular,masculine,plural,masculine,plural,1671,NaN,conosce,attraggono,NaN,NaN,acceptable,1671,SPP,0,NaN,NaN,2,donna,ragazzi,amici,conoscono,attrae,uomini,9.20678181132877,6.33333333333333,objrel_nounpp_______SPP
objrel_nounpp,gli_studenti che i_contadini dietro al_padre salutano difendono la_ragazza,masculine,plural,masculine,plural,masculine,singular,3130,NaN,saluta,difende,NaN,NaN,acceptable,3130,PPS,0,NaN,NaN,4,studenti,contadini,padre,salutano,difendono,ragazza,7.68706460886452,7.66666666666667,objrel_nounpp_______PPS
objrel_nounpp,le_amiche che i_padri vicino ai_contadini conosce attraggono le_studentesse,feminine,plural,masculine,plural,masculine,plural,638,conosce,conosce,attrae,V1,conoscono,num_violation,2005,PPP,7,NaN,NaN,3,amiche,padri,contadini,conosce,attraggono,studentesse,6.8637217570926,8,objrel_nounpp_______PPP
objrel_nounpp,l'_amico che il_ragazzo davanti all'_attrice ignora criticare le_madri,masculine,singular,masculine,singular,feminine,singular,3886,criticare,ignorano,criticano,V2,critica,infinitive,2509,SSS,-8,NaN,NaN,1,amico,ragazzo,attrice,ignora,criticare,madri,8.03984259818839,6.5,objrel_nounpp_______SSS
objrel_nounpp,le_madri che il_figlio dietro alle_attrici ignora contadine il_ragazzo,feminine,plural,masculine,singular,feminine,plural,797,contadine,ignorano,conosce,V2,conoscono,verb_noun,2744,PSP,-8,NaN,NaN,5,madri,figlio,attrici,ignora,contadine,ragazzo,7.24659340450131,6.66666666666667,objrel_nounpp_______PSP
embedding_mental,lo_studente dice che il_figlio davanti all'_uomo ignora le_madri,masculine,singular,masculine,singular,masculine,singular,479,NaN,dicono,ignorano,NaN,NaN,acceptable,479,SSS,0,NaN,NaN,4,studente,dice,figlio,uomo,ignora,madri,8.93683899806775,5.5,embedding_mental____SSS
embedding_mental,il_ragazzo dichiara che il_piacere davanti all'_amico conosce la_studentessa,masculine,singular,feminine,singular,masculine,singular,3491,piacere,dichiarano,conoscono,N2,lafiglia,abstract,7554,SSS,-4,NaN,NaN,5,ragazzo,dichiara,piacere,amico,conosce,studentessa,9.14111963855907,7.5,embedding_mental____SSS
embedding_mental,i_padri ricordano che la_bambina accanto ai_fratelli difendi il_ragazzo,masculine,plural,feminine,singular,masculine,plural,2451,difendi,ricorda,difendono,V2,difende,wrong_person,1600,PSP,-7,NaN,NaN,1,padri,ricordano,bambina,fratelli,difendi,ragazzo,7.96535975457353,7.16666666666667,embedding_mental____PSP
objrel_nounpp,la_madre che le_attrici vicino al_fratello incontrano evita il_bambino,feminine,singular,feminine,plural,masculine,singular,1791,NaN,incontra,evitano,NaN,NaN,acceptable,1791,SPS,0,NaN,NaN,1,madre,attrici,fratello,incontrano,evita,bambino,8.22455977240319,7,objrel_nounpp_______SPS
objrel_that,il_padre che le_attrici attrae accoglie il_fratello,masculine,singular,feminine,plural,NaN,NaN,3093,attrae,attrae,accolgono,V1,attraggono,num_violation,984,SP,4,NaN,NaN,2,padre,attrici,attrae,accoglie,fratello,,7.40981280940274,6.8,objrel_that_________SP
objrel_nounpp,la_studentessa che gli_amici vicino alle_figlie indica interrompe le_ragazze,feminine,singular,masculine,plural,feminine,plural,1570,indica,indica,interrompono,V1,indicano,num_violation,5779,SPP,7,NaN,NaN,4,studentessa,amici,figlie,indica,interrompe,ragazze,7.86188905551849,7.5,objrel_nounpp_______SPP
objrel_nounpp,l'_uomo che la_contadina dietro alla_madre ferma interrompono gli_studenti,masculine,singular,feminine,singular,feminine,singular,3391,interrompono,fermano,interrompono,V2,interrompe,num_violation,6407,SSS,8,NaN,NaN,3,uomo,contadina,madre,ferma,interrompono,studenti,8.03085747603919,7.16666666666667,objrel_nounpp_______SSS
objrel_that,i_figli che le_attrici ferma criticano la_contadina,masculine,plural,feminine,plural,NaN,NaN,2148,ferma,ferma,critica,V1,fermano,num_violation,3941,PP,4,NaN,NaN,3,figli,attrici,ferma,criticano,contadina,,6.55264980266648,7,objrel_that_________PP
objrel_that,il_ragazzo che la_studentessa attraggono difende il_padre,masculine,singular,feminine,singular,NaN,NaN,3389,attraggono,attraggono,difendono,V1,attrae,num_violation,1163,SS,4,NaN,NaN,3,ragazzo,studentessa,attraggono,difende,padre,,7.79787841381522,8,objrel_that_________SS
objrel_nounpp,le_attrici che i_figli davanti alla_studentessa salutano interrompono le_contadine,feminine,plural,masculine,plural,feminine,singular,3596,NaN,saluta,interrompe,NaN,NaN,acceptable,3596,PPS,0,NaN,NaN,3,attrici,figli,studentessa,salutano,interrompono,contadine,5.73373471139738,8.66666666666667,objrel_nounpp_______PPS
objrel_that,la_donna che le_contadine evita ama gli_studenti,feminine,singular,feminine,plural,NaN,NaN,1115,evita,evita,amano,V1,evitano,num_violation,3384,SP,4,NaN,NaN,4,donna,contadine,evita,ama,studenti,,7.46070001746872,6,objrel_that_________SP
embedding_mental,il_bambino dice che il_fratello accanto alle_attrici difende le_amiche,masculine,singular,masculine,singular,feminine,plural,507,NaN,dicono,difendono,NaN,NaN,acceptable,507,SSP,0,NaN,NaN,2,bambino,dice,fratello,attrici,difende,amiche,8.47071976440405,6.5,embedding_mental____SSP
objrel_nounpp,i_contadini che i_fratelli accanto alle_ragazze accoglie amano gli_attori,masculine,plural,masculine,plural,feminine,plural,2556,accoglie,accoglie,ama,V1,accolgono,num_violation,125,PPP,7,NaN,NaN,1,contadini,fratelli,ragazze,accoglie,amano,attori,7.43407565840515,7.16666666666667,objrel_nounpp_______PPP
objrel_that,le_sorelle che la_ragazza ricorda accogliamo i_padri,feminine,plural,feminine,singular,NaN,NaN,464,accogliamo,ricordano,blocca,V2,bloccano,wrong_person,149,PS,-5,NaN,NaN,1,sorelle,ragazza,ricorda,accogliamo,padri,,7.83197619862011,7.2,objrel_that_________PS
embedding_mental,l'_amico ricorda che il_ragazzo dietro alla_bambina indicare i_contadini,masculine,singular,masculine,singular,feminine,singular,3885,indicare,ricordano,indicano,V2,indica,infinitive,3139,SSS,-7,NaN,NaN,5,amico,ricorda,ragazzo,bambina,indicare,contadini,8.94494791933489,7.16666666666667,embedding_mental____SSS
objrel_that,i_fratelli che lo_studente contadini guardano il_contadino,masculine,plural,masculine,singular,NaN,NaN,2954,contadini,bloccano,guarda,V1,blocca,verb_noun,2871,PS,-4,NaN,NaN,2,fratelli,studente,contadini,guardano,contadino,,7.3979821564951,8.4,objrel_that_________PS
objrel_nounpp,gli_attori che la_sorella accanto alla_studentessa osserva figlia le_amiche,masculine,plural,feminine,singular,feminine,singular,2340,figlia,osservano,attrae,V2,attraggono,verb_noun,3975,PSS,-8,NaN,NaN,1,attori,sorella,studentessa,osserva,figlia,amiche,8.13158270925222,7.16666666666667,objrel_nounpp_______PSS
objrel_nounpp,le_matite che il_contadino davanti agli_uomini conosce evitano l'_amica,feminine,plural,masculine,singular,masculine,plural,925,matite,conoscono,evita,N1,le ragazze,inanimate,3404,PSP,-1,NaN,NaN,1,matite,contadino,uomini,conosce,evitano,amica,7.62811185804691,6.66666666666667,objrel_nounpp_______PSP
objrel_nounpp,le_donne che il_fratello davanti ai_contadini interrompere conoscono i_bambini,feminine,plural,masculine,singular,masculine,plural,909,interrompere,interrompono,conosce,V1,interrompe,infinitive,6318,PSP,-7,NaN,NaN,4,donne,fratello,contadini,interrompere,conoscono,bambini,8.67305543190633,8.33333333333333,objrel_nounpp_______PSP
embedding_mental_SR,i_figli dicono che la_madre incontro la_bambina,masculine,plural,feminine,singular,NaN,NaN,2407,incontro,dice,incontrano,V2,incontra,wrong_person,2973,PS,-5,NaN,NaN,4,figli,dicono,madre,incontro,bambina,,9.77380005266344,6.2,embedding_mental_SR_PS
objrel_that,la_donna che il_bambino guarda salutano le_madri,feminine,singular,masculine,singular,NaN,NaN,1845,salutano,guardano,salutano,V2,saluta,num_violation,7599,SS,5,NaN,NaN,1,donna,bambino,guarda,salutano,madri,,8.69876275072238,6.2,objrel_that_________SS
objrel_nounpp,i_salti che la_studentessa vicino alle_contadine indica accolgono le_sorelle,masculine,plural,feminine,singular,feminine,plural,2325,salti,indicano,accoglie,N1,ipadri,abstract,8533,PSP,-1,NaN,NaN,5,salti,studentessa,contadine,indica,accolgono,sorelle,6.01584983503535,7.83333333333333,objrel_nounpp_______PSP
embedding_mental,le_contadine dichiarano che i_padri davanti ai_ragazzi osservate le_madri,feminine,plural,masculine,plural,masculine,plural,657,osservate,dichiara,osserva,V2,osservano,wrong_person,3602,PPP,-7,NaN,NaN,3,contadine,dichiarano,padri,ragazzi,osservate,madri,6.51493822378279,7.5,embedding_mental____PPP
embedding_mental,i_figli dicono che l'_amica davanti alla_bambina saluta le_attrici,masculine,plural,feminine,singular,feminine,singular,2171,NaN,dice,salutano,NaN,NaN,acceptable,2171,PSS,0,NaN,NaN,4,figli,dicono,amica,bambina,saluta,attrici,8.51113115982461,6,embedding_mental____PSS
objrel_that,l'_attore che la_madre ricorda incontra le_figlie,masculine,singular,feminine,singular,NaN,NaN,412,NaN,ricordano,incontrano,NaN,NaN,acceptable,412,SS,0,NaN,NaN,4,attore,madre,ricorda,incontra,figlie,,8.3953792365502,6.4,objrel_that_________SS
objrel_nounpp,il_sedile che l'_attore vicino alle_donne osserva ferma le_figlie,masculine,singular,masculine,singular,feminine,plural,3810,sedile,osservano,fermano,N1,il padre,inanimate,6612,SSP,-1,NaN,NaN,5,sedile,attore,donne,osserva,ferma,figlie,7.9799069095848,5.83333333333333,objrel_nounpp_______SSP
embedding_mental,il_fratello ricorda che l'_attore vicino alle_figlie difendo la_bambina,masculine,singular,masculine,singular,feminine,plural,3800,difendo,ricordano,difendono,V2,difende,wrong_person,1692,SSP,-7,NaN,NaN,3,fratello,ricorda,attore,figlie,difendo,bambina,8.19993141991546,6.83333333333333,embedding_mental____SSP
objrel_nounpp,le_donne che l'_amica accanto ai_figli difende ricorda il_bambino,feminine,plural,feminine,singular,masculine,plural,400,ricorda,difendono,ricorda,V2,ricordano,num_violation,7116,PSP,8,NaN,NaN,5,donne,amica,figli,difende,ricorda,bambino,9.03924470477439,6,objrel_nounpp_______PSP
objrel_that,le_sorelle che il_figlio ama indicare gli_studenti,feminine,plural,masculine,singular,NaN,NaN,957,indicare,amano,indica,V2,indicano,infinitive,5701,PS,-5,NaN,NaN,5,sorelle,figlio,ama,indicare,studenti,,8.3519979163152,6.4,objrel_that_________PS
objrel_that,il_figlio che le_ragazze guarda difende i_contadini,masculine,singular,feminine,plural,NaN,NaN,3060,guarda,guarda,difendono,V1,guardano,num_violation,4386,SP,4,NaN,NaN,3,figlio,ragazze,guarda,difende,contadini,,8.77963754388715,7,objrel_that_________SP
embedding_mental_SR,gli_amici dichiarano che gli_uomini osservano l'_attore,masculine,plural,masculine,plural,NaN,NaN,3002,NaN,dichiara,osserva,NaN,NaN,acceptable,3002,PP,0,NaN,NaN,4,amici,dichiarano,uomini,osservano,attore,,7.69013022389801,7.2,embedding_mental_SR_PP
objrel_nounpp,gli_attori che la_figlia accanto all'_amico criticano conoscono il_padre,masculine,plural,feminine,singular,masculine,singular,2465,criticano,criticano,conosce,V1,critica,num_violation,2648,PSS,7,NaN,NaN,2,attori,figlia,amico,criticano,conoscono,padre,8.52493025480365,6.66666666666667,objrel_nounpp_______PSS
embedding_mental,la_figlia ricorda che la_ragazza vicino alle_sorelle indicano il_bambino,feminine,singular,feminine,singular,feminine,plural,1298,indicano,ricordano,indicano,V2,indica,num_violation,3209,SSP,7,NaN,NaN,1,figlia,ricorda,ragazza,sorelle,indicano,bambino,9.1648095412626,7,embedding_mental____SSP
objrel_nounpp,gli_attori che il_fratello davanti ai_contadini critica attraiamo la_figlia,masculine,plural,masculine,singular,masculine,plural,2905,attraiamo,criticano,attrae,V2,attraggono,wrong_person,1311,PSP,-8,NaN,NaN,1,attori,fratello,contadini,critica,attraiamo,figlia,6.8665007656735,7.5,objrel_nounpp_______PSP
objrel_that,le_figlie che le_attrici ricorda difendono la_donna,feminine,plural,feminine,plural,NaN,NaN,131,ricorda,ricorda,difende,V1,ricordano,num_violation,7257,PP,4,NaN,NaN,1,figlie,attrici,ricorda,difendono,donna,,7.50007616821133,6.8,objrel_that_________PP
objrel_that,gli_studenti che le_amiche evitano fermano il_ragazzo,masculine,plural,feminine,plural,NaN,NaN,3124,NaN,evita,ferma,NaN,NaN,acceptable,3124,PP,0,NaN,NaN,1,studenti,amiche,evitano,fermano,ragazzo,,7.50131328158465,7,objrel_that_________PP
embedding_mental_SR,il_padre dice che la_studentessa conoscono l'_attore,masculine,singular,feminine,singular,NaN,NaN,3346,conoscono,dicono,conoscono,V2,conosce,num_violation,1162,SS,5,NaN,NaN,4,padre,dice,studentessa,conoscono,attore,,8.87260233324532,7,embedding_mental_SR_SS
objrel_nounpp,la_bambina che le_ragazze accanto all'_attore indica incontra gli_studenti,feminine,singular,feminine,plural,masculine,singular,1216,indica,indica,incontrano,V1,indicano,num_violation,5775,SPS,7,NaN,NaN,2,bambina,ragazze,attore,indica,incontra,studenti,8.19149623303835,7,objrel_nounpp_______SPS
