Sentence_Type,Sentence,GenderN1,NumN1,GenderN2,NumN2,GenderN3,NumN3,NumFraseOrigine,New_word,Verb1,Verb2,Element_changed,Old_word,Violation_Type,number,condition,slide,frequency,length,block,IncludedWords1,IncludedWords2,IncludedWords3,IncludedWords4,IncludedWords5,IncludedWords6,MeanLogFreq_W,MeanLength_W,ConditionAggragated
embedding_mental,l'_amica dice che la_bambina dietro ai_contadini amano gli_attori,feminine,singular,feminine,singular,masculine,plural,1388,amano,dicono,amano,V2,ama,num_violation,334,SSP,7,NaN,NaN,3,amica,dice,bambina,contadini,amano,attori,8.54545854471635,6,embedding_mental____SSP
embedding_mental_SR,il_contadino dichiara che lo_studente indicano le_bambine,masculine,singular,masculine,singular,NaN,NaN,3799,indicano,dichiarano,indicano,V2,indica,num_violation,3162,SS,5,NaN,NaN,1,contadino,dichiara,studente,indicano,bambine,,7.06839845516955,8,embedding_mental_SR_SS
embedding_mental_SR,le_attrici dichiarano che l'_amico criticare il_bambino,feminine,plural,masculine,singular,NaN,NaN,788,criticare,dichiara,criticano,V2,critica,infinitive,1464,PS,-5,NaN,NaN,5,attrici,dichiarano,amico,criticare,bambino,,7.5756300969041,7.6,embedding_mental_SR_PS
embedding_mental,la_studentessa dice che le_sorelle dietro agli_uomini incontrano le_bambine,feminine,singular,feminine,plural,masculine,plural,1977,NaN,dicono,incontra,NaN,NaN,acceptable,1977,SPP,0,NaN,NaN,5,studentessa,dice,sorelle,uomini,incontrano,bambine,8.25612226557952,7.5,embedding_mental____SPP
objrel_nounpp,la_madre che i_bambini dietro all'_amica difende evita le_studentesse,feminine,singular,masculine,plural,feminine,singular,1618,difende,difende,evitano,V1,difendono,num_violation,2905,SPS,7,NaN,NaN,2,madre,bambini,amica,difende,evita,studentesse,7.97398213116182,6.66666666666667,objrel_nounpp_______SPS
objrel_nounpp,l'_uomo che l'_attrice vicino alle_studentesse blocca sogni il_ragazzo,masculine,singular,feminine,singular,feminine,plural,3329,sogni,bloccano,salutano,V2,saluta,wrong_person,7721,SSP,-8,NaN,NaN,3,uomo,attrice,studentesse,blocca,sogni,ragazzo,8.41589414339575,6.66666666666667,objrel_nounpp_______SSP
objrel_nounpp,il_padre che le_contadine vicino all'_amica difendono attori i_figli,masculine,singular,feminine,plural,feminine,singular,3113,attori,difende,ignorano,V2,ignora,verb_noun,1230,SPS,-8,NaN,NaN,3,padre,contadine,amica,difendono,attori,figli,7.64209717651787,6.5,objrel_nounpp_______SPS
embedding_mental,le_amiche ricordano che le_bambine vicino al_padre incontriamo i_ragazzi,feminine,plural,feminine,plural,masculine,singular,193,incontriamo,ricorda,incontra,V2,incontrano,wrong_person,2968,PPS,-7,NaN,NaN,4,amiche,ricordano,bambine,padre,incontriamo,ragazzi,8.51429103852131,7.5,embedding_mental____PPS
objrel_that,i_fratelli che le_studentesse critichiamo salutano gli_attori,masculine,plural,feminine,plural,NaN,NaN,2213,critichiamo,ferma,saluta,V1,fermano,wrong_person,2775,PP,-4,NaN,NaN,2,fratelli,studentesse,critichiamo,salutano,attori,,5.56587599357263,8.8,objrel_that_________PP
objrel_that,il_figlio che i_contadini amano conosco il_bambino,masculine,singular,masculine,plural,NaN,NaN,3565,conosco,ama,conoscono,V2,conosce,wrong_person,2384,SP,-5,NaN,NaN,2,figlio,contadini,amano,conosco,bambino,,9.05230643567085,6.8,objrel_that_________SP
objrel_that,le_attrici che la_studentessa saluta conoscono le_amiche,feminine,plural,feminine,singular,NaN,NaN,2595,NaN,salutano,conosce,NaN,NaN,acceptable,2595,PS,0,NaN,NaN,4,attrici,studentessa,saluta,conoscono,amiche,,7.08166771303108,7.8,objrel_that_________PS
objrel_nounpp,i_padri che le_studentesse accanto alla_bambina incontrano interrompe le_contadine,masculine,plural,feminine,plural,feminine,singular,2132,interrompe,incontra,interrompe,V2,interrompono,num_violation,6241,PPS,8,NaN,NaN,2,padri,studentesse,bambina,incontrano,interrompe,contadine,6.1260343099714,8.66666666666667,objrel_nounpp_______PPS
embedding_mental_SR,le_studentesse dicono che la_sorella guardano l'_attore,feminine,plural,feminine,singular,NaN,NaN,495,guardano,dice,guardano,V2,guarda,num_violation,2496,PS,5,NaN,NaN,3,studentesse,dicono,sorella,guardano,attore,,7.9653366734361,7.6,embedding_mental_SR_PS
objrel_nounpp,i_ragazzi che lo_studente accanto all'_amica osserva incontra il_padre,masculine,plural,masculine,singular,feminine,singular,2897,incontra,osservano,incontra,V2,incontrano,num_violation,5188,PSS,8,NaN,NaN,3,ragazzi,studente,amica,osserva,incontra,padre,8.76273643277114,6.66666666666667,objrel_nounpp_______PSS
objrel_nounpp,le_amiche che le_contadine vicino al_bambino interrompono conoscono l'_attrice,feminine,plural,feminine,plural,masculine,singular,3562,NaN,interrompe,conosce,NaN,NaN,acceptable,3562,PPS,0,NaN,NaN,4,amiche,contadine,bambino,interrompono,conoscono,attrice,6.82612410938992,8.33333333333333,objrel_nounpp_______PPS
embedding_mental,i_padri dichiarano che i_frigoriferi dietro alla_bambina guardano il_contadino,masculine,plural,feminine,plural,feminine,singular,2133,frigoriferi,dichiara,guarda,N2,leattrici,inanimate,1032,PPS,-4,NaN,NaN,3,padri,dichiarano,frigoriferi,bambina,guardano,contadino,6.58225191989413,8.33333333333333,embedding_mental____PPS
embedding_mental,l'_amica dice che la_bambina accanto ai_figli difendono il_fratello,feminine,singular,feminine,singular,masculine,plural,1387,difendono,dicono,difendono,V2,difende,num_violation,1593,SSP,7,NaN,NaN,1,amica,dice,bambina,figli,difendono,fratello,9.08391790793423,6.33333333333333,embedding_mental____SSP
objrel_nounpp,le_donne che gli_amici vicino alla_bambina accogliere criticano la_contadina,feminine,plural,masculine,plural,feminine,singular,587,accogliere,accoglie,critica,V1,accolgono,infinitive,300,PPS,-7,NaN,NaN,2,donne,amici,bambina,accogliere,criticano,contadina,7.32514614184355,7.5,objrel_nounpp_______PPS
embedding_mental,la_madre ricorda che l'_amica vicino alle_contadine evito le_bambine,feminine,singular,feminine,singular,feminine,plural,1307,evito,ricordano,evitano,V2,evita,wrong_person,1961,SSP,-7,NaN,NaN,2,madre,ricorda,amica,contadine,evito,bambine,7.60426695303237,6.33333333333333,embedding_mental____SSP
objrel_that,l'_amica che il_ragazzo ricorda accolgono la_madre,feminine,singular,masculine,singular,NaN,NaN,1759,accolgono,ricordano,accolgono,V2,accoglie,num_violation,396,SS,5,NaN,NaN,2,amica,ragazzo,ricorda,accolgono,madre,,8.79173300243361,6.6,objrel_that_________SS
objrel_nounpp,la_studentessa che l'_attrice vicino alle_sorelle attrae salutano il_figlio,feminine,singular,feminine,singular,feminine,plural,1318,salutano,attraggono,salutano,V2,saluta,num_violation,7597,SSP,8,NaN,NaN,1,studentessa,attrice,sorelle,attrae,salutano,figlio,7.15695464913068,7.5,objrel_nounpp_______SSP
embedding_mental_SR,il_bambino dice che gli_attori_figlie i_ragazzi,masculine,singular,masculine,plural,NaN,NaN,3505,figlie,dicono,ignora,V2,ignorano,verb_noun,2049,SP,-5,NaN,NaN,4,bambino,dice,attori,figlie,ragazzi,,9.36489139711058,6,embedding_mental_SR_SP
objrel_that,l'_amico che l'_attrice difende ignora la_studentessa,masculine,singular,feminine,singular,NaN,NaN,333,NaN,difendono,ignorano,NaN,NaN,acceptable,333,SS,0,NaN,NaN,5,amico,attrice,difende,ignora,studentessa,,7.44157163251376,7.2,objrel_that_________SS
objrel_nounpp,gli_uomini che le_sorelle vicino alla_studentessa evita accolgono le_amiche,masculine,plural,feminine,plural,feminine,singular,2099,evita,evita,accoglie,V1,evitano,num_violation,3426,PPS,7,NaN,NaN,2,uomini,sorelle,studentessa,evita,accolgono,amiche,7.18747027893598,7.33333333333333,objrel_nounpp_______PPS
objrel_that,le_contadine che le_bambine incontra salutano il_padre,feminine,plural,feminine,plural,NaN,NaN,89,incontra,incontra,saluta,V1,incontrano,num_violation,5439,PP,4,NaN,NaN,4,contadine,bambine,incontra,salutano,padre,,6.71850112494068,7.4,objrel_that_________PP
objrel_that,le_contadine che le_madri fermano interrompere i_fratelli,feminine,plural,feminine,plural,NaN,NaN,100,interrompere,ferma,interrompe,V2,interrompono,infinitive,6444,PP,-5,NaN,NaN,4,contadine,madri,fermano,interrompere,fratelli,,6.48423081351552,8.2,objrel_that_________PP
objrel_that,gli_studenti che la_madre evitano bloccano le_bambine,masculine,plural,feminine,singular,NaN,NaN,2320,evitano,evitano,blocca,V1,evita,num_violation,3619,PS,4,NaN,NaN,4,studenti,madre,evitano,bloccano,bambine,,7.26118517312648,7,objrel_that_________PS
objrel_that,il_fratello che le_bambine incontrano interrompe gli_uomini,masculine,singular,feminine,plural,NaN,NaN,1181,NaN,incontra,interrompono,NaN,NaN,acceptable,1181,SP,0,NaN,NaN,5,fratello,bambine,incontrano,interrompe,uomini,,7.89933060800815,8.2,objrel_that_________SP
embedding_mental_SR,le_donne dichiarano che la_ragazza amano la_contadina,feminine,plural,feminine,singular,NaN,NaN,345,amano,dichiara,amano,V2,ama,num_violation,458,PS,5,NaN,NaN,2,donne,dichiarano,ragazza,amano,contadina,,7.5676507256643,7.2,embedding_mental_SR_PS
embedding_mental,il_bambino ricorda che gli_attori accanto ai_padri conosce le_sorelle,masculine,singular,masculine,plural,masculine,plural,3660,conosce,ricordano,conosce,V2,conoscono,num_violation,995,SPP,7,NaN,NaN,2,bambino,ricorda,attori,padri,conosce,sorelle,8.45358403917339,6.5,embedding_mental____SPP
objrel_nounpp,le_figlie che la_bambina davanti alle_ragazze evita fermano i_contadini,feminine,plural,feminine,singular,feminine,plural,2797,NaN,evitano,ferma,NaN,NaN,acceptable,2797,PSP,0,NaN,NaN,5,figlie,bambina,ragazze,evita,fermano,contadini,7.61779854532486,6.83333333333333,objrel_nounpp_______PSP
objrel_that,lo_studente che il_figlio osserva bambino l'_uomo,masculine,singular,masculine,singular,NaN,NaN,3980,bambino,osservano,amano,V2,ama,verb_noun,2304,SS,-5,NaN,NaN,4,studente,figlio,osserva,bambino,uomo,,9.3463016269782,6.4,objrel_that_________SS
objrel_nounpp,il_bambino che la_figlia davanti ai_padri amano attrae le_madri,masculine,singular,feminine,singular,masculine,plural,3408,amano,amano,attraggono,V1,ama,num_violation,692,SSP,7,NaN,NaN,1,bambino,figlia,padri,amano,attrae,madri,7.89663838674222,5.66666666666667,objrel_nounpp_______SSP
embedding_mental_SR,le_bambine dicono che i_contadini evitare l'_attrice,feminine,plural,masculine,plural,NaN,NaN,569,evitare,dice,evita,V2,evitano,infinitive,1943,PP,-5,NaN,NaN,1,bambine,dicono,contadini,evitare,attrice,,7.98868918055372,7.2,embedding_mental_SR_PP
embedding_mental,i_figli ricordano che la_bambina vicino alla_ragazza fermano i_contadini,masculine,plural,feminine,singular,feminine,singular,2374,fermano,ricorda,fermano,V2,ferma,num_violation,2260,PSS,7,NaN,NaN,1,figli,ricordano,bambina,ragazza,fermano,contadini,8.16392311708299,7.33333333333333,embedding_mental____PSS
objrel_that,la_ginnastica che i_bambini ricordano attrae la_contadina,feminine,singular,masculine,plural,NaN,NaN,1683,ginnastica,ricorda,attraggono,N1,la ragazza,abstract,4137,SP,-1,NaN,NaN,1,ginnastica,bambini,ricordano,attrae,contadina,,6.70062110314072,8.2,objrel_that_________SP
objrel_that,le_contadine che i_bambini accolgono figli il_fratello,feminine,plural,masculine,plural,NaN,NaN,574,figli,accoglie,indica,V2,indicano,verb_noun,3788,PP,-5,NaN,NaN,2,contadine,bambini,accolgono,figli,fratello,,7.49293506546455,7.6,objrel_that_________PP
objrel_nounpp,le_ragazze che la_madre accanto ai_fratelli blocca conosce l'_uomo,feminine,plural,feminine,singular,masculine,plural,421,conosce,bloccano,conosce,V2,conoscono,num_violation,1876,PSP,8,NaN,NaN,2,ragazze,madre,fratelli,blocca,conosce,uomo,9.42169930953209,6.16666666666667,objrel_nounpp_______PSP
objrel_nounpp,gli_studenti che i_bambini vicino all'_attore guardano indicano i_ragazzi,masculine,plural,masculine,plural,masculine,singular,3127,NaN,guarda,indica,NaN,NaN,acceptable,3127,PPS,0,NaN,NaN,5,studenti,bambini,attore,guardano,indicano,ragazzi,8.50023244137894,7.33333333333333,objrel_nounpp_______PPS
embedding_mental,il_ragazzo dichiara che gli_amici vicino alle_contadine incontrare i_padri,masculine,singular,masculine,plural,feminine,plural,3568,incontrare,dichiarano,incontra,V2,incontrano,infinitive,2863,SPP,-7,NaN,NaN,1,ragazzo,dichiara,amici,contadine,incontrare,padri,7.77050286323928,7.33333333333333,embedding_mental____SPP
objrel_that,le_donne che le_ragazze attraggono fermare le_madri,feminine,plural,feminine,plural,NaN,NaN,122,fermare,attrae,ferma,V2,fermano,infinitive,4029,PP,-5,NaN,NaN,2,donne,ragazze,attraggono,fermare,madri,,7.96123716549763,6.8,objrel_that_________PP
objrel_that,gli_studenti che le_amiche osservano guardano le_madri,masculine,plural,feminine,plural,NaN,NaN,3125,NaN,osserva,guarda,NaN,NaN,acceptable,3125,PP,0,NaN,NaN,5,studenti,amiche,osservano,guardano,madri,,7.09292364791697,7.2,objrel_that_________PP
objrel_nounpp,le_amiche che i_padri vicino ai_contadini conoscono attrae le_studentesse,feminine,plural,masculine,plural,masculine,plural,638,attrae,conosce,attrae,V2,attraggono,num_violation,1110,PPP,8,NaN,NaN,4,amiche,padri,contadini,conoscono,attrae,studentesse,6.72899055304596,7.66666666666667,objrel_nounpp_______PPP
objrel_nounpp,il_sonno che gli_attori accanto ai_contadini ignorano attrae i_bambini,masculine,singular,masculine,plural,masculine,plural,3707,sonno,ignora,attraggono,N1,l'uomo,abstract,11631,SPP,-1,NaN,NaN,2,sonno,attori,contadini,ignorano,attrae,bambini,6.98198049689794,6.83333333333333,objrel_nounpp_______SPP
objrel_nounpp,i_frigoriferi che l'_amico davanti alle_attrici ferma ricordano le_bambine,masculine,plural,masculine,singular,feminine,plural,2813,frigoriferi,fermano,ricorda,N1,i contadini,inanimate,964,PSP,-1,NaN,NaN,2,frigoriferi,amico,attrici,ferma,ricordano,bambine,7.33156762702545,7.33333333333333,objrel_nounpp_______PSP
embedding_mental_SR,i_padri ricordano che il_bambino osservano i_fratelli,masculine,plural,masculine,singular,NaN,NaN,2972,osservano,ricorda,osservano,V2,osserva,num_violation,3736,PS,5,NaN,NaN,4,padri,ricordano,bambino,osservano,fratelli,,7.48730207543935,7.6,embedding_mental_SR_PS
objrel_nounpp,le_ragazze che le_contadine accanto alla_madre incontrano accolgono le_bambine,feminine,plural,feminine,plural,feminine,singular,3918,NaN,incontra,accoglie,NaN,NaN,acceptable,3918,PPS,0,NaN,NaN,5,ragazze,contadine,madre,incontrano,accolgono,bambine,6.9286401540398,7.83333333333333,objrel_nounpp_______PPS
objrel_nounpp,i_fratelli che l'_amico vicino all'_uomo criticare evitano lo_studente,masculine,plural,masculine,singular,masculine,singular,3009,criticare,criticano,evita,V1,critica,infinitive,2447,PSS,-7,NaN,NaN,3,fratelli,amico,uomo,criticare,evitano,studente,8.24206196707609,6.83333333333333,objrel_nounpp_______PSS
objrel_nounpp,lo_studente che i_bambini dietro alle_madri conoscono accoglie le_ragazze,masculine,singular,masculine,plural,feminine,plural,1972,NaN,conosce,accolgono,NaN,NaN,acceptable,1972,SPP,0,NaN,NaN,2,studente,bambini,madri,conoscono,accoglie,ragazze,7.81033138628739,7.33333333333333,objrel_nounpp_______SPP
objrel_that,i_figli che le_ragazze difendono indica le_bambine,masculine,plural,feminine,plural,NaN,NaN,2167,indica,difende,indica,V2,indicano,num_violation,5764,PP,5,NaN,NaN,5,figli,ragazze,difendono,indica,bambine,,7.81999836124732,6.8,objrel_that_________PP
objrel_that,la_figlia che le_amiche criticano accolgono le_bambine,feminine,singular,feminine,plural,NaN,NaN,1128,accolgono,critica,accolgono,V2,accoglie,num_violation,419,SP,5,NaN,NaN,2,figlia,amiche,criticano,accolgono,bambine,,6.63391381070017,7.4,objrel_that_________SP
embedding_mental,le_donne dichiarano che i_contadini davanti alle_figlie madri l'_uomo,feminine,plural,masculine,plural,feminine,plural,533,madri,dichiara,saluta,V2,salutano,verb_noun,2576,PPP,-7,NaN,NaN,1,donne,dichiarano,contadini,figlie,madri,uomo,7.91874428995901,6.5,embedding_mental____PPP
objrel_nounpp,la_donna che le_ragazze vicino alla_contadina fermano osserva gli_attori,feminine,singular,feminine,plural,feminine,singular,1694,NaN,ferma,osservano,NaN,NaN,acceptable,1694,SPS,0,NaN,NaN,3,donna,ragazze,contadina,fermano,osserva,attori,7.52366401882972,6.83333333333333,objrel_nounpp_______SPS
objrel_nounpp,le_bambine che le_attrici dietro alla_ragazza guardano interrompono la_figlia,feminine,plural,feminine,plural,feminine,singular,3649,NaN,guarda,interrompe,NaN,NaN,acceptable,3649,PPS,0,NaN,NaN,4,bambine,attrici,ragazza,guardano,interrompono,figlia,7.51471070060604,7.83333333333333,objrel_nounpp_______PPS
embedding_mental,il_ragazzo dichiara che le_figlie davanti all'_attrice interrompe lo_studente,masculine,singular,feminine,plural,feminine,singular,3126,interrompe,dichiarano,interrompe,V2,interrompono,num_violation,3337,SPS,7,NaN,NaN,1,ragazzo,dichiara,figlie,attrice,interrompe,studente,7.51683377107162,7.66666666666667,embedding_mental____SPS
objrel_that,la_sorella che i_padri attraggono conosco i_bambini,feminine,singular,masculine,plural,NaN,NaN,1724,conosco,attrae,conoscono,V2,conosce,wrong_person,2385,SP,-5,NaN,NaN,5,sorella,padri,attraggono,conosco,bambini,,8.27495288062888,7.2,objrel_that_________SP
embedding_mental,l'_amico dice che la_sorella davanti al_bambino evita le_contadine,masculine,singular,feminine,singular,masculine,singular,168,NaN,dicono,evitano,NaN,NaN,acceptable,168,SSS,0,NaN,NaN,3,amico,dice,sorella,bambino,evita,contadine,8.66447882400972,6.16666666666667,embedding_mental____SSS
objrel_that,le_bambine che l'_attrice osserva amiche i_padri,feminine,plural,feminine,singular,NaN,NaN,308,amiche,osservano,guarda,V2,guardano,verb_noun,260,PS,-5,NaN,NaN,3,bambine,attrice,osserva,amiche,padri,,7.37198121731063,6.4,objrel_that_________PS
objrel_that,la_madre che la_studentessa bambino evita gli_attori,feminine,singular,feminine,singular,NaN,NaN,1433,bambino,indicano,evitano,V1,indica,verb_noun,2298,SS,-4,NaN,NaN,3,madre,studentessa,bambino,evita,attori,,8.32398739749193,6.8,objrel_that_________SS
objrel_that,la_bambina che gli_amici guarda incontra le_madri,feminine,singular,masculine,plural,NaN,NaN,1543,guarda,guarda,incontrano,V1,guardano,num_violation,4407,SP,4,NaN,NaN,5,bambina,amici,guarda,incontra,madri,,8.86214120675518,6.2,objrel_that_________SP
embedding_mental,i_bambini dichiarano che l'_uomo vicino alle_ragazze interrompe le_donne,masculine,plural,masculine,singular,feminine,plural,2630,NaN,dichiara,interrompono,NaN,NaN,acceptable,2630,PSP,0,NaN,NaN,4,bambini,dichiarano,uomo,ragazze,interrompe,donne,8.55611701792983,7.16666666666667,embedding_mental____PSP
objrel_nounpp,la_sorella che le_amiche davanti al_padre interrompono critica le_ragazze,feminine,singular,feminine,plural,masculine,singular,1880,NaN,interrompe,criticano,NaN,NaN,acceptable,1880,SPS,0,NaN,NaN,1,sorella,amiche,padre,interrompono,critica,ragazze,8.27437336129413,7.33333333333333,objrel_nounpp_______SPS
objrel_nounpp,l'_uomo che le_sorelle vicino alle_contadine ignorano difendono la_donna,masculine,singular,feminine,plural,feminine,plural,3081,difendono,ignora,difendono,V2,difende,num_violation,3264,SPP,8,NaN,NaN,2,uomo,sorelle,contadine,ignorano,difendono,donna,7.09239803500402,7,objrel_nounpp_______SPP
objrel_that,l'_uomo che il_fratello evita conoscere le_donne,masculine,singular,masculine,singular,NaN,NaN,3952,conoscere,evitano,conoscono,V2,conosce,infinitive,2023,SS,-5,NaN,NaN,1,uomo,fratello,evita,conoscere,donne,,9.33363294722145,6.2,objrel_that_________SS
embedding_mental,le_madri dicono che gli_attori davanti alla_figlia difende le_bambine,feminine,plural,masculine,plural,feminine,singular,599,difende,dice,difende,V2,difendono,num_violation,1537,PPS,7,NaN,NaN,3,madri,dicono,attori,figlia,difende,bambine,7.86209929281782,6.16666666666667,embedding_mental____PPS
objrel_nounpp,le_sorelle che le_ragazze davanti alle_attrici criticano difendono le_donne,feminine,plural,feminine,plural,feminine,plural,3976,NaN,critica,difende,NaN,NaN,acceptable,3976,PPP,0,NaN,NaN,5,sorelle,ragazze,attrici,criticano,difendono,donne,6.90989209972709,7.33333333333333,objrel_nounpp_______PPP
objrel_that,le_amiche che il_bambino interrompe difendono l'_attrice,feminine,plural,masculine,singular,NaN,NaN,2504,NaN,interrompono,difende,NaN,NaN,acceptable,2504,PS,0,NaN,NaN,1,amiche,bambino,interrompe,difendono,attrice,,7.14162527239113,7.8,objrel_that_________PS
objrel_nounpp,il_padre che le_sorelle davanti al_figlio ricordano conoscono il_ragazzo,masculine,singular,feminine,plural,masculine,singular,3251,conoscono,ricorda,conoscono,V2,conosce,num_violation,2314,SPS,8,NaN,NaN,4,padre,sorelle,figlio,ricordano,conoscono,ragazzo,9.07404531999815,7.16666666666667,objrel_nounpp_______SPS
embedding_mental,l'_amica dichiara che la_filosofia davanti al_figlio guarda i_bambini,feminine,singular,masculine,singular,masculine,singular,1957,filosofia,dichiarano,guardano,N2,ilpadre,abstract,5227,SSS,-4,NaN,NaN,1,amica,dichiara,filosofia,figlio,guarda,bambini,9.06404558867666,6.83333333333333,embedding_mental____SSS
