Sentence_Type,Sentence,GenderN1,NumN1,GenderN2,NumN2,GenderN3,NumN3,NumFraseOrigine,New_word,Verb1,Verb2,Element_changed,Old_word,Violation_Type,number,condition,slide,frequency,length,block,IncludedWords1,IncludedWords2,IncludedWords3,IncludedWords4,IncludedWords5,IncludedWords6,MeanLogFreq_W,MeanLength_W,ConditionAggragated
objrel_that,le_amiche che il_bambino guarda attore la_studentessa,feminine,plural,masculine,singular,NaN,NaN,753,attore,guardano,blocca,V2,bloccano,verb_noun,865,PS,-5,NaN,NaN,5,amiche,bambino,guarda,attore,studentessa,,8.78706887176314,7.2,objrel_that_________PS
objrel_that,le_sorelle che il_figlio incontrare ricordano l'_amico,feminine,plural,masculine,singular,NaN,NaN,960,incontrare,incontrano,ricorda,V1,incontra,infinitive,5409,PS,-4,NaN,NaN,2,sorelle,figlio,incontrare,ricordano,amico,,8.93611624787341,7.4,objrel_that_________PS
embedding_mental,l'_amica dichiara che lo_studente vicino al_fratello ignora i_figli,feminine,singular,masculine,singular,masculine,singular,151,NaN,dichiarano,ignorano,NaN,NaN,acceptable,151,SSS,0,NaN,NaN,3,amica,dichiara,studente,fratello,ignora,figli,8.27422623158685,6.66666666666667,embedding_mental____SSS
objrel_that,le_bambine che gli_uomini amano indicare l'_amica,feminine,plural,masculine,plural,NaN,NaN,554,indicare,ama,indica,V2,indicano,infinitive,5924,PP,-5,NaN,NaN,5,bambine,uomini,amano,indicare,amica,,8.24166663067275,6.2,objrel_that_________PP
objrel_nounpp,i_bambini che la_studentessa dietro alla_donna evita indicano la_madre,masculine,plural,feminine,singular,feminine,singular,2260,NaN,evitano,indica,NaN,NaN,acceptable,2260,PSS,0,NaN,NaN,2,bambini,studentessa,donna,evita,indicano,madre,8.63199079008583,6.83333333333333,objrel_nounpp_______PSS
objrel_nounpp,le_donne che l'_attore accanto al_figlio interrompi criticano la_studentessa,feminine,plural,masculine,singular,masculine,singular,970,interrompi,interrompono,critica,V1,interrompe,wrong_person,6306,PSS,-7,NaN,NaN,3,donne,attore,figlio,interrompi,criticano,studentessa,7.37694061264801,7.83333333333333,objrel_nounpp_______PSS
objrel_that,l'_uomo che le_ragazze incontrano osservano il_padre,masculine,singular,feminine,plural,NaN,NaN,3202,osservano,incontra,osservano,V2,osserva,num_violation,7060,SP,5,NaN,NaN,4,uomo,ragazze,incontrano,osservano,padre,,8.69082645296915,7,objrel_that_________SP
embedding_mental,i_contadini ricordano che gli_amici accanto alla_studentessa fermano le_figlie,masculine,plural,masculine,plural,feminine,singular,3169,NaN,ricorda,ferma,NaN,NaN,acceptable,3169,PPS,0,NaN,NaN,5,contadini,ricordano,amici,studentessa,fermano,figlie,7.31898177350971,7.83333333333333,embedding_mental____PPS
embedding_mental,l'_amico dice che le_donne accanto al_padre difendono l'_uomo,masculine,singular,feminine,plural,masculine,singular,1195,NaN,dicono,difende,NaN,NaN,acceptable,1195,SPS,0,NaN,NaN,4,amico,dice,donne,padre,difendono,uomo,9.88828036627594,5.33333333333333,embedding_mental____SPS
objrel_nounpp,il_ragazzo che la_studentessa accanto agli_uomini incontrano indica l'_amica,masculine,singular,feminine,singular,masculine,plural,3443,incontrano,incontrano,indicano,V1,incontra,num_violation,5474,SSP,7,NaN,NaN,2,ragazzo,studentessa,uomini,incontrano,indica,amica,8.4632021181058,7.5,objrel_nounpp_______SSP
objrel_nounpp,l'_uomo che la_ragazza vicino agli_amici difende fermano gli_studenti,masculine,singular,feminine,singular,masculine,plural,3460,fermano,difendono,fermano,V2,ferma,num_violation,3992,SSP,8,NaN,NaN,3,uomo,ragazza,amici,difende,fermano,studenti,8.68479484926239,6.33333333333333,objrel_nounpp_______SSP
objrel_nounpp,il_figlio che gli_studenti vicino all'_attore difendono salutano la_contadina,masculine,singular,masculine,plural,masculine,singular,3732,salutano,difende,salutano,V2,saluta,num_violation,7805,SPS,8,NaN,NaN,5,figlio,studenti,attore,difendono,salutano,contadina,6.79379819407514,7.66666666666667,objrel_nounpp_______SPS
objrel_nounpp,l'_attrice che le_amiche dietro alla_sorella indicano saluta le_figlie,feminine,singular,feminine,plural,feminine,singular,1483,NaN,indica,salutano,NaN,NaN,acceptable,1483,SPS,0,NaN,NaN,5,attrice,amiche,sorella,indicano,saluta,figlie,7.84714318011962,6.66666666666667,objrel_nounpp_______SPS
embedding_mental_SR,gli_uomini ricordano che i_padri ferma le_sorelle,masculine,plural,masculine,plural,NaN,NaN,2593,ferma,ricorda,ferma,V2,fermano,num_violation,2177,PP,5,NaN,NaN,5,uomini,ricordano,padri,ferma,sorelle,,8.12187671679981,6.4,embedding_mental_SR_PP
objrel_nounpp,il_figlio che la_donna davanti all'_amica saluta interrompo il_contadino,masculine,singular,feminine,singular,feminine,singular,3361,interrompo,salutano,interrompono,V2,interrompe,wrong_person,6563,SSS,-8,NaN,NaN,1,figlio,donna,amica,saluta,interrompo,contadino,8.44611096178811,6.83333333333333,objrel_nounpp_______SSS
objrel_that,gli_attori che le_madri osservano ferma la_contadina,masculine,plural,feminine,plural,NaN,NaN,2037,ferma,osserva,ferma,V2,fermano,num_violation,4012,PP,5,NaN,NaN,4,attori,madri,osservano,ferma,contadina,,6.61014445592149,6.8,objrel_that_________PP
objrel_nounpp,la_studentessa che il_ragazzo accanto agli_attori conoscono osserva la_figlia,feminine,singular,masculine,singular,masculine,plural,1950,conoscono,conoscono,osservano,V1,conosce,num_violation,2156,SSP,7,NaN,NaN,1,studentessa,ragazzo,attori,conoscono,osserva,figlia,8.18730108010066,7.66666666666667,objrel_nounpp_______SSP
objrel_that,la_ragazza che le_madri criticano guardano il_padre,feminine,singular,feminine,plural,NaN,NaN,1198,guardano,critica,guardano,V2,guarda,num_violation,4687,SP,5,NaN,NaN,3,ragazza,madri,criticano,guardano,padre,,7.96089664275241,6.8,objrel_that_________SP
objrel_nounpp,il_padre che l'_attrice dietro alle_donne interrompere ama gli_amici,masculine,singular,feminine,singular,feminine,plural,3303,interrompere,interrompono,amano,V1,interrompe,infinitive,6248,SSP,-7,NaN,NaN,3,padre,attrice,donne,interrompere,ama,amici,9.1887296113755,6.16666666666667,objrel_nounpp_______SSP
objrel_that,i_bambini che il_figlio ferma difendono le_attrici,masculine,plural,masculine,singular,NaN,NaN,2207,NaN,fermano,difende,NaN,NaN,acceptable,2207,PS,0,NaN,NaN,4,bambini,figlio,ferma,difendono,attrici,,7.99525229159198,6.8,objrel_that_________PS
objrel_that,la_figlia che le_studentesse evitare saluta i_bambini,feminine,singular,feminine,plural,NaN,NaN,1152,evitare,evita,salutano,V1,evitano,infinitive,3629,SP,-4,NaN,NaN,5,figlia,studentesse,evitare,saluta,bambini,,8.30775937602274,7.4,objrel_that_________SP
objrel_that,le_studentesse che la_donna blocca accoglie la_madre,feminine,plural,feminine,singular,NaN,NaN,481,accoglie,bloccano,accoglie,V2,accolgono,num_violation,12,PS,5,NaN,NaN,2,studentesse,donna,blocca,accoglie,madre,,7.66960710586343,7,objrel_that_________PS
objrel_nounpp,le_figlie che le_sorelle dietro alle_bambine bloccano critichiamo lo_studente,feminine,plural,feminine,plural,feminine,plural,37,critichiamo,blocca,critica,V2,criticano,wrong_person,2585,PPP,-8,NaN,NaN,1,figlie,sorelle,bambine,bloccano,critichiamo,studente,6.23183435379381,7.83333333333333,objrel_nounpp_______PPP
objrel_nounpp,la_studentessa che il_bambino davanti all'_uomo bloccano ferma le_madri,feminine,singular,masculine,singular,masculine,singular,2010,bloccano,bloccano,fermano,V1,blocca,num_violation,1673,SSS,7,NaN,NaN,1,studentessa,bambino,uomo,bloccano,ferma,madri,8.26443451654684,6.66666666666667,objrel_nounpp_______SSS
objrel_nounpp,la_donna che le_sorelle vicino all'_attrice ignora ferma le_ragazze,feminine,singular,feminine,plural,feminine,singular,1102,ignora,ignora,fermano,V1,ignorano,num_violation,4761,SPS,7,NaN,NaN,1,donna,sorelle,attrice,ignora,ferma,ragazze,8.44174205054093,6.16666666666667,objrel_nounpp_______SPS
objrel_that,le_filosofie che i_contadini conoscono osservano le_ragazze,feminine,plural,masculine,plural,NaN,NaN,534,filosofie,conosce,osserva,N1,le attrici,abstract,3707,PP,-1,NaN,NaN,5,filosofie,contadini,conoscono,osservano,ragazze,,6.55610846228458,8.6,objrel_that_________PP
objrel_nounpp,i_padri che l'_attore vicino alle_donne salutano bloccano la_bambina,masculine,plural,masculine,singular,feminine,plural,2824,salutano,salutano,blocca,V1,saluta,num_violation,7726,PSP,7,NaN,NaN,4,padri,attore,donne,salutano,bloccano,bambina,7.31649596908273,6.5,objrel_nounpp_______PSP
objrel_nounpp,la_sorella che il_ragazzo vicino alla_bambina osserva ignora le_contadine,feminine,singular,masculine,singular,feminine,singular,869,NaN,osservano,ignorano,NaN,NaN,acceptable,869,SSS,0,NaN,NaN,1,sorella,ragazzo,bambina,osserva,ignora,contadine,7.64010090008725,7.16666666666667,objrel_nounpp_______SSS
objrel_nounpp,i_bambini che il_ragazzo dietro alla_donna critica osservano le_figlie,masculine,plural,masculine,singular,feminine,singular,2222,NaN,criticano,osserva,NaN,NaN,acceptable,2222,PSS,0,NaN,NaN,3,bambini,ragazzo,donna,critica,osservano,figlie,8.43941623841707,6.83333333333333,objrel_nounpp_______PSS
objrel_nounpp,l'_amico che il_padre dietro alle_attrici accoglie fermano gli_studenti,masculine,singular,masculine,singular,feminine,plural,3817,fermano,accolgono,fermano,V2,ferma,num_violation,3966,SSP,8,NaN,NaN,4,amico,padre,attrici,accoglie,fermano,studenti,7.79929076519367,6.66666666666667,objrel_nounpp_______SSP
objrel_nounpp,la_studentessa che i_fratelli accanto all'_attore difendono ferma le_madri,feminine,singular,masculine,plural,masculine,singular,1929,NaN,difende,fermano,NaN,NaN,acceptable,1929,SPS,0,NaN,NaN,5,studentessa,fratelli,attore,difendono,ferma,madri,7.31845609720011,7.33333333333333,objrel_nounpp_______SPS
embedding_mental,le_sorelle ricordano che le_penne davanti all'_amico evitano le_bambine,feminine,plural,feminine,plural,masculine,singular,243,penne,ricorda,evita,N2,ledonne,inanimate,4683,PPS,-4,NaN,NaN,5,sorelle,ricordano,penne,amico,evitano,bambine,7.30173818678086,6.66666666666667,embedding_mental____PPS
embedding_mental,i_padri dichiarano che le_attrici dietro agli_uomini salutano le_figlie,masculine,plural,feminine,plural,masculine,plural,3731,NaN,dichiara,saluta,NaN,NaN,acceptable,3731,PPP,0,NaN,NaN,1,padri,dichiarano,attrici,uomini,salutano,figlie,6.68100661491977,7,embedding_mental____PPP
embedding_mental_SR,la_contadina dice che gli_attori studenti la_studentessa,feminine,singular,masculine,plural,NaN,NaN,1587,studenti,dicono,evita,V2,evitano,verb_noun,3709,SP,-5,NaN,NaN,3,contadina,dice,attori,studenti,studentessa,,7.60889015382332,7.6,embedding_mental_SR_SP
objrel_nounpp,le_donne che il_ragazzo vicino agli_attori criticare incontrano i_contadini,feminine,plural,masculine,singular,masculine,plural,910,criticare,criticano,incontra,V1,critica,infinitive,2457,PSP,-7,NaN,NaN,5,donne,ragazzo,attori,criticare,incontrano,contadini,7.74536425329198,7.66666666666667,objrel_nounpp_______PSP
embedding_mental,la_donna dichiara che la_lampada accanto allo_studente conoscono gli_amici,feminine,singular,feminine,plural,masculine,singular,1223,lampada,dichiarano,conosce,N2,lebambine,inanimate,2257,SPS,-4,NaN,NaN,4,donna,dichiara,lampada,studente,conoscono,amici,8.27949145518402,7,embedding_mental____SPS
objrel_nounpp,il_fratello che il_frigorifero dietro alle_attrici bloccano ricorda l'_uomo,masculine,singular,masculine,plural,feminine,plural,3554,frigorifero,blocca,ricordano,N2,i padri,inanimate,1525,SPP,-3,NaN,NaN,3,fratello,frigorifero,attrici,bloccano,ricorda,uomo,7.98803140607449,7.5,objrel_nounpp_______SPP
embedding_mental,il_contadino dice che i_ragazzi accanto agli_studenti_figlia l'_amico,masculine,singular,masculine,plural,masculine,plural,3662,figlia,dicono,ignora,V2,ignorano,verb_noun,1891,SPP,-7,NaN,NaN,1,contadino,dice,ragazzi,studenti,figlia,amico,9.68236601017033,6.5,embedding_mental____SPP
objrel_nounpp,le_ragazze che i_bambini accanto alle_sorelle interrompono blocca l'_uomo,feminine,plural,masculine,plural,feminine,plural,553,blocca,interrompe,blocca,V2,bloccano,num_violation,1625,PPP,8,NaN,NaN,4,ragazze,bambini,sorelle,interrompono,blocca,uomo,8.2766479525356,7.16666666666667,objrel_nounpp_______PPP
objrel_that,l'_uomo che il_fratello ama difende le_madri,masculine,singular,masculine,singular,NaN,NaN,488,NaN,amano,difendono,NaN,NaN,acceptable,488,SS,0,NaN,NaN,2,uomo,fratello,ama,difende,madri,,8.6210450071039,5.4,objrel_that_________SS
objrel_nounpp,l'_uomo che la_ragazza vicino alla_figlia osservano interrompe il_contadino,masculine,singular,feminine,singular,feminine,singular,3394,osservano,osservano,interrompono,V1,osserva,num_violation,6972,SSS,7,NaN,NaN,5,uomo,ragazza,figlia,osservano,interrompe,contadino,8.17545479060205,7.5,objrel_nounpp_______SSS
objrel_nounpp,il_bambino che la_ragazza accanto alle_studentesse critica difendere la_madre,masculine,singular,feminine,singular,feminine,plural,3281,difendere,criticano,difendono,V2,difende,infinitive,2829,SSP,-8,NaN,NaN,4,bambino,ragazza,studentesse,critica,difendere,madre,8.5792048033485,7.66666666666667,objrel_nounpp_______SSP
objrel_that,i_fratelli che le_amiche osservano ama il_ragazzo,masculine,plural,feminine,plural,NaN,NaN,2182,ama,osserva,ama,V2,amano,num_violation,669,PP,5,NaN,NaN,3,fratelli,amiche,osservano,ama,ragazzo,,8.23855083455619,6.6,objrel_that_________PP
objrel_nounpp,i_bambini che l'_attore accanto alle_donne evita criticano il_fratello,masculine,plural,masculine,singular,feminine,plural,2230,NaN,evitano,critica,NaN,NaN,acceptable,2230,PSP,0,NaN,NaN,4,bambini,attore,donne,evita,criticano,fratello,8.00622880075431,6.66666666666667,objrel_nounpp_______PSP
objrel_nounpp,il_ragazzo che la_sorella dietro alle_contadine ferma osserva gli_studenti,masculine,singular,feminine,singular,feminine,plural,300,NaN,fermano,osservano,NaN,NaN,acceptable,300,SSP,0,NaN,NaN,4,ragazzo,sorella,contadine,ferma,osserva,studenti,7.9444400144781,7.16666666666667,objrel_nounpp_______SSP
objrel_that,il_quaderno che i_contadini ignorano critica le_madri,masculine,singular,masculine,plural,NaN,NaN,3568,quaderno,ignora,criticano,N1,il figlio,inanimate,5314,SP,-1,NaN,NaN,3,quaderno,contadini,ignorano,critica,madri,,6.18733497635572,7.4,objrel_that_________SP
embedding_mental_SR,la_sorella dice che le_attrici madri gli_studenti,feminine,singular,feminine,plural,NaN,NaN,1193,madri,dicono,evita,V2,evitano,verb_noun,2552,SP,-5,NaN,NaN,1,sorella,dice,attrici,madri,studenti,,8.28992051930711,6.2,embedding_mental_SR_SP
objrel_that,le_contadine che le_madri ignora ricordano la_ragazza,feminine,plural,feminine,plural,NaN,NaN,101,ignora,ignora,ricorda,V1,ignorano,num_violation,4963,PP,4,NaN,NaN,2,contadine,madri,ignora,ricordano,ragazza,,6.69226116310723,7.2,objrel_that_________PP
objrel_that,le_attrici che il_padre osservano amano la_figlia,feminine,plural,masculine,singular,NaN,NaN,791,osservano,osservano,ama,V1,osserva,num_violation,6948,PS,4,NaN,NaN,3,attrici,padre,osservano,amano,figlia,,7.89522366526062,6.4,objrel_that_________PS
objrel_that,la_bambina che la_madre salutano guarda lo_studente,feminine,singular,feminine,singular,NaN,NaN,1310,salutano,salutano,guardano,V1,saluta,num_violation,7649,SS,4,NaN,NaN,4,bambina,madre,salutano,guarda,studente,,8.71055844566442,6.8,objrel_that_________SS
objrel_nounpp,i_fratelli che il_padre dietro alle_figlie interrompe osserva la_madre,masculine,plural,masculine,singular,feminine,plural,2818,osserva,interrompono,osserva,V2,osservano,num_violation,6649,PSP,8,NaN,NaN,2,fratelli,padre,figlie,interrompe,osserva,madre,8.34574092299797,6.83333333333333,objrel_nounpp_______PSP
embedding_mental,il_ragazzo dice che la_studentessa davanti alle_attrici ignora la_donna,masculine,singular,feminine,singular,feminine,plural,644,NaN,dicono,ignorano,NaN,NaN,acceptable,644,SSP,0,NaN,NaN,5,ragazzo,dice,studentessa,attrici,ignora,donna,8.43775860519197,6.66666666666667,embedding_mental____SSP
objrel_nounpp,l'_amico che le_studentesse accanto alla_ragazza difendono saluta l'_uomo,masculine,singular,feminine,plural,feminine,singular,1404,NaN,difende,salutano,NaN,NaN,acceptable,1404,SPS,0,NaN,NaN,3,amico,studentesse,ragazza,difendono,saluta,uomo,8.45794719647958,7,objrel_nounpp_______SPS
embedding_mental,l'_attore ricorda che il_dolore davanti al_contadino osserva la_bambina,masculine,singular,masculine,singular,masculine,singular,4020,dolore,ricordano,osservano,N2,ilpadre,abstract,4031,SSS,-4,NaN,NaN,4,attore,ricorda,dolore,contadino,osserva,bambina,8.11221685899833,7,embedding_mental____SSS
objrel_nounpp,la_studentessa che il_bambino davanti all'_uomo blocca ferma le_madri,feminine,singular,masculine,singular,masculine,singular,908,NaN,bloccano,fermano,NaN,NaN,acceptable,908,SSS,0,NaN,NaN,2,studentessa,bambino,uomo,blocca,ferma,madri,8.52296706983906,6.33333333333333,objrel_nounpp_______SSS
objrel_nounpp,l'_amica che il_figlio accanto ai_ragazzi critica evita la_contadina,feminine,singular,masculine,singular,masculine,plural,310,NaN,criticano,evitano,NaN,NaN,acceptable,310,SSP,0,NaN,NaN,4,amica,figlio,ragazzi,critica,evita,contadina,8.13927188049465,6.5,objrel_nounpp_______SSP
objrel_nounpp,la_ragazza che la_figlia davanti alle_sorelle indica incontra i_contadini,feminine,singular,feminine,singular,feminine,plural,833,NaN,indicano,incontrano,NaN,NaN,acceptable,833,SSP,0,NaN,NaN,2,ragazza,figlia,sorelle,indica,incontra,contadini,8.22542350387105,7.16666666666667,objrel_nounpp_______SSP
embedding_mental,il_contadino ricorda che i_fratelli dietro allo_studente critica il_bambino,masculine,singular,masculine,plural,masculine,singular,3729,critica,ricordano,critica,V2,criticano,num_violation,1272,SPS,7,NaN,NaN,5,contadino,ricorda,fratelli,studente,critica,bambino,8.18715728881822,7.66666666666667,embedding_mental____SPS
embedding_mental_SR,la_studentessa dichiara che le_ragazze attraggono i_fratelli,feminine,singular,feminine,plural,NaN,NaN,1936,NaN,dichiarano,attrae,NaN,NaN,acceptable,1936,SP,0,NaN,NaN,1,studentessa,dichiara,ragazze,attraggono,fratelli,,7.28155022464765,8.8,embedding_mental_SR_SP
embedding_mental,i_padri dicono che l'_amico davanti ai_fratelli bloccano le_bambine,masculine,plural,masculine,singular,masculine,plural,2954,bloccano,dice,bloccano,V2,blocca,num_violation,853,PSP,7,NaN,NaN,2,padri,dicono,amico,fratelli,bloccano,bambine,8.20453054055104,6.5,embedding_mental____PSP
objrel_nounpp,il_bambino che il_contadino davanti agli_uomini conosce evita le_donne,masculine,singular,masculine,singular,masculine,plural,2,NaN,conoscono,evitano,NaN,NaN,acceptable,2,SSP,0,NaN,NaN,3,bambino,contadino,uomini,conosce,evita,donne,8.77682752297619,6.5,objrel_nounpp_______SSP
objrel_nounpp,la_madre che il_bambino accanto al_ragazzo indica fratello gli_attori,feminine,singular,masculine,singular,masculine,singular,1983,fratello,indicano,criticano,V2,critica,verb_noun,4788,SSS,-8,NaN,NaN,3,madre,bambino,ragazzo,indica,fratello,attori,9.47825418460274,6.5,objrel_nounpp_______SSS
embedding_mental,le_studentesse ricordano che le_sedie vicino agli_uomini accoglie la_figlia,feminine,plural,feminine,singular,masculine,plural,439,sedie,ricorda,accolgono,N2,l'attrice,inanimate,6347,PSP,-4,NaN,NaN,2,studentesse,ricordano,sedie,uomini,accoglie,figlia,7.28189115628183,7.5,embedding_mental____PSP
objrel_nounpp,il_figlio che i_padri accanto ai_fratelli attraggono accoglie la_donna,masculine,singular,masculine,plural,masculine,plural,1126,NaN,attrae,accolgono,NaN,NaN,acceptable,1126,SPP,0,NaN,NaN,2,figlio,padri,fratelli,attraggono,accoglie,donna,7.71615247634398,7,objrel_nounpp_______SPP
objrel_nounpp,le_sorelle che le_donne dietro al_padre conoscono amare lo_studente,feminine,plural,feminine,plural,masculine,singular,238,amare,conosce,ama,V2,amano,infinitive,827,PPS,-8,NaN,NaN,5,sorelle,donne,padre,conoscono,amare,studente,8.67887510162048,6.5,objrel_nounpp_______PPS
objrel_that,la_contadina che l'_amico osserva ferma la_sorella,feminine,singular,masculine,singular,NaN,NaN,598,NaN,osservano,fermano,NaN,NaN,acceptable,598,SS,0,NaN,NaN,3,contadina,amico,osserva,ferma,sorella,,8.28351177877503,6.6,objrel_that_________SS
objrel_nounpp,gli_attori che l'_amico davanti alle_ragazze incontrano difendono gli_uomini,masculine,plural,masculine,singular,feminine,plural,2782,incontrano,incontrano,difende,V1,incontra,num_violation,5525,PSP,7,NaN,NaN,2,attori,amico,ragazze,incontrano,difendono,uomini,8.23295759120598,7.16666666666667,objrel_nounpp_______PSP
objrel_nounpp,le_bambine che gli_studenti vicino all'_uomo salutano ignora i_contadini,feminine,plural,masculine,plural,masculine,singular,711,ignora,saluta,ignora,V2,ignorano,num_violation,4879,PPS,8,NaN,NaN,1,bambine,studenti,uomo,salutano,ignora,contadini,7.38517038906979,7,objrel_nounpp_______PPS
embedding_mental,la_donna ricorda che la_sorella accanto ai_figli incontrano il_bambino,feminine,singular,feminine,singular,masculine,plural,1418,incontrano,ricordano,incontrano,V2,incontra,num_violation,2963,SSP,7,NaN,NaN,4,donna,ricorda,sorella,figli,incontrano,bambino,9.27968001967225,6.83333333333333,embedding_mental____SSP
objrel_nounpp,le_attrici che la_bambina davanti alle_amiche attrae ragazzo le_studentesse,feminine,plural,feminine,singular,feminine,plural,258,ragazzo,attraggono,accoglie,V2,accolgono,verb_noun,6301,PSP,-8,NaN,NaN,1,attrici,bambina,amiche,attrae,ragazzo,studentesse,7.43830676470042,7.33333333333333,objrel_nounpp_______PSP
objrel_nounpp,l'_attrice che la_matita davanti ai_contadini accolgono critica lo_studente,feminine,singular,masculine,plural,masculine,plural,1653,matita,accoglie,criticano,N2,i padri,inanimate,3152,SPP,-3,NaN,NaN,4,attrice,matita,contadini,accolgono,critica,studente,6.45160667248258,7.66666666666667,objrel_nounpp_______SPP
objrel_that,la_sorella che i_figli evitare saluta l'_amico,feminine,singular,masculine,plural,NaN,NaN,1718,evitare,evita,salutano,V1,evitano,infinitive,3630,SP,-4,NaN,NaN,4,sorella,figli,evitare,saluta,amico,,9.32448608327588,6,objrel_that_________SP
objrel_nounpp,il_figlio che l'_attore vicino agli_amici incontrano blocca i_fratelli,masculine,singular,masculine,singular,masculine,plural,3925,incontrano,incontrano,bloccano,V1,incontra,num_violation,5448,SSP,7,NaN,NaN,5,figlio,attore,amici,incontrano,blocca,fratelli,8.35171122512101,6.83333333333333,objrel_nounpp_______SSP
embedding_mental,lo_studente ricorda che il_figlio davanti alle_donne guardano il_bambino,masculine,singular,masculine,singular,feminine,plural,3842,guardano,ricordano,guardano,V2,guarda,num_violation,2444,SSP,7,NaN,NaN,1,studente,ricorda,figlio,donne,guardano,bambino,9.17861816259109,6.83333333333333,embedding_mental____SSP
objrel_nounpp,l'_amico che le_attrici dietro alle_madri conosce ricorda i_bambini,masculine,singular,feminine,plural,feminine,plural,3066,conosce,conosce,ricordano,V1,conoscono,num_violation,1987,SPP,7,NaN,NaN,1,amico,attrici,madri,conosce,ricorda,bambini,8.71722828696007,6.33333333333333,objrel_nounpp_______SPP
objrel_nounpp,gli_studenti che le_ragazze dietro all'_amico difendono salutano il_figlio,masculine,plural,feminine,plural,masculine,singular,3165,NaN,difende,saluta,NaN,NaN,acceptable,3165,PPS,0,NaN,NaN,2,studenti,ragazze,amico,difendono,salutano,figlio,8.22644311394336,7.16666666666667,objrel_nounpp_______PPS
objrel_that,la_contadina che il_padre incontrano ama il_bambino,feminine,singular,masculine,singular,NaN,NaN,1828,incontrano,incontrano,amano,V1,incontra,num_violation,5501,SS,4,NaN,NaN,5,contadina,padre,incontrano,ama,bambino,,8.21748321122512,6.8,objrel_that_________SS
embedding_mental,gli_studenti dicono che l'_amica dietro alla_figlia evita la_sorella,masculine,plural,feminine,singular,feminine,singular,2084,NaN,dice,evitano,NaN,NaN,acceptable,2084,PSS,0,NaN,NaN,2,studenti,dicono,amica,figlia,evita,sorella,8.88885885468879,6.16666666666667,embedding_mental____PSS
