Sentence_Type,Sentence,GenderN1,NumN1,GenderN2,NumN2,GenderN3,NumN3,NumFraseOrigine,New_word,Verb1,Verb2,Element_changed,Old_word,Violation_Type,number,condition,slide,frequency,length,block,IncludedWords1,IncludedWords2,IncludedWords3,IncludedWords4,IncludedWords5,IncludedWords6,MeanLogFreq_W,MeanLength_W,ConditionAggragated
embedding_mental,la_donna dichiara che il_bambino davanti alle_attrici guarda lo_studente,feminine,singular,masculine,singular,feminine,plural,847,NaN,dichiarano,guardano,NaN,NaN,acceptable,847,SSP,0,NaN,NaN,3,donna,dichiara,bambino,attrici,guarda,studente,8.59996820131516,6.83333333333333,embedding_mental____SSP
embedding_mental,il_figlio ricorda che la_donna dietro al_contadino guarda la_bambina,masculine,singular,feminine,singular,masculine,singular,52,NaN,ricordano,guardano,NaN,NaN,acceptable,52,SSS,0,NaN,NaN,2,figlio,ricorda,donna,contadino,guarda,bambina,9.59272739212201,6.66666666666667,embedding_mental____SSS
embedding_mental,la_ragazza ricorda che gli_studenti davanti alla_sorella ignora le_amiche,feminine,singular,masculine,plural,feminine,singular,1625,ignora,ricordano,ignora,V2,ignorano,num_violation,2585,SPS,7,NaN,NaN,1,ragazza,ricorda,studenti,sorella,ignora,amiche,8.62086369387023,6.83333333333333,embedding_mental____SPS
embedding_mental,i_contadini dicono che le_figlie accanto all'_uomo salutano la_ragazza,masculine,plural,feminine,plural,masculine,singular,3166,NaN,dice,saluta,NaN,NaN,acceptable,3166,PPS,0,NaN,NaN,3,contadini,dicono,figlie,uomo,salutano,ragazza,8.4189418348186,6.66666666666667,embedding_mental____PPS
embedding_mental,le_contadine ricordano che le_amiche vicino agli_studenti ignorate il_figlio,feminine,plural,feminine,plural,masculine,plural,152,ignorate,ricorda,ignora,V2,ignorano,wrong_person,2584,PPP,-7,NaN,NaN,1,contadine,ricordano,amiche,studenti,ignorate,figlio,6.96538063099214,7.66666666666667,embedding_mental____PPP
objrel_nounpp,le_studentesse che le_diatribe davanti ai_ragazzi saluta ignorano la_donna,feminine,plural,masculine,singular,masculine,plural,945,diatribe,salutano,ignora,N2,l'uomo,abstract,2203,PSP,-3,NaN,NaN,1,studentesse,diatribe,ragazzi,saluta,ignorano,donna,6.85303729750286,7.5,objrel_nounpp_______PSP
embedding_mental_SR,il_figlio ricorda che gli_amici guardano il_contadino,masculine,singular,masculine,plural,NaN,NaN,1152,NaN,ricordano,guarda,NaN,NaN,acceptable,1152,SP,0,NaN,NaN,1,figlio,ricorda,amici,guardano,contadino,,8.82655544389366,7,embedding_mental_SR_SP
objrel_nounpp,le_contadine che il_padre vicino alle_studentesse attrae indicano la_figlia,feminine,plural,masculine,singular,feminine,plural,2675,NaN,attraggono,indica,NaN,NaN,acceptable,2675,PSP,0,NaN,NaN,4,contadine,padre,studentesse,attrae,indicano,figlia,7.11175438114658,7.5,objrel_nounpp_______PSP
embedding_mental,la_bambina ricorda che le_sorelle davanti alla_studentessa sogna il_figlio,feminine,singular,feminine,plural,feminine,singular,1094,sogna,ricordano,saluta,V2,salutano,num_violation,3945,SPS,7,NaN,NaN,4,bambina,ricorda,sorelle,studentessa,sogna,figlio,8.36848232900686,7.16666666666667,embedding_mental____SPS
objrel_nounpp,il_contadino che i_bambini dietro all'_attore fermano ricorda la_ragazza,masculine,singular,masculine,plural,masculine,singular,1069,NaN,ferma,ricordano,NaN,NaN,acceptable,1069,SPS,0,NaN,NaN,5,contadino,bambini,attore,fermano,ricorda,ragazza,8.38219627798471,7.16666666666667,objrel_nounpp_______SPS
objrel_nounpp,il_bambino che la_madre dietro alla_donna difendono incontra la_contadina,masculine,singular,feminine,singular,feminine,singular,3346,difendono,difendono,incontrano,V1,difende,num_violation,3099,SSS,7,NaN,NaN,2,bambino,madre,donna,difendono,incontra,contadina,8.00423219261427,7.16666666666667,objrel_nounpp_______SSS
objrel_nounpp,lo_studente che i_fratelli dietro alla_ragazza guardano indicare il_bambino,masculine,singular,masculine,plural,feminine,singular,3651,indicare,guarda,indicano,V2,indica,infinitive,5952,SPS,-8,NaN,NaN,4,studente,fratelli,ragazza,guardano,indicare,bambino,8.46593799340086,7.66666666666667,objrel_nounpp_______SPS
objrel_that,il_fratello che le_contadine ragazzo osserva il_figlio,masculine,singular,feminine,plural,NaN,NaN,3079,ragazzo,ignora,osservano,V1,ignorano,verb_noun,6422,SP,-4,NaN,NaN,2,fratello,contadine,ragazzo,osserva,figlio,,8.39223776014328,7.4,objrel_that_________SP
embedding_mental,gli_amici dicono che le_attrici vicino alle_studentesse difende i_figli,masculine,plural,feminine,plural,feminine,plural,2022,difende,dice,difende,V2,difendono,num_violation,1540,PPP,7,NaN,NaN,2,amici,dicono,attrici,studentesse,difende,figli,7.7420189043182,6.83333333333333,embedding_mental____PPP
embedding_mental,l'_attrice dichiara che la_simpatia vicino ai_fratelli accoglie lo_studente,feminine,singular,feminine,singular,masculine,plural,1400,simpatia,dichiarano,accolgono,N2,laragazza,abstract,9960,SSP,-4,NaN,NaN,5,attrice,dichiara,simpatia,fratelli,accoglie,studente,6.83592737149924,7.83333333333333,embedding_mental____SSP
objrel_nounpp,le_figlie che i_ragazzi dietro all'_attore ignorate osservano la_studentessa,feminine,plural,masculine,plural,masculine,singular,729,ignorate,ignora,osserva,V1,ignorano,wrong_person,4726,PPS,-7,NaN,NaN,3,figlie,ragazzi,attore,ignorate,osservano,studentessa,7.16367579002567,7.83333333333333,objrel_nounpp_______PPS
embedding_mental,l'_uomo dichiara che il_figlio accanto alle_bambine attrarre le_donne,masculine,singular,masculine,singular,feminine,plural,3836,attrarre,dichiarano,attraggono,V2,attrae,infinitive,505,SSP,-7,NaN,NaN,3,uomo,dichiara,figlio,bambine,attrarre,donne,8.51867820719239,6.33333333333333,embedding_mental____SSP
objrel_nounpp,gli_attori che le_bambine davanti ai_figli indicano ignorano la_madre,masculine,plural,feminine,plural,masculine,plural,3099,NaN,indica,ignora,NaN,NaN,acceptable,3099,PPP,0,NaN,NaN,3,attori,bambine,figli,indicano,ignorano,madre,7.83809929225208,6.5,objrel_nounpp_______PPP
objrel_that,le_attrici che le_figlie accogliere salutano la_contadina,feminine,plural,feminine,plural,NaN,NaN,41,accogliere,accoglie,saluta,V1,accolgono,infinitive,345,PP,-4,NaN,NaN,3,attrici,figlie,accogliere,salutano,contadina,,5.63954110130481,8,objrel_that_________PP
objrel_nounpp,i_figli che la_sorella accanto agli_amici osserva attori le_studentesse,masculine,plural,feminine,singular,masculine,plural,2439,attori,osservano,ricorda,V2,ricordano,verb_noun,1170,PSP,-8,NaN,NaN,4,figli,sorella,amici,osserva,attori,studentesse,8.21568321611864,6.83333333333333,objrel_nounpp_______PSP
embedding_mental_SR,l'_amica dichiara che le_sorelle indica i_fratelli,feminine,singular,feminine,plural,NaN,NaN,1019,indica,dichiarano,indica,V2,indicano,num_violation,3030,SP,5,NaN,NaN,4,amica,dichiara,sorelle,indica,fratelli,,7.92816839932908,6.8,embedding_mental_SR_SP
embedding_mental,la_madre ricorda che le_sorelle dietro al_bambino difendere la_donna,feminine,singular,feminine,plural,masculine,singular,1241,difendere,ricordano,difende,V2,difendono,infinitive,1576,SPS,-7,NaN,NaN,5,madre,ricorda,sorelle,bambino,difendere,donna,9.37350848603114,6.66666666666667,embedding_mental____SPS
objrel_nounpp,l'_amico che lo_studente accanto agli_uomini critica evita i_fratelli,masculine,singular,masculine,singular,masculine,plural,393,NaN,criticano,evitano,NaN,NaN,acceptable,393,SSP,0,NaN,NaN,5,amico,studente,uomini,critica,evita,fratelli,8.48550081818833,6.5,objrel_nounpp_______SSP
objrel_nounpp,i_padri che i_sedili accanto alle_donne accoglie conoscono gli_attori,masculine,plural,feminine,singular,feminine,plural,2319,sedili,accolgono,conosce,N2,la bambina,inanimate,7121,PSP,-3,NaN,NaN,3,padri,sedili,donne,accoglie,conoscono,attori,7.08252795444044,6.5,objrel_nounpp_______PSP
objrel_nounpp,le_antipatie che l'_attore vicino allo_studente evita guardano l'_uomo,feminine,plural,masculine,singular,masculine,singular,960,antipatie,evitano,guarda,N1,lebambine,abstract,794,PSS,-1,NaN,NaN,3,antipatie,attore,studente,evita,guardano,uomo,6.96228797127865,6.66666666666667,objrel_nounpp_______PSS
objrel_that,l'_uomo che i_fratelli conosce interrompe le_sorelle,masculine,singular,masculine,plural,NaN,NaN,3715,conosce,conosce,interrompono,V1,conoscono,num_violation,1982,SP,4,NaN,NaN,5,uomo,fratelli,conosce,interrompe,sorelle,,8.41734322929161,7.2,objrel_that_________SP
embedding_mental,le_contadine ricordano che le_matite vicino alla_figlia accolgono le_ragazze,feminine,plural,masculine,plural,feminine,singular,587,matite,ricorda,accoglie,N2,gliuomini,inanimate,3548,PPS,-4,NaN,NaN,5,contadine,ricordano,matite,figlia,accolgono,ragazze,6.5156630302205,7.66666666666667,embedding_mental____PPS
objrel_nounpp,le_ragazze che i_padri davanti alla_studentessa ricordano attori la_contadina,feminine,plural,masculine,plural,feminine,singular,617,attori,ricorda,saluta,V2,salutano,verb_noun,1282,PPS,-8,NaN,NaN,2,ragazze,padri,studentessa,ricordano,attori,contadina,7.06419633150048,7.83333333333333,objrel_nounpp_______PPS
objrel_nounpp,i_bambini che la_sorella davanti alla_madre blocca difendono la_figlia,masculine,plural,feminine,singular,feminine,singular,2255,NaN,bloccano,difende,NaN,NaN,acceptable,2255,PSS,0,NaN,NaN,1,bambini,sorella,madre,blocca,difendono,figlia,8.69587387278537,6.66666666666667,objrel_nounpp_______PSS
embedding_mental,l'_uomo dice che l'_attrice vicino allo_studente bloccano le_amiche,masculine,singular,feminine,singular,masculine,singular,3517,bloccano,dicono,bloccano,V2,blocca,num_violation,805,SSS,7,NaN,NaN,1,uomo,dice,attrice,studente,bloccano,amiche,8.43328644939865,6.16666666666667,embedding_mental____SSS
objrel_nounpp,le_amiche che le_madri dietro ai_contadini evitano indicano il_bambino,feminine,plural,feminine,plural,masculine,plural,3572,NaN,evita,indica,NaN,NaN,acceptable,3572,PPP,0,NaN,NaN,2,amiche,madri,contadini,evitano,indicano,bambino,7.29549845960287,7,objrel_nounpp_______PPP
embedding_mental,gli_studenti dicono che la_figlia davanti al_fratello ferma le_bambine,masculine,plural,feminine,singular,masculine,singular,2088,NaN,dice,fermano,NaN,NaN,acceptable,2088,PSS,0,NaN,NaN,4,studenti,dicono,figlia,fratello,ferma,bambine,9.12479964991816,6.66666666666667,embedding_mental____PSS
objrel_nounpp,l'_attore che il_contadino dietro allo_studente attrae ignora la_sorella,masculine,singular,masculine,singular,masculine,singular,401,NaN,attraggono,ignorano,NaN,NaN,acceptable,401,SSS,0,NaN,NaN,2,attore,contadino,studente,attrae,ignora,sorella,7.17897243416146,7,objrel_nounpp_______SSS
objrel_that,le_studentesse che i_padri accolgono evitano gli_amici,feminine,plural,masculine,plural,NaN,NaN,3963,NaN,accoglie,evita,NaN,NaN,acceptable,3963,PP,0,NaN,NaN,4,studentesse,padri,accolgono,evitano,amici,,6.26940639901823,7.4,objrel_that_________PP
objrel_that,la_bambina che l'_uomo interrompe ricordano l'_attore,feminine,singular,masculine,singular,NaN,NaN,1814,ricordano,interrompono,ricordano,V2,ricorda,num_violation,7353,SS,5,NaN,NaN,4,bambina,uomo,interrompe,ricordano,attore,,8.01541206485363,7.2,objrel_that_________SS
embedding_mental,la_donna dice che l'_amico vicino alle_contadine attraggono il_bambino,feminine,singular,masculine,singular,feminine,plural,1794,attraggono,dicono,attraggono,V2,attrae,num_violation,579,SSP,7,NaN,NaN,5,donna,dice,amico,contadine,attraggono,bambino,8.53140393368508,6.66666666666667,embedding_mental____SSP
embedding_mental_SR,le_studentesse ricordano che i_figli accogliere l'_attore,feminine,plural,masculine,plural,NaN,NaN,745,accogliere,ricorda,accoglie,V2,accolgono,infinitive,217,PP,-5,NaN,NaN,4,studentesse,ricordano,figli,accogliere,attore,,7.02708801906458,8.2,embedding_mental_SR_PP
objrel_that,i_frigoriferi che l'_uomo saluta difendono il_ragazzo,masculine,plural,masculine,singular,NaN,NaN,2931,frigoriferi,salutano,difende,N1,i figli,inanimate,987,PS,-1,NaN,NaN,4,frigoriferi,uomo,saluta,difendono,ragazzo,,7.63372898053721,7.4,objrel_that_________PS
objrel_that,la_figlia che i_bambini salutano eviti la_donna,feminine,singular,masculine,plural,NaN,NaN,1631,eviti,saluta,guardano,V2,guarda,wrong_person,4573,SP,-5,NaN,NaN,2,figlia,bambini,salutano,eviti,donna,,8.23351703945078,6.2,objrel_that_________SP
objrel_nounpp,le_sorelle che la_contadina vicino agli_studenti ignora incontrano l'_amica,feminine,plural,feminine,singular,masculine,plural,2954,NaN,ignorano,incontra,NaN,NaN,acceptable,2954,PSP,0,NaN,NaN,5,sorelle,contadina,studenti,ignora,incontrano,amica,7.00592584557688,7.5,objrel_nounpp_______PSP
objrel_nounpp,le_bambine che le_donne davanti alla_contadina ignorano indica gli_amici,feminine,plural,feminine,plural,feminine,singular,76,indica,ignora,indica,V2,indicano,num_violation,5730,PPS,8,NaN,NaN,3,bambine,donne,contadina,ignorano,indica,amici,7.4365226030849,6.66666666666667,objrel_nounpp_______PPS
objrel_nounpp,l'_uomo che il_padre vicino allo_studente guarda blocca le_sorelle,masculine,singular,masculine,singular,masculine,singular,498,NaN,guardano,bloccano,NaN,NaN,acceptable,498,SSS,0,NaN,NaN,3,uomo,padre,studente,guarda,blocca,sorelle,9.25431627524002,6,objrel_nounpp_______SSS
objrel_that,i_fratelli che le_contadine attrice criticano i_bambini,masculine,plural,feminine,plural,NaN,NaN,2193,attrice,blocca,critica,V1,bloccano,verb_noun,1329,PP,-4,NaN,NaN,5,fratelli,contadine,attrice,criticano,bambini,,6.68992685507577,8,objrel_that_________PP
objrel_nounpp,la_contadina che l'_attrice vicino alle_ragazze ferma salutano lo_studente,feminine,singular,feminine,singular,feminine,plural,1274,salutano,fermano,salutano,V2,saluta,num_violation,7625,SSP,8,NaN,NaN,4,contadina,attrice,ragazze,ferma,salutano,studente,7.25279512260586,7.33333333333333,objrel_nounpp_______SSP
objrel_nounpp,la_bambina che le_figlie vicino alla_ragazza indicano ricorda la_contadina,feminine,singular,feminine,plural,feminine,singular,1590,NaN,indica,ricordano,NaN,NaN,acceptable,1590,SPS,0,NaN,NaN,3,bambina,figlie,ragazza,indicano,ricorda,contadina,8.0817150890772,7.33333333333333,objrel_nounpp_______SPS
objrel_that,la_donna che il_figlio blocca ricorda lo_studente,feminine,singular,masculine,singular,NaN,NaN,641,NaN,bloccano,ricordano,NaN,NaN,acceptable,641,SS,0,NaN,NaN,4,donna,figlio,blocca,ricorda,studente,,8.99044068477918,6.4,objrel_that_________SS
embedding_mental,gli_uomini dichiarano che il_contadino accanto agli_attori_bambini il_figlio,masculine,plural,masculine,singular,masculine,plural,2918,bambini,dichiara,conoscono,V2,conosce,verb_noun,1067,PSP,-7,NaN,NaN,2,uomini,dichiarano,contadino,attori,bambini,figlio,8.34831666677857,7.33333333333333,embedding_mental____PSP
embedding_mental_SR,i_bambini dichiarano che la_donna salutano l'_attore,masculine,plural,feminine,singular,NaN,NaN,2357,salutano,dichiara,salutano,V2,saluta,num_violation,3842,PS,5,NaN,NaN,4,bambini,dichiarano,donna,salutano,attore,,7.61068278790174,7.2,embedding_mental_SR_PS
objrel_nounpp,la_contadina che i_figli accanto al_padre difendono accolgono le_madri,feminine,singular,masculine,plural,masculine,singular,1723,accolgono,difende,accolgono,V2,accoglie,num_violation,408,SPS,8,NaN,NaN,2,contadina,figli,padre,difendono,accolgono,madri,6.86701510494003,7,objrel_nounpp_______SPS
embedding_mental_SR,lo_studente ricorda che le_figlie guardano l'_amica,masculine,singular,feminine,plural,NaN,NaN,1995,NaN,ricordano,guarda,NaN,NaN,acceptable,1995,SP,0,NaN,NaN,3,studente,ricorda,figlie,guardano,amica,,8.19427871200195,6.8,embedding_mental_SR_SP
objrel_nounpp,i_figli che la_sorella accanto agli_amici osserva ricordano le_studentesse,masculine,plural,feminine,singular,masculine,plural,2365,NaN,osservano,ricorda,NaN,NaN,acceptable,2365,PSP,0,NaN,NaN,3,figli,sorella,amici,osserva,ricordano,studentesse,8.07065860554149,7.33333333333333,objrel_nounpp_______PSP
embedding_mental,l'_amico ricorda che i_padri davanti alle_ragazze incontra le_attrici,masculine,singular,masculine,plural,feminine,plural,3578,incontra,ricordano,incontra,V2,incontrano,num_violation,2845,SPP,7,NaN,NaN,5,amico,ricorda,padri,ragazze,incontra,attrici,8.27626981235793,6.5,embedding_mental____SPP
embedding_mental,le_ragazze dicono che gli_uomini accanto alle_contadine criticano il_figlio,feminine,plural,masculine,plural,feminine,plural,3963,NaN,dice,critica,NaN,NaN,acceptable,3963,PPP,0,NaN,NaN,4,ragazze,dicono,uomini,contadine,criticano,figlio,7.97673146401797,7.16666666666667,embedding_mental____PPP
objrel_nounpp,il_bambino che il_figlio davanti alle_studentesse interrompere saluta l'_attore,masculine,singular,masculine,singular,feminine,plural,3782,interrompere,interrompono,salutano,V1,interrompe,infinitive,6297,SSP,-7,NaN,NaN,4,bambino,figlio,studentesse,interrompere,saluta,attore,8.15726098030967,8,objrel_nounpp_______SSP
objrel_that,l'_antipatia che le_attrici evitano ricorda le_sorelle,feminine,singular,feminine,plural,NaN,NaN,1057,antipatia,evita,ricordano,N1,la bambina,abstract,12,SP,-1,NaN,NaN,5,antipatia,attrici,evitano,ricorda,sorelle,,6.2471092686528,7.4,objrel_that_________SP
objrel_that,l'_uomo che l'_attrice guarda interrompe gli_studenti,masculine,singular,feminine,singular,NaN,NaN,510,NaN,guardano,interrompono,NaN,NaN,acceptable,510,SS,0,NaN,NaN,3,uomo,attrice,guarda,interrompe,studenti,,8.6062788755755,7,objrel_that_________SS
embedding_mental_SR,le_madri dichiarano che le_donne accolgono la_ragazza,feminine,plural,feminine,plural,NaN,NaN,3815,NaN,dichiara,accoglie,NaN,NaN,acceptable,3815,PP,0,NaN,NaN,5,madri,dichiarano,donne,accolgono,ragazza,,7.25199630657669,7.2,embedding_mental_SR_PP
objrel_nounpp,la_bambina che le_sorelle dietro alla_contadina accoglie conosce il_fratello,feminine,singular,feminine,plural,feminine,singular,1088,accoglie,accoglie,conoscono,V1,accolgono,num_violation,70,SPS,7,NaN,NaN,4,bambina,sorelle,contadina,accoglie,conosce,fratello,7.68794477129043,7.66666666666667,objrel_nounpp_______SPS
objrel_nounpp,la_ragazza che i_fratelli accanto alla_bambina ricordano critica la_studentessa,feminine,singular,masculine,plural,feminine,singular,1836,NaN,ricorda,criticano,NaN,NaN,acceptable,1836,SPS,0,NaN,NaN,2,ragazza,fratelli,bambina,ricordano,critica,studentessa,8.11568365927652,8.16666666666667,objrel_nounpp_______SPS
objrel_that,i_bambini che gli_uomini critica indicano gli_amici,masculine,plural,masculine,plural,NaN,NaN,2609,critica,critica,indica,V1,criticano,num_violation,2522,PP,4,NaN,NaN,3,bambini,uomini,critica,indicano,amici,,8.88767796638013,6.6,objrel_that_________PP
embedding_mental,le_ragazze ricordano che le_bambine dietro alla_figlia amate i_fratelli,feminine,plural,feminine,plural,feminine,singular,105,amate,ricorda,ama,V2,amano,wrong_person,278,PPS,-7,NaN,NaN,2,ragazze,ricordano,bambine,figlia,amate,fratelli,8.15704683675053,7,embedding_mental____PPS
embedding_mental,la_madre dice che le_attrici accanto al_contadino evitate i_ragazzi,feminine,singular,feminine,plural,masculine,singular,1236,evitate,dicono,evita,V2,evitano,wrong_person,1734,SPS,-7,NaN,NaN,2,madre,dice,attrici,contadino,evitate,ragazzi,8.3043913845255,6.5,embedding_mental____SPS
objrel_nounpp,i_figli che il_bambino dietro alle_contadine osserva blocca le_sorelle,masculine,plural,masculine,singular,feminine,plural,2814,blocca,osservano,blocca,V2,bloccano,num_violation,1458,PSP,8,NaN,NaN,5,figli,bambino,contadine,osserva,blocca,sorelle,7.41993978483959,6.83333333333333,objrel_nounpp_______PSP
