Sentence_Type,Sentence,GenderN1,NumN1,GenderN2,NumN2,GenderN3,NumN3,NumFraseOrigine,New_word,Verb1,Verb2,Element_changed,Old_word,Violation_Type,number,condition,slide,frequency,length,block,IncludedWords1,IncludedWords2,IncludedWords3,IncludedWords4,IncludedWords5,IncludedWords6,MeanLogFreq_W,MeanLength_W,ConditionAggragated
embedding_mental_SR,gli_uomini dicono che gli_studenti evitare gli_attori,masculine,plural,masculine,plural,NaN,NaN,2583,evitare,dice,evita,V2,evitano,infinitive,1954,PP,-5,NaN,NaN,3,uomini,dicono,studenti,evitare,attori,,8.77389291885926,6.6,embedding_mental_SR_PP
objrel_that,l'_attrice che le_studentesse attraggono critica le_ragazze,feminine,singular,feminine,plural,NaN,NaN,1464,NaN,attrae,criticano,NaN,NaN,acceptable,1464,SP,0,NaN,NaN,3,attrice,studentesse,attraggono,critica,ragazze,,6.81294880876391,8.4,objrel_that_________SP
objrel_nounpp,l'_amica che la_contadina vicino alla_figlia uomo guarda i_ragazzi,feminine,singular,feminine,singular,feminine,singular,1325,uomo,incontrano,guardano,V1,incontra,verb_noun,7936,SSS,-7,NaN,NaN,1,amica,contadina,figlia,uomo,guarda,ragazzi,9.5917203204798,6.16666666666667,objrel_nounpp_______SSS
objrel_that,la_contadina che gli_studenti criticano dico l'_amica,feminine,singular,masculine,plural,NaN,NaN,1581,dico,critica,difendono,V2,difende,wrong_person,3727,SP,-5,NaN,NaN,2,contadina,studenti,criticano,dico,amica,,7.30266410703275,7,objrel_that_________SP
objrel_that,i_padri che il_fratello contadino osservano le_contadine,masculine,plural,masculine,singular,NaN,NaN,2966,contadino,indicano,osserva,V1,indica,verb_noun,3132,PS,-4,NaN,NaN,1,padri,fratello,contadino,osservano,contadine,,6.5416395339933,8,objrel_that_________PS
objrel_that,le_contadine che il_fratello criticare conoscono il_bambino,feminine,plural,masculine,singular,NaN,NaN,836,criticare,criticano,conosce,V1,critica,infinitive,2463,PS,-4,NaN,NaN,2,contadine,fratello,criticare,conoscono,bambino,,7.51129123971107,8.4,objrel_that_________PS
embedding_mental,il_contadino dichiara che l'_amico dietro alla_madre ignorano il_figlio,masculine,singular,masculine,singular,feminine,singular,3855,ignorano,dichiarano,ignorano,V2,ignora,num_violation,2706,SSS,7,NaN,NaN,2,contadino,dichiara,amico,madre,ignorano,figlio,8.46455828303719,6.83333333333333,embedding_mental____SSS
embedding_mental,i_figli dicono che l'_uomo davanti all'_attrice madre il_ragazzo,masculine,plural,masculine,singular,feminine,singular,2876,madre,dice,fermano,V2,ferma,verb_noun,2450,PSS,-7,NaN,NaN,4,figli,dicono,uomo,attrice,madre,ragazzo,9.97993515029941,5.66666666666667,embedding_mental____PSS
embedding_mental_SR,le_donne dicono che il_contadino conoscono gli_uomini,feminine,plural,masculine,singular,NaN,NaN,866,conoscono,dice,conoscono,V2,conosce,num_violation,1241,PS,5,NaN,NaN,4,donne,dicono,contadino,conoscono,uomini,,8.82960799078895,7,embedding_mental_SR_PS
embedding_mental_SR,le_madri dicono che il_bambino ferma l'_amica,feminine,plural,masculine,singular,NaN,NaN,2820,NaN,dice,fermano,NaN,NaN,acceptable,2820,PS,0,NaN,NaN,1,madri,dicono,bambino,ferma,amica,,9.06242213268529,5.6,embedding_mental_SR_PS
embedding_mental_SR,l'_amica dice che il_ragazzo contadina i_padri,feminine,singular,masculine,singular,NaN,NaN,1756,contadina,dicono,bloccano,V2,blocca,verb_noun,1256,SS,-5,NaN,NaN,3,amica,dice,ragazzo,contadina,padri,,8.59895268431692,6,embedding_mental_SR_SS
objrel_nounpp,le_studentesse che gli_amici davanti alle_attrici fermano evitano il_ragazzo,feminine,plural,masculine,plural,feminine,plural,3986,NaN,ferma,evita,NaN,NaN,acceptable,3986,PPP,0,NaN,NaN,1,studentesse,amici,attrici,fermano,evitano,ragazzo,7.12491152731829,7.33333333333333,objrel_nounpp_______PPP
embedding_mental_SR,i_piaceri ricordano che il_padre evita la_contadina,masculine,plural,masculine,singular,NaN,NaN,2774,piaceri,ricorda,evitano,N1,gli amici,abstract,5355,PS,-1,NaN,NaN,5,piaceri,ricordano,padre,evita,contadina,,6.89501593251839,7,embedding_mental_SR_PS
objrel_nounpp,il_ragazzo che il_fratello dietro all'_attrice studentesse attrae il_figlio,masculine,singular,masculine,singular,feminine,singular,3879,studentesse,ignorano,attraggono,V1,ignora,verb_noun,7361,SSS,-7,NaN,NaN,4,ragazzo,fratello,attrice,studentesse,attrae,figlio,8.37149287646833,7.5,objrel_nounpp_______SSS
objrel_nounpp,il_figlio che l'_orologio dietro all'_amica ricordano interrompe il_padre,masculine,singular,feminine,plural,feminine,singular,3097,orologio,ricorda,interrompono,N2,le attrici,inanimate,3837,SPS,-3,NaN,NaN,3,figlio,orologio,amica,ricordano,interrompe,padre,8.5611018162833,7.16666666666667,objrel_nounpp_______SPS
objrel_that,la_figlia che le_madri evita osserva le_bambine,feminine,singular,feminine,plural,NaN,NaN,1143,evita,evita,osservano,V1,evitano,num_violation,3436,SP,4,NaN,NaN,2,figlia,madri,evita,osserva,bambine,,7.49937717591452,6,objrel_that_________SP
objrel_nounpp,il_padre che la_donna davanti alle_contadine ragazza accoglie la_figlia,masculine,singular,feminine,singular,feminine,plural,3307,ragazza,difendono,accolgono,V1,difende,verb_noun,5738,SSP,-7,NaN,NaN,2,padre,donna,contadine,ragazza,accoglie,figlia,8.48307867333275,6.66666666666667,objrel_nounpp_______SSP
embedding_mental,le_bambine ricordano che la_ragazza vicino alle_contadine incontra l'_attore,feminine,plural,feminine,singular,feminine,plural,2831,NaN,ricorda,incontrano,NaN,NaN,acceptable,2831,PSP,0,NaN,NaN,3,bambine,ricordano,ragazza,contadine,incontra,attore,7.08936887666128,7.66666666666667,embedding_mental____PSP
objrel_nounpp,la_studentessa che la_figlia accanto agli_uomini conoscono indica l'_attore,feminine,singular,feminine,singular,masculine,plural,1447,conoscono,conoscono,indicano,V1,conosce,num_violation,2149,SSP,7,NaN,NaN,2,studentessa,figlia,uomini,conoscono,indica,attore,8.34910256162319,7.33333333333333,objrel_nounpp_______SSP
embedding_mental,il_bambino dichiara che i_contadini davanti alle_studentesse ignora gli_amici,masculine,singular,masculine,plural,feminine,plural,3535,ignora,dichiarano,ignora,V2,ignorano,num_violation,2570,SPP,7,NaN,NaN,2,bambino,dichiara,contadini,studentesse,ignora,amici,7.55493758916089,7.66666666666667,embedding_mental____SPP
objrel_nounpp,le_bambine che la_studentessa vicino alla_figlia incontra fermano gli_amici,feminine,plural,feminine,singular,feminine,singular,2657,NaN,incontrano,ferma,NaN,NaN,acceptable,2657,PSS,0,NaN,NaN,4,bambine,studentessa,figlia,incontra,fermano,amici,7.93426755996329,7.33333333333333,objrel_nounpp_______PSS
embedding_mental,la_contadina dichiara che gli_studenti accanto alle_donne guardano i_padri,feminine,singular,masculine,plural,feminine,plural,1821,NaN,dichiarano,guarda,NaN,NaN,acceptable,1821,SPP,0,NaN,NaN,1,contadina,dichiara,studenti,donne,guardano,padri,7.27870057700941,7.16666666666667,embedding_mental____SPP
objrel_nounpp,la_ragazza che lo_studente dietro alla_donna interrompe critica gli_uomini,feminine,singular,masculine,singular,feminine,singular,852,NaN,interrompono,criticano,NaN,NaN,acceptable,852,SSS,0,NaN,NaN,1,ragazza,studente,donna,interrompe,critica,uomini,8.56029290789384,7.16666666666667,objrel_nounpp_______SSS
objrel_that,le_amiche che le_sorelle conoscono incontra il_ragazzo,feminine,plural,feminine,plural,NaN,NaN,21,incontra,conosce,incontra,V2,incontrano,num_violation,5297,PP,5,NaN,NaN,3,amiche,sorelle,conoscono,incontra,ragazzo,,8.15205920788781,7.4,objrel_that_________PP
embedding_mental,la_bambina dichiara che gli_amici vicino al_ragazzo conoscono la_madre,feminine,singular,masculine,plural,masculine,singular,1285,NaN,dichiarano,conosce,NaN,NaN,acceptable,1285,SPS,0,NaN,NaN,4,bambina,dichiara,amici,ragazzo,conoscono,madre,9.24389575895717,6.83333333333333,embedding_mental____SPS
objrel_nounpp,la_diatriba che la_sorella accanto al_ragazzo ferma accoglie gli_amici,feminine,singular,feminine,singular,masculine,singular,1472,diatriba,fermano,accolgono,N1,labambina,abstract,1307,SSS,-1,NaN,NaN,5,diatriba,sorella,ragazzo,ferma,accoglie,amici,7.93912969637692,6.66666666666667,objrel_nounpp_______SSS
embedding_mental_SR,le_studentesse dichiarano che la_contadina interrompe le_amiche,feminine,plural,feminine,singular,NaN,NaN,2957,NaN,dichiara,interrompono,NaN,NaN,acceptable,2957,PS,0,NaN,NaN,4,studentesse,dichiarano,contadina,interrompe,amiche,,5.70904559999616,9.2,embedding_mental_SR_PS
embedding_mental_SR,la_madre dice che la_bambina conoscono gli_amici,feminine,singular,feminine,singular,NaN,NaN,1401,conoscono,dicono,conoscono,V2,conosce,num_violation,1152,SS,5,NaN,NaN,3,madre,dice,bambina,conoscono,amici,,9.83204897684719,6,embedding_mental_SR_SS
objrel_that,il_padre che le_studentesse criticano ama la_figlia,masculine,singular,feminine,plural,NaN,NaN,1235,NaN,critica,amano,NaN,NaN,acceptable,1235,SP,0,NaN,NaN,1,padre,studentesse,criticano,ama,figlia,,7.87145582784352,6.8,objrel_that_________SP
embedding_mental_SR,l'_attrice dice che gli_studenti amano le_ragazze,feminine,singular,masculine,plural,NaN,NaN,1463,NaN,dicono,ama,NaN,NaN,acceptable,1463,SP,0,NaN,NaN,1,attrice,dice,studenti,amano,ragazze,,8.78344330092586,6.2,embedding_mental_SR_SP
objrel_nounpp,gli_uomini che l'_amico davanti alle_attrici interrompe conosce il_padre,masculine,plural,masculine,singular,feminine,plural,2797,conosce,interrompono,conosce,V2,conoscono,num_violation,1910,PSP,8,NaN,NaN,1,uomini,amico,attrici,interrompe,conosce,padre,8.81225994302485,6.66666666666667,objrel_nounpp_______PSP
embedding_mental,le_sorelle dichiarano che l'_uomo vicino alla_bambina evita la_donna,feminine,plural,masculine,singular,feminine,singular,2481,NaN,dichiara,evitano,NaN,NaN,acceptable,2481,PSS,0,NaN,NaN,4,sorelle,dichiarano,uomo,bambina,evita,donna,8.38622067391509,6.33333333333333,embedding_mental____PSS
objrel_nounpp,le_attrici che le_donne accanto alle_studentesse amano interrompete il_bambino,feminine,plural,feminine,plural,feminine,plural,9,interrompete,ama,interrompe,V2,interrompono,wrong_person,6165,PPP,-8,NaN,NaN,1,attrici,donne,studentesse,amano,interrompete,bambino,7.25557992568628,7.83333333333333,objrel_nounpp_______PPP
objrel_nounpp,gli_uomini che la_bambina vicino alle_amiche ferma accolgono il_padre,masculine,plural,feminine,singular,feminine,plural,2189,NaN,fermano,accoglie,NaN,NaN,acceptable,2189,PSP,0,NaN,NaN,1,uomini,bambina,amiche,ferma,accolgono,padre,8.63527704838743,6.33333333333333,objrel_nounpp_______PSP
objrel_that,l'_attore che le_sorelle critica incontra le_contadine,masculine,singular,feminine,plural,NaN,NaN,3181,critica,critica,incontrano,V1,criticano,num_violation,2465,SP,4,NaN,NaN,4,attore,sorelle,critica,incontra,contadine,,6.46760646738417,7.4,objrel_that_________SP
objrel_that,la_ragazza che le_figlie conoscono osserva le_bambine,feminine,singular,feminine,plural,NaN,NaN,1811,NaN,conosce,osservano,NaN,NaN,acceptable,1811,SP,0,NaN,NaN,5,ragazza,figlie,conoscono,osserva,bambine,,7.96415976472192,7.2,objrel_that_________SP
embedding_mental_SR,gli_attori dichiarano che i_ragazzi ferma la_sorella,masculine,plural,masculine,plural,NaN,NaN,2531,ferma,dichiara,ferma,V2,fermano,num_violation,2156,PP,5,NaN,NaN,4,attori,dichiarano,ragazzi,ferma,sorella,,8.35216470839549,7,embedding_mental_SR_PP
objrel_nounpp,la_bambina che le_ragazze accanto ai_fratelli osservano interrompe lo_studente,feminine,singular,feminine,plural,masculine,plural,1596,NaN,osserva,interrompono,NaN,NaN,acceptable,1596,SPP,0,NaN,NaN,1,bambina,ragazze,fratelli,osservano,interrompe,studente,7.64621489167522,8.16666666666667,objrel_nounpp_______SPP
objrel_nounpp,le_contadine che la_donna davanti alle_bambine incontra ricorda i_padri,feminine,plural,feminine,singular,feminine,plural,269,ricorda,incontrano,ricorda,V2,ricordano,num_violation,7140,PSP,8,NaN,NaN,3,contadine,donna,bambine,incontra,ricorda,padri,7.4471541688969,6.83333333333333,objrel_nounpp_______PSP
objrel_that,la_studentessa che le_madri fermano conosce il_padre,feminine,singular,feminine,plural,NaN,NaN,1922,NaN,ferma,conoscono,NaN,NaN,acceptable,1922,SP,0,NaN,NaN,5,studentessa,madri,fermano,conosce,padre,,8.06357289756783,7,objrel_that_________SP
objrel_nounpp,il_ragazzo che gli_attori dietro alle_donne salutano incontra la_madre,masculine,singular,masculine,plural,feminine,plural,1277,NaN,saluta,incontrano,NaN,NaN,acceptable,1277,SPP,0,NaN,NaN,3,ragazzo,attori,donne,salutano,incontra,madre,8.34983219668769,6.5,objrel_nounpp_______SPP
objrel_that,la_bambina che gli_uomini interrompono contadina l'_attore,feminine,singular,masculine,plural,NaN,NaN,1558,contadina,interrompe,ricordano,V2,ricorda,verb_noun,2624,SP,-5,NaN,NaN,2,bambina,uomini,interrompono,contadina,attore,,7.28212687663248,8,objrel_that_________SP
objrel_nounpp,le_sorelle che le_madri davanti all'_uomo accoglie fermano gli_attori,feminine,plural,feminine,plural,masculine,singular,240,accoglie,accoglie,ferma,V1,accolgono,num_violation,144,PPS,7,NaN,NaN,5,sorelle,madri,uomo,accoglie,fermano,attori,7.31874102833604,6.16666666666667,objrel_nounpp_______PPS
embedding_mental_SR,i_padri ricordano che i_figli attrarre il_fratello,masculine,plural,masculine,plural,NaN,NaN,2712,attrarre,ricorda,attrae,V2,attraggono,infinitive,756,PP,-5,NaN,NaN,4,padri,ricordano,figli,attrarre,fratello,,7.72671984530136,7,embedding_mental_SR_PP
embedding_mental,le_amiche dichiarano che le_simpatie vicino al_figlio indica la_bambina,feminine,plural,masculine,singular,masculine,singular,948,simpatie,dichiara,indicano,N2,ilcontadino,abstract,10670,PSS,-4,NaN,NaN,5,amiche,dichiarano,simpatie,figlio,indica,bambina,7.37008876754698,7.16666666666667,embedding_mental____PSS
objrel_nounpp,l'_amica che la_contadina vicino alla_figlia incontra guardare i_ragazzi,feminine,singular,feminine,singular,feminine,singular,1325,guardare,incontrano,guardano,V2,guarda,infinitive,4373,SSS,-8,NaN,NaN,1,amica,contadina,figlia,incontra,guardare,ragazzi,8.58442750480005,7.16666666666667,objrel_nounpp_______SSS
objrel_nounpp,il_contadino che gli_amici dietro ai_padri interrompono amano la_studentessa,masculine,singular,masculine,plural,masculine,plural,3659,amano,interrompe,amano,V2,ama,num_violation,907,SPP,8,NaN,NaN,2,contadino,amici,padri,interrompono,amano,studentessa,7.09553954717931,7.83333333333333,objrel_nounpp_______SPP
objrel_that,gli_studenti che il_bambino osserva salutano gli_uomini,masculine,plural,masculine,singular,NaN,NaN,2091,NaN,osservano,saluta,NaN,NaN,acceptable,2091,PS,0,NaN,NaN,2,studenti,bambino,osserva,salutano,uomini,,8.00989742519574,7.2,objrel_that_________PS
objrel_that,la_madre che il_figlio difende amano gli_amici,feminine,singular,masculine,singular,NaN,NaN,1890,amano,difendono,amano,V2,ama,num_violation,813,SS,5,NaN,NaN,3,madre,figlio,difende,amano,amici,,9.04266150011957,5.6,objrel_that_________SS
objrel_that,la_madre che la_donna saluta incontrano i_bambini,feminine,singular,feminine,singular,NaN,NaN,1422,incontrano,salutano,incontrano,V2,incontra,num_violation,5633,SS,5,NaN,NaN,4,madre,donna,saluta,incontrano,bambini,,8.99408206683571,6.6,objrel_that_________SS
objrel_nounpp,il_ragazzo che il_compasso accanto alle_amiche interrompono critica la_contadina,masculine,singular,feminine,plural,feminine,plural,3064,compasso,interrompe,criticano,N2,le sorelle,inanimate,614,SPP,-3,NaN,NaN,4,ragazzo,compasso,amiche,interrompono,critica,contadina,6.30512414057749,8.16666666666667,objrel_nounpp_______SPP
embedding_mental,le_ragazze dichiarano che i_bambini davanti alla_madre interrompe le_contadine,feminine,plural,masculine,plural,feminine,singular,607,interrompe,dichiara,interrompe,V2,interrompono,num_violation,3399,PPS,7,NaN,NaN,5,ragazze,dichiarano,bambini,madre,interrompe,contadine,7.41993479773116,8,embedding_mental____PPS
objrel_nounpp,i_bambini che le_contadine davanti alle_madri bloccano amano l'_amica,masculine,plural,feminine,plural,feminine,plural,3248,NaN,blocca,ama,NaN,NaN,acceptable,3248,PPP,0,NaN,NaN,2,bambini,contadine,madri,bloccano,amano,amica,7.10708308270592,6.5,objrel_nounpp_______PPP
embedding_mental,l'_amica dichiara che il_bambino davanti agli_studenti evitare i_figli,feminine,singular,masculine,singular,masculine,plural,1894,evitare,dichiarano,evitano,V2,evita,infinitive,1788,SSP,-7,NaN,NaN,5,amica,dichiara,bambino,studenti,evitare,figli,8.77405161569589,6.66666666666667,embedding_mental____SSP
embedding_mental,il_bambino dichiara che gli_studenti dietro alle_figlie indicano i_padri,masculine,singular,masculine,plural,feminine,plural,1530,NaN,dichiarano,indica,NaN,NaN,acceptable,1530,SPP,0,NaN,NaN,4,bambino,dichiara,studenti,figlie,indicano,padri,7.7402520415591,7,embedding_mental____SPP
embedding_mental_SR,la_contadina dice che l'_uomo attrarre la_ragazza,feminine,singular,masculine,singular,NaN,NaN,1829,attrarre,dicono,attraggono,V2,attrae,infinitive,509,SS,-5,NaN,NaN,1,contadina,dice,uomo,attrarre,ragazza,,8.54707842173318,6.4,embedding_mental_SR_SS
objrel_nounpp,il_fratello che l'_amica accanto alla_studentessa interrompe conosci il_ragazzo,masculine,singular,feminine,singular,feminine,singular,3363,conosci,interrompono,conoscono,V2,conosce,wrong_person,2057,SSS,-8,NaN,NaN,5,fratello,amica,studentessa,interrompe,conosci,ragazzo,8.69008679544485,8,objrel_nounpp_______SSS
objrel_nounpp,le_contadine che lo_studente dietro al_padre bambine ricordano le_figlie,feminine,plural,masculine,singular,masculine,singular,965,bambine,conoscono,ricorda,V1,conosce,verb_noun,1896,PSS,-7,NaN,NaN,3,contadine,studente,padre,bambine,ricordano,figlie,7.32270707602389,7.33333333333333,objrel_nounpp_______PSS
embedding_mental_SR,l'_attrice dice che gli_uomini interrompe le_figlie,feminine,singular,masculine,plural,NaN,NaN,1529,interrompe,dicono,interrompe,V2,interrompono,num_violation,3249,SP,5,NaN,NaN,1,attrice,dice,uomini,interrompe,figlie,,8.29556490961747,6.6,embedding_mental_SR_SP
embedding_mental,la_sorella ricorda che il_bambino accanto all'_attore indicano il_fratello,feminine,singular,masculine,singular,masculine,singular,2007,indicano,ricordano,indicano,V2,indica,num_violation,3217,SSS,7,NaN,NaN,4,sorella,ricorda,bambino,attore,indicano,fratello,9.04962365223679,7.16666666666667,embedding_mental____SSS
objrel_nounpp,gli_amici che l'_uomo davanti all'_attrice indica incontra i_contadini,masculine,plural,masculine,singular,feminine,singular,2840,incontra,indicano,incontra,V2,incontrano,num_violation,5181,PSS,8,NaN,NaN,1,amici,uomo,attrice,indica,incontra,contadini,8.32875290127831,6.5,objrel_nounpp_______PSS
objrel_that,i_contadini che gli_amici incontrano accolgono le_attrici,masculine,plural,masculine,plural,NaN,NaN,3241,NaN,incontra,accoglie,NaN,NaN,acceptable,3241,PP,0,NaN,NaN,1,contadini,amici,incontrano,accolgono,attrici,,6.480646782252,8,objrel_that_________PP
objrel_nounpp,il_bambino che il_padre accanto ai_fratelli incontra ignora le_contadine,masculine,singular,masculine,singular,masculine,plural,10,NaN,incontrano,ignorano,NaN,NaN,acceptable,10,SSP,0,NaN,NaN,1,bambino,padre,fratelli,incontra,ignora,contadine,7.69791786885477,7.16666666666667,objrel_nounpp_______SSP
objrel_nounpp,il_ragazzo che la_sorella davanti all'_amico difende blocca la_studentessa,masculine,singular,feminine,singular,masculine,singular,298,NaN,difendono,bloccano,NaN,NaN,acceptable,298,SSS,0,NaN,NaN,5,ragazzo,sorella,amico,difende,blocca,studentessa,8.4896494081729,7.16666666666667,objrel_nounpp_______SSS
objrel_nounpp,l'_amica che i_figli dietro alla_contadina accolgono guarda le_sorelle,feminine,singular,masculine,plural,feminine,singular,1335,NaN,accoglie,guardano,NaN,NaN,acceptable,1335,SPS,0,NaN,NaN,2,amica,figli,contadina,accolgono,guarda,sorelle,7.72868310140917,6.83333333333333,objrel_nounpp_______SPS
embedding_mental_SR,il_contadino dice che le_bambine incontrate la_ragazza,masculine,singular,feminine,plural,NaN,NaN,3040,incontrate,dicono,incontra,V2,incontrano,wrong_person,2770,SP,-5,NaN,NaN,1,contadino,dice,bambine,incontrate,ragazza,,8.31186802604948,7.4,embedding_mental_SR_SP
objrel_nounpp,le_attrici che il_padre vicino ai_contadini blocca evitano le_figlie,feminine,plural,masculine,singular,masculine,plural,2581,NaN,bloccano,evita,NaN,NaN,acceptable,2581,PSP,0,NaN,NaN,5,attrici,padre,contadini,blocca,evitano,figlie,7.05001273258737,6.66666666666667,objrel_nounpp_______PSP
objrel_nounpp,le_madri che il_contadino vicino all'_uomo conosce incontrano le_bambine,feminine,plural,masculine,singular,masculine,singular,2816,NaN,conoscono,incontra,NaN,NaN,acceptable,2816,PSS,0,NaN,NaN,1,madri,contadino,uomo,conosce,incontrano,bambine,7.95267782970345,7,objrel_nounpp_______PSS
objrel_nounpp,le_madri che la_contadina davanti al_bambino incontra sogniamo i_padri,feminine,plural,feminine,singular,masculine,singular,486,sogniamo,incontrano,saluta,V2,salutano,wrong_person,7830,PSS,-8,NaN,NaN,4,madri,contadina,bambino,incontra,sogniamo,padri,6.67233853745831,7,objrel_nounpp_______PSS
objrel_nounpp,la_contadina che gli_uomini dietro alle_ragazze ricordano attraggo le_studentesse,feminine,singular,masculine,plural,feminine,plural,1528,attraggo,ricorda,attraggono,V2,attrae,wrong_person,1170,SPP,-8,NaN,NaN,3,contadina,uomini,ragazze,ricordano,attraggo,studentesse,6.58949832287209,8.33333333333333,objrel_nounpp_______SPP
embedding_mental,le_ragazze dicono che le_antipatie vicino al_bambino guarda i_padri,feminine,plural,feminine,singular,masculine,singular,488,antipatie,dice,guardano,N2,lafiglia,abstract,906,PSS,-4,NaN,NaN,3,ragazze,dicono,antipatie,bambino,guarda,padri,8.21864258181086,6.66666666666667,embedding_mental____PSS
objrel_nounpp,la_donna che gli_attori dietro alle_sorelle ferma difende la_madre,feminine,singular,masculine,plural,feminine,plural,1535,ferma,ferma,difendono,V1,fermano,num_violation,3842,SPP,7,NaN,NaN,1,donna,attori,sorelle,ferma,difende,madre,8.53351574928836,5.83333333333333,objrel_nounpp_______SPP
objrel_nounpp,le_donne che i_bambini davanti alle_amiche indicano ignorano il_ragazzo,feminine,plural,masculine,plural,feminine,plural,3727,NaN,indica,ignora,NaN,NaN,acceptable,3727,PPP,0,NaN,NaN,2,donne,bambini,amiche,indicano,ignorano,ragazzo,8.39457386728694,6.83333333333333,objrel_nounpp_______PPP
embedding_mental,la_madre dichiara che le_contadine vicino alla_studentessa conoscono gli_uomini,feminine,singular,feminine,plural,feminine,singular,1405,NaN,dichiarano,conosce,NaN,NaN,acceptable,1405,SPS,0,NaN,NaN,5,madre,dichiara,contadine,studentessa,conoscono,uomini,7.63925252408738,8,embedding_mental____SPS
objrel_nounpp,la_contadina che la_madre vicino al_ragazzo critica osserva le_figlie,feminine,singular,feminine,singular,masculine,singular,630,NaN,criticano,osservano,NaN,NaN,acceptable,630,SSS,0,NaN,NaN,4,contadina,madre,ragazzo,critica,osserva,figlie,7.8614936266424,6.83333333333333,objrel_nounpp_______SSS
objrel_nounpp,la_sorella che l'_amico accanto al_figlio osserva ignora la_contadina,feminine,singular,masculine,singular,masculine,singular,876,NaN,osservano,ignorano,NaN,NaN,acceptable,876,SSS,0,NaN,NaN,4,sorella,amico,figlio,osserva,ignora,contadina,8.18688306823623,6.66666666666667,objrel_nounpp_______SSS
embedding_mental_SR,la_madre dice che l'_amica attori l'_attrice,feminine,singular,feminine,singular,NaN,NaN,1400,attori,dicono,osservano,V2,osserva,verb_noun,527,SS,-5,NaN,NaN,4,madre,dice,amica,attori,attrice,,9.20919010750692,5.4,embedding_mental_SR_SS
embedding_mental_SR,l'_amica ricorda che la_sorella indico gli_attori,feminine,singular,feminine,singular,NaN,NaN,1280,indico,ricordano,indicano,V2,indica,wrong_person,3209,SS,-5,NaN,NaN,3,amica,ricorda,sorella,indico,attori,,7.93329404884492,6.2,embedding_mental_SR_SS
